source_row,execution_id,model,system,scenario,family,item,regime,strategy,N,seed,agent_id,execution_complete,score_complete,score_status,terminal_classification,policy_version,terminal_origin,termination_reason,raw_answer_is_null,raw_answer_perf_is_null
1780,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2204,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1781,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2204,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1782,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2204,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1783,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,poolact,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1784,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,poolact,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1785,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,poolact,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1786,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,poolact,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1787,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1788,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1789,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1790,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1791,job_e4f626eb568bf5bc74d111bd43810400d5efd4ac409145cd619a46840169c47d,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1792,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,poolact,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1793,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,poolact,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1794,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,poolact,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1795,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,poolact,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1796,job_2fd241f93c8016b64042b43e3aa101d16bd14b2c721825d8f886fdc511d5812d,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1797,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1798,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1799,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1800,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1801,job_76d3d71cf7392cf17a684fbe695417720b8ffb643900ed762381494e52788334,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,time_budget_exceeded,False,False
1802,job_64a4322a784af3a6bb7af2c1798b66f748d070c42c3d50b1e9b04f6d4d138baf,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1803,job_debf6770e1ec631534b6d8493c6e131ae5aa2c99b2e7e9e0f68a9e3f32ea4034,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1804,job_878b7bd6697411dd13e1d3336795f1c9ab123abb4739be34e4872c20c0bc5c54,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1805,job_721941a744bfa0d891c317eb4b23ee4e2983746a8bdb4a1bd6fa9ad1d3cc3e38,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1806,job_4fd2ddb44edd2c4c167d42cdb7dc527dc80f8309e8158a7be1ec09f8f9c84bff,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1807,job_fcfe891f2e73b9fcc7a75086c504e1a2b45383944f27dd0718e0de2ddb9efb9b,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1808,job_d4562082b332f60ccce3158544e33e53cc60444cac3986c442a7d71fd8cefb52,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1809,job_297c9be65cbb81cb418127aec7aeb733477669e51fa20c5f1d1334612f7d8406,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1810,job_d4e1a217aa40b63cbc80b5f14fe7abecbdabf6c1df35f8fb97301f98005d84a1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,naive,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1811,job_d4e1a217aa40b63cbc80b5f14fe7abecbdabf6c1df35f8fb97301f98005d84a1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,naive,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1812,job_d4e1a217aa40b63cbc80b5f14fe7abecbdabf6c1df35f8fb97301f98005d84a1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,naive,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1813,job_d4e1a217aa40b63cbc80b5f14fe7abecbdabf6c1df35f8fb97301f98005d84a1,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,naive,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1814,job_ad75b016860a319c014da3b47694465ffc06d601fcdb91b5cc285dc6a5cecb54,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1815,job_dd88370ec6c72ab23ca3241e5e0b07ec22ad8726486e1e62f1a1f8426bc4368a,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1816,job_d2f01cf2db086ee23a571a5652e5a9f82af9a792b01fea98150cf62719e5e516,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,naive,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1817,job_d2f01cf2db086ee23a571a5652e5a9f82af9a792b01fea98150cf62719e5e516,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,naive,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1818,job_d2f01cf2db086ee23a571a5652e5a9f82af9a792b01fea98150cf62719e5e516,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,naive,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1819,job_d2f01cf2db086ee23a571a5652e5a9f82af9a792b01fea98150cf62719e5e516,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,naive,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1820,job_defd0c8eb648d4a41eb3e5ff18e203e21586f387522c537d26772236a2240369,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1821,job_ac26b06f78658a796b869140baeb2010933886b817025f9fd3a1dcb8d126eaff,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1822,job_f2f656a7e6f63e92927ffc19b3f10e8f151329aff3f98efabcbe6a54ee2fef8f,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1823,job_ff7525132500b007e4f3cc196fe09f96053e6c2a08a0ad8432fe5094e8cea309,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1824,job_afa2467621d7bc09135efea96a303ff0c22267d91f3006a6e3ca2878c7c7b686,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1825,job_0ab050aa5606a270961e2d938190cc2f698dde670d05a13ce427e155c1b61a4f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,naive,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1826,job_0ab050aa5606a270961e2d938190cc2f698dde670d05a13ce427e155c1b61a4f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,naive,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1827,job_0ab050aa5606a270961e2d938190cc2f698dde670d05a13ce427e155c1b61a4f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,naive,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1828,job_0ab050aa5606a270961e2d938190cc2f698dde670d05a13ce427e155c1b61a4f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,naive,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1829,job_66e2ca2808b97cec0953ca02057f1cda7b0d8a8da0402378ffd613a723bfa881,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,naive,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1830,job_66e2ca2808b97cec0953ca02057f1cda7b0d8a8da0402378ffd613a723bfa881,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,naive,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1831,job_66e2ca2808b97cec0953ca02057f1cda7b0d8a8da0402378ffd613a723bfa881,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,naive,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1832,job_66e2ca2808b97cec0953ca02057f1cda7b0d8a8da0402378ffd613a723bfa881,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,naive,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1833,job_0d60ee36bc5f509bcb3b9869f2b58b2f9d808bd3d73149d7878cc9c32bb7ad32,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1834,job_5fed84305994c8bcf3b07610ba412d76c30e9ff4d5cd6c58d69562110096997a,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1835,job_b1cce5585e5df85f4af6c841b7deac107dec5c98b5d967e15dd1a2dc6cf1e38a,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,time_budget_exceeded,False,False
1836,job_8f96ac80ce36c0fb0df032ac76dc6dfdc81516578280b300c4c2877a8ac03c9b,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,cached,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1837,job_8f96ac80ce36c0fb0df032ac76dc6dfdc81516578280b300c4c2877a8ac03c9b,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,cached,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1838,job_8f96ac80ce36c0fb0df032ac76dc6dfdc81516578280b300c4c2877a8ac03c9b,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,cached,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1839,job_8f96ac80ce36c0fb0df032ac76dc6dfdc81516578280b300c4c2877a8ac03c9b,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,cached,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1840,job_44bc10f17d2cb377656f717c352a4361bcf7f2c499475f0dd8e2ebba71e8cece,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,cached,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1841,job_44bc10f17d2cb377656f717c352a4361bcf7f2c499475f0dd8e2ebba71e8cece,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,cached,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1842,job_44bc10f17d2cb377656f717c352a4361bcf7f2c499475f0dd8e2ebba71e8cece,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,cached,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1843,job_44bc10f17d2cb377656f717c352a4361bcf7f2c499475f0dd8e2ebba71e8cece,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,cached,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1844,job_98753ab1bcf3fcbb5d614f559ecc13ddc4e25bf63572356736daf23114095547,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,poolact,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1845,job_98753ab1bcf3fcbb5d614f559ecc13ddc4e25bf63572356736daf23114095547,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,poolact,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1846,job_98753ab1bcf3fcbb5d614f559ecc13ddc4e25bf63572356736daf23114095547,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,poolact,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1847,job_98753ab1bcf3fcbb5d614f559ecc13ddc4e25bf63572356736daf23114095547,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,poolact,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1848,job_9b66cf21dab99b9d2c4ed6956ac5e7414e767ba6951764fc397ca6c4adb916ae,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1849,job_6157ddbc6a1778433c3e7417220163eb4840d4b7dbf48bca61fb1b6acadfc455,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,poolact,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1850,job_6157ddbc6a1778433c3e7417220163eb4840d4b7dbf48bca61fb1b6acadfc455,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,poolact,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1851,job_6157ddbc6a1778433c3e7417220163eb4840d4b7dbf48bca61fb1b6acadfc455,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,poolact,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1852,job_6157ddbc6a1778433c3e7417220163eb4840d4b7dbf48bca61fb1b6acadfc455,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,poolact,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1853,job_22c7beaa27f94aafe0c4c378fb372e5ba2411bad7da01fd0152017c503f21bd4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,naive,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1854,job_22c7beaa27f94aafe0c4c378fb372e5ba2411bad7da01fd0152017c503f21bd4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,naive,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1855,job_22c7beaa27f94aafe0c4c378fb372e5ba2411bad7da01fd0152017c503f21bd4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,naive,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1856,job_22c7beaa27f94aafe0c4c378fb372e5ba2411bad7da01fd0152017c503f21bd4,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,naive,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1857,job_ff20990b602344cce3ea2be722debf87e5b92e405f6e99c84d42f1de09091c8c,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,cached,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1858,job_ff20990b602344cce3ea2be722debf87e5b92e405f6e99c84d42f1de09091c8c,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,cached,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1859,job_ff20990b602344cce3ea2be722debf87e5b92e405f6e99c84d42f1de09091c8c,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,cached,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1860,job_ff20990b602344cce3ea2be722debf87e5b92e405f6e99c84d42f1de09091c8c,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,cached,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1861,job_78b659a4ba92be62706e47ad4674fce292323be1415d199f912f75d53ce7446f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1862,job_78b659a4ba92be62706e47ad4674fce292323be1415d199f912f75d53ce7446f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1863,job_78b659a4ba92be62706e47ad4674fce292323be1415d199f912f75d53ce7446f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1864,job_78b659a4ba92be62706e47ad4674fce292323be1415d199f912f75d53ce7446f,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,cached,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Time budget exceeded,False,False
1865,job_a9f6dc16b4ca652825f936cef69a2bd746f4c413f414fff2f76060a0feda69e4,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1866,job_99235cf5c57046db59752bb320654d055e6016c8f1ca6f3315cb929f4c29d761,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,time_budget_exceeded,False,False
1867,job_19c769d5aaff9004d310fb743c1016098accc8b401a263f6b5de7044f58c0695,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1868,job_402a47522ea2f2409be2fc3fd1c71b230c101d34c913b194829c6a0e7f7cd585,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,natural_answer,False,False
1869,job_ca71f2579a9060a13a7a47ef58971c2b2ce0ae1bc9e9ea1f206ebbbb64e94326,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,poolact,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1870,job_ca71f2579a9060a13a7a47ef58971c2b2ce0ae1bc9e9ea1f206ebbbb64e94326,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,poolact,4,2208,1,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,,Context token budget exceeded,True,True
1871,job_ca71f2579a9060a13a7a47ef58971c2b2ce0ae1bc9e9ea1f206ebbbb64e94326,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,poolact,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1872,job_ca71f2579a9060a13a7a47ef58971c2b2ce0ae1bc9e9ea1f206ebbbb64e94326,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,poolact,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1873,job_f13575d5a2d4c796e483a2fb7e731b0cbf9252f184999dd8cfe58b73f09be9bd,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1874,job_f13575d5a2d4c796e483a2fb7e731b0cbf9252f184999dd8cfe58b73f09be9bd,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2208,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1875,job_f13575d5a2d4c796e483a2fb7e731b0cbf9252f184999dd8cfe58b73f09be9bd,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2208,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
1876,job_f13575d5a2d4c796e483a2fb7e731b0cbf9252f184999dd8cfe58b73f09be9bd,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2208,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,,Natural answer,False,False
