scientific_slot_id,execution_complete,n,agent_ids,metrics,logical_additive_cost
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 1, 4, 6]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1053835.0, ""output_tokens"": 179016.0, ""reasoning_tokens"": 172132.0, ""total_tokens"": 1232851.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 1, 4, 7]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 818247.0, ""output_tokens"": 145836.0, ""reasoning_tokens"": 138425.0, ""total_tokens"": 964083.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 1, 5, 6]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 923809.0, ""output_tokens"": 144453.0, ""reasoning_tokens"": 138437.0, ""total_tokens"": 1068262.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 1, 5, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 688221.0, ""output_tokens"": 111273.0, ""reasoning_tokens"": 104730.0, ""total_tokens"": 799494.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 1, 6, 7]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 927165.0, ""output_tokens"": 153256.0, ""reasoning_tokens"": 146748.0, ""total_tokens"": 1080421.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 3, 4]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1052347.0, ""output_tokens"": 160604.0, ""reasoning_tokens"": 154108.0, ""total_tokens"": 1212951.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 3, 5]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 922321.0, ""output_tokens"": 126041.0, ""reasoning_tokens"": 120413.0, ""total_tokens"": 1048362.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 3, 6]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1161265.0, ""output_tokens"": 168024.0, ""reasoning_tokens"": 162431.0, ""total_tokens"": 1329289.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 3, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 925677.0, ""output_tokens"": 134844.0, ""reasoning_tokens"": 128724.0, ""total_tokens"": 1060521.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 4, 5]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1037359.0, ""output_tokens"": 143443.0, ""reasoning_tokens"": 136948.0, ""total_tokens"": 1180802.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 4, 6]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1276303.0, ""output_tokens"": 185426.0, ""reasoning_tokens"": 178966.0, ""total_tokens"": 1461729.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 4, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1040715.0, ""output_tokens"": 152246.0, ""reasoning_tokens"": 145259.0, ""total_tokens"": 1192961.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 5, 6]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1146277.0, ""output_tokens"": 150863.0, ""reasoning_tokens"": 145271.0, ""total_tokens"": 1297140.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 5, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 910689.0, ""output_tokens"": 117683.0, ""reasoning_tokens"": 111564.0, ""total_tokens"": 1028372.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 2, 6, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1149633.0, ""output_tokens"": 159666.0, ""reasoning_tokens"": 153582.0, ""total_tokens"": 1309299.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 3, 4, 5]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 558096.0, ""output_tokens"": 90789.0, ""reasoning_tokens"": 84601.0, ""total_tokens"": 648885.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 3, 4, 6]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 797040.0, ""output_tokens"": 132772.0, ""reasoning_tokens"": 126619.0, ""total_tokens"": 929812.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 3, 4, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 561452.0, ""output_tokens"": 99592.0, ""reasoning_tokens"": 92912.0, ""total_tokens"": 661044.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 3, 5, 6]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 667014.0, ""output_tokens"": 98209.0, ""reasoning_tokens"": 92924.0, ""total_tokens"": 765223.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 3, 5, 7]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 431426.0, ""output_tokens"": 65029.0, ""reasoning_tokens"": 59217.0, ""total_tokens"": 496455.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 3, 6, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 670370.0, ""output_tokens"": 107012.0, ""reasoning_tokens"": 101235.0, ""total_tokens"": 777382.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 4, 5, 6]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 782052.0, ""output_tokens"": 115611.0, ""reasoning_tokens"": 109459.0, ""total_tokens"": 897663.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 4, 5, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 546464.0, ""output_tokens"": 82431.0, ""reasoning_tokens"": 75752.0, ""total_tokens"": 628895.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 4, 6, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 785408.0, ""output_tokens"": 124414.0, ""reasoning_tokens"": 117770.0, ""total_tokens"": 909822.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[0, 5, 6, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 655382.0, ""output_tokens"": 89851.0, ""reasoning_tokens"": 84075.0, ""total_tokens"": 745233.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 3, 4]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1292456.0, ""output_tokens"": 211664.0, ""reasoning_tokens"": 204891.0, ""total_tokens"": 1504120.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 3, 5]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1162430.0, ""output_tokens"": 177101.0, ""reasoning_tokens"": 171196.0, ""total_tokens"": 1339531.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 3, 6]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1401374.0, ""output_tokens"": 219084.0, ""reasoning_tokens"": 213214.0, ""total_tokens"": 1620458.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 3, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1165786.0, ""output_tokens"": 185904.0, ""reasoning_tokens"": 179507.0, ""total_tokens"": 1351690.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 4, 5]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1277468.0, ""output_tokens"": 194503.0, ""reasoning_tokens"": 187731.0, ""total_tokens"": 1471971.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 4, 6]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1516412.0, ""output_tokens"": 236486.0, ""reasoning_tokens"": 229749.0, ""total_tokens"": 1752898.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 4, 7]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1280824.0, ""output_tokens"": 203306.0, ""reasoning_tokens"": 196042.0, ""total_tokens"": 1484130.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 5, 6]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1386386.0, ""output_tokens"": 201923.0, ""reasoning_tokens"": 196054.0, ""total_tokens"": 1588309.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 5, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1150798.0, ""output_tokens"": 168743.0, ""reasoning_tokens"": 162347.0, ""total_tokens"": 1319541.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 2, 6, 7]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1389742.0, ""output_tokens"": 210726.0, ""reasoning_tokens"": 204365.0, ""total_tokens"": 1600468.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 3, 4, 5]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 798205.0, ""output_tokens"": 141849.0, ""reasoning_tokens"": 135384.0, ""total_tokens"": 940054.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 3, 4, 6]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1037149.0, ""output_tokens"": 183832.0, ""reasoning_tokens"": 177402.0, ""total_tokens"": 1220981.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 3, 4, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 801561.0, ""output_tokens"": 150652.0, ""reasoning_tokens"": 143695.0, ""total_tokens"": 952213.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 3, 5, 6]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 907123.0, ""output_tokens"": 149269.0, ""reasoning_tokens"": 143707.0, ""total_tokens"": 1056392.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 3, 5, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 671535.0, ""output_tokens"": 116089.0, ""reasoning_tokens"": 110000.0, ""total_tokens"": 787624.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 3, 6, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 910479.0, ""output_tokens"": 158072.0, ""reasoning_tokens"": 152018.0, ""total_tokens"": 1068551.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 4, 5, 6]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1022161.0, ""output_tokens"": 166671.0, ""reasoning_tokens"": 160242.0, ""total_tokens"": 1188832.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 4, 5, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 786573.0, ""output_tokens"": 133491.0, ""reasoning_tokens"": 126535.0, ""total_tokens"": 920064.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 4, 6, 7]","{""EA_MI"": 0.8970588235294117, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1025517.0, ""output_tokens"": 175474.0, ""reasoning_tokens"": 168553.0, ""total_tokens"": 1200991.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[1, 5, 6, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 895491.0, ""output_tokens"": 140911.0, ""reasoning_tokens"": 134858.0, ""total_tokens"": 1036402.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 3, 4, 5]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1020673.0, ""output_tokens"": 148259.0, ""reasoning_tokens"": 142218.0, ""total_tokens"": 1168932.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 3, 4, 6]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1259617.0, ""output_tokens"": 190242.0, ""reasoning_tokens"": 184236.0, ""total_tokens"": 1449859.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 3, 4, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1024029.0, ""output_tokens"": 157062.0, ""reasoning_tokens"": 150529.0, ""total_tokens"": 1181091.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 3, 5, 6]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1129591.0, ""output_tokens"": 155679.0, ""reasoning_tokens"": 150541.0, ""total_tokens"": 1285270.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 3, 5, 7]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 894003.0, ""output_tokens"": 122499.0, ""reasoning_tokens"": 116834.0, ""total_tokens"": 1016502.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 3, 6, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1132947.0, ""output_tokens"": 164482.0, ""reasoning_tokens"": 158852.0, ""total_tokens"": 1297429.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 4, 5, 6]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1244629.0, ""output_tokens"": 173081.0, ""reasoning_tokens"": 167076.0, ""total_tokens"": 1417710.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 4, 5, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1009041.0, ""output_tokens"": 139901.0, ""reasoning_tokens"": 133369.0, ""total_tokens"": 1148942.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 4, 6, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1247985.0, ""output_tokens"": 181884.0, ""reasoning_tokens"": 175387.0, ""total_tokens"": 1429869.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[2, 5, 6, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1117959.0, ""output_tokens"": 147321.0, ""reasoning_tokens"": 141692.0, ""total_tokens"": 1265280.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[3, 4, 5, 6]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 765366.0, ""output_tokens"": 120427.0, ""reasoning_tokens"": 114729.0, ""total_tokens"": 885793.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[3, 4, 5, 7]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 529778.0, ""output_tokens"": 87247.0, ""reasoning_tokens"": 81022.0, ""total_tokens"": 617025.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[3, 4, 6, 7]","{""EA_MI"": 0.8676470588235294, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 768722.0, ""output_tokens"": 129230.0, ""reasoning_tokens"": 123040.0, ""total_tokens"": 897952.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[3, 5, 6, 7]","{""EA_MI"": 0.838235294117647, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 638696.0, ""output_tokens"": 94667.0, ""reasoning_tokens"": 89345.0, ""total_tokens"": 733363.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,4,"[4, 5, 6, 7]","{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 753734.0, ""output_tokens"": 112069.0, ""reasoning_tokens"": 105880.0, ""total_tokens"": 865803.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,6,"[0, 1, 2, 3, 4, 5]","{""EA_MI"": 0.8627450980392156, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1514834.0, ""output_tokens"": 237369.0, ""reasoning_tokens"": 227709.0, ""total_tokens"": 1752203.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,6,"[0, 1, 2, 3, 4, 6]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1753778.0, ""output_tokens"": 279352.0, ""reasoning_tokens"": 269727.0, ""total_tokens"": 2033130.0}"
slot_0c261f4569f830845f8dd9387cf326847b25f5ee1216b7a9d5b457280b891c34,True,6,"[0, 1, 2, 3, 4, 7]","{""EA_MI"": 0.8823529411764706, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1518190.0, ""output_tokens"": 246172.0, ""reasoning_tokens"": 236020.0, ""total_tokens"": 1764362.0}"
