scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,logical_additive_cost
slot_cecceaf58b2580b11cb7ad20b41ae72eb76b781002490b5e4775752b89f982fe,slot_cecceaf58b2580b11cb7ad20b41ae72eb76b781002490b5e4775752b89f982fe,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q4,0,direct,"{""F1_MI"": 0.6666666666666666, ""F1_MV"": 0.6666666666666666}","{""cached_input_tokens"": null, ""input_tokens"": 13264.0, ""output_tokens"": 2195.0, ""reasoning_tokens"": 1714.0, ""total_tokens"": 15459.0}"
slot_f30057c5a72b4187dc2d1a83c44c3a395d5fbc234cd1685faec0e870bafd1878,slot_f30057c5a72b4187dc2d1a83c44c3a395d5fbc234cd1685faec0e870bafd1878,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q1,0,direct,"{""F1_MI"": 0.2, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 490273.0, ""output_tokens"": 160913.0, ""reasoning_tokens"": 157771.0, ""total_tokens"": 651186.0}"
slot_74143d96c46ed0f3bdbe668f71f388d2454298c7f27dc958130589d357d19b8c,slot_74143d96c46ed0f3bdbe668f71f388d2454298c7f27dc958130589d357d19b8c,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q1,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 353087.0, ""output_tokens"": 154059.0, ""reasoning_tokens"": 152931.0, ""total_tokens"": 507146.0}"
slot_908c236e87e01b758ffad146fb7a3086c7d9c4f533fcb634d0630501b335cef3,slot_908c236e87e01b758ffad146fb7a3086c7d9c4f533fcb634d0630501b335cef3,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q1,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 393528.0, ""output_tokens"": 156063.0, ""reasoning_tokens"": 154438.0, ""total_tokens"": 549591.0}"
slot_146f8f881af0b7ad5ca9161c421fa166ae02564733f63887ba7f8177dd91b831,slot_146f8f881af0b7ad5ca9161c421fa166ae02564733f63887ba7f8177dd91b831,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q0,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 24112.0, ""output_tokens"": 10806.0, ""reasoning_tokens"": 9596.0, ""total_tokens"": 34918.0}"
slot_99e4c51ccdceadb8805e8630251d0be1bbf8394f385e448d8b6abcebcf529029,slot_99e4c51ccdceadb8805e8630251d0be1bbf8394f385e448d8b6abcebcf529029,ablation,evidence_audit,cost_tight,peer_context,4,max,new,contract-nli/index8,0,direct,"{""EA_MI"": 0.8088235294117647, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 457425.0, ""output_tokens"": 279028.0, ""reasoning_tokens"": 274338.0, ""total_tokens"": 736453.0}"
slot_6362262f84d4768f132c142c4f403e0b321b7558f912d5810a3037755da46d75,slot_6362262f84d4768f132c142c4f403e0b321b7558f912d5810a3037755da46d75,ablation,evidence_audit,cost_tight,graph_no_lock,4,max,new,contract-nli/index8,0,direct,"{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 835983.0, ""output_tokens"": 368785.0, ""reasoning_tokens"": 364940.0, ""total_tokens"": 1204768.0}"
slot_f187e02cd88011ede6ee8bfdec8dc16cd5a7b21a2455d8d7330552d25bdfac1b,slot_f187e02cd88011ede6ee8bfdec8dc16cd5a7b21a2455d8d7330552d25bdfac1b,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q4,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 41970.0, ""output_tokens"": 32023.0, ""reasoning_tokens"": 31155.0, ""total_tokens"": 73993.0}"
slot_edc351579c824c9f661236c8343d12dccf30f5600837ac6ef830b981b21b8de9,slot_edc351579c824c9f661236c8343d12dccf30f5600837ac6ef830b981b21b8de9,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 121026.0, ""output_tokens"": 107304.0, ""reasoning_tokens"": 106297.0, ""total_tokens"": 228330.0}"
slot_4091e78c51f75010b7752ad2798010137c1b2851fa55be886850d2bbc8e08b07,slot_4091e78c51f75010b7752ad2798010137c1b2851fa55be886850d2bbc8e08b07,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 182393.0, ""output_tokens"": 174847.0, ""reasoning_tokens"": 173889.0, ""total_tokens"": 357240.0}"
slot_24e2724d6ef9d99768e616cd4f44baa2b67eefcddaba5c8c667dadaea3966828,slot_24e2724d6ef9d99768e616cd4f44baa2b67eefcddaba5c8c667dadaea3966828,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 374896.0, ""output_tokens"": 216259.0, ""reasoning_tokens"": 215141.0, ""total_tokens"": 591155.0}"
slot_fb6b64f980d3451d72516ba33c994fc79dd3b90a26757619841f2eda09405c26,slot_fb6b64f980d3451d72516ba33c994fc79dd3b90a26757619841f2eda09405c26,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q7,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 21889.0, ""output_tokens"": 21000.0, ""reasoning_tokens"": 20290.0, ""total_tokens"": 42889.0}"
slot_6e240a85c24e9c15ab803e3acbdd503a35808c89297e91295e953f56f65b33df,slot_6e240a85c24e9c15ab803e3acbdd503a35808c89297e91295e953f56f65b33df,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 54519.0, ""output_tokens"": 43489.0, ""reasoning_tokens"": 42732.0, ""total_tokens"": 98008.0}"
slot_24f5589f28fa75f7a02d63f4141e529e668cb20278ca888bbbc0c1f7ef3269ef,slot_24f5589f28fa75f7a02d63f4141e529e668cb20278ca888bbbc0c1f7ef3269ef,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 81811.0, ""output_tokens"": 10624.0, ""reasoning_tokens"": 10021.0, ""total_tokens"": 92435.0}"
slot_1baa9fa9f8ab80d583f053584cdfd633676eb922bfdefe524ff406b093afa7e3,slot_1baa9fa9f8ab80d583f053584cdfd633676eb922bfdefe524ff406b093afa7e3,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 32331.0, ""output_tokens"": 8770.0, ""reasoning_tokens"": 8060.0, ""total_tokens"": 41101.0}"
slot_f96bc76eddd547f6867a01f7893cfd226f5a0450779a7c4553ddca1f4cfbcfd7,slot_f96bc76eddd547f6867a01f7893cfd226f5a0450779a7c4553ddca1f4cfbcfd7,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q13,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 173701.0, ""output_tokens"": 65927.0, ""reasoning_tokens"": 64963.0, ""total_tokens"": 239628.0}"
slot_92c2d72db408ca912cc51d29e624500b333284219b5cb4478b3462efa1f5c0a5,slot_92c2d72db408ca912cc51d29e624500b333284219b5cb4478b3462efa1f5c0a5,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q10,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 137325.0, ""output_tokens"": 118605.0, ""reasoning_tokens"": 117614.0, ""total_tokens"": 255930.0}"
slot_98aa683ca7fef2af8d70073049f3ab814f9c214e13498a67a964e8fd849a0156,slot_98aa683ca7fef2af8d70073049f3ab814f9c214e13498a67a964e8fd849a0156,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q16,0,direct,"{""F1_MI"": 0.045454545454545456, ""F1_MV"": 0.18181818181818182}","{""cached_input_tokens"": null, ""input_tokens"": 760142.0, ""output_tokens"": 219134.0, ""reasoning_tokens"": 217062.0, ""total_tokens"": 979276.0}"
slot_f80795aa246d20c743a95fc654345122a39bd230e0b7119c29d2bf30d96a370d,slot_f80795aa246d20c743a95fc654345122a39bd230e0b7119c29d2bf30d96a370d,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q11,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 34480.0, ""output_tokens"": 6778.0, ""reasoning_tokens"": 5648.0, ""total_tokens"": 41258.0}"
slot_4adc3192a692834b36af4bfa32aee9ca2f54a7ed18909fcfbcae2aebfe0fbdc6,slot_4adc3192a692834b36af4bfa32aee9ca2f54a7ed18909fcfbcae2aebfe0fbdc6,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q11,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 35875.0, ""output_tokens"": 2340.0, ""reasoning_tokens"": 1720.0, ""total_tokens"": 38215.0}"
slot_d8962e0b42f753264cab261828ebadb0812e229729beea77916ddf9ebfcea30a,slot_d8962e0b42f753264cab261828ebadb0812e229729beea77916ddf9ebfcea30a,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q11,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 19298.0, ""output_tokens"": 2854.0, ""reasoning_tokens"": 2165.0, ""total_tokens"": 22152.0}"
slot_1a45aed82000626991048885c021832274a64204579b90a559ea187a8587e920,slot_1a45aed82000626991048885c021832274a64204579b90a559ea187a8587e920,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q16,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 370889.0, ""output_tokens"": 130854.0, ""reasoning_tokens"": 129506.0, ""total_tokens"": 501743.0}"
slot_e72aa7a41dfd58cafbc58db1076289f29b66dc81bdb307c1b507f13f1b280159,slot_e72aa7a41dfd58cafbc58db1076289f29b66dc81bdb307c1b507f13f1b280159,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q0,0,direct,"{""F1_MI"": 0.5142857142857142, ""F1_MV"": 0.4}","{""cached_input_tokens"": null, ""input_tokens"": 70280.0, ""output_tokens"": 25645.0, ""reasoning_tokens"": 25063.0, ""total_tokens"": 95925.0}"
slot_74d71e4ddae8ac72aa9098674b0ff39f216781da78d7083a5aab9f304943d31c,slot_74d71e4ddae8ac72aa9098674b0ff39f216781da78d7083a5aab9f304943d31c,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q0,0,direct,"{""F1_MI"": 0.5285714285714286, ""F1_MV"": 0.8571428571428571}","{""cached_input_tokens"": null, ""input_tokens"": 108059.0, ""output_tokens"": 116951.0, ""reasoning_tokens"": 115839.0, ""total_tokens"": 225010.0}"
slot_03e42d8875a8fa3998c2e8c7f6a1683ff9be9bc1108c7db50a6408a92beecdfc,slot_03e42d8875a8fa3998c2e8c7f6a1683ff9be9bc1108c7db50a6408a92beecdfc,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q0,0,direct,"{""F1_MI"": 0.5142857142857142, ""F1_MV"": 0.4}","{""cached_input_tokens"": null, ""input_tokens"": 57157.0, ""output_tokens"": 34775.0, ""reasoning_tokens"": 34232.0, ""total_tokens"": 91932.0}"
slot_97dde27bf38a5f6b67fcc7dc0f0adc27d90b441cb284d2ebbe9e00c74962be5f,slot_97dde27bf38a5f6b67fcc7dc0f0adc27d90b441cb284d2ebbe9e00c74962be5f,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q3,0,direct,"{""F1_MI"": 0.375, ""F1_MV"": 0.5}","{""cached_input_tokens"": null, ""input_tokens"": 22215.0, ""output_tokens"": 64852.0, ""reasoning_tokens"": 64036.0, ""total_tokens"": 87067.0}"
slot_3fff6682acde154dffee3db9c60a221dc51d049a6d853f98c1717655ea8474e9,slot_3fff6682acde154dffee3db9c60a221dc51d049a6d853f98c1717655ea8474e9,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q10,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 34289.0, ""output_tokens"": 10544.0, ""reasoning_tokens"": 9966.0, ""total_tokens"": 44833.0}"
slot_4d1e9acd23e3a180301adf40bdb5beadada113d3e2063e4f46816b09c5768fab,slot_4d1e9acd23e3a180301adf40bdb5beadada113d3e2063e4f46816b09c5768fab,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q14,0,direct,"{""F1_MI"": 0.25, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 66458.0, ""output_tokens"": 98201.0, ""reasoning_tokens"": 97101.0, ""total_tokens"": 164659.0}"
slot_215c6fc779e3dedb9eea002708f11558d5e60fec4dc4681155e4be2336f01a68,slot_215c6fc779e3dedb9eea002708f11558d5e60fec4dc4681155e4be2336f01a68,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q14,0,direct,"{""F1_MI"": 0.25, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 87711.0, ""output_tokens"": 81420.0, ""reasoning_tokens"": 80594.0, ""total_tokens"": 169131.0}"
slot_b3bcfebacb4686ba8d74da5cfda35964d47450cbfc894ed2a27fc57ebea642d6,slot_b3bcfebacb4686ba8d74da5cfda35964d47450cbfc894ed2a27fc57ebea642d6,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q14,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 33998.0, ""output_tokens"": 83826.0, ""reasoning_tokens"": 83114.0, ""total_tokens"": 117824.0}"
slot_73ad75ceb421cef9cef224b871a5735b63bea82a99afee5ea4156994c1636133,slot_73ad75ceb421cef9cef224b871a5735b63bea82a99afee5ea4156994c1636133,ablation,evidence_audit,cost_tight,peer_context,4,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.36764705882352944, ""EA_MV"": 0.5294117647058824, ""LA_MI"": 0.7058823529411764, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 643690.0, ""output_tokens"": 284263.0, ""reasoning_tokens"": 281053.0, ""total_tokens"": 927953.0}"
slot_ae48e0c398f9aee1de47b0b8337fee4be89642b53ce027ad9c171604dc23dd13,slot_ae48e0c398f9aee1de47b0b8337fee4be89642b53ce027ad9c171604dc23dd13,ablation,evidence_audit,cost_tight,graph_no_lock,4,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.29411764705882354, ""EA_MV"": 0.5882352941176471, ""LA_MI"": 0.47058823529411764, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 461470.0, ""output_tokens"": 263147.0, ""reasoning_tokens"": 258660.0, ""total_tokens"": 724617.0}"
slot_fd648421a226b534908a9adcc23b5b0e06d009fb4ef350f1102485584a5881de,slot_fd648421a226b534908a9adcc23b5b0e06d009fb4ef350f1102485584a5881de,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q4,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 24826.0, ""output_tokens"": 7046.0, ""reasoning_tokens"": 6182.0, ""total_tokens"": 31872.0}"
slot_021e966f739712b28c4d9861a48b2ee53375cee192542eea7dfe17bfa6360ac3,slot_021e966f739712b28c4d9861a48b2ee53375cee192542eea7dfe17bfa6360ac3,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q5,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 19171.0, ""output_tokens"": 17326.0, ""reasoning_tokens"": 16658.0, ""total_tokens"": 36497.0}"
slot_3ba69289bcfa4fbecf20b7d78b54db8f24760471f9d9518156a80bd16f6191a2,slot_3ba69289bcfa4fbecf20b7d78b54db8f24760471f9d9518156a80bd16f6191a2,ablation,tuning,cost_tight,cached,4,max,new,hpobench:nasbench101:A,0,direct,"{""Gap0_BoN"": 85.75664976157574, ""Gap0_MI"": 67.0222062132055, ""Gap_BoN"": 85.75664976157574, ""Gap_MI"": 67.0222062132055, ""RawPerf_BoN"": 0.845886747042338, ""RawPerf_MI"": 0.7141008923451105}","{""cached_input_tokens"": null, ""input_tokens"": 74438.0, ""output_tokens"": 14319.0, ""reasoning_tokens"": 8116.0, ""total_tokens"": 88757.0}"
slot_0559816e1bcbb1c7febc6de6c48976d93eb0b57d6d3279f571e706bf298ee0e1,slot_0559816e1bcbb1c7febc6de6c48976d93eb0b57d6d3279f571e706bf298ee0e1,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 31857.0, ""output_tokens"": 106694.0, ""reasoning_tokens"": 105869.0, ""total_tokens"": 138551.0}"
slot_cebfebc3dbd65321c28ae1ccf6f33abac7a97cc585117e6dacd35822a6522a5a,slot_cebfebc3dbd65321c28ae1ccf6f33abac7a97cc585117e6dacd35822a6522a5a,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q10,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 148998.0, ""output_tokens"": 121579.0, ""reasoning_tokens"": 120992.0, ""total_tokens"": 270577.0}"
slot_823fae70cda06487bd075b992fa5a8b9681b1b95e81fb3e2bdb19c4b6ce49e24,slot_823fae70cda06487bd075b992fa5a8b9681b1b95e81fb3e2bdb19c4b6ce49e24,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q10,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 174339.0, ""output_tokens"": 78987.0, ""reasoning_tokens"": 77953.0, ""total_tokens"": 253326.0}"
slot_3526c346cc4c0a2bdaaf6b8e4f323b9ef2f2eac3d85a8a78fd82eb6dea240a7e,slot_3526c346cc4c0a2bdaaf6b8e4f323b9ef2f2eac3d85a8a78fd82eb6dea240a7e,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q10,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 497689.0, ""output_tokens"": 220123.0, ""reasoning_tokens"": 218787.0, ""total_tokens"": 717812.0}"
slot_2c78494cc425a6c8493038b87a8b3711d9df3e74cea57d3693cdc4da6a1d79a5,slot_2c78494cc425a6c8493038b87a8b3711d9df3e74cea57d3693cdc4da6a1d79a5,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 256871.0, ""output_tokens"": 140780.0, ""reasoning_tokens"": 139189.0, ""total_tokens"": 397651.0}"
slot_75a5728d930179a09c944a207cf099e160e0d65b50183212c84d33a55163d4cf,slot_75a5728d930179a09c944a207cf099e160e0d65b50183212c84d33a55163d4cf,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 542742.0, ""output_tokens"": 155312.0, ""reasoning_tokens"": 153612.0, ""total_tokens"": 698054.0}"
slot_2f334ffae06933a7e0247efeda35d772fbb4e3214d9354952dd46fde75c6e4b9,slot_2f334ffae06933a7e0247efeda35d772fbb4e3214d9354952dd46fde75c6e4b9,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 342130.0, ""output_tokens"": 110427.0, ""reasoning_tokens"": 109296.0, ""total_tokens"": 452557.0}"
slot_80d0d6551c0efe561f0255f4f2f35f50aa6d4ba3f36aa474e61903c24a143e0a,slot_80d0d6551c0efe561f0255f4f2f35f50aa6d4ba3f36aa474e61903c24a143e0a,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q16,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 979091.0, ""output_tokens"": 259053.0, ""reasoning_tokens"": 256240.0, ""total_tokens"": 1238144.0}"
slot_f751bfcd2e7aa7b0b3acfcbb86d113503f37fb7ecac360da8d536c5cd17ad9f3,slot_f751bfcd2e7aa7b0b3acfcbb86d113503f37fb7ecac360da8d536c5cd17ad9f3,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q16,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 767174.0, ""output_tokens"": 308025.0, ""reasoning_tokens"": 306367.0, ""total_tokens"": 1075199.0}"
slot_22aad01b869b88e6033e72c49babbe6f475912f5878f91d9b0f8e0e1b994012e,slot_22aad01b869b88e6033e72c49babbe6f475912f5878f91d9b0f8e0e1b994012e,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q16,0,direct,"{""F1_MI"": 0.045454545454545456, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 1174362.0, ""output_tokens"": 283814.0, ""reasoning_tokens"": 282009.0, ""total_tokens"": 1458176.0}"
slot_bb43b4fe5c28ae2b24d1adb8a4f6b3e2e1df358067d8473f5b8bda7c77a696fc,slot_bb43b4fe5c28ae2b24d1adb8a4f6b3e2e1df358067d8473f5b8bda7c77a696fc,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 81287.0, ""output_tokens"": 47299.0, ""reasoning_tokens"": 46760.0, ""total_tokens"": 128586.0}"
slot_6ad8fa81aa717f0b5ec7041d37ec78033dd8deaeb1112ae651b0522dbaa8ef86,slot_6ad8fa81aa717f0b5ec7041d37ec78033dd8deaeb1112ae651b0522dbaa8ef86,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q8,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 133054.0, ""output_tokens"": 158206.0, ""reasoning_tokens"": 156639.0, ""total_tokens"": 291260.0}"
slot_66dd9a7dee994a2459f28ef4bdb5d556d402d54ed427b87571781b676af43f5e,slot_66dd9a7dee994a2459f28ef4bdb5d556d402d54ed427b87571781b676af43f5e,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q8,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 169881.0, ""output_tokens"": 177879.0, ""reasoning_tokens"": 177193.0, ""total_tokens"": 347760.0}"
slot_c0a26fe10b0ed7dcc1073b9c3f9b4019f27b0576fd42d533e85f8731bbfd8386,slot_c0a26fe10b0ed7dcc1073b9c3f9b4019f27b0576fd42d533e85f8731bbfd8386,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q8,0,direct,"{""F1_MI"": 0.08333333333333334, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 187033.0, ""output_tokens"": 175860.0, ""reasoning_tokens"": 174514.0, ""total_tokens"": 362893.0}"
slot_0bf4847f0558e3057b60e4c57eb941eda3bb6de1a3824b91207739099bb0a998,slot_0bf4847f0558e3057b60e4c57eb941eda3bb6de1a3824b91207739099bb0a998,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q7,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 30169.0, ""output_tokens"": 70427.0, ""reasoning_tokens"": 69586.0, ""total_tokens"": 100596.0}"
slot_2c26c53b2a9a339ed58749892d50c68126d83d9286770cdbdd3dd1f2ffeb645a,slot_2c26c53b2a9a339ed58749892d50c68126d83d9286770cdbdd3dd1f2ffeb645a,ablation,evidence_audit,cost_tight,peer_context,4,max,new,contract-nli/index9,0,direct,"{""EA_MI"": 0.5294117647058824, ""EA_MV"": 0.5882352941176471, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 704430.0, ""output_tokens"": 283927.0, ""reasoning_tokens"": 281022.0, ""total_tokens"": 988357.0}"
slot_34db4b3163d12b65255de6212c4ea9e5232e9a673de0b301790c278fe4c066a9,slot_34db4b3163d12b65255de6212c4ea9e5232e9a673de0b301790c278fe4c066a9,ablation,evidence_audit,cost_tight,graph_no_lock,4,max,new,contract-nli/index9,0,direct,"{""EA_MI"": 0.42647058823529416, ""EA_MV"": 0.5882352941176471, ""LA_MI"": 0.6176470588235294, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 279174.0, ""output_tokens"": 141334.0, ""reasoning_tokens"": 137880.0, ""total_tokens"": 420508.0}"
slot_3f1fd8c43dd97aeb7fa87dc1d7bb75e7c7afebe466cce1888b53ff4fa51852cb,slot_3f1fd8c43dd97aeb7fa87dc1d7bb75e7c7afebe466cce1888b53ff4fa51852cb,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 35340.0, ""output_tokens"": 18642.0, ""reasoning_tokens"": 18244.0, ""total_tokens"": 53982.0}"
slot_569bbc9e23fc5c88b0688c972cf0c2f8a40067e2e88fdf35daef1ab2b35df618,slot_569bbc9e23fc5c88b0688c972cf0c2f8a40067e2e88fdf35daef1ab2b35df618,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q1,0,direct,"{""F1_MI"": 0.6666666666666666, ""F1_MV"": 0.6666666666666666}","{""cached_input_tokens"": null, ""input_tokens"": 14628.0, ""output_tokens"": 2762.0, ""reasoning_tokens"": 2268.0, ""total_tokens"": 17390.0}"
slot_dde2a455492bd97332ad7dd09d2dd5bf4689e31d4c82e4f8bf739a80b49dd6ba,slot_dde2a455492bd97332ad7dd09d2dd5bf4689e31d4c82e4f8bf739a80b49dd6ba,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q16,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 15391.0, ""output_tokens"": 6089.0, ""reasoning_tokens"": 5702.0, ""total_tokens"": 21480.0}"
