scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,logical_additive_cost
slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.9044117647058824, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 3430596.0, ""output_tokens"": 500962.0, ""reasoning_tokens"": 489089.0, ""total_tokens"": 3931558.0}"
slot_a0ee2bfeaf028f56b06e0478d65e5391eef80ed218f00e16f2ffd18c7a1b3110,slot_a0ee2bfeaf028f56b06e0478d65e5391eef80ed218f00e16f2ffd18c7a1b3110,scaling,evidence_audit,cost_moderate,cached,2,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 597149.0, ""output_tokens"": 91059.0, ""reasoning_tokens"": 87957.0, ""total_tokens"": 688208.0}"
slot_d0c0ec4cf6bd038097af219860a1ad80d033f2dc86fd0049bff1e02fb3d94183,slot_d0c0ec4cf6bd038097af219860a1ad80d033f2dc86fd0049bff1e02fb3d94183,scaling,evidence_audit,cost_moderate,cached,4,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.8529411764705882, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 627876.0, ""output_tokens"": 60069.0, ""reasoning_tokens"": 54386.0, ""total_tokens"": 687945.0}"
slot_fc6c78ab1ed24b6ccf496b4793e802b8a546b25be05361c8609fa84835852ef3,slot_fc6c78ab1ed24b6ccf496b4793e802b8a546b25be05361c8609fa84835852ef3,scaling,evidence_audit,cost_moderate,cached,6,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.6274509803921569, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.5980392156862745, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 2721840.0, ""output_tokens"": 251730.0, ""reasoning_tokens"": 240322.0, ""total_tokens"": 2973570.0}"
slot_dc88f057443908377ecb1ba909fedfb6a0a33f095ebeb5af967ba988f92fbfe3,slot_dc88f057443908377ecb1ba909fedfb6a0a33f095ebeb5af967ba988f92fbfe3,scaling,evidence_audit,cost_moderate,cached,8,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.8161764705882353, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.7794117647058824, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 3425436.0, ""output_tokens"": 337936.0, ""reasoning_tokens"": 324155.0, ""total_tokens"": 3763372.0}"
slot_bba76d61485a5184f456afff6a339b49b4f0a13f4696b8e68fd674972b150b5a,slot_bba76d61485a5184f456afff6a339b49b4f0a13f4696b8e68fd674972b150b5a,scaling,evidence_audit,cost_moderate,cached,2,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.6176470588235294, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1312213.0, ""output_tokens"": 200761.0, ""reasoning_tokens"": 197647.0, ""total_tokens"": 1512974.0}"
slot_fe7fb370c426ff140cf7d394d68a9167243111ffeb416f49a61082a975127667,slot_fe7fb370c426ff140cf7d394d68a9167243111ffeb416f49a61082a975127667,scaling,evidence_audit,cost_moderate,cached,4,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.8970588235294117, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 3067747.0, ""output_tokens"": 424211.0, ""reasoning_tokens"": 417049.0, ""total_tokens"": 3491958.0}"
slot_ebbc54999245d46cc3faf663fb2427b6494abd390d94446f1c067dcad84bb7c5,slot_ebbc54999245d46cc3faf663fb2427b6494abd390d94446f1c067dcad84bb7c5,scaling,evidence_audit,cost_moderate,cached,6,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.5490196078431373, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.7549019607843137, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 4028297.0, ""output_tokens"": 586337.0, ""reasoning_tokens"": 575241.0, ""total_tokens"": 4614634.0}"
slot_fbc15ed9836fd0a7c20dccaca85b075a40a6b061d1b1f777986e1b575a06aa35,slot_fbc15ed9836fd0a7c20dccaca85b075a40a6b061d1b1f777986e1b575a06aa35,scaling,evidence_audit,cost_moderate,cached,8,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.5147058823529411, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.8161764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 7407000.0, ""output_tokens"": 935705.0, ""reasoning_tokens"": 919413.0, ""total_tokens"": 8342705.0}"
slot_985fe1f4766506091d3179a3565567274fad0db5d0d973b9c5775c1be8eaa829,slot_985fe1f4766506091d3179a3565567274fad0db5d0d973b9c5775c1be8eaa829,scaling,evidence_audit,cost_tight,poolact,2,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.7647058823529411, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 95291.0, ""output_tokens"": 52273.0, ""reasoning_tokens"": 50429.0, ""total_tokens"": 147564.0}"
slot_3d01602db7c4d3806e12eea005cf51880b1694540f3e4afd6057cd86608814c0,slot_3d01602db7c4d3806e12eea005cf51880b1694540f3e4afd6057cd86608814c0,scaling,evidence_audit,cost_tight,poolact,4,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.5735294117647058, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.6617647058823529, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 178911.0, ""output_tokens"": 61839.0, ""reasoning_tokens"": 58336.0, ""total_tokens"": 240750.0}"
slot_b91b8d962ca4a665fe2f2c541122ebf9024379d69f89b2097d5b6b804c0480b7,slot_b91b8d962ca4a665fe2f2c541122ebf9024379d69f89b2097d5b6b804c0480b7,scaling,evidence_audit,cost_tight,poolact,6,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.5686274509803921, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 0.5882352941176471, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 263656.0, ""output_tokens"": 177308.0, ""reasoning_tokens"": 171452.0, ""total_tokens"": 440964.0}"
slot_12bf66b417db7bfee4ad8e731f6877e39d733597967e54f02bccedf5c2bd08d4,slot_12bf66b417db7bfee4ad8e731f6877e39d733597967e54f02bccedf5c2bd08d4,scaling,evidence_audit,cost_tight,poolact,8,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 423705.0, ""output_tokens"": 203772.0, ""reasoning_tokens"": 195671.0, ""total_tokens"": 627477.0}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,scaling,evidence_audit,cost_tight,naive,2,max,new,contract-nli/index8,0,naive_N8_all_subsets,"{""EA_MI"": 0.625, ""EA_MV"": 0.5546218487394958, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 250215.0, ""output_tokens"": 110154.25, ""reasoning_tokens"": 108216.5, ""total_tokens"": 360369.25}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,scaling,evidence_audit,cost_tight,naive,4,max,new,contract-nli/index8,0,naive_N8_all_subsets,"{""EA_MI"": 0.625, ""EA_MV"": 0.6184873949579831, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 500430.0, ""output_tokens"": 220308.5, ""reasoning_tokens"": 216433.0, ""total_tokens"": 720738.5}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,scaling,evidence_audit,cost_tight,naive,6,max,new,contract-nli/index8,0,naive_N8_all_subsets,"{""EA_MI"": 0.625, ""EA_MV"": 0.6617647058823529, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 750645.0, ""output_tokens"": 330462.75, ""reasoning_tokens"": 324649.5, ""total_tokens"": 1081107.75}"
slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,slot_fa4a72b38692d1223d2457227b096145d9a52d2c278dcbc48c15f75eee0d17aa,scaling,evidence_audit,cost_tight,naive,8,max,new,contract-nli/index8,0,naive_N8_all_subsets,"{""EA_MI"": 0.625, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1000860.0, ""output_tokens"": 440617.0, ""reasoning_tokens"": 432866.0, ""total_tokens"": 1441477.0}"
slot_de612dfd658f2e62bcee96984cabb3f858ea60efd10c4bd5c24913264dc20fcb,slot_de612dfd658f2e62bcee96984cabb3f858ea60efd10c4bd5c24913264dc20fcb,scaling,evidence_audit,cost_moderate,poolact,2,max,new,contract-nli/index8,0,direct,"{""EA_MI"": 0.9705882352941176, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 900701.0, ""output_tokens"": 125497.0, ""reasoning_tokens"": 121948.0, ""total_tokens"": 1026198.0}"
slot_8a6a24f18834067b34e8977a1d2705a5e3d2a89c902e8a93c3e77061b28dc341,slot_8a6a24f18834067b34e8977a1d2705a5e3d2a89c902e8a93c3e77061b28dc341,scaling,evidence_audit,cost_moderate,poolact,4,max,new,contract-nli/index8,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1491627.0, ""output_tokens"": 154318.0, ""reasoning_tokens"": 145527.0, ""total_tokens"": 1645945.0}"
slot_5cc79e129da1e5da477635b921e2e2608097c9bf48458d70b81b73dddb81c353,slot_5cc79e129da1e5da477635b921e2e2608097c9bf48458d70b81b73dddb81c353,scaling,evidence_audit,cost_moderate,poolact,6,max,new,contract-nli/index8,0,direct,"{""EA_MI"": 0.8333333333333334, ""EA_MV"": 1.0, ""LA_MI"": 0.8333333333333334, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 2590163.0, ""output_tokens"": 295514.0, ""reasoning_tokens"": 282741.0, ""total_tokens"": 2885677.0}"
slot_1bce8f9da1d06a23d11e125cde737c2df43d7987ceff2b3763d561cc6ece6fe8,slot_1bce8f9da1d06a23d11e125cde737c2df43d7987ceff2b3763d561cc6ece6fe8,scaling,evidence_audit,cost_moderate,poolact,8,max,new,contract-nli/index8,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1861822.0, ""output_tokens"": 294495.0, ""reasoning_tokens"": 280487.0, ""total_tokens"": 2156317.0}"
slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,scaling,evidence_audit,cost_tight,naive,2,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.39705882352941174, ""EA_MV"": 0.5210084033613446, ""LA_MI"": 0.6544117647058824, ""LA_MV"": 0.8466386554621848}","{""cached_input_tokens"": null, ""input_tokens"": 233823.75, ""output_tokens"": 118204.75, ""reasoning_tokens"": 116195.5, ""total_tokens"": 352028.5}"
slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,scaling,evidence_audit,cost_tight,naive,4,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.39705882352941174, ""EA_MV"": 0.5260504201680671, ""LA_MI"": 0.6544117647058822, ""LA_MV"": 0.8747899159663866}","{""cached_input_tokens"": null, ""input_tokens"": 467647.5, ""output_tokens"": 236409.5, ""reasoning_tokens"": 232391.0, ""total_tokens"": 704057.0}"
slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,scaling,evidence_audit,cost_tight,naive,6,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.39705882352941174, ""EA_MV"": 0.5273109243697479, ""LA_MI"": 0.6544117647058824, ""LA_MV"": 0.880252100840336}","{""cached_input_tokens"": null, ""input_tokens"": 701471.25, ""output_tokens"": 354614.25, ""reasoning_tokens"": 348586.5, ""total_tokens"": 1056085.5}"
slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,slot_74ec4e085b3415583c31a66702d087ec0544b3cb7d6fda52286eb75e5864279f,scaling,evidence_audit,cost_tight,naive,8,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.3970588235294118, ""EA_MV"": 0.5294117647058824, ""LA_MI"": 0.6544117647058824, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 935295.0, ""output_tokens"": 472819.0, ""reasoning_tokens"": 464782.0, ""total_tokens"": 1408114.0}"
slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index5,0,naive_N8_all_subsets,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9117647058823529}","{""cached_input_tokens"": null, ""input_tokens"": 838987.5, ""output_tokens"": 154352.5, ""reasoning_tokens"": 151450.0, ""total_tokens"": 993340.0}"
slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index5,0,naive_N8_all_subsets,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9218487394957984}","{""cached_input_tokens"": null, ""input_tokens"": 1677975.0, ""output_tokens"": 308705.0, ""reasoning_tokens"": 302900.0, ""total_tokens"": 1986680.0}"
slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index5,0,naive_N8_all_subsets,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9285714285714286}","{""cached_input_tokens"": null, ""input_tokens"": 2516962.5, ""output_tokens"": 463057.5, ""reasoning_tokens"": 454350.0, ""total_tokens"": 2980020.0}"
slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,slot_2958519985ba1858fff1b6f09c9b3198a7aced10980b3442d4cad8a97f91806f,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index5,0,naive_N8_all_subsets,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 3355950.0, ""output_tokens"": 617410.0, ""reasoning_tokens"": 605800.0, ""total_tokens"": 3973360.0}"
slot_482ed7f99a0d556ac54c631e63e09f5dcda0d6873ef541e69bddd1c9f940e8a2,slot_482ed7f99a0d556ac54c631e63e09f5dcda0d6873ef541e69bddd1c9f940e8a2,scaling,evidence_audit,cost_moderate,poolact,2,max,new,contract-nli/index9,0,direct,"{""EA_MI"": 0.9411764705882353, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 1065292.0, ""output_tokens"": 138932.0, ""reasoning_tokens"": 135031.0, ""total_tokens"": 1204224.0}"
slot_02b9fd298c5fbf8c1fd19c0f43e66705a78dfa9a763fc38739f3cf5ac7800407,slot_02b9fd298c5fbf8c1fd19c0f43e66705a78dfa9a763fc38739f3cf5ac7800407,scaling,evidence_audit,cost_moderate,poolact,4,max,new,contract-nli/index9,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 2067572.0, ""output_tokens"": 274151.0, ""reasoning_tokens"": 266746.0, ""total_tokens"": 2341723.0}"
slot_8073245cbbfc15f4f16071f6138969da70762c389a5484472c75e5fad5bc8a30,slot_8073245cbbfc15f4f16071f6138969da70762c389a5484472c75e5fad5bc8a30,scaling,evidence_audit,cost_moderate,poolact,6,max,new,contract-nli/index9,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9411764705882352, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 2547316.0, ""output_tokens"": 320123.0, ""reasoning_tokens"": 307445.0, ""total_tokens"": 2867439.0}"
slot_27ad7653af9f3d502620c8eb2ef94b807eeb5ce0629e8e300b39cc073f0e0f5d,slot_27ad7653af9f3d502620c8eb2ef94b807eeb5ce0629e8e300b39cc073f0e0f5d,scaling,evidence_audit,cost_moderate,poolact,8,max,new,contract-nli/index9,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9191176470588235, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 2953574.0, ""output_tokens"": 446599.0, ""reasoning_tokens"": 430449.0, ""total_tokens"": 3400173.0}"
slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,scaling,evidence_audit,cost_tight,naive,2,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.6323529411764705, ""EA_MV"": 0.8088235294117646, ""LA_MI"": 0.6323529411764705, ""LA_MV"": 0.8088235294117646}","{""cached_input_tokens"": null, ""input_tokens"": 273596.0, ""output_tokens"": 120296.25, ""reasoning_tokens"": 118277.5, ""total_tokens"": 393892.25}"
slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,scaling,evidence_audit,cost_tight,naive,4,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.6323529411764706, ""EA_MV"": 0.8327731092436974, ""LA_MI"": 0.6323529411764706, ""LA_MV"": 0.8327731092436974}","{""cached_input_tokens"": null, ""input_tokens"": 547192.0, ""output_tokens"": 240592.5, ""reasoning_tokens"": 236555.0, ""total_tokens"": 787784.5}"
slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,scaling,evidence_audit,cost_tight,naive,6,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.6323529411764705, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.6323529411764705, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 820788.0, ""output_tokens"": 360888.75, ""reasoning_tokens"": 354832.5, ""total_tokens"": 1181676.75}"
slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,slot_75890da0d8caa77c1b269e96dd4f5cba724a08b77911760864b56deedeec6a03,scaling,evidence_audit,cost_tight,naive,8,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.6323529411764706, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.6323529411764706, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1094384.0, ""output_tokens"": 481185.0, ""reasoning_tokens"": 473110.0, ""total_tokens"": 1575569.0}"
slot_9c46a18ee18b755c45c86ed71fb5edab42ce8cef4c64aabc314ee1959d2dc6f0,slot_9c46a18ee18b755c45c86ed71fb5edab42ce8cef4c64aabc314ee1959d2dc6f0,scaling,evidence_audit,cost_tight,poolact,2,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.7941176470588236, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9705882352941176, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 72626.0, ""output_tokens"": 73819.0, ""reasoning_tokens"": 71715.0, ""total_tokens"": 146445.0}"
slot_6824a0187cc9af2614465973de0f0ff88a2bb75f578464b8f9f17cfc7f9fb023,slot_6824a0187cc9af2614465973de0f0ff88a2bb75f578464b8f9f17cfc7f9fb023,scaling,evidence_audit,cost_tight,poolact,4,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9264705882352942, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.9852941176470589, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 444896.0, ""output_tokens"": 211109.0, ""reasoning_tokens"": 206553.0, ""total_tokens"": 656005.0}"
slot_6b9d6aa202dd96f5449fb333ed70d292d77debff07b7666461cdd07da544b8bd,slot_6b9d6aa202dd96f5449fb333ed70d292d77debff07b7666461cdd07da544b8bd,scaling,evidence_audit,cost_tight,poolact,6,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9607843137254902, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 362215.0, ""output_tokens"": 159653.0, ""reasoning_tokens"": 152880.0, ""total_tokens"": 521868.0}"
slot_53b02cc3dec81dd2d071c0ad10042393b63b24975a27e44ec1465d3d205c766e,slot_53b02cc3dec81dd2d071c0ad10042393b63b24975a27e44ec1465d3d205c766e,scaling,evidence_audit,cost_tight,poolact,8,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9852941176470589, ""EA_MV"": 1.0, ""LA_MI"": 0.9926470588235294, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 499734.0, ""output_tokens"": 239187.0, ""reasoning_tokens"": 229233.0, ""total_tokens"": 738921.0}"
slot_038346513bd89d5067f6b51d2161cb355c0abef8151793c0a5b1d95436d8ef2c,slot_038346513bd89d5067f6b51d2161cb355c0abef8151793c0a5b1d95436d8ef2c,scaling,evidence_audit,cost_moderate,cached,2,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 597002.0, ""output_tokens"": 77748.0, ""reasoning_tokens"": 74532.0, ""total_tokens"": 674750.0}"
slot_e180dd784e74943f4002b7c042ad160b02f188ecea2bb66f74f3e52fc7040fc1,slot_e180dd784e74943f4002b7c042ad160b02f188ecea2bb66f74f3e52fc7040fc1,scaling,evidence_audit,cost_moderate,cached,4,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9705882352941176, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1526416.0, ""output_tokens"": 146542.0, ""reasoning_tokens"": 139680.0, ""total_tokens"": 1672958.0}"
slot_e15bda3920fc7261ccd74cb1c9417e50a37b648d247ebc46a9ee3edc7e1a9277,slot_e15bda3920fc7261ccd74cb1c9417e50a37b648d247ebc46a9ee3edc7e1a9277,scaling,evidence_audit,cost_moderate,cached,6,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9901960784313726, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 2753730.0, ""output_tokens"": 241244.0, ""reasoning_tokens"": 228343.0, ""total_tokens"": 2994974.0}"
slot_2da5ac79d0d62e403dcbd2510f04af5b4f06729bbe524b464c181b147dee5e13,slot_2da5ac79d0d62e403dcbd2510f04af5b4f06729bbe524b464c181b147dee5e13,scaling,evidence_audit,cost_moderate,cached,8,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.9485294117647058, ""EA_MV"": 1.0, ""LA_MI"": 0.9852941176470589, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 3711339.0, ""output_tokens"": 309193.0, ""reasoning_tokens"": 293484.0, ""total_tokens"": 4020532.0}"
slot_1dcecfe4defc970920fbafb52266c710fd31860caee1cf942e53555ab20885d1,slot_1dcecfe4defc970920fbafb52266c710fd31860caee1cf942e53555ab20885d1,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.5, ""EA_MV"": 0.6533613445378151, ""LA_MI"": 0.6764705882352942, ""LA_MV"": 0.8697478991596638}","{""cached_input_tokens"": null, ""input_tokens"": 838983.0, ""output_tokens"": 153254.0, ""reasoning_tokens"": 150335.0, ""total_tokens"": 992237.0}"
slot_1dcecfe4defc970920fbafb52266c710fd31860caee1cf942e53555ab20885d1,slot_1dcecfe4defc970920fbafb52266c710fd31860caee1cf942e53555ab20885d1,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.5, ""EA_MV"": 0.653781512605042, ""LA_MI"": 0.676470588235294, ""LA_MV"": 0.9084033613445378}","{""cached_input_tokens"": null, ""input_tokens"": 1677966.0, ""output_tokens"": 306508.0, ""reasoning_tokens"": 300670.0, ""total_tokens"": 1984474.0}"
slot_1dcecfe4defc970920fbafb52266c710fd31860caee1cf942e53555ab20885d1,slot_1dcecfe4defc970920fbafb52266c710fd31860caee1cf942e53555ab20885d1,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index12,0,naive_N8_all_subsets,"{""EA_MI"": 0.5, ""EA_MV"": 0.6407563025210085, ""LA_MI"": 0.6764705882352942, ""LA_MV"": 0.907563025210084}","{""cached_input_tokens"": null, ""input_tokens"": 2516949.0, ""output_tokens"": 459762.0, ""reasoning_tokens"": 451005.0, ""total_tokens"": 2976711.0}"
