comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,free_full_mean,free_expected_units,free_known_units,free_missing_units,free_absolute_record,free_cohort_id,moderate_full_mean,moderate_expected_units,moderate_known_units,moderate_missing_units,moderate_absolute_record,moderate_cohort_id,tight_full_mean,tight_expected_units,tight_known_units,tight_missing_units,tight_absolute_record,tight_cohort_id,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,moderate_minus_free,tight_minus_free,tight_minus_moderate,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.77060071879488,3,3,0,2275,gemini_snapshot,99.41621851728499,3,3,0,2269,gemini_snapshot,99.7247206742585,3,3,0,2281,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.35438220150989,-0.04588004453638,0.30850215697351
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.07290996520126,3,3,0,2293,gemini_snapshot,98.25814469592622,3,3,0,2287,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.07607332705061,3,3,0,2299,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.81476526927504,0.00316336184935,0.81792863112439
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.30033190988135,3,3,0,2276,gemini_snapshot,99.15082705101453,3,3,0,2270,gemini_snapshot,99.50600056372514,3,3,0,2282,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.14950485886682,0.20566865384379,0.35517351271061
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,92.1921034322208,3,3,0,2294,gemini_snapshot,93.65907530152262,3,3,0,2288,gemini_openrouter_missing_main_20260917+gemini_snapshot,98.09558743889308,3,3,0,2300,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,1.46697186930182,5.90348400667228,4.43651213737046
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.77060071879488,3,3,0,2277,gemini_snapshot,99.41621851728499,3,3,0,2271,gemini_snapshot,99.7247206742585,3,3,0,2283,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.35438220150989,-0.04588004453638,0.30850215697351
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.07290996520126,3,3,0,2295,gemini_snapshot,98.25814469592622,3,3,0,2289,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.07607332705061,3,3,0,2301,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.81476526927504,0.00316336184935,0.81792863112439
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.30033190988135,3,3,0,2278,gemini_snapshot,99.15082705101453,3,3,0,2272,gemini_snapshot,99.50600056372514,3,3,0,2284,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.14950485886682,0.20566865384379,0.35517351271061
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,92.1921034322208,3,3,0,2296,gemini_snapshot,93.65907530152262,3,3,0,2290,gemini_openrouter_missing_main_20260917+gemini_snapshot,98.09558743889308,3,3,0,2302,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,1.46697186930182,5.90348400667228,4.43651213737046
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9444666968451606,3,3,0,2279,gemini_snapshot,0.9419738252957662,3,3,0,2273,gemini_snapshot,0.9441439575619167,3,3,0,2285,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.0024928715493944,-0.0003227392832439,0.0021701322661505
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9395588503943549,3,3,0,2297,gemini_snapshot,0.933827453189426,3,3,0,2291,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9395811027950711,3,3,0,2303,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.0057313972049289,0.0000222524007162,0.0057536496056451
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411586307817036,3,3,0,2280,gemini_snapshot,0.9401069515281253,3,3,0,2274,gemini_snapshot,0.9426053894890679,3,3,0,2286,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.0010516792535783,0.0014467587073643,0.0024984379609426
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8911564002434412,3,3,0,2298,gemini_snapshot,0.9014756894773907,3,3,0,2292,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.932683957947625,3,3,0,2304,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.0103192892339495,0.0415275577041838,0.0312082684702343
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.71609469739805,3,3,0,2311,gemini_snapshot,98.49774584208663,3,3,0,2305,gemini_openrouter_missing_main_20260917+gemini_snapshot,98.12655018928486,3,3,0,2317,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.21834885531142,-0.58954450811319,-0.37119565280177
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,97.91693580794036,3,3,0,2329,gemini_snapshot,97.21821687217145,3,3,0,2323,gemini_openrouter_missing_main_20260917+gemini_snapshot,97.0610067358562,3,3,0,2335,gemini_snapshot,,,,-0.69871893576891,-0.85592907208416,-0.15721013631525
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,97.48787718872659,3,3,0,2312,gemini_snapshot,97.6308967284645,3,3,0,2306,gemini_openrouter_missing_main_20260917+gemini_snapshot,97.4900614569114,3,3,0,2318,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.14301953973791,0.00218426818481,-0.1408352715531
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.65159678490944,3,3,0,2330,gemini_snapshot,95.50307582879493,3,3,0,2324,gemini_openrouter_missing_main_20260917+gemini_snapshot,95.51945264263638,3,3,0,2336,gemini_snapshot,,,,-1.14852095611451,-1.13214414227306,0.01637681384145
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.71609469739805,3,3,0,2313,gemini_snapshot,98.49774584208663,3,3,0,2307,gemini_openrouter_missing_main_20260917+gemini_snapshot,98.12655018928486,3,3,0,2319,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.21834885531142,-0.58954450811319,-0.37119565280177
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,97.91693580794036,3,3,0,2331,gemini_snapshot,97.21821687217145,3,3,0,2325,gemini_openrouter_missing_main_20260917+gemini_snapshot,97.0610067358562,3,3,0,2337,gemini_snapshot,,,,-0.69871893576891,-0.85592907208416,-0.15721013631525
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,97.48787718872659,3,3,0,2314,gemini_snapshot,97.6308967284645,3,3,0,2308,gemini_openrouter_missing_main_20260917+gemini_snapshot,97.4900614569114,3,3,0,2320,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.14301953973791,0.00218426818481,-0.1408352715531
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.65159678490944,3,3,0,2332,gemini_snapshot,95.50307582879493,3,3,0,2326,gemini_openrouter_missing_main_20260917+gemini_snapshot,95.51945264263638,3,3,0,2338,gemini_snapshot,,,,-1.14852095611451,-1.13214414227306,0.01637681384145
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9456797440846761,3,3,0,2315,gemini_snapshot,0.9451233016120063,3,3,0,2309,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9441773427857293,3,3,0,2321,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,-0.0005564424726698,-0.0015024012989468,-0.0009459588262770
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.943643159336514,3,3,0,2333,gemini_snapshot,0.9418625368012322,3,3,0,2327,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9414619008700053,3,3,0,2339,gemini_snapshot,,,,-0.0017806225352818,-0.0021812584665087,-0.0004006359312269
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9425497419304318,3,3,0,2316,gemini_snapshot,0.9429142143991258,3,3,0,2310,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.94255530834198,3,3,0,2322,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.0003644724686940,0.0000055664115482,-0.0003589060571458
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9404185563325882,3,3,0,2334,gemini_snapshot,0.9374916536940469,3,3,0,2328,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9375333885351816,3,3,0,2340,gemini_snapshot,,,,-0.0029269026385413,-0.0028851677974066,0.0000417348411347
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,100.01772072491956,3,3,0,2347,gemini_openrouter_missing_main_20260917+gemini_snapshot,100.22250565453453,3,3,0,2341,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.74993072632356,3,3,0,2353,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.20478492961497,-0.26778999859600,-0.47257492821097
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.65935266401567,3,3,0,2365,gemini_snapshot,99.19268581588435,3,3,0,2359,gemini_snapshot,99.55105504856134,3,3,0,2371,gemini_snapshot,,,,-0.46666684813132,-0.10829761545433,0.35836923267699
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.6864279467091,3,3,0,2348,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.69135115147994,3,3,0,2342,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.52644224708318,3,3,0,2354,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.00492320477084,-0.15998569962592,-0.16490890439676
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.9495071540501,3,3,0,2366,gemini_snapshot,98.97362868964699,3,3,0,2360,gemini_snapshot,99.0986633264852,3,3,0,2372,gemini_snapshot,,,,0.02412153559689,0.1491561724351,0.12503463683821
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,100.01772072491956,3,3,0,2349,gemini_openrouter_missing_main_20260917+gemini_snapshot,100.22250565453453,3,3,0,2343,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.74993072632356,3,3,0,2355,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.20478492961497,-0.26778999859600,-0.47257492821097
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.65935266401567,3,3,0,2367,gemini_snapshot,99.19268581588435,3,3,0,2361,gemini_snapshot,99.55105504856134,3,3,0,2373,gemini_snapshot,,,,-0.46666684813132,-0.10829761545433,0.35836923267699
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,99.6864279467091,3,3,0,2350,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.69135115147994,3,3,0,2344,gemini_openrouter_missing_main_20260917+gemini_snapshot,99.52644224708318,3,3,0,2356,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.00492320477084,-0.15998569962592,-0.16490890439676
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.9495071540501,3,3,0,2368,gemini_snapshot,98.97362868964699,3,3,0,2362,gemini_snapshot,99.0986633264852,3,3,0,2374,gemini_snapshot,,,,0.02412153559689,0.1491561724351,0.12503463683821
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9456797440846761,3,3,0,2351,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9468371669451395,3,3,0,2345,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9441662232081095,3,3,0,2357,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.0011574228604634,-0.0015135208765666,-0.0026709437370300
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.943654285536872,3,3,0,2369,gemini_snapshot,0.9410167336463928,3,3,0,2363,gemini_snapshot,0.9430421988169352,3,3,0,2375,gemini_snapshot,,,,-0.0026375518904792,-0.0006120867199368,0.0020254651705424
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.94380731218391,3,3,0,2352,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9438351376189126,3,3,0,2346,gemini_openrouter_missing_main_20260917+gemini_snapshot,0.9429030898544524,3,3,0,2358,gemini_openrouter_missing_main_20260917+gemini_snapshot,,,,0.0000278254350026,-0.0009042223294576,-0.0009320477644602
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9396423134538863,3,3,0,2370,gemini_snapshot,0.9397786458333334,3,3,0,2364,gemini_snapshot,0.9404853284358978,3,3,0,2376,gemini_snapshot,,,,0.0001363323794471,0.0008430149820115,0.0007066826025644
N1_budget,glm-5.3,expgym,evidence_audit,all,all,evidence_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6847662141779789,13,13,0,2377,glm_original,0.6787330316742082,13,13,0,2379,glm_original,0.502262443438914,13,13,0,2381,glm_original,,,,,,,,,,,,,,,,,,,-0.0060331825037707,-0.1825037707390649,-0.1764705882352942,,,
N1_budget,glm-5.3,expgym,evidence_audit,all,all,label_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6923076923076923,13,13,0,2378,glm_original,0.7601809954751131,13,13,0,2380,glm_original,0.7360482654600301,13,13,0,2382,glm_original,,,,,,,,,,,,,,,,,,,0.0678733031674208,0.0437405731523378,-0.0241327300150830,,,
N1_budget,glm-5.3,expgym,evidence_audit,family,evidence_audit,evidence_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6847662141779789,13,13,0,2383,glm_original,0.6787330316742082,13,13,0,2385,glm_original,0.502262443438914,13,13,0,2387,glm_original,,,,,,,,,,,,,,,,,,,-0.0060331825037707,-0.1825037707390649,-0.1764705882352942,,,
N1_budget,glm-5.3,expgym,evidence_audit,family,evidence_audit,label_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6923076923076923,13,13,0,2384,glm_original,0.7601809954751131,13,13,0,2386,glm_original,0.7360482654600301,13,13,0,2388,glm_original,,,,,,,,,,,,,,,,,,,0.0678733031674208,0.0437405731523378,-0.0241327300150830,,,
N1_budget,glm-5.3,expgym,restricted_search,all,all,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6511024967511672,73,73,0,2389,glm_original,0.5327608944768282,73,73,0,2390,glm_original,0.19234139483938034,73,73,0,2391,glm_original,,,,,,,,,,,,,,,,,,,-0.1183416022743390,-0.45876110191178686,-0.34041949963744786,,,
N1_budget,glm-5.3,expgym,restricted_search,family,whatis,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6149144972674384,34,34,0,2392,glm_original,0.40649122119710357,34,34,0,2393,glm_original,0.1484848484848485,34,34,0,2394,glm_original,,,,,,,,,,,,,,,,,,,-0.20842327607033483,-0.4664296487825899,-0.25800637271225507,,,
N1_budget,glm-5.3,expgym,restricted_search,family,whois,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6826510091215974,39,39,0,2395,glm_original,0.642842148105306,39,39,0,2396,glm_original,0.23057530704589527,39,39,0,2397,glm_original,,,,,,,,,,,,,,,,,,,-0.0398088610162914,-0.45207570207570213,-0.41226684105941073,,,
N1_budget,glm-5.3,expgym,tuning,all,all,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.91114276048467,27,27,0,2398,glm_original,96.15455969143889,27,27,0,2401,glm_original,86.06688865843708,27,27,0,2404,glm_original,,,,,,,,,,,,,,,,,,,-1.75658306904578,-11.84425410204759,-10.08767103300181,,,
N1_budget,glm-5.3,expgym,tuning,all,all,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.91114276048467,27,27,0,2399,glm_original,96.15455969143889,27,27,0,2402,glm_original,86.06688865843708,27,27,0,2405,glm_original,,,,,,,,,,,,,,,,,,,-1.75658306904578,-11.84425410204759,-10.08767103300181,,,
N1_budget,glm-5.3,expgym,tuning,all,all,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8291095460822065,27,27,0,2400,glm_original,0.8247661035481927,27,27,0,2403,glm_original,0.8019560234466865,27,27,0,2406,glm_original,,,,,,,,,,,,,,,,,,,-0.0043434425340138,-0.0271535226355200,-0.0228100801015062,,,
N1_budget,glm-5.3,expgym,tuning,family,nasbench101,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.05747572457256,9,9,0,2407,glm_original,97.73655857169163,9,9,0,2410,glm_original,90.76144263870238,9,9,0,2413,glm_original,,,,,,,,,,,,,,,,,,,-1.32091715288093,-8.29603308587018,-6.97511593298925,,,
N1_budget,glm-5.3,expgym,tuning,family,nasbench101,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.05747572457256,9,9,0,2408,glm_original,97.73655857169163,9,9,0,2411,glm_original,90.76144263870238,9,9,0,2414,glm_original,,,,,,,,,,,,,,,,,,,-1.32091715288093,-8.29603308587018,-6.97511593298925,,,
N1_budget,glm-5.3,expgym,tuning,family,nasbench101,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9434502676681236,9,9,0,2409,glm_original,0.9362387259801229,9,9,0,2412,glm_original,0.8984412065258732,9,9,0,2415,glm_original,,,,,,,,,,,,,,,,,,,-0.0072115416880007,-0.0450090611422504,-0.0377975194542497,,,
N1_budget,glm-5.3,expgym,tuning,family,nasbench201,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.63716414441365,9,9,0,2416,glm_original,96.4868516064718,9,9,0,2419,glm_original,88.0373312804968,9,9,0,2422,glm_original,,,,,,,,,,,,,,,,,,,-2.15031253794185,-10.59983286391685,-8.4495203259750,,,
N1_budget,glm-5.3,expgym,tuning,family,nasbench201,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.63716414441365,9,9,0,2417,glm_original,96.4868516064718,9,9,0,2420,glm_original,88.0373312804968,9,9,0,2423,glm_original,,,,,,,,,,,,,,,,,,,-2.15031253794185,-10.59983286391685,-8.4495203259750,,,
N1_budget,glm-5.3,expgym,tuning,family,nasbench201,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7048496294891734,9,9,0,2418,glm_original,0.7029738270643446,9,9,0,2421,glm_original,0.6921306172101056,9,9,0,2424,glm_original,,,,,,,,,,,,,,,,,,,-0.0018758024248288,-0.0127190122790678,-0.0108432098542390,,,
N1_budget,glm-5.3,expgym,tuning,family,paramnet,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,96.03878841246782,9,9,0,2425,glm_original,94.24026889615324,9,9,0,2428,glm_original,79.40189205611205,9,9,0,2431,glm_original,,,,,,,,,,,,,,,,,,,-1.79851951631458,-16.63689635635577,-14.83837684004119,,,
N1_budget,glm-5.3,expgym,tuning,family,paramnet,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,96.03878841246782,9,9,0,2426,glm_original,94.24026889615324,9,9,0,2429,glm_original,79.40189205611205,9,9,0,2432,glm_original,,,,,,,,,,,,,,,,,,,-1.79851951631458,-16.63689635635577,-14.83837684004119,,,
N1_budget,glm-5.3,expgym,tuning,family,paramnet,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8390287410893227,9,9,0,2427,glm_original,0.8350857576001104,9,9,0,2430,glm_original,0.8152962466040805,9,9,0,2433,glm_original,,,,,,,,,,,,,,,,,,,-0.0039429834892123,-0.0237324944852422,-0.0197895109960299,,,
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:A,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.57917213602603,3,3,0,2434,glm_original,99.00329905793436,3,3,0,2436,glm_original,85.75664976157574,3,3,0,2438,glm_original,,,,,,,,,,,,,,,,,,,-0.57587307809167,-13.82252237445029,-13.24664929635862,,,
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:A,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.943120108710395,3,3,0,2435,glm_original,0.9390691783693101,3,3,0,2437,glm_original,0.845886747042338,3,3,0,2439,glm_original,,,,,,,,,,,,,,,,,,,-0.0040509303410849,-0.097233361668057,-0.0931824313269721,,,
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:B,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.96934265174197,3,3,0,2440,glm_original,97.46713768575333,3,3,0,2442,glm_original,89.99519151983051,3,3,0,2444,glm_original,,,,,,,,,,,,,,,,,,,-0.50220496598864,-7.97415113191146,-7.47194616592282,,,
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:B,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9437767134772407,3,3,0,2441,glm_original,0.9424968891673619,3,3,0,2443,glm_original,0.9234553045696683,3,3,0,2445,glm_original,,,,,,,,,,,,,,,,,,,-0.0012798243098788,-0.0203214089075724,-0.0190415845976936,,,
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:C,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.62391238594967,3,3,0,2446,glm_original,96.73923897138721,3,3,0,2448,glm_original,96.53248663470089,3,3,0,2450,glm_original,,,,,,,,,,,,,,,,,,,-2.88467341456246,-3.09142575124878,-0.20675233668632,,,
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:C,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9434539808167351,3,3,0,2447,glm_original,0.9271501104036967,3,3,0,2449,glm_original,0.9259815679656135,3,3,0,2451,glm_original,,,,,,,,,,,,,,,,,,,-0.0163038704130384,-0.0174724128511216,-0.0011685424380832,,,
