slot_id,model,system,scenario,regime,strategy,item,seed,agent_id,result_sha256,new_job_id,answer_sha256,answer_present,legacy_metrics_json,existing_trace_rescored_metrics_json,new_runtime_metrics_json,parser_sha256,source_layer,terminal_raw_sha256
e4a3de7414124ba25ae424c0,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,2,b86b249d6b7b433181d2979ca998f73c64803ce30e4557ff0c6d7a11b12e18b6,job_d9f4a75faeec46b489de0c9cd02e94c542aefe8d4a4d5a9fe531ece55c5156c3,1f940e10371e82e303db012b30453778f7b94733967b7d31839b42f5c3160323,True,"{""evidence_acc"":0.7647058823529411,""label_acc"":0.9411764705882353,""verification_eff"":0.3076923076923077}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.9411764705882353,""verification_eff"":0.3076923076923077}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8823529411764706,""verification_eff"":0.4444444444444444}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,8d2e69d23af7af33fd79c1afe434129cf2366e980068e62de04ee96645f3f729
e4a3de7414124ba25ae424c0,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,3,b86b249d6b7b433181d2979ca998f73c64803ce30e4557ff0c6d7a11b12e18b6,job_d9f4a75faeec46b489de0c9cd02e94c542aefe8d4a4d5a9fe531ece55c5156c3,ca27f7afeb52a9594c7a66b6fff94d9cf11abf813d61064fcfaa5a4437575b90,True,"{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.9411764705882353,""verification_eff"":0.14285714285714285}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,025f1fafbfd79b92d635f5bdfb133febf77b87b744460ffb872a0ae117413fa1
efdd63d3b5c0599458713c62,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,cc-large:1,2200,0,5fbae23e314445cc99f8c37187b8f8f3cc2b7fcbd57045942fd35f70409c7878,job_57a3cbb8f62f514ba266a0287686fccbfa02930de9e054698683c24cf98fc97f,baabe470a7a3f22b5c5edd4206f2d74dd0526ce741b0c4ba40ab05ca0d8ccaba,True,"{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706,""verification_eff"":0.09090909090909091}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706,""verification_eff"":0.09090909090909091}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.0}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,c16a050fd7a9b531f7baa076b8ec6bb6cd923d9e0d15bcfa1d0ca00341863485
efdd63d3b5c0599458713c62,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,cc-large:1,2200,1,5fbae23e314445cc99f8c37187b8f8f3cc2b7fcbd57045942fd35f70409c7878,job_57a3cbb8f62f514ba266a0287686fccbfa02930de9e054698683c24cf98fc97f,3ac2a3e8d6f1b2d78753d6d952e7a3236a2a527cf513f6796205dfc481757ac5,True,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.2}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.2}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.2}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,c069cc9900eb1da230e3602623b102fa11f41e1aa5cebff3d282cde605a681f7
efdd63d3b5c0599458713c62,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,cc-large:1,2200,2,5fbae23e314445cc99f8c37187b8f8f3cc2b7fcbd57045942fd35f70409c7878,job_57a3cbb8f62f514ba266a0287686fccbfa02930de9e054698683c24cf98fc97f,bea0a9e6ad6e48aab8c96d6eafa984725b6efbc5b932bafb671f5fd6b43b267f,True,"{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.1}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,45f8dece8ab80e37917e936d300a6e4fc4edf2082372e580fa4b95b8e7fbad10
efdd63d3b5c0599458713c62,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,cc-large:1,2200,3,5fbae23e314445cc99f8c37187b8f8f3cc2b7fcbd57045942fd35f70409c7878,job_57a3cbb8f62f514ba266a0287686fccbfa02930de9e054698683c24cf98fc97f,d1f3180ca10d93510728ad323a5d77a3df432434b4a5034af11281fab21275c8,True,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.3}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.3}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706,""verification_eff"":0.2727272727272727}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,b1d14e8364bfd6c61070131223dc2ec9470b03d7a6bb46263cb495ecc2db3023
f89ad4badf4c758833244ebb,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,0,2d8a4ddbdcf7a49f7cbac2dc8cb802fecf32b80f257f75e7c27a08191526ec97,job_677a99eccb7d30f3ef8725af9ee13fbc616171d9f271a37929cd5527ca702dc1,241861c498cbe0242b294351a96df6e9768c04d53e87f76fa62823873d617c81,True,"{""evidence_acc"":0.6470588235294118,""label_acc"":1.0,""verification_eff"":0.36363636363636365}","{""evidence_acc"":0.6470588235294118,""label_acc"":1.0,""verification_eff"":0.36363636363636365}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.9411764705882353,""verification_eff"":0.15384615384615385}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,c35267909b5a39ac9d32503cdd6f6641dfd66dda597fb6f60d9526096b1b9b95
f89ad4badf4c758833244ebb,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,1,2d8a4ddbdcf7a49f7cbac2dc8cb802fecf32b80f257f75e7c27a08191526ec97,job_677a99eccb7d30f3ef8725af9ee13fbc616171d9f271a37929cd5527ca702dc1,723d0558f262caedc2c2a5e3f0dd45d1846d5cba6f0c1f32b436803e9e581569,True,"{""evidence_acc"":0.7058823529411765,""label_acc"":1.0,""verification_eff"":0.4166666666666667}","{""evidence_acc"":0.7058823529411765,""label_acc"":1.0,""verification_eff"":0.4166666666666667}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.9411764705882353,""verification_eff"":0.46153846153846156}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,80dceee6b44c44c51d49fd67e041c40c7eda726e0661be2c1ceba0649494826f
f89ad4badf4c758833244ebb,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,2,2d8a4ddbdcf7a49f7cbac2dc8cb802fecf32b80f257f75e7c27a08191526ec97,job_677a99eccb7d30f3ef8725af9ee13fbc616171d9f271a37929cd5527ca702dc1,6a412bee32b9516492d89e1d0a360fa443210ec9394e42f4442d52cdbc9134d4,True,"{""evidence_acc"":0.6470588235294118,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.6470588235294118,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":1.0,""verification_eff"":0.07142857142857142}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,2788fcf62e8c69d4cd0b4028797859a750b666ef8a4bfd8523fb73af1de0af08
f89ad4badf4c758833244ebb,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,3,2d8a4ddbdcf7a49f7cbac2dc8cb802fecf32b80f257f75e7c27a08191526ec97,job_677a99eccb7d30f3ef8725af9ee13fbc616171d9f271a37929cd5527ca702dc1,4b83274817dbf9d9cbbd1ac349b715f9333b76207228447b47cb33dfd37cc9e7,True,"{""evidence_acc"":0.7058823529411765,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.9411764705882353,""verification_eff"":0.15384615384615385}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,75b58c47a7f8025284b67877b3a3362fb1543a26d471d4d87a8a453cb455a365
fd9c7b49ec22cbc344c16ad4,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:5,2200,0,ddbca89c64378bea92e9c9408977bb3f242ea52673a15e0f269b3452c8c5b5fc,job_b618d8fee7dc9853ab7b37480994194325033efd0cb80c7998ba964bfbb8c17e,2dce175da434c3a202841363eb9b9c3de50fe2162ae3bc29e6c5fad071476846,True,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.5333333333333333}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.5333333333333333}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.3333333333333333}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,fbab8cefa97df29bef219695cd9caa4c3b59bde9f20b3e40d719c42f6ec8c686
fd9c7b49ec22cbc344c16ad4,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:5,2200,1,ddbca89c64378bea92e9c9408977bb3f242ea52673a15e0f269b3452c8c5b5fc,job_b618d8fee7dc9853ab7b37480994194325033efd0cb80c7998ba964bfbb8c17e,fdd0fe83aaa75c3237811e43dbbef231a233b4af887c047fc2a0ee1e081d4fb2,True,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.3333333333333333}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.3333333333333333}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.4}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,e1ada32c5b7e0827db96c5cedaea1052db88acd08c6d5975a99e898aef67c4d9
fd9c7b49ec22cbc344c16ad4,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:5,2200,2,ddbca89c64378bea92e9c9408977bb3f242ea52673a15e0f269b3452c8c5b5fc,job_b618d8fee7dc9853ab7b37480994194325033efd0cb80c7998ba964bfbb8c17e,2dce175da434c3a202841363eb9b9c3de50fe2162ae3bc29e6c5fad071476846,True,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.4}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.4}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.2}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,f592f0998215a1bbbc3532d0317031cc13a1dee08364508ed0187d0a11326d50
fd9c7b49ec22cbc344c16ad4,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:5,2200,3,ddbca89c64378bea92e9c9408977bb3f242ea52673a15e0f269b3452c8c5b5fc,job_b618d8fee7dc9853ab7b37480994194325033efd0cb80c7998ba964bfbb8c17e,fdd0fe83aaa75c3237811e43dbbef231a233b4af887c047fc2a0ee1e081d4fb2,True,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.26666666666666666}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.26666666666666666}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706,""verification_eff"":0.4666666666666667}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,cdc4111334b39f31c095794603d1194b1fe6501efbfed2becd6d1e6c2a8c4511
