model,system,scenario,slice_kind,slice,regime,strategy,metric,unit,N,expected_units,known_units,missing_units,expected_items,complete_items,repeats_min,repeats_max,full_mean,known_subset_mean,cohort_id,source_input,source_row,run_start_utc,run_end_utc,latest_selection,analysis_unit,repeat
kimi-k3,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9406272305382622,0.9406272305382622,kimi_rerun_20260912,slot_scalars.csv,"[""2c4d0bdeb0cf57672ab80c26"", ""6a6465be060f1b37b1cb46a4"", ""7938c9ae6405b160e72673b5""]",2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
kimi-k3,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9385349949200948,0.9385349949200948,kimi_rerun_20260912,slot_scalars.csv,"[""4da00e2cfd15773dd7827694"", ""70d1c79f701f86f6bad2ffa3"", ""e6d9d2fb686693a3d0a9d286""]",2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
kimi-k3,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,3,3,1,1,0.9397702945603265,0.9397702945603265,kimi_rerun_20260912,slot_scalars.csv,"[""44db765bf3fc5cbbda721fa7"", ""aad7e0751cac208caac58cca"", ""d8e1a3faf545c3beb179243d""]",2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
kimi-k3,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9190872063239415,0.9190872063239415,kimi_rerun_20260912,slot_scalars.csv,"[""2c4d0bdeb0cf57672ab80c26"", ""6a6465be060f1b37b1cb46a4"", ""7938c9ae6405b160e72673b5""]",2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2200
kimi-k3,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9251218636830648,0.9251218636830648,kimi_rerun_20260912,slot_scalars.csv,"[""4da00e2cfd15773dd7827694"", ""70d1c79f701f86f6bad2ffa3"", ""e6d9d2fb686693a3d0a9d286""]",2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2204
kimi-k3,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,3,3,1,1,0.9365957727034886,0.9365957727034886,kimi_rerun_20260912,slot_scalars.csv,"[""44db765bf3fc5cbbda721fa7"", ""aad7e0751cac208caac58cca"", ""d8e1a3faf545c3beb179243d""]",2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,2208
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.31180215638463,99.31180215638463,kimi_original,slot_scalars.csv,"[""def62819063371d74a9a17ae""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_bon,Gap points,4,1,1,0,1,1,1,1,98.89888175555728,98.89888175555728,kimi_original,slot_scalars.csv,"[""ab6674315c095e574eeb0683""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.19314501830179,99.19314501830179,kimi_original,slot_scalars.csv,"[""15bfaad84fe61e7e255dcf36""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_mi,Gap points,4,1,1,0,1,1,1,1,98.08372294900455,98.08372294900455,kimi_original,slot_scalars.csv,"[""def62819063371d74a9a17ae""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_mi,Gap points,4,1,1,0,1,1,1,1,97.97574498159348,97.97574498159348,kimi_original,slot_scalars.csv,"[""ab6674315c095e574eeb0683""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_mi,Gap points,4,1,1,0,1,1,1,1,97.38009736140563,97.38009736140563,kimi_original,slot_scalars.csv,"[""15bfaad84fe61e7e255dcf36""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9412393172581991,0.9412393172581991,kimi_original,slot_scalars.csv,"[""def62819063371d74a9a17ae""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9383346637090048,0.9383346637090048,kimi_original,slot_scalars.csv,"[""ab6674315c095e574eeb0683""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9404046336809794,0.9404046336809794,kimi_original,slot_scalars.csv,"[""15bfaad84fe61e7e255dcf36""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9326004981994629,0.9326004981994629,kimi_original,slot_scalars.csv,"[""def62819063371d74a9a17ae""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9318409363428752,0.9318409363428752,kimi_original,slot_scalars.csv,"[""ab6674315c095e574eeb0683""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9276509036620458,0.9276509036620458,kimi_original,slot_scalars.csv,"[""15bfaad84fe61e7e255dcf36""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.2643404309236,99.2643404309236,kimi_original,slot_scalars.csv,"[""dc56baa3b7488d6486335437""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.14568611727097,99.14568611727097,kimi_original,slot_scalars.csv,"[""e1946efeea4ed8115decfe76""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.54911360812008,99.54911360812008,kimi_original,slot_scalars.csv,"[""82a122f33d37ccbcc6d1afb5""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_mi,Gap points,4,1,1,0,1,1,1,1,98.76836271664696,98.76836271664696,kimi_original,slot_scalars.csv,"[""dc56baa3b7488d6486335437""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_mi,Gap points,4,1,1,0,1,1,1,1,96.97429805527707,96.97429805527707,kimi_original,slot_scalars.csv,"[""e1946efeea4ed8115decfe76""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_mi,Gap points,4,1,1,0,1,1,1,1,99.1195820270459,99.1195820270459,kimi_original,slot_scalars.csv,"[""82a122f33d37ccbcc6d1afb5""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9409054517745972,0.9409054517745972,kimi_original,slot_scalars.csv,"[""dc56baa3b7488d6486335437""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9400707880655924,0.9400707880655924,kimi_original,slot_scalars.csv,"[""e1946efeea4ed8115decfe76""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9429086645444235,0.9429086645444235,kimi_original,slot_scalars.csv,"[""82a122f33d37ccbcc6d1afb5""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9374165385961533,0.9374165385961533,kimi_original,slot_scalars.csv,"[""dc56baa3b7488d6486335437""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9247963428497314,0.9247963428497314,kimi_original,slot_scalars.csv,"[""e1946efeea4ed8115decfe76""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9398871610562007,0.9398871610562007,kimi_original,slot_scalars.csv,"[""82a122f33d37ccbcc6d1afb5""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.33078515191092,99.33078515191092,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""fcd71291ff089d5352498e77""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.56334873644212,99.56334873644212,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f7155caed5ada090fb8b0344""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_bon,Gap points,4,1,1,0,1,1,1,1,99.58708242360287,99.58708242360287,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f4ec5e7d29315a3a7f78b219""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_mi,Gap points,4,1,1,0,1,1,1,1,99.11958061483078,99.11958061483078,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""fcd71291ff089d5352498e77""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_mi,Gap points,4,1,1,0,1,1,1,1,98.98312674191516,98.98312674191516,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f7155caed5ada090fb8b0344""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_mi,Gap points,4,1,1,0,1,1,1,1,99.43283181585447,99.43283181585447,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f4ec5e7d29315a3a7f78b219""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9413728515307108,0.9413728515307108,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""fcd71291ff089d5352498e77""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9430088003476461,0.9430088003476461,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f7155caed5ada090fb8b0344""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.943175752957662,0.943175752957662,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f4ec5e7d29315a3a7f78b219""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9398871511220932,0.9398871511220932,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""fcd71291ff089d5352498e77""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9389272779226303,0.9389272779226303,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f7155caed5ada090fb8b0344""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9420906901359558,0.9420906901359558,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""f4ec5e7d29315a3a7f78b219""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.51079966049845,97.51079966049845,kimi_original,slot_scalars.csv,"[""6f15e07e12e7bf46043a8dab""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.4846040349148,97.4846040349148,kimi_original,slot_scalars.csv,"[""1c0ff6b37f89e513d38d2d0c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_bon,Gap points,4,1,1,0,1,1,1,1,98.03484470956302,98.03484470956302,kimi_original,slot_scalars.csv,"[""9f829db453669657a2e80bca""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_mi,Gap points,4,1,1,0,1,1,1,1,97.06864127941355,97.06864127941355,kimi_original,slot_scalars.csv,"[""6f15e07e12e7bf46043a8dab""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_mi,Gap points,4,1,1,0,1,1,1,1,96.64613936291283,96.64613936291283,kimi_original,slot_scalars.csv,"[""1c0ff6b37f89e513d38d2d0c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_mi,Gap points,4,1,1,0,1,1,1,1,96.90160908289063,96.90160908289063,kimi_original,slot_scalars.csv,"[""9f829db453669657a2e80bca""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9426081577936808,0.9426081577936808,kimi_original,slot_scalars.csv,"[""6f15e07e12e7bf46043a8dab""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9425414005915324,0.9425414005915324,kimi_original,slot_scalars.csv,"[""1c0ff6b37f89e513d38d2d0c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9439436395963033,0.9439436395963033,kimi_original,slot_scalars.csv,"[""9f829db453669657a2e80bca""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9414813568194706,0.9414813568194706,kimi_original,slot_scalars.csv,"[""6f15e07e12e7bf46043a8dab""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9404046485821406,0.9404046485821406,kimi_original,slot_scalars.csv,"[""1c0ff6b37f89e513d38d2d0c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9410556902488073,0.9410556902488073,kimi_original,slot_scalars.csv,"[""9f829db453669657a2e80bca""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.77282608318929,97.77282608318929,kimi_original,slot_scalars.csv,"[""dd251e29c335b16e58f28b75""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.77282608318929,97.77282608318929,kimi_original,slot_scalars.csv,"[""3eb513b8bf9fe08bfdd6482c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.72041923938771,97.72041923938771,kimi_original,slot_scalars.csv,"[""52462b1a2320113e67f5b277""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_mi,Gap points,4,1,1,0,1,1,1,1,97.03589479835472,97.03589479835472,kimi_original,slot_scalars.csv,"[""dd251e29c335b16e58f28b75""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_mi,Gap points,4,1,1,0,1,1,1,1,96.99331521230556,96.99331521230556,kimi_original,slot_scalars.csv,"[""3eb513b8bf9fe08bfdd6482c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_mi,Gap points,4,1,1,0,1,1,1,1,96.42669642442972,96.42669642442972,kimi_original,slot_scalars.csv,"[""52462b1a2320113e67f5b277""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9432759086290995,0.9432759086290995,kimi_original,slot_scalars.csv,"[""dd251e29c335b16e58f28b75""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9432759086290995,0.9432759086290995,kimi_original,slot_scalars.csv,"[""3eb513b8bf9fe08bfdd6482c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_bon,fraction,4,1,1,0,1,1,1,1,0.9431423544883728,0.9431423544883728,kimi_original,slot_scalars.csv,"[""52462b1a2320113e67f5b277""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9413979053497314,0.9413979053497314,kimi_original,slot_scalars.csv,"[""dd251e29c335b16e58f28b75""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9412893950939178,0.9412893950939178,kimi_original,slot_scalars.csv,"[""3eb513b8bf9fe08bfdd6482c""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_mi,fraction,4,1,1,0,1,1,1,1,0.9398454179366429,0.9398454179366429,kimi_original,slot_scalars.csv,"[""52462b1a2320113e67f5b277""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.57630431709191,97.57630431709191,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""90ee5b61e04851ccbf0810f9""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap_bon,Gap points,4,1,1,0,1,1,1,1,97.68111800469507,97.68111800469507,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""16eb77afda8e7ca3474ca976""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,1
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap_bon,Gap points,4,1,1,0,1,1,1,1,98.03484470956302,98.03484470956302,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""d296d7ecb9c08771de4398de""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,2
kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap_mi,Gap points,4,1,1,0,1,1,1,1,96.87213315687116,96.87213315687116,hpo_protocol_repair_20260918_kimi_v2,slot_scalars.csv,"[""90ee5b61e04851ccbf0810f9""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-protocol-repair-v1,pool_aggregate_N4,0
