kind,path,recorded_sha256,actual_sha256,match
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_dd88370ec6c72ab23ca3241e5e0b07ec22ad8726486e1e62f1a1f8426bc4368a/runtime/hpobench/config/.hpobenchrc,629ff5e692757d04c398d6c04c92182e9d8c5941e941f4caaa125b5822a3823c,629ff5e692757d04c398d6c04c92182e9d8c5941e941f4caaa125b5822a3823c,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1ab023b009a7fe26ea201877c5dd594cc41b0fb95bf536389fe363c1512f6460/runtime/hpobench/config/.hpobenchrc,bb8399658eef34aab73b1f2712dce7bbd48ba2bfbbe575af354560ee0c586d95,bb8399658eef34aab73b1f2712dce7bbd48ba2bfbbe575af354560ee0c586d95,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8b3ac8be1d684d2d2b27bb73b5c950683bc9e2ce2cd9c2151c8fd6bd73eb6dc1/runtime/hpobench/config/.hpobenchrc,4b16765784c4565dcc5fe54f6011da03f9c522e0fe3bee2e4dd234eff17bb1af,4b16765784c4565dcc5fe54f6011da03f9c522e0fe3bee2e4dd234eff17bb1af,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_99235cf5c57046db59752bb320654d055e6016c8f1ca6f3315cb929f4c29d761/runtime/hpobench/config/.hpobenchrc,acbbdca630f93d7e567b452430e89feaf095dac9a8c38bda994ce71b1f5ac488,acbbdca630f93d7e567b452430e89feaf095dac9a8c38bda994ce71b1f5ac488,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f5662f565926924c174ee31985e68fd105aebc1840478dc6363bbc2acca6b564/runtime/hpobench/config/.hpobenchrc,282c81e523959b1a002dd53c64b081a86447eb03944ca8120b8645d932ea21b6,282c81e523959b1a002dd53c64b081a86447eb03944ca8120b8645d932ea21b6,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4f089a4d6021711a4a0cebbd9966c0389926b5eafc3b22c5d99463467323693a/runtime/hpobench/config/.hpobenchrc,a1e30ad5019c1c84b94664ba826590d7eb5a8eee282c159a5225ca39def36b64,a1e30ad5019c1c84b94664ba826590d7eb5a8eee282c159a5225ca39def36b64,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e4f626eb568bf5bc74d111bd43810400d5efd4ac409145cd619a46840169c47d/runtime/hpobench/config/.hpobenchrc,a876c5c83e15a5542cad17db6d829127a447cacf1b520f918b7ff783e9c67be4,a876c5c83e15a5542cad17db6d829127a447cacf1b520f918b7ff783e9c67be4,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ea1388ef12a62b2c7ce96da55a21b84c586196e419a1b9a946b624d4db89da5e/runtime/hpobench/config/.hpobenchrc,e3ef4edc2be4c997a7237b818bafaae72d1706b9998b579d7524e2dffc11be7a,e3ef4edc2be4c997a7237b818bafaae72d1706b9998b579d7524e2dffc11be7a,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_65ca60a560c698c82d84a76367c6ef4207657ba1a35079a8451303b209ec5682/runtime/hpobench/config/.hpobenchrc,b95d2feeb7281ef3ee44d20996f264aeeb3d557524d0c54848f10b90cb267270,b95d2feeb7281ef3ee44d20996f264aeeb3d557524d0c54848f10b90cb267270,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d4562082b332f60ccce3158544e33e53cc60444cac3986c442a7d71fd8cefb52/runtime/hpobench/config/.hpobenchrc,0152810bb14b05e820ab1024cb6a9980059c91e670b095dc1d0fe0d923fbdfb0,0152810bb14b05e820ab1024cb6a9980059c91e670b095dc1d0fe0d923fbdfb0,True
task_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-gpt-material-rerun-20260912/configs/hpobench_tasks.yaml,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,True
budget_oracle,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-gpt-material-rerun-20260912/data/hpo_tuning/oracle3.json,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,True
decoder_source,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-gpt-material-rerun-20260912/expgym/compact_nasbench101.py,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,True
task_configuration,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-qwen38-20260910/configs/hpobench_tasks.yaml,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,True
budget_oracle,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-qwen38-20260910/data/hpo_tuning/oracle3.json,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,True
table,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/nasbench_101_compact.pkl,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,True
decoder_source,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-qwen38-20260910/expgym/compact_nasbench101.py,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,True
table_manifest,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/nasbench_101_compact.manifest.json,dd7358114de89adc38c684aa6d181d33c0b1d9bd3c64d3c90a9053e3fbc62f1c,dd7358114de89adc38c684aa6d181d33c0b1d9bd3c64d3c90a9053e3fbc62f1c,True
table,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/nasbench_201_compact/cifar10-valid.pkl,c7983f199b89e1e0dc52c7963f850f8162095b2bbf0c090fb9a4d543bea8616e,c7983f199b89e1e0dc52c7963f850f8162095b2bbf0c090fb9a4d543bea8616e,True
decoder_source,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym-qwen38-20260910/expgym/compact_nasbench201.py,eb549e5c179050998e2f87387c8ddeb99f01fd8d703c74908fbd927242935eed,eb549e5c179050998e2f87387c8ddeb99f01fd8d703c74908fbd927242935eed,True
table_manifest,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/nasbench_201_compact/manifest.json,0b705ba5e5c210cec2a93825310b67b4361f94547f6ca8b1f9d8985f1e28dcdf,0b705ba5e5c210cec2a93825310b67b4361f94547f6ca8b1f9d8985f1e28dcdf,True
table,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/nasbench_201_compact/cifar100.pkl,c941f8c94feb0f9f1985669f160b931a25929e51de7a845a26e76612ac2688aa,c941f8c94feb0f9f1985669f160b931a25929e51de7a845a26e76612ac2688aa,True
table,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/nasbench_201_compact/imagenet16-120.pkl,8a1b743aef5cf74a4867147d5d60d6bed0d1e1b74485e7a0a5bf592d259cb4d3,8a1b743aef5cf74a4867147d5d60d6bed0d1e1b74485e7a0a5bf592d259cb4d3,True
objective_surrogate,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/Surrogates/rf_surrogate_paramnet_adult.pkl,a8d382a511c7a17c36315199f7485b0cfc86b21f2074d79e1ec0655ffd385bca,a8d382a511c7a17c36315199f7485b0cfc86b21f2074d79e1ec0655ffd385bca,True
cost_surrogate,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/Surrogates/rf_cost_surrogate_paramnet_adult.pkl,4ae88b9b86d80c42856bb5479b26b2c8c2742f279a149a9426c8b258a9e131a0,4ae88b9b86d80c42856bb5479b26b2c8c2742f279a149a9426c8b258a9e131a0,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_9feac44cb20023212d7a4681ca162d3b600baa144bb62a4b6feeff80df5c7fa0/runtime/hpobench/config/.hpobenchrc,e1ba6905e55de13bfc2a8bd4c79d8265beee85d79b7f6f9f01210eea06996b54,e1ba6905e55de13bfc2a8bd4c79d8265beee85d79b7f6f9f01210eea06996b54,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8539edf3f63941c35f030e76d78323a57dc7371c732bad9bb0e5c00da4b82e53/runtime/hpobench/config/.hpobenchrc,4b1efb2be8ca894be832796089ae9fb2198eb81e23a5de14a15f7fff6955fad3,4b1efb2be8ca894be832796089ae9fb2198eb81e23a5de14a15f7fff6955fad3,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_973658b7a8ebef7339b6b9a8429fa62ef1a4df7431c67f9477b23fd4b7295cab/runtime/hpobench/config/.hpobenchrc,fc421116d26eab6acbc92e61a7dae0719f84d70b10b04d363a2e7ea7c6666132,fc421116d26eab6acbc92e61a7dae0719f84d70b10b04d363a2e7ea7c6666132,True
objective_surrogate,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/Surrogates/rf_surrogate_paramnet_higgs.pkl,276850e306ad93e5067478300099b82df501555af4fbcd3a2b12b5d8a8b34ba6,276850e306ad93e5067478300099b82df501555af4fbcd3a2b12b5d8a8b34ba6,True
cost_surrogate,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/Surrogates/rf_cost_surrogate_paramnet_higgs.pkl,0c8eee26b2e2ffcccefb2d98ccf78577c90e2beccbb7bda3c36291843f6024d2,0c8eee26b2e2ffcccefb2d98ccf78577c90e2beccbb7bda3c36291843f6024d2,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_c269bcaa6e99dc55f2b7d802ff4c4e2b669fc47b9e9b4ac382fb78b61c1e44d5/runtime/hpobench/config/.hpobenchrc,e81f376f922b96410e8b79ad62a685b46d345d2ceab510bb62a06ba237f70276,e81f376f922b96410e8b79ad62a685b46d345d2ceab510bb62a06ba237f70276,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_581e33e04564b3d4659db2c87c483a6c6b9c1b4f1957fc7e520cd885392e31a8/runtime/hpobench/config/.hpobenchrc,6ef07953c5f2b7cfa370e63d623e258345812512cac2c2a25d073dabd02ad43e,6ef07953c5f2b7cfa370e63d623e258345812512cac2c2a25d073dabd02ad43e,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_48bdabc4f4de2e6850503ee84f5587fa1f1f5a20f8baefb931cef4e03f291d04/runtime/hpobench/config/.hpobenchrc,1d1cbbab10b7498579bcef2beb76e25f4dece14d7c3790fba7eca67a9a708d07,1d1cbbab10b7498579bcef2beb76e25f4dece14d7c3790fba7eca67a9a708d07,True
objective_surrogate,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/Surrogates/rf_surrogate_paramnet_letter.pkl,984478cb9ba3ad1115d1d93b8a86f1fedb13e1fad1b6568dcc79d91a8df54c27,984478cb9ba3ad1115d1d93b8a86f1fedb13e1fad1b6568dcc79d91a8df54c27,True
cost_surrogate,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/data/hpo_tuning/hpobench_data/Surrogates/rf_cost_surrogate_paramnet_letter.pkl,f7f064e84f9c7ed8cc3196224d49eb7c1872bf4ab13a984a4dd8148c133bd054,f7f064e84f9c7ed8cc3196224d49eb7c1872bf4ab13a984a4dd8148c133bd054,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_310ce7061c93319cde8d5d21d8c6c39fe2fec9933b8eeb2e4e682d51d90cbd1e/runtime/hpobench/config/.hpobenchrc,d2b9d9a7d488a5ac096c42eabe13f2edb038603f23258d3add33e4faaf339432,d2b9d9a7d488a5ac096c42eabe13f2edb038603f23258d3add33e4faaf339432,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2a3609e0f7236c61467caf25ece2712daa41244bf91e1c3d35dcba21fc5fa369/runtime/hpobench/config/.hpobenchrc,019b14f83b7191c19f7cfed49ea3f6a5f47d72f515221e8d60ed5ce77881e8bb,019b14f83b7191c19f7cfed49ea3f6a5f47d72f515221e8d60ed5ce77881e8bb,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_fd81655a170d9f2bc7c04e6462b34474d9cf687320362cf95003a921a73d8e4b/runtime/hpobench/config/.hpobenchrc,5efa46c033465f234ed161e660fd15453b4283a0e730a75ab0bbd4a5325468c8,5efa46c033465f234ed161e660fd15453b4283a0e730a75ab0bbd4a5325468c8,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_473878001f894f1995318439d559c805fe2a19bfde69b78b2fc48dce4dbb850a/runtime/hpobench/config/.hpobenchrc,21c72f39ee5949ec8da8b848a0cd7b71567e860184f7ff655c2d705122bedb44,21c72f39ee5949ec8da8b848a0cd7b71567e860184f7ff655c2d705122bedb44,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ab2107c535f1b0c53bf150617f98c3fa9ab22db5aa0333152c3b24b548a4a856/runtime/hpobench/config/.hpobenchrc,989c1c184c80b1288b34f0e3626be1c0a5e2c6f64445cdd9eee9cfda82bdc0dd,989c1c184c80b1288b34f0e3626be1c0a5e2c6f64445cdd9eee9cfda82bdc0dd,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ecbea189daf524bb041c1ea16fb5804c40046e6ac4e814f09b427a08cc831180/runtime/hpobench/config/.hpobenchrc,ece900f44b113b5a555c01216b188285e9df90c6a755f60d287f9c4e875cb4e5,ece900f44b113b5a555c01216b188285e9df90c6a755f60d287f9c4e875cb4e5,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_7575b178548530d493c40323ca842aada5b103fea996da031279f6786d526355/runtime/hpobench/config/.hpobenchrc,f4e1d585fd533ce3c2e271d7ac58083e19f7f78a11bfeacd68c615056d33bb61,f4e1d585fd533ce3c2e271d7ac58083e19f7f78a11bfeacd68c615056d33bb61,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_399c516854aaaf033d123f352dae4f85906aba2da67f957f90f5a965831965d1/runtime/hpobench/config/.hpobenchrc,b7cfd3cbed2e68ccf4efec643a335490acb1202bbc3cb9fc55c87b8741d2bfcf,b7cfd3cbed2e68ccf4efec643a335490acb1202bbc3cb9fc55c87b8741d2bfcf,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_4129799926f10dd6391fbe042df6df896303cbc744c6872a924c8c742f5150fb/runtime/hpobench/config/.hpobenchrc,c6ea18770ed86d94f3a9debfe759be7f97f41afb3f92121e52374a9ce079430e,c6ea18770ed86d94f3a9debfe759be7f97f41afb3f92121e52374a9ce079430e,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d80ff6a18de5d709cff5239a69063160a67f1b38f131fdb816cc0303fbe605f7/runtime/hpobench/config/.hpobenchrc,5b9c7bdbc53dfde24e9179c0ec336ef01031332273118b6d68dc1c803cac29ee,5b9c7bdbc53dfde24e9179c0ec336ef01031332273118b6d68dc1c803cac29ee,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_209fbbc832b1cbd43de49aee6134aea5a8483af60aba641b8f464cbafe913442/runtime/hpobench/config/.hpobenchrc,2ef1a090f98e175f34edb02bd385e5ee8d947e6aba8bf0a978cd2d140ffb7bf8,2ef1a090f98e175f34edb02bd385e5ee8d947e6aba8bf0a978cd2d140ffb7bf8,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_1534eb4cbd11afa13397738f51a2759a06878e70c3158bf2d1500669aaf79c74/runtime/hpobench/config/.hpobenchrc,c30e49a5a143606c19488d0af0f8ac25f455db929340fa1bfacee8f11a2a7437,c30e49a5a143606c19488d0af0f8ac25f455db929340fa1bfacee8f11a2a7437,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_81e3a15fb9bf27537a6f099656723d53d174316b74ac9acd75214e8b8f46a2d2/runtime/hpobench/config/.hpobenchrc,17b945dfc7d0233f69fecb8936a2661ca0a31c9ea56923010c6e6d9170b8eb7d,17b945dfc7d0233f69fecb8936a2661ca0a31c9ea56923010c6e6d9170b8eb7d,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a7f2f430c25f68a185a1d0c25f93d00a37b886c88bed2059a9bd51866808bd54/runtime/hpobench/config/.hpobenchrc,2b1084cd0e4d3c65e11ae4489e224c4e5d3b98d63531937cc50fb05f6b465b19,2b1084cd0e4d3c65e11ae4489e224c4e5d3b98d63531937cc50fb05f6b465b19,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_081c27a78d69a0ce9f2e1b27a0b93d79a6e661b063648470ece337b76c8b2a12/runtime/hpobench/config/.hpobenchrc,e413023b3653ab73248578a5d13dd44c0c4d9c6bcac173278c976adcb7c4f5ed,e413023b3653ab73248578a5d13dd44c0c4d9c6bcac173278c976adcb7c4f5ed,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2252f625a485d2097081613314d81f87d5d852759914ae6174150211ebb69393/runtime/hpobench/config/.hpobenchrc,666381d97ac03664bbb80030dc2844c69de4fcf5def8f062c040098383e8efa6,666381d97ac03664bbb80030dc2844c69de4fcf5def8f062c040098383e8efa6,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b178a74e96d912c7bf0e18638478327cf28623855c036a927697eb9abb6622ad/runtime/hpobench/config/.hpobenchrc,3697af6ec8c4722fd93eacc5ca16bdfc3ee5f77f16505778c175999856a1ab96,3697af6ec8c4722fd93eacc5ca16bdfc3ee5f77f16505778c175999856a1ab96,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_1dca900a068f2b8565bac43fa5233174c5fe4b49ddf8bb337109a9be12d3590d/runtime/hpobench/config/.hpobenchrc,862cce13f29c2f4483b62ff820206c8ac2533aa3eb92a83217fcdef69e396664,862cce13f29c2f4483b62ff820206c8ac2533aa3eb92a83217fcdef69e396664,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_048ce49ca5683d1088031f9390b3959c322282cacc028fec995b9df6b24ec7d7/runtime/hpobench/config/.hpobenchrc,e5b0ef9b10d346a03af4f5146c68f5a2decce41a1a584d109809467984a30df6,e5b0ef9b10d346a03af4f5146c68f5a2decce41a1a584d109809467984a30df6,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2cee92c40f3f22a50f6fa5ccdec338182e620c0eb285e7437999776276e29133/runtime/hpobench/config/.hpobenchrc,9616e656c70e111f9acbd7ed3f005f07dec91153f1092080c63376f89bb4b157,9616e656c70e111f9acbd7ed3f005f07dec91153f1092080c63376f89bb4b157,True
hpobench_configuration,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_e9dfe1c21e8d36f0a2c3b5c133ab88726820463b417cc92e3b521e10fef37e41/runtime/hpobench/config/.hpobenchrc,fb81f4e07f45563720c4da9b7c610d48f9e8797374029cce7d2acb2a8ffe0462,fb81f4e07f45563720c4da9b7c610d48f9e8797374029cce7d2acb2a8ffe0462,True
