model,cohort,task,family,regime,seed,rep,termination,termination_class,answer_source,score_cost_basis,answer_score_source,score_status,score_complete,max_steps,max_evaluations,agent_steps,attempted_evaluations,delivered_evaluations,unique_delivered_configs,repeated_delivered_evaluations,withheld_evaluations,visible_error_results,limit_seconds,delivered_cost_seconds,delivered_budget_fraction,best_observed_performance,first_best_observation_index,first_best_fraction,observations_after_first_best,strict_record_improvements,best_performance_gain_after_first3,best_performance_gain_after_first5,observed_best_reached_by_first3,observed_best_reached_by_first5,observed_best_reached_in_first_half,final_performance,final_below_observed_best,final_above_observed_best,trace_path,trace_sha256,slot_id,is_new,all_attempt_cost_seconds,all_attempt_budget_fraction,validation_passed,numeric_final_score,answer_present,answer_json_object,legacy_best_evaluated_fallback,offline_final_answer,score_zero,source_score_complete,result_validation_method,visible_results,all_attempted_cost_seconds,all_visible_cost_seconds,model_final_present,submitted_configuration_scored,nonfallback_terminal_scored,submitted_json_object_scored,final_json_object,fallback_scored
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,18,17,17,17,0,0,0,,79875.53186035156,,0.9421741366386414,8,0.47058823529411764,9,5,0.0024038354555765418,0.0014356176058450965,False,False,True,0.9421741366386414,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/b01dd4e53ccf6c6b08e18704.json,45eb7d318500974b1d81866e1feb35b2b32359931ff15facfc346eaede51ba74,b01dd4e53ccf6c6b08e18704,False,79875.53186035156,,True,True,True,True,False,False,False,True,repository_score_recompute,17,79875.53186035156,79875.53186035156,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,16,15,15,15,0,0,0,112038.63037109375,109531.23791503906,0.9776202864337977,0.9400373697280884,15,1.0,0,3,0.010650336742401123,0.000801245371500614,False,False,False,0.9400373697280884,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/b1fde5fbf80b4be0c2acfd43.json,dad97fb18c8b600fe31c36cda75ebcda680883968e5c8671844c134489ee6a8c,b1fde5fbf80b4be0c2acfd43,False,109531.23791503906,0.9776202864337977,True,True,True,True,False,False,False,True,repository_score_recompute,15,109531.23791503906,109531.23791503906,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,20,19,19,19,0,0,0,112038.63037109375,106535.04107666016,0.9508777528232483,0.9384682178497314,11,0.5789473684210527,8,3,0.00844683249791467,0.001001596450805664,False,False,False,0.9384682178497314,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/ff1879dc0c8c4c619bfe39c7.json,8db1d1b1af71e881ef95802c9f0a309109a987bee3b03347b71bdd56aff9b230,ff1879dc0c8c4c619bfe39c7,False,106535.04107666016,0.9508777528232483,True,True,True,True,False,False,False,True,repository_score_recompute,19,106535.04107666016,106535.04107666016,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,21,20,20,20,0,0,0,112038.63037109375,106570.05358886719,0.9511902567523935,0.9412393172581991,16,0.8,4,4,0.005709131558736202,0.0036391615867614746,False,False,False,0.9412393172581991,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/1984dce6abde91fee22719af.json,48075ebe25f6f949982f65483e526629d30d96d5693e5c477edec49dbe83b5d9,1984dce6abde91fee22719af,False,106570.05358886719,0.9511902567523935,True,True,True,True,False,False,False,True,repository_score_recompute,20,106570.05358886719,106570.05358886719,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,5,5,5,0,0,0,33611.589111328125,28999.701293945312,0.8627887600878571,0.9432759086290995,5,1.0,0,4,0.0023036797841389234,0.0,False,True,False,0.9432759086290995,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/55924e3c91421fcab6e889f8.json,a16c8e66120e6e087d0f5cbeea7a0527eadd66563c3f44857c8a0d53aa3fb19d,55924e3c91421fcab6e889f8,False,28999.701293945312,0.8627887600878571,True,True,True,True,False,False,False,True,repository_score_recompute,5,28999.701293945312,28999.701293945312,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,7,6,6,6,0,0,0,33611.589111328125,33331.876953125,0.9916781037255732,0.9387687047322592,2,0.3333333333333333,4,1,0.0,0.0,True,True,True,0.9387687047322592,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/89f359260d4239bdbea55847.json,a187896f3ab331cc1c83e88f73b7c9a345b106e4cd577ba986ced010c2a104e2,89f359260d4239bdbea55847,False,33331.876953125,0.9916781037255732,True,True,True,True,False,False,False,True,repository_score_recompute,6,33331.876953125,33331.876953125,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench101:C,nasbench101,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,7,6,6,6,0,0,0,33611.589111328125,32821.29541015625,0.9764874639353032,0.9380007982254028,6,1.0,0,3,0.0024706125259399414,0.0006343523661295203,False,False,False,0.9380007982254028,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/0838ad42565eaf7010ac9f4a.json,a302da1d7c9b1d308d4f0c936d39dc67a886789d2d0edfc143abfa0ef35b9e4a,0838ad42565eaf7010ac9f4a,False,32821.29541015625,0.9764874639353032,True,True,True,True,False,False,False,True,repository_score_recompute,6,32821.29541015625,32821.29541015625,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_free,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,21,20,20,20,0,0,0,,195800.64374325954,,0.915533333235677,15,0.75,5,5,0.0026933332845051616,0.0011333332519530837,False,False,False,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/3876001beb6dc6ac5f84e7a2.json,87aeaf9b9912f90c6e01396752d39a645be709e170367f36582bcac14259f153,3876001beb6dc6ac5f84e7a2,False,195800.64374325954,,True,True,True,True,False,False,False,True,repository_score_recompute,20,195800.64374325954,195800.64374325954,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_free,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,17,16,16,16,0,0,0,,172971.6358092341,,0.9160666665039063,10,0.625,6,2,0.0005333332682293523,0.0005333332682293523,False,False,False,0.9160666665039063,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/dda212127d8bc032691bb440.json,866e78382ed96054e78581bcccf675c13599faa69ddafcf779f5f5242faa5f6d,dda212127d8bc032691bb440,False,172971.6358092341,,True,True,True,True,False,False,False,True,repository_score_recompute,16,172971.6358092341,172971.6358092341,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,15,14,14,14,0,0,0,,152609.86075231005,,0.9160666665039063,11,0.7857142857142857,3,2,0.0005333332682293523,0.0005333332682293523,False,False,False,0.9160666665039063,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/a6deacf1d0147872b2fd1437.json,3a6a17002418da90763f94ec7c395d39d21180bbd65f18ff835787bfacb1908a,a6deacf1d0147872b2fd1437,False,152609.86075231005,,True,True,True,True,False,False,False,True,repository_score_recompute,14,152609.86075231005,152609.86075231005,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,113100.49790075852,106740.51576456847,0.9437669837512943,0.915533333235677,11,1.0,0,1,0.0026933332845051616,0.0026933332845051616,False,False,False,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/eaa7d7dd6515df22da97f949.json,80fade170bb780604979baed3b64578a9a5cde553e82ef1995bd31b7cf9fe5b6,eaa7d7dd6515df22da97f949,False,106740.51576456847,0.9437669837512943,True,True,True,True,False,False,False,True,repository_score_recompute,11,106740.51576456847,106740.51576456847,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,11,10,10,10,0,0,0,113100.49790075852,98213.82640282596,0.8683766051057081,0.915533333235677,10,1.0,0,3,0.0026933332845051616,0.0026933332845051616,False,False,False,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/c4f4a93ef0ed6c90101ad70f.json,c5d800dcfad8a164788f2447b26a4e4cefa9fa44f7a846b8f60c8677f40587b9,c4f4a93ef0ed6c90101ad70f,False,98213.82640282596,0.8683766051057081,True,True,True,True,False,False,False,True,repository_score_recompute,10,98213.82640282596,98213.82640282596,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,113100.49790075852,109035.64789358209,0.9640598398537275,0.9143999999837239,7,0.6363636363636364,4,1,0.001560000032552078,0.001560000032552078,False,False,False,0.9143999999837239,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/c358a697cd98d482c4f76f8a.json,9d385342b0503c5f5ecbb20d63998d937b553474253da79f495ec5b811d5cc5d,c358a697cd98d482c4f76f8a,False,109035.64789358209,0.9640598398537275,True,True,True,True,False,False,False,True,repository_score_recompute,11,109035.64789358209,109035.64789358209,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,33930.14937022756,32741.386856590016,0.9649644184979439,0.9128399999511718,2,0.6666666666666666,1,1,0.0,0.0,True,True,True,0.9128399999511718,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/1ebab1b0d61379090b9ead9f.json,9f95b3652d3ed0208d299711225b860f4199a9b61f460d5e140e38609206ac4c,1ebab1b0d61379090b9ead9f,False,32741.386856590016,0.9649644184979439,True,True,True,True,False,False,False,True,repository_score_recompute,3,32741.386856590016,32741.386856590016,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,33930.14937022756,32710.707875072934,0.9640602379362161,0.915533333235677,2,0.6666666666666666,1,1,0.0,0.0,True,True,True,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/f51a35ad23d78d74b07dfac2.json,9f0ee5f00664b7334245b4c075346a99c182bddd43f1e890b161654f4886d259,f51a35ad23d78d74b07dfac2,False,32710.707875072934,0.9640602379362161,True,True,True,True,False,False,False,True,repository_score_recompute,3,32710.707875072934,32710.707875072934,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,33930.14937022756,30568.61472241369,0.9009277969532462,0.9142266665120444,3,1.0,0,1,0.0,0.0,True,True,False,0.9142266665120444,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/4e82028cdf31b96aa22f24fb.json,3bf47ef8b20426a58d21563be61c54dcaf58e25f0e98ab0404d06406a2c847c1,4e82028cdf31b96aa22f24fb,False,30568.61472241369,0.9009277969532462,True,True,True,True,False,False,False,True,repository_score_recompute,3,30568.61472241369,30568.61472241369,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,25,24,24,24,0,0,0,,383005.7647213767,,0.7288333333333332,9,0.375,15,1,0.002466666666666617,0.002466666666666617,False,False,True,0.7288333333333332,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/e042e8e24bd76486b96886cd.json,2355143bfc792acde51a77e1c70c8f4d8d1a8185c3e67a8fea9e5f9836919bb4,e042e8e24bd76486b96886cd,False,383005.7647213767,,True,True,True,True,False,False,False,True,repository_score_recompute,24,383005.7647213767,383005.7647213767,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,16,15,15,15,0,0,0,,261395.5539487941,,0.7350333333333333,7,0.4666666666666667,8,1,0.008666666666666711,0.008666666666666711,False,False,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/05b532c500d825441d911f52.json,a26962ac9eec6da949a7c483d949c389b60402dcf8e49d509854478ef6ca5e23,05b532c500d825441d911f52,False,261395.5539487941,,True,True,True,True,False,False,False,True,repository_score_recompute,15,261395.5539487941,261395.5539487941,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,19,18,18,18,0,0,0,,309644.8946353027,,0.7350333333333333,6,0.3333333333333333,12,2,0.008666666666666711,0.008666666666666711,False,False,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/adcbaac26e8a4645d8564c41.json,c37f57bbbdae6e00f4dca72c26204929519588f43197ef5d07a4c0bf3d534780,adcbaac26e8a4645d8564c41,False,309644.8946353027,,True,True,True,True,False,False,False,True,repository_score_recompute,18,309644.8946353027,309644.8946353027,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,186393.8294943741,178974.17236055658,0.9601936547258852,0.7288333333333332,10,0.9090909090909091,1,1,0.002466666666666617,0.002466666666666617,False,False,False,0.7288333333333332,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/e09c2364911766f207e04333.json,ecbdd1bb4c7f8dc2754f0f904e025e7213069ab254849c3b586754c764235be6,e09c2364911766f207e04333,False,178974.17236055658,0.9601936547258852,True,True,True,True,False,False,False,True,repository_score_recompute,11,178974.17236055658,178974.17236055658,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,186393.8294943741,175298.76701060368,0.9404751621131037,0.7263666666666666,1,0.09090909090909091,10,0,0.0,0.0,True,True,True,0.7263666666666666,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/dfdeb94408d6c8af9b38c5c7.json,e168fad29bb5eb2bee2301a7ce734bdffe17e78cc801a42a3f8161b0467180bc,dfdeb94408d6c8af9b38c5c7,False,175298.76701060368,0.9404751621131037,True,True,True,True,False,False,False,True,repository_score_recompute,11,175298.76701060368,175298.76701060368,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,13,12,12,12,0,0,0,186393.8294943741,183019.2935320652,0.9818956669785533,0.7288333333333332,10,0.8333333333333334,2,1,0.002466666666666617,0.002466666666666617,False,False,False,0.7288333333333332,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/fc41f7f5228a7183ad9b3ecc.json,a12d46075b4663ecf7efeafc90daa2bc97250b5e1853831048a18d9995224611,fc41f7f5228a7183ad9b3ecc,False,183019.2935320652,0.9818956669785533,True,True,True,True,False,False,False,True,repository_score_recompute,12,183019.2935320652,183019.2935320652,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,3,2,2,0,1,0,55918.14884831224,37252.34971972878,0.6661942586973381,0.7263666666666666,2,1.0,0,1,0.0,0.0,True,True,False,0.7263666666666666,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/68cfb192c1098cbf2bf7014a.json,cc218ae2e42b2dd923c33ddd587a3d6fb6c9656b3e0f2454b2120d89745c649f,68cfb192c1098cbf2bf7014a,False,56368.266548258965,1.0080495815619317,True,True,True,True,False,False,False,True,repository_score_recompute,2,56368.266548258965,37252.34971972878,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,55918.14884831224,52900.5593887057,0.9460355980704533,0.7263666666666666,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.7263666666666666,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/5512ac74d7e87f79f492e689.json,26a516843872e0cc750fe6553b37e0fd4bd254f09d183df84b4afde8fed99bdf,5512ac74d7e87f79f492e689,False,52900.5593887057,0.9460355980704533,True,True,True,True,False,False,False,True,repository_score_recompute,3,52900.5593887057,52900.5593887057,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,55918.14884831224,52813.35528821612,0.9444761025884741,0.7350333333333333,3,1.0,0,2,0.0,0.0,True,True,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/c682e09103e4c13154ff76d8.json,c47ad8791639487386613a53386fc595c0551228c6a2d684a0786593dcedc38c,c682e09103e4c13154ff76d8,False,52813.35528821612,0.9444761025884741,True,True,True,True,False,False,False,True,repository_score_recompute,3,52813.35528821612,52813.35528821612,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,24,23,23,23,0,0,0,,1053746.823659769,,0.4684444446478949,17,0.7391304347826086,6,3,0.01905555569118922,0.01905555569118922,False,False,False,0.4684444446478949,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/24cab0cf19f43fd3ac3ad626.json,e4f1dcdf11401fd0d8dce70dd07b9df46c11363b5a30a6e446f9a69b9d95c287,24cab0cf19f43fd3ac3ad626,False,1053746.823659769,,True,True,True,True,False,False,False,True,repository_score_recompute,23,1053746.823659769,1053746.823659769,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,21,20,20,20,0,0,0,,843768.3978219838,,0.4638888889906141,8,0.4,12,1,0.000166666870117127,0.000166666870117127,False,False,True,0.4638888889906141,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/cb2247a729990e314aa3d736.json,518cea40710f191ccf52e6dfbad0b41967bf442bf166b5f30496bd18888402bb,cb2247a729990e314aa3d736,False,843768.3978219838,,True,True,True,True,False,False,False,True,repository_score_recompute,20,843768.3978219838,843768.3978219838,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,19,18,18,18,0,0,0,,825477.133067647,,0.4595555555555556,15,0.8333333333333334,3,3,0.010166666598849905,0.010166666598849905,False,False,False,0.4595555555555556,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/65357e601970e52ee9282eb1.json,6b98f773728f7da5292e573c55571ccc7857ab4a8dcedccce674f26bbfd41dcc,65357e601970e52ee9282eb1,False,825477.133067647,,True,True,True,True,False,False,False,True,repository_score_recompute,18,825477.133067647,825477.133067647,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,502642.4991032642,464313.440433588,0.9237448907761344,0.46572222222222226,11,1.0,0,4,0.01633333326551656,0.01633333326551656,False,False,False,0.46572222222222226,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/39abe8b38bcac861a014cb14.json,0532b216039e28565c7e2cfa8ddc773de53235852ba8a05df8f9458a48fdf262,39abe8b38bcac861a014cb14,False,464313.440433588,0.9237448907761344,True,True,True,True,False,False,False,True,repository_score_recompute,11,464313.440433588,464313.440433588,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,502642.4991032642,473795.5114292539,0.9426093342177103,0.4582222219848634,6,0.5454545454545454,5,1,0.008833333028157697,0.008833333028157697,False,False,True,0.4582222219848634,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/a92d9d6b29d475d741b028a5.json,a589e89af38f5f42f1fa12b8f629247ff1144a2ec356e7641a62bc1f5b8851c6,a92d9d6b29d475d741b028a5,False,473795.5114292539,0.9426093342177103,True,True,True,True,False,False,False,True,repository_score_recompute,11,473795.5114292539,473795.5114292539,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,11,10,10,10,0,0,0,502642.4991032642,471892.53554686904,0.9388233911552358,0.46400000006781683,8,0.8,2,3,0.012888889160156292,0.012888889160156292,False,False,False,0.46400000006781683,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/14d0a0d654ea6bf9d7847ff4.json,8c168174cab1e2d795458692fdddcddde897cb94cb39d855fca2b1716c3c5e36,14d0a0d654ea6bf9d7847ff4,False,471892.53554686904,0.9388233911552358,True,True,True,True,False,False,False,True,repository_score_recompute,10,471892.53554686904,471892.53554686904,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,150792.74973097927,143528.25310638512,0.9518246292507145,0.4493888889567057,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.4493888889567057,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/21754a254c0fc0ec5a82e350.json,88d6f673a464739524f2ee1704f58e427e739d8928da9093281c9d9682325943,21754a254c0fc0ec5a82e350,False,143528.25310638512,0.9518246292507145,True,True,True,True,False,False,False,True,repository_score_recompute,3,143528.25310638512,143528.25310638512,True,True,True,True,True,False
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,150792.74973097927,132572.43844218174,0.8791698452259585,0.4493888889567057,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.4493888889567057,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/expgym/3d0719a73bf5a7c0728da37f.json,66bc7d0748529ef3b4cf22d5688426dc6c79b52bdc8ddb1a5cc661677516da13,3d0719a73bf5a7c0728da37f,False,132572.43844218174,0.8791698452259585,True,True,True,True,False,False,False,True,repository_score_recompute,3,132572.43844218174,132572.43844218174,True,True,True,True,True,False
