slot_id,model,scenario,regime,strategy,source_sha256,historical_aggregate_metrics,terminal_extraction_only_metrics,plus_payload_policy_metrics,plus_vote_policy_metrics,extraction_only_score_changed,payload_policy_score_changed,vote_policy_score_changed,vote_policy_answer_changed
d4cda713c98544a14a62b049,gpt-5.6-sol,evidence_audit,cost_tight,poolact,41063a1343d274b1da7a38a0108a526e1e1b685457db43919edda3272329afb9,"{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.0}",False,False,False,False
8ba0768c9db5af3efdbed5d5,gpt-5.6-sol,evidence_audit,cost_tight,poolact,a649567f9e2d4f63b3d47af812645d733d4049b0fd29733fe20c6449444efad2,"{""evidence_acc"":0.5882352941176471,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8823529411764706,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8823529411764706,""verification_eff"":0.0}",False,False,False,False
02f7e411ab1ced66b4a4fa84,gpt-5.6-sol,evidence_audit,cost_tight,poolact,cc6f37659849f764283829a172ca102b8e56ac92034717771ef0f138e937b352,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}",False,False,False,False
e253f42eb703ea7065038ab3,gpt-5.6-sol,evidence_audit,cost_tight,poolact,f1e6c0b87670c0c5a312bece8e0ee539d6326f1682bdf4b7ba137afdd6826ca9,"{""evidence_acc"":0.7647058823529411,""label_acc"":0.7647058823529411,""verification_eff"":0.0}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.7647058823529411,""verification_eff"":0.0}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.7647058823529411,""verification_eff"":0.0}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.7647058823529411,""verification_eff"":0.0}",False,False,False,False
4b24f9bbd101b3aaa88483f3,gpt-5.6-sol,evidence_audit,cost_tight,poolact,007424155906421f8ae49e3a71cd6d9ef690301bf28092c8f7f4e39eb73a61af,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353,""verification_eff"":0.0}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353,""verification_eff"":0.0}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353,""verification_eff"":0.0}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353,""verification_eff"":0.0}",False,False,False,False
ea573258097e812b59e8a687,gpt-5.6-sol,evidence_audit,cost_tight,poolact,f1514e8bd8cb81a52e2d41429e5725c79f17be730d9001e21027f0e48ccf0dca,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058,""verification_eff"":0.0}",False,False,False,False
083a0f6ea06a132b60dffb4d,gpt-5.6-sol,evidence_audit,cost_tight,poolact,73e97bd326c5ff294a2b350b94276670a725a2b9ff2d97a5f09858407b429955,"{""evidence_acc"":0.5882352941176471,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.8235294117647058,""verification_eff"":0.0}",False,False,False,False
d2c81bdc0cde40077c536076,gpt-5.6-sol,evidence_audit,cost_tight,poolact,7227872e731f87eb74a01a5c1a3f615fed2b281e50a8a3384b4611d332953cde,"{""evidence_acc"":0.7058823529411765,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8235294117647058,""verification_eff"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8235294117647058,""verification_eff"":0.0}",False,False,False,False
63391bf06fba2637eaa2094a,gpt-5.6-sol,evidence_audit,cost_tight,poolact,784a94048d2c9ee329ed0440cecd71289af454c3c76a7b21dda76f4a016107aa,"{""evidence_acc"":0.5294117647058824,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.5294117647058824,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.5294117647058824,""label_acc"":1.0,""verification_eff"":0.0}","{""evidence_acc"":0.5294117647058824,""label_acc"":1.0,""verification_eff"":0.0}",False,False,False,False
10bf314d8adee6020b1756f4,gpt-5.6-sol,evidence_audit,cost_tight,poolact,cf2fd128844956ee46a0803fbf3369991cb360b2b82905f17c4f94ea1c733ce2,"{""evidence_acc"":0.5882352941176471,""label_acc"":0.7647058823529411,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.7647058823529411,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.7647058823529411,""verification_eff"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.7647058823529411,""verification_eff"":0.0}",False,False,False,False
cb961ac5d16c1213e27c317e,gpt-5.6-sol,restricted_search,cost_moderate,cached,a7bc1f02964e7219299b78d4931e1631644708ef67a1b8576125c9f61caa7455,1.0,1.0,1.0,1.0,False,False,False,False
c30e46d3a325ed3751fb8bbd,gpt-5.6-sol,restricted_search,cost_moderate,cached,513ac502e836cb20a93e90b8037dedb92360a7d7946870b950495fa3093aa1c2,1.0,1.0,1.0,1.0,False,False,False,False
26c53ef8c8f8305515635a7d,gpt-5.6-sol,restricted_search,cost_moderate,cached,ecc168527b353572d64fdce7b145424c6141014135ae303a7adea632801139e3,0.0,0.0,0.0,0.0,False,False,False,False
afa93060c1e5593c3327b237,gpt-5.6-sol,restricted_search,cost_moderate,cached,e67ace5b0684ed0e0f2abe5e096b1031ff9f623b937c96a2ac045637ba2d0da2,0.0,0.0,0.0,0.0,False,False,False,False
0a85bb7fb8612e12b905bf7d,gpt-5.6-sol,restricted_search,cost_moderate,cached,3166dd1a8712e62fa867ce32358b911797d6cb0f90b1157406b5b968f061d246,1.0,1.0,1.0,1.0,False,False,False,False
5315f8e5b91471dd5b9853ea,gpt-5.6-sol,restricted_search,cost_moderate,cached,0b860f9a67f9d2ce5e30685b8f999b395eb73a06e7375fd9e1365a365e9845d0,0.0,0.0,0.0,0.0,False,False,False,False
da6bd0f7a6ecaaa207717428,gpt-5.6-sol,restricted_search,cost_moderate,cached,ca37df620a545f3975fa1265c73307bb019eb871ac1d069e862977ce78e567fb,1.0,1.0,1.0,1.0,False,False,False,False
90e95a083c730d752fbbccf7,gpt-5.6-sol,restricted_search,cost_moderate,cached,a5db960855737d9c650038cda7260970cd331efcca1b80633b9c8c23bb66082e,0.0,0.0,0.0,0.0,False,False,False,False
8c31101a3c700efd80a875b7,gpt-5.6-sol,restricted_search,cost_moderate,cached,0acd4c4361cf95d918e2beec1f0d1a19fc750921c85514bad2d9a087b58ac5a1,1.0,1.0,1.0,1.0,False,False,False,False
59f4e15d44c53278a765415e,gpt-5.6-sol,restricted_search,cost_moderate,cached,98d70fa0cf0c6a18608b594dbbb694dddc8a73b9c3ef4056a5f6e559419b0810,0.0,0.0,0.0,0.0,False,False,False,False
f8db24aa3d7277c33d03a2e6,gpt-5.6-sol,restricted_search,cost_moderate,cached,528d76ca8c62b47dcfa6f2eee257f2b07c5a3054141af252f6146ae003ef37ab,0.0,0.0,0.0,0.0,False,False,False,False
c3b7e2138bcfbf759cc40c25,gpt-5.6-sol,restricted_search,cost_moderate,cached,6d62539c78f4ffe74347d38e3cda0a99a7385eb55c529f7b4a910dd0b482e734,0.0,0.0,0.0,0.0,False,False,False,False
ca24cd690b9250c0648764a1,gpt-5.6-sol,restricted_search,cost_moderate,cached,068cb6fc4a649de8a46181efacc008260920e746d18671da66b211d81e5f66bf,1.0,1.0,1.0,1.0,False,False,False,False
5b70da4f2145b2865b952f25,gpt-5.6-sol,restricted_search,cost_moderate,cached,30b8ed3019bfe03ebd868303c2b8bd04f8611823ae1df4a42f5157b02117df97,1.0,1.0,1.0,1.0,False,False,False,False
64b93f667571e16e0a6e66a5,gpt-5.6-sol,restricted_search,cost_moderate,cached,66afc87aa14da6a5c7f5d7e22e5eb5413fe50acf934416e7b7f993359f7e308f,1.0,1.0,1.0,1.0,False,False,False,False
3d8e698b1c2070ad0fbd8b16,gpt-5.6-sol,restricted_search,cost_moderate,cached,7f2db06f1eecf82a4b9b6ac13d352160ee0e6a8711adee20731788a5f6cb910d,1.0,1.0,1.0,1.0,False,False,False,False
418655847dfd317306bd7709,gpt-5.6-sol,restricted_search,cost_moderate,cached,e9a230656691b05dd1339703d398eec94b19e5b5430cb3a7400609dd593985e1,1.0,1.0,1.0,1.0,False,False,False,False
b0a448ab6aa89a166e86d949,gpt-5.6-sol,restricted_search,cost_moderate,cached,b822a5d5d4388e6a0344ab8b5bdc70e1b6dc1e6311cb6e7552228d2c20db0adc,1.0,1.0,1.0,1.0,False,False,False,False
d8ced3902343e707482ec169,gpt-5.6-sol,restricted_search,cost_moderate,cached,9f92c6a075cb292d5f2311aefae3b0184718fadc3f2196fe4845e62f6eab59e1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,False
1a22af8c530c5c37dd27aca5,gpt-5.6-sol,restricted_search,cost_moderate,cached,61039dc77bf02f74cfd24e8e2df462a0316d0383d1e905151021111b56a58c88,1.0,1.0,1.0,1.0,False,False,False,False
48fa2dbd35f65378680016e0,gpt-5.6-sol,restricted_search,cost_moderate,cached,2fd4c9c265e49e0a9cff27ba3c9f2aaf3ba8a887345fe47150005e3bbc224e48,1.0,1.0,1.0,1.0,False,False,False,False
37e0067bd02592e3024d5b62,gpt-5.6-sol,restricted_search,cost_moderate,cached,52c54257c13af099b9b81b81f932e32fb777c8db0e4859bb71b64f34fff170c2,1.0,1.0,1.0,1.0,False,False,False,False
d2a8b55a8e2b5c31c3acc502,gpt-5.6-sol,restricted_search,cost_moderate,cached,c0ac634b64236c59c4d9f29cca22959b86e7073eb9dcc4ebba3ef7f748e1cacd,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,False,False,False,False
e99379f27af7b6df80ab6457,gpt-5.6-sol,restricted_search,cost_moderate,cached,d68a1c74259e9412d40ca9a40ce5371d05d5614d8979e6b8fa159b10d1c17291,1.0,1.0,1.0,1.0,False,False,False,False
a96b422316ecbbe7c2b5bc53,gpt-5.6-sol,restricted_search,cost_moderate,cached,43b6642a2ac85c236891ec9b666c83b0651e4eecfd9cb09de5ec5d13dd03c273,0.0,0.0,0.0,0.0,False,False,False,False
57d209ab3f8242ed874a9a9c,gpt-5.6-sol,restricted_search,cost_moderate,cached,cae88315a5683ba669facfcb1af43d0778f5622d8cb6049e68a262434adedcdd,1.0,1.0,1.0,1.0,False,False,False,False
2e07db0b45bfcdcbdb2aba10,gpt-5.6-sol,restricted_search,cost_moderate,cached,e516a7dd1af8f4ff95fa9761085a36bbc8cdef6e4a266c01075458a223484031,1.0,1.0,1.0,1.0,False,False,False,False
73f585b2bd6ac3a1170a67f9,gpt-5.6-sol,restricted_search,cost_moderate,cached,fceec8bb687a8954bba0ab225759547101a6aad52666df50405b78d5318b9c8d,0.0,0.0,0.0,0.0,False,False,False,False
6dea29b87db5dd6ac6095a89,gpt-5.6-sol,restricted_search,cost_moderate,cached,036ce98bad42e770a589638f0d8b336277151ceeae4e2ea26bab8b2622161bf0,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,False,False,False,False
16666aea7f1b276e8f9f8978,gpt-5.6-sol,restricted_search,cost_moderate,cached,baea4963dc02361169fa4e452ffcea4f6606ecf8eb36bcad7f714427dd62b866,0.0,0.0,0.0,0.0,False,False,False,False
a7df2a856e0b2dd9eb9f36bb,gpt-5.6-sol,restricted_search,cost_moderate,cached,898e44f7ba062d94ec2b5819f7786cbf87c9905f831eb80ad308bc5223818e72,0.0,0.0,0.0,0.0,False,False,False,False
c780aee51c6645638fa6e9c7,gpt-5.6-sol,restricted_search,cost_moderate,cached,6901a022a9fbe056e7c7d0de8a97c5eb1e06dc72354b8d0efa5b2fbcd735de05,1.0,1.0,1.0,1.0,False,False,False,False
d587566e5febf9e416891704,gpt-5.6-sol,restricted_search,cost_moderate,cached,9b0f0cca38b036fa2aebaf271f1bb0c018ea6e0200bfea227afd1be62ac6dcbe,1.0,1.0,1.0,1.0,False,False,False,False
370c93e492e27371fc5e38c2,gpt-5.6-sol,restricted_search,cost_moderate,cached,a34b89defa07283edc673093bf4a6af6e557d8eca992b137b9a4926924fac5df,1.0,1.0,1.0,1.0,False,False,False,False
d694a6a023ba4cf40795f98d,gpt-5.6-sol,restricted_search,cost_moderate,cached,69610314c1d75a590103b36f9ae0af1dccdb0775231e62be06b8fba6c593c7bc,1.0,1.0,1.0,1.0,False,False,False,False
fbb4a9155d8ec9a0c9139a45,gpt-5.6-sol,restricted_search,cost_moderate,cached,07cdd3f8a780f9d81efe23c6643d951ba88ccc3515d30cb77c7aa0bc52263de8,0.4,0.4,0.4,0.4,False,False,False,False
9247743769ee63c07e305fd6,gpt-5.6-sol,restricted_search,cost_moderate,cached,93952935dbe76d744a1a9dc632565ac1d2bc1a6ed22df2327fe5b1b260a664c2,1.0,1.0,1.0,1.0,False,False,False,False
29680c542891838b7df1c04f,gpt-5.6-sol,restricted_search,cost_moderate,cached,df4bdff8911a125e0636140447770ac0c329813980dd24ced6e56a7b9fb4043d,0.0,0.0,0.0,0.0,False,False,False,False
cc54a79353d5d14edbb28644,gpt-5.6-sol,restricted_search,cost_moderate,cached,0c0b4222df3e8eb3a659949d771f45d6249817c0489635370073f802b904d95e,1.0,1.0,1.0,1.0,False,False,False,False
78409ab24fc9bae6b6a20355,gpt-5.6-sol,restricted_search,cost_moderate,naive,3a7d0818441fa870697069559f6aff70ae98ae59a8360008e95b34b17a8ea39f,1.0,1.0,1.0,1.0,False,False,False,False
4d5f6d2aa9e41e1ed0e62be6,gpt-5.6-sol,restricted_search,cost_moderate,naive,9ce1b9334abf57d84203b3f7031ca4355b02ccbf0dace88d4cf4b0e42480c68c,1.0,1.0,1.0,1.0,False,False,False,False
89d82a28417446a1a246c095,gpt-5.6-sol,restricted_search,cost_moderate,naive,a62c3d31c1e17ea3c63ad9b3c1249f1883513fd6d36e6b77949a6994a316cf9d,0.0,0.0,0.0,0.0,False,False,False,False
abb2404cf567d2cf6776c0c6,gpt-5.6-sol,restricted_search,cost_moderate,naive,3ee7ea318d46d4f30d4f4b9df8f7c9a4b7312cf8077f82f041d3f04724cc8811,0.0,0.0,0.0,0.0,False,False,False,False
70e5344066dc5e71795e4d7d,gpt-5.6-sol,restricted_search,cost_moderate,naive,cc068e593a3681fc5e90b5e6af16ade06af06ef94ca863c5fe27b99c899f6749,1.0,1.0,1.0,1.0,False,False,False,False
6b3f28efe7e181938421743a,gpt-5.6-sol,restricted_search,cost_moderate,naive,697d376b54ef75cb3d2d2d6844186c6827b29e90daa52981ad1a549c3955b507,0.0,0.0,0.0,0.0,False,False,False,False
3364fcc51990557b80bfa685,gpt-5.6-sol,restricted_search,cost_moderate,naive,46409b1cc78c4b47de33b60267664a7178dd4913005edee70fb0d0bec99acf58,1.0,1.0,1.0,1.0,False,False,False,False
d3552e16302986f00c9b1a11,gpt-5.6-sol,restricted_search,cost_moderate,naive,eeee66dbe8a419b8c1a77a377a14bdf3f1ff9dd3f0f0474b6206b51766c22c68,0.0,0.0,0.0,0.0,False,False,False,False
dfa8097b0e6abdf86e0988ab,gpt-5.6-sol,restricted_search,cost_moderate,naive,b9abd394e430419f28bbc2a5644e5dee3a24f99c92e159bf8274223d70c1ddfe,1.0,1.0,1.0,1.0,False,False,False,False
9c9803cc433f0439938b7d7b,gpt-5.6-sol,restricted_search,cost_moderate,naive,66def075453d5f2148aab5548a41c207b08f39091cfc1b108d12c3489addb08a,0.0,0.0,0.0,0.0,False,False,False,False
7ae851161d3ea7dffe30d0db,gpt-5.6-sol,restricted_search,cost_moderate,naive,9074d35a906efcdc43aaee7949c9febfcc24715829f320364fbcbcb7bf68e80d,0.0,0.0,0.0,0.0,False,False,False,False
e36d11eb9e09e22c569300c5,gpt-5.6-sol,restricted_search,cost_moderate,naive,6df0b80665804d5f7ea0f8b28200ea08a34c58aa2be87832d407b1498b63e557,0.0,0.0,0.0,0.0,False,False,False,False
24f0979cf8f74a941b8f247c,gpt-5.6-sol,restricted_search,cost_moderate,naive,0a405bab3f0caadafb7a23227da5f55a30b863cb586daca7db6094895090c6c1,1.0,1.0,1.0,1.0,False,False,False,False
c4d52131bc3df7fbc05c338c,gpt-5.6-sol,restricted_search,cost_moderate,naive,66435120f82663e222963f5801a58bfda95254e5bd247390e9a88cf433ac487a,1.0,1.0,1.0,1.0,False,False,False,False
f9409f76e3d9c1d447995703,gpt-5.6-sol,restricted_search,cost_moderate,naive,db9c87d80091fd426710a8a28f221a126c70f072b5af320f949f1e535e5952e3,1.0,1.0,1.0,1.0,False,False,False,False
632533c869faa10a9cc5003c,gpt-5.6-sol,restricted_search,cost_moderate,naive,a4e574366cc7cc78fc9f257e9e55210bf61eba192779d6edcd414f252dec3075,1.0,1.0,1.0,1.0,False,False,False,False
66e38eb1223e238efdaf0244,gpt-5.6-sol,restricted_search,cost_moderate,naive,298180e7646c2f1a488479cbc6b92f18e84d49a4928da5b01b30db08ea010793,1.0,1.0,1.0,1.0,False,False,False,False
a73a6824a68abc618f3a28fa,gpt-5.6-sol,restricted_search,cost_moderate,naive,2f9fef97b31f8c98010e720482c635d3a8620e364365ab0994e77503b549eea2,1.0,1.0,1.0,1.0,False,False,False,False
5d106bb651a77ace8d16ba56,gpt-5.6-sol,restricted_search,cost_moderate,naive,517470216bd1eb011c21ea12bc95e24eb347145622e70269a19c6d288b9d8dfe,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,False
e7ac577ec03c6604aaa63c56,gpt-5.6-sol,restricted_search,cost_moderate,naive,fa0fe41b288f152652b93d16f4502bcf7587c425627dd46cd3d637138fbf71ab,1.0,1.0,1.0,1.0,False,False,False,False
93b7489b51e8e58337383f27,gpt-5.6-sol,restricted_search,cost_moderate,naive,a8e2a481c6a417f11c64dd0aad4e92341461a087727140ded6a1ccd6374a189a,1.0,1.0,1.0,1.0,False,False,False,False
3e4275a339c0aa2b2479efe6,gpt-5.6-sol,restricted_search,cost_moderate,naive,423e17b6529c9e7fe62e07c1f89e3f6d580117c3a36c7c8d6ff5de4bfdd06e02,1.0,1.0,1.0,1.0,False,False,False,False
5d2a4b239f6d66b191f812c7,gpt-5.6-sol,restricted_search,cost_moderate,naive,42ad223177e34fcaa4739975ee9c7644bd8bc4e0ecaebd0f2e5f68f40b823e9c,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,False,False,False,False
967c6a17a3775ce6cce94b4c,gpt-5.6-sol,restricted_search,cost_moderate,naive,13198d5884e66018a5023fdaf955315a52eca86a8afe9b08a4574c661483dc0f,1.0,1.0,1.0,1.0,False,False,False,False
f0ba79fe7af25ece329902fd,gpt-5.6-sol,restricted_search,cost_moderate,naive,5435bb0ed0ce7b19279ffda80703011fe66246050dcccd96db5bb082d71f8f75,0.0,0.0,0.0,0.0,False,False,False,False
52d6f86da1f4efbeb8a83b5c,gpt-5.6-sol,restricted_search,cost_moderate,naive,4225c9828a561c0953a7875ca10cb5425c4755b9dd542338282d09dd04f527a6,1.0,1.0,1.0,1.0,False,False,False,False
0a036e983995030b91e584ce,gpt-5.6-sol,restricted_search,cost_moderate,naive,b7df4d08a5163cb4fa8e3cee7084055c12ef37afa694759a1565c542330c71ec,1.0,1.0,1.0,1.0,False,False,False,False
7af5e0596483ae8f5fefd2dc,gpt-5.6-sol,restricted_search,cost_moderate,naive,cc86d914e8988f92f4cb334ee86846ac12142e9b4af23ce00016fb3a72aa6389,0.0,0.0,0.0,0.0,False,False,False,False
5d151aee6b38eee52f25e9b5,gpt-5.6-sol,restricted_search,cost_moderate,naive,cb14f0e7e9a19beb4565c2a43fadf369433d00576362240202a1d665ec9f8032,0.0,0.0,0.0,0.0,False,False,False,False
2cf315a869fc001603bf63d7,gpt-5.6-sol,restricted_search,cost_moderate,naive,d406cbe9e6f05ffc5d893030e784bc1cb3f4384890bf105b1fad1a63dc8d4b7c,0.0,0.0,0.0,0.0,False,False,False,False
bcdf59b589b53e2e2ead6982,gpt-5.6-sol,restricted_search,cost_moderate,naive,7699f1d2dadc7d59a95960768c95605427f211dac9b475d1afe8c6994f3de61e,0.0,0.0,0.0,0.0,False,False,False,False
ddffcf1c3403dbad57ed7332,gpt-5.6-sol,restricted_search,cost_moderate,naive,7cfa75d591fd30fda9228524ede2de53e16ebeb302c4ab9cfcf3072a04fb3420,1.0,1.0,1.0,1.0,False,False,False,False
84ed476077b99afb6f9e652b,gpt-5.6-sol,restricted_search,cost_moderate,naive,d804a1565eb1aa97774061f0b0c682d7fb6c617fddec404517d3f7e2d1605c90,1.0,1.0,1.0,1.0,False,False,False,False
a44a1abffab3392f4b564483,gpt-5.6-sol,restricted_search,cost_moderate,naive,3520f9396b19127a28f2529e3fb6d604cc850a774db8eff869aeb26f59c52003,1.0,1.0,1.0,1.0,False,False,False,False
5287b7952d44a7ddcc7d387e,gpt-5.6-sol,restricted_search,cost_moderate,naive,61f3093e76670c3ddfe97648ab35bfa28e23f1f935715a8be0c6086548b296fd,1.0,1.0,1.0,1.0,False,False,False,False
dd4a615bb1a22a84f802ab23,gpt-5.6-sol,restricted_search,cost_moderate,naive,d90b2ecd598505b2793a2c1abbc4aabdfd9815b1630a81188f6692c4b6c35b57,0.4,0.4,0.4,0.4,False,False,False,False
8302673e1c8ba7d74b4fb8f1,gpt-5.6-sol,restricted_search,cost_moderate,naive,ab6737ec2c26336bdb78175a781f3f372e5a8fc42a47a95f13d9eed8f5e8d7d4,1.0,1.0,1.0,1.0,False,False,False,False
4a726ec9a8bacfffadee2a74,gpt-5.6-sol,restricted_search,cost_moderate,naive,bdf707883e0aff657d3985061013411b60c217f57592b78e42744ef6f99b3c74,0.0,0.0,0.0,0.0,False,False,False,False
c8609e6dbd81c2a623d05c32,gpt-5.6-sol,restricted_search,cost_moderate,naive,0ec53ec1451bca207e3f03131e1fc48c75eebee341c7b5c8e9615812dcbd5ce7,1.0,1.0,1.0,1.0,False,False,False,False
a115acdaf74e552ad327b0f9,gpt-5.6-sol,restricted_search,cost_moderate,poolact,857c9cc56cf8217e1f97d3a8bb451931aeb7af6050a051809f5629d5658f9878,1.0,1.0,1.0,1.0,False,False,False,False
656b0aaae7b54f4218b7706c,gpt-5.6-sol,restricted_search,cost_moderate,poolact,f1b282cecc506933c2b891e7d5f3dfa720f561a25511fd9713485226847906a1,1.0,1.0,1.0,1.0,False,False,False,False
891907f13766bf673a8bd91c,gpt-5.6-sol,restricted_search,cost_moderate,poolact,8d2ad33eefd79ae6501c296c27701a2ffc5b7f341b4b9d40ce3fef43b690613d,0.0,0.0,0.0,0.0,False,False,False,False
bb27c90c248281b8b12e46da,gpt-5.6-sol,restricted_search,cost_moderate,poolact,a0ad3605ef6473e8846cecc89dc8fb0abff76f11c549d4d7a4ef70a1872ab025,0.0,0.0,0.0,0.0,False,False,False,False
acf6903805d07012da6280d1,gpt-5.6-sol,restricted_search,cost_moderate,poolact,4ce34216a80c70f3af837f2ca4094fb4af11a1405b5abaaf04c4f8fe8af60e99,1.0,1.0,1.0,1.0,False,False,False,False
9c01cf9179dbc103168669b1,gpt-5.6-sol,restricted_search,cost_moderate,poolact,b9984ee68bd6582b9a6932020dbbd9de86da19500605c74b63b39de1e98d5f71,0.0,0.0,0.0,0.0,False,False,False,False
6d1c86243afafba0735230dc,gpt-5.6-sol,restricted_search,cost_moderate,poolact,8351ba1ca1ce7ee7e5d7dc7ecffd00359512d2073da8571103030f1ae00420be,1.0,1.0,1.0,1.0,False,False,False,False
70dfb3c7c843a03b5ff599d7,gpt-5.6-sol,restricted_search,cost_moderate,poolact,0286b8953d732cb6fc10edf40826c1b15c5e10cef833801300bbf6518fb7596a,0.0,0.0,0.0,0.0,False,False,False,False
d9359eea04f833158218d074,gpt-5.6-sol,restricted_search,cost_moderate,poolact,cc9b91e83e746561886fb31331868984f9a2752651cf00f0210749d2fb67fd12,1.0,1.0,1.0,1.0,False,False,False,False
079c18e0db7005328a882d6a,gpt-5.6-sol,restricted_search,cost_moderate,poolact,ecb94abb41c304e0106cea016da9d1e4c922d2f56a412496f02eae66e65555a6,0.0,0.0,0.0,0.0,False,False,False,False
e9377231f587d5f206871c7c,gpt-5.6-sol,restricted_search,cost_moderate,poolact,dada3fe6e0df59da578d6a79648324c5374dc3930699db5a251976d1cb8842c0,0.0,0.0,0.0,0.0,False,False,False,False
a258b1e6c98936da3187f6f1,gpt-5.6-sol,restricted_search,cost_moderate,poolact,18cc1a8788567b109daf499fe228e8bad6ff209419d0a684f80dab58749edc3f,0.0,0.0,0.0,0.0,False,False,False,False
d37cb9e70d0afcf9a9baecc3,gpt-5.6-sol,restricted_search,cost_moderate,poolact,236d2a5bf8d765850f380653a7a9624fab85e54e43231f641b24adf696b44aed,1.0,1.0,1.0,1.0,False,False,False,False
ca6af4f312eada24655fbf20,gpt-5.6-sol,restricted_search,cost_moderate,poolact,bc8d847e13e04cbed26dc44378f2af424abc56a82ef848e9e5c8c37295fddb59,1.0,1.0,1.0,1.0,False,False,False,False
97e6a93acef3942e178e914a,gpt-5.6-sol,restricted_search,cost_moderate,poolact,1a253937b5b82bd40b34685b149a375517bdb8911ffb14d9cea5cc69cccd3a6f,1.0,1.0,1.0,1.0,False,False,False,False
8202f04c6a4f12d6e47aff08,gpt-5.6-sol,restricted_search,cost_moderate,poolact,568bc54bc8f7294f950ce1fcc8cb5eafc7f7db634f48725437c803560744fb1b,1.0,1.0,1.0,1.0,False,False,False,False
670d809cd88a7a51ff11451f,gpt-5.6-sol,restricted_search,cost_moderate,poolact,301e43a79b99789842cd3c22cf289daa001f4fda0e6b4c1dfb44fc66579d417d,1.0,1.0,1.0,1.0,False,False,False,False
00fd3de3741d622cdfc575b4,gpt-5.6-sol,restricted_search,cost_moderate,poolact,b2b61ede8ecad8a73a2b9da26f35aedf4a33721486dab5637b0ee24b81ff2f26,1.0,1.0,1.0,1.0,False,False,False,False
27b14e891dc786998ce72e0e,gpt-5.6-sol,restricted_search,cost_moderate,poolact,d1da775b6ae714367b6fc22507c829b02fe6d49a33c858cf2ea5cd7e9399b173,1.0,1.0,1.0,1.0,False,False,False,False
f9f0ce459d191b475770ed29,gpt-5.6-sol,restricted_search,cost_moderate,poolact,1fb349696a297dff0824125a2db3282d38830d5e7dd8e744812ebde503379d60,1.0,1.0,1.0,1.0,False,False,False,False
