slot_id,model,system,scenario,regime,strategy,item,outer_repeat,order,seed,agent_id,source_locator,source_sha256,terminal_message_index,terminal_message_id,terminal_locator,raw_final_sha256,old_answer_sha256,new_answer_sha256,old_answer_present,new_answer_present,old_metrics_json,new_metrics_json,answer_changed,score_changed,change_reason,score_layer,answer_protocol,visible_verification_eff,runtime_counterfactual_changes,parsed_content_changed,formatting_only
61676d7573e4b0b72c886f4a,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:24,0,,2200,-1,trajectories/glm-5.3/expgym/61676d7573e4b0b72c886f4a.json,9f0d8519dfcfc43e6a6a88b14554544739f7a020fb4f03876c5a1f1987c92bce,9,m0010,answer_message_id,ffc8acadd36a53aa29faa1298f3257b55c5a40642147aee243ea0acd93a47fc8,a6b77fbcec540fe33c399a4c091e0a1b0bd901d3d8e409840f6bc7370c18bc8d,a6b77fbcec540fe33c399a4c091e0a1b0bd901d3d8e409840f6bc7370c18bc8d,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
b0269ad63b23f3c5a2b675e1,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:25,0,,2200,-1,trajectories/glm-5.3/expgym/b0269ad63b23f3c5a2b675e1.json,e3136239630a19567f336a3da367bd3b9286ccfd9636dbbbbb72b8a10f5e0877,9,m0010,answer_message_id,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
010a9ec524ee2abaf60266be,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:26,0,,2200,-1,trajectories/glm-5.3/expgym/010a9ec524ee2abaf60266be.json,bd2256f416c4a8adc6ff2beaca5bb966c9a7dd0d69102a32978e17eb80177ce3,13,m0014,answer_message_id,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
4ff3f8181c39a0bbb41dbb0f,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:27,0,,2200,-1,trajectories/glm-5.3/expgym/4ff3f8181c39a0bbb41dbb0f.json,5cbebadd056b24fd64b2a3b7d4058c39c4759bc744bdee3f12db2af8d6997064,9,m0010,answer_message_id,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
d9751af2672420eb34985b84,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:28,0,,2200,-1,trajectories/glm-5.3/expgym/d9751af2672420eb34985b84.json,630ab6a06a9e793b4e0b493d823c6ef08fc844b6eeaa70dc49c00b560f45a9dc,9,m0010,answer_message_id,67a89b6058b51113d33aed6fcab07b043ee50e1f27dae6dfd10e02d9a4f42e1b,6e3dd190d3e5db9732d59e8c417263f674d9d95c94a1b10bb6ee8fde1661fbf7,6e3dd190d3e5db9732d59e8c417263f674d9d95c94a1b10bb6ee8fde1661fbf7,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
d69963d4108fa350e740f753,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:29,0,,2200,-1,trajectories/glm-5.3/expgym/d69963d4108fa350e740f753.json,32a1fd3863d054e38ee54f4a2af90c3ef28958f6c6d5d44237bbabdea37419ee,9,m0010,answer_message_id,853dcbe842f08628551d501335aed7a8563e49b0f691dcf73174dac8ff6f56f4,74ae09afa8915d14bc4a2015e4fae0e159ab25b096432b9226d54bdd9e95622d,74ae09afa8915d14bc4a2015e4fae0e159ab25b096432b9226d54bdd9e95622d,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
b2c30712c72763815bbd54cf,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:3,0,,2200,-1,trajectories/glm-5.3/expgym/b2c30712c72763815bbd54cf.json,9841ee16566a715a0040236241b6def76eba241cc021dd611122257d3fb977d1,11,m0012,answer_message_id,9908fef28be0cab144244bf9743b8af6dcd37a1a3e27e2e436260a96656bae75,d45b24ad8fa4bf1fa8b03a24227c1ae737781abfdd462ebb3914a1705b948655,d45b24ad8fa4bf1fa8b03a24227c1ae737781abfdd462ebb3914a1705b948655,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
03f69e6d634973482bfc437a,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:30,0,,2200,-1,trajectories/glm-5.3/expgym/03f69e6d634973482bfc437a.json,47e09a673f2452536edf273704c501d233b3376cb6302f4d69014fc9a30bfae0,11,m0012,answer_message_id,9606f2f8ab9eee38a1f372d547e286f3f224415ba90cc99623559cbacc645f93,6c32636cbd2af39a4e586fb5e9f3460434b7cf12f6313a4bcbdd642e86ff936f,6c32636cbd2af39a4e586fb5e9f3460434b7cf12f6313a4bcbdd642e86ff936f,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
08cb8fe4e34dd1d3fba763c7,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:31,0,,2200,-1,trajectories/glm-5.3/expgym/08cb8fe4e34dd1d3fba763c7.json,0ef3931c2e733f48f6d97b36aa9fa0b85abb4ce1fbf47ed7aba8cd1fffe032a6,19,m0020,answer_message_id,85b37514c300d4a3ca7581a8029c1de91d21785bb67c7fb8636cf1f84f0d987b,4c6d3a685e13a9cb045c6f840a4777fb7b119a9fe0c6df80259cfb20880f8f69,4c6d3a685e13a9cb045c6f840a4777fb7b119a9fe0c6df80259cfb20880f8f69,True,True,"{""f1"":0.33333333333333337}","{""f1"":0.33333333333333337}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
f4fb492bb6f81ee1af570cc6,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:32,0,,2200,-1,trajectories/glm-5.3/expgym/f4fb492bb6f81ee1af570cc6.json,78d7cab72ebaf011d6359f06697af0a4077e03da8bcfbbf55b8cbb23d42a2dc5,13,m0014,answer_message_id,c05897c31afb49b750f9c20c50c64ac1d8f70599e77bc85dcc75ddf9bcefdc38,e93dd7cdd24acb9f67a0997736ca95dc2017f45a797ee5b4dd5c498847ca03d0,e93dd7cdd24acb9f67a0997736ca95dc2017f45a797ee5b4dd5c498847ca03d0,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
fba95a3689e1820d512f86a1,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:33,0,,2200,-1,trajectories/glm-5.3/expgym/fba95a3689e1820d512f86a1.json,d248f2a271d0f1a649d6b04b6818d132ec27a2aafd4ff4e937afac4ee086983a,11,m0012,answer_message_id,5e02870e365a383502a4a3b50289358b9e14c405f30859fd94b245bf813ca8b4,6b74daaa79519491a1d77e38ed356b79eb52a570272fd78477bfb4aa3c65677c,6b74daaa79519491a1d77e38ed356b79eb52a570272fd78477bfb4aa3c65677c,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
1c34e3f7b7ae1cdc2b10e0cc,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:34,0,,2200,-1,trajectories/glm-5.3/expgym/1c34e3f7b7ae1cdc2b10e0cc.json,b30efe45c04733f4de644f4fe0a0f786de9808828b27f827f4e9bbd5b8e23dc8,11,m0012,answer_message_id,1ac26e5edf92812d1ab415de2e567702be46858994680b8549f8081f4b663372,b93cd7205bd44ff5e6024515bdc0441631d871245c13d46e61929b18ddddd49f,b93cd7205bd44ff5e6024515bdc0441631d871245c13d46e61929b18ddddd49f,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
a1159568e933eb0ffa04b23a,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:35,0,,2200,-1,trajectories/glm-5.3/expgym/a1159568e933eb0ffa04b23a.json,99e653320bbdd96385cf732d9ed65020de53cefae9559987e31a11f51deccb76,9,m0010,answer_message_id,89f57322f8def5c9c9c4248f59a5389af798a60e41fa157426bb1893946c98ae,6502f4bd37ae081a05d5bfd7aa49678599a664f828599e34433787e7551eb04a,6502f4bd37ae081a05d5bfd7aa49678599a664f828599e34433787e7551eb04a,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
a6d018bb4c2309f038343eba,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:4,0,,2200,-1,trajectories/glm-5.3/expgym/a6d018bb4c2309f038343eba.json,b62f92a45bd20f240c94064558274ab55f4e95876a17d87dee615e47ffcf523b,9,m0010,answer_message_id,469ffb91f5bdd14d20c00d193f7bc1605959b4bd06f492a961dc5682dec2465e,ed164ad25567f7d30ff50fd1ffd75a81eb42aa42c31cd35ef49403c989a79e91,ed164ad25567f7d30ff50fd1ffd75a81eb42aa42c31cd35ef49403c989a79e91,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
15e62ee0ed7b209bdd00d72b,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:5,0,,2200,-1,trajectories/glm-5.3/expgym/15e62ee0ed7b209bdd00d72b.json,f6e943876f8de9c60ba2ed8cdb8836699c3f9204ad946c8c8852119971d588cc,9,m0010,answer_message_id,d029b8a6d76e4897d45153011cd4609637dee87e623e1890a3766642daf941ce,5b95b0cc9fe18c620ccc826c94a264e4df0d8d87d844c84a18e1cc8a479f8c0d,5b95b0cc9fe18c620ccc826c94a264e4df0d8d87d844c84a18e1cc8a479f8c0d,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
df6de82c4328ea0e4e93b042,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:6,0,,2200,-1,trajectories/glm-5.3/expgym/df6de82c4328ea0e4e93b042.json,2db38e01bfdd408db2f2f86adfcb634268359ddb93ff8deda8c3ae39d55d4edd,9,m0010,answer_message_id,1b2fc475049de3c1639d6c33be9374e12ae7154577334de5cd646c5cc2bedb62,4fbb9ded8648db08801d97cedd7750085bdaa6f170d1093b9b34e82fe90fa104,4fbb9ded8648db08801d97cedd7750085bdaa6f170d1093b9b34e82fe90fa104,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
ed0c2b0a9bbab78d76f3abbd,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:7,0,,2200,-1,trajectories/glm-5.3/expgym/ed0c2b0a9bbab78d76f3abbd.json,b5027fdda420848a8dbfb9b46ca0bee4e677b12dbc20c51f785d5d0440cdb900,11,m0012,answer_message_id,26fa9db30982344a25109e5f7b967c75fc66aa261af02795ec7b2dbb9d3a0800,74e45283d4a780387704fab3dda8d8e2629d969f100059fd4de39f4714b9afb2,74e45283d4a780387704fab3dda8d8e2629d969f100059fd4de39f4714b9afb2,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
f2ff450bf0c50a0ddf18505d,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:8,0,,2200,-1,trajectories/glm-5.3/expgym/f2ff450bf0c50a0ddf18505d.json,dc6cb74d6df76eaddb973e39f71b8639bb901cda021b5c6ea86c2a4e5bd3e388,14,m0015,answer_message_id,7d3ee03e74d3d5d4b6c5f643fb33bf60d5f0291c18c0fa9dca3c04c071dcdf0c,04b919868dcf89aa9f9ddf8617ec4a07a01e37053d3b5f2ce734e6d86899e012,04b919868dcf89aa9f9ddf8617ec4a07a01e37053d3b5f2ce734e6d86899e012,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
74363e39bafc45a68a802a40,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed2:9,0,,2200,-1,trajectories/glm-5.3/expgym/74363e39bafc45a68a802a40.json,b4fed3b1de1f90d04ba7df7ebeec0b54c4d5c710a45941fe1e91dbc3aebe7fde,15,m0016,answer_message_id,fc05c4dfcb3495ab0d32fc3d6e6481e8b9acb901e136688ca01654e08b12a2c0,7722c3a554ded974f6c40e1f62eb6395ce4e9a256891cca0cb7b82496d720a01,7722c3a554ded974f6c40e1f62eb6395ce4e9a256891cca0cb7b82496d720a01,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
2326d47fd4aa963b5aa5ee09,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:0,0,,2200,-1,trajectories/glm-5.3/expgym/2326d47fd4aa963b5aa5ee09.json,75da282e9c0a8b29b593e8204422b9a825b26174ad8aad1bf765f808df68cb8e,12,m0013,answer_message_id,fcc1901465e6281e73bd9b2455e1deabd2832abe4d36d1937b549a878d5a010b,da29a6f11e1df79d580b9aa6b2478580b7aa8194a0e6aba466f852bba6ff207d,da29a6f11e1df79d580b9aa6b2478580b7aa8194a0e6aba466f852bba6ff207d,True,True,"{""f1"":0.4}","{""f1"":0.4}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
9561af7a4f7abd78ab7f3a19,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:1,0,,2200,-1,trajectories/glm-5.3/expgym/9561af7a4f7abd78ab7f3a19.json,5f71c42158e94ebe1663c92c66edc1d764707cfc44abc12dfb0890307773282a,9,m0010,answer_message_id,545fc9adc72a07f36ad729e2eb8961d869ee77a2f12a0b724dd84c2cb42cd75c,010da456e224289ba36cde037614ddbfc78765b05a1cd5fca7621b85a727dd68,010da456e224289ba36cde037614ddbfc78765b05a1cd5fca7621b85a727dd68,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
399396618a995951de7f9e64,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:10,0,,2200,-1,trajectories/glm-5.3/expgym/399396618a995951de7f9e64.json,2f99d0080fee9fe2cec40bbd0d6578b4eec1b7226c1f07b3b4ae259810f45ed4,12,m0013,answer_message_id,94de34fea7bc6b328bb1d2a6449a843faf7cf0f5021d3cffd80c414b05379c5b,b665327ffe177545fef32490a7ba7c4fa0a710196b22bc6ecea53a93d2a2de9f,b665327ffe177545fef32490a7ba7c4fa0a710196b22bc6ecea53a93d2a2de9f,True,True,"{""f1"":0.23529411764705882}","{""f1"":0.23529411764705882}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
4bd25c5aa527abdb5a4443ac,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:11,0,,2200,-1,trajectories/glm-5.3/expgym/4bd25c5aa527abdb5a4443ac.json,e383d4f632331a97a34b5643c941da4884406f9c7429f9c41089d697b1e094f1,12,m0013,answer_message_id,c85ffc19b46916fdd8e8ccffec91fa132305e1810cbfc2912b68054fb0eb2e3f,626c2e5ff5e01a2dcde71fa6f4e72badc56325cd7eac23d3a3350ae0214a034f,626c2e5ff5e01a2dcde71fa6f4e72badc56325cd7eac23d3a3350ae0214a034f,True,True,"{""f1"":0.5}","{""f1"":0.5}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
18ab956923f32635fed74f53,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:12,0,,2200,-1,trajectories/glm-5.3/expgym/18ab956923f32635fed74f53.json,5c78da2c737c19a1eb63326054fc090c234810f085a017f2e4c601745386c1a8,13,m0014,answer_message_id,62234c7856e407f7d85beb9b92a3d188d6181b4fc24e0d734778b0782b71a223,6bdc33933da321603d21c1fd1060a8352e10413a5ee154efb4139dd406cef4ef,6bdc33933da321603d21c1fd1060a8352e10413a5ee154efb4139dd406cef4ef,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
46b817ab6e5103b708610bdb,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:13,0,,2200,-1,trajectories/glm-5.3/expgym/46b817ab6e5103b708610bdb.json,a547ece7d601aaf9625573c4af9ebe6d3d5e5b77e1045844ddcd26e8b7360ae1,9,m0010,answer_message_id,fa8b58337b59ef5aaba0b96f2aff464fb4d5599d9e57cf82c8466b32cfd1b6a1,7bd1aec996f15b7a01f8d0562fc19c09b6ba97a2fcc8b9e029001513d4cc9908,7bd1aec996f15b7a01f8d0562fc19c09b6ba97a2fcc8b9e029001513d4cc9908,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
06602c235adbe0fbc6d5cc0a,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:14,0,,2200,-1,trajectories/glm-5.3/expgym/06602c235adbe0fbc6d5cc0a.json,3b91b4714ccc0af4d3057ef0bdee2929be2021b75a749f4fed29a30964b01feb,9,m0010,answer_message_id,4adf05df6d5d893648f2cee7962ad79cf3767589ddfabececc7450327d5705af,d39ce8fc645ddac520598419308430c2cb37a177b0762b2b85ee0ef2f1d4fb11,d39ce8fc645ddac520598419308430c2cb37a177b0762b2b85ee0ef2f1d4fb11,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
d2648308108a976d9da36d7a,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:15,0,,2200,-1,trajectories/glm-5.3/expgym/d2648308108a976d9da36d7a.json,4bf5887596f58f94aebd3cef4e75c2763a39250adadb5540bf0bcf61044b1c24,12,m0013,answer_message_id,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
31baf7a5a7c6fe03d265c80f,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:16,0,,2200,-1,trajectories/glm-5.3/expgym/31baf7a5a7c6fe03d265c80f.json,83cf99ef6635d07d4d34e2dc1d84fb8a63101aec974d80a215d9387d8385f426,21,m0022,answer_message_id,a781d74d6f69e3fc385d143bbe5d85490d0bb37b4df2cec2652c3629373b33eb,0efe6af3e09f3ad78aa115326c6e1e5f10c4bf2f7c14e341e738f8c3826326ac,0efe6af3e09f3ad78aa115326c6e1e5f10c4bf2f7c14e341e738f8c3826326ac,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
771b864c71f448df96fd7a23,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:17,0,,2200,-1,trajectories/glm-5.3/expgym/771b864c71f448df96fd7a23.json,a8d5ae948eef6228688d9b97cca691b604573c6db5407711200e42287923ebc9,15,m0016,answer_message_id,955a959b65f8fd97b1eda2cd9bf73dec98e519c830521b5411da694a99e6a02b,4463b987c5693fb81bc132cac06052255d6e0875c3d8126984ef5195abb47a69,4463b987c5693fb81bc132cac06052255d6e0875c3d8126984ef5195abb47a69,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
2f1da54afa86b123714cf335,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:18,0,,2200,-1,trajectories/glm-5.3/expgym/2f1da54afa86b123714cf335.json,f69de29aa89e9b838489c31e6c597ef699a39d497389007c9e24076f242bbde9,13,m0014,answer_message_id,2b6b7aa73441545b0c44ae6a9d53abee2a49b9d5124090a46c573b1ae8268c3a,a1bfdd441f173c8af64cea14e87350379cca1a33e5f400a97a8872212d471592,a1bfdd441f173c8af64cea14e87350379cca1a33e5f400a97a8872212d471592,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
6d5b04416c07b856be76e642,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:19,0,,2200,-1,trajectories/glm-5.3/expgym/6d5b04416c07b856be76e642.json,1f218a237a6c77f1cec4fe0692fd3027a9f2668e07e910f40396ce7b38110396,11,m0012,answer_message_id,fc9700e332d0b01a2fabdf9fe1505e6586db8f577c08f9aa2c424230edad9c38,4ace12ee7906a483a34db7df79d126c42c27bc313159572a5acd9c246181c957,4ace12ee7906a483a34db7df79d126c42c27bc313159572a5acd9c246181c957,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
53bda8e123e1b7ff2269be97,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:2,0,,2200,-1,trajectories/glm-5.3/expgym/53bda8e123e1b7ff2269be97.json,7d98381c2201e0ab6e7b209385e0db4d5caf284051144b8ef0f11e97973b9e5e,11,m0012,answer_message_id,9f982c42f06ab0da294d74eb0a9ce96ed20cd7e32ee8cb51e96718cf1f8ecf7d,5bb6c0d0f8ed8014ef72a399a7bdc52b5989ad9d196222b2c1acf0fad8d25131,5bb6c0d0f8ed8014ef72a399a7bdc52b5989ad9d196222b2c1acf0fad8d25131,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
25bfcbb8e329ccbb9cc842c7,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:20,0,,2200,-1,trajectories/glm-5.3/expgym/25bfcbb8e329ccbb9cc842c7.json,11563ffecdced090699553a07c65b268913d64e75651b2a336af0102954e7aaa,12,m0013,answer_message_id,73502cadf1a1dd9513d6ee09c11edb7444b32eaa3560b39adca6648503aeb4a5,d0ef76178a31a2cdd35cc695f24cf24903f1db2ee05f8f516cb5e16b624ed8b7,d0ef76178a31a2cdd35cc695f24cf24903f1db2ee05f8f516cb5e16b624ed8b7,True,True,"{""f1"":0.4}","{""f1"":0.4}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
de60a7cfe44c67dc4a132531,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:21,0,,2200,-1,trajectories/glm-5.3/expgym/de60a7cfe44c67dc4a132531.json,afa1861f14b1ef260e4e82b9ceb16d62dbe60514eca90b2ef3acbde2ef9f7d27,14,m0015,answer_message_id,286e89b4a8adec5c331c6ce36e92bf0893fef1a303d028bebc421df2895ad4c9,858a8bc137e825956d32aff49670ba350b391b2ff1950cc8ea74221501cbeffe,858a8bc137e825956d32aff49670ba350b391b2ff1950cc8ea74221501cbeffe,True,True,"{""f1"":0.8}","{""f1"":0.8}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
72ffc8cd7e0477c4b22af855,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:22,0,,2200,-1,trajectories/glm-5.3/expgym/72ffc8cd7e0477c4b22af855.json,03ef2aa5a1c6b1a32645d411f970dbd8e950c3be64e077c2ff59706a148cf42f,11,m0012,answer_message_id,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
57c10d0b6d89d2296a4ca9c2,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:23,0,,2200,-1,trajectories/glm-5.3/expgym/57c10d0b6d89d2296a4ca9c2.json,981dcf4827d12d8d9f87ff4f258aadfcd84c28353c67118e70a98841861a98ab,11,m0012,answer_message_id,ee4dd82a4b00f59c070247d086ab1df6a02d70aa4b0bdd19f17d4ca8695e127f,8b548185322a424c81fc4f9b07f9ab3d66a9beac22c3dd0171119d91efe620e6,8b548185322a424c81fc4f9b07f9ab3d66a9beac22c3dd0171119d91efe620e6,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
d99d20eb44af678390c0bdc1,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:24,0,,2200,-1,trajectories/glm-5.3/expgym/d99d20eb44af678390c0bdc1.json,dbfa332f8d030f791887ff4812f2588239f3a5f576999f5eb68a4fb764e2ac6b,11,m0012,answer_message_id,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
b42139dc596477136da2bab8,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:25,0,,2200,-1,trajectories/glm-5.3/expgym/b42139dc596477136da2bab8.json,744ef489b19e6ad2a0f05e8e5949848459154f4b47c24e4998a8309695e9ee5d,12,m0013,answer_message_id,ece4da5d517a99279e520f0482736eac9b906bfa5b50f02f6f14cad27166ece0,fee07f26b69a12d22809f4501d6d7e2e83188a57788193e725aeacccda5c768a,fee07f26b69a12d22809f4501d6d7e2e83188a57788193e725aeacccda5c768a,True,True,"{""f1"":0.18181818181818182}","{""f1"":0.18181818181818182}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
f3c82ebca4458bbed388b56b,glm-5.3,expgym,restricted_search,cost_tight,single,phantom_seed3:26,0,,2200,-1,trajectories/glm-5.3/expgym/f3c82ebca4458bbed388b56b.json,295b95d564b7cc7c176b0feb4a679ab90d8af4b8a9b0df776152ce9c52d973cb,17,m0018,answer_message_id,5e382bd94d2fe96fc7ab001d80f7fa33132cde5a37691b3fd6395cd02f9b75a5,475442d1522cdb7b5b4975d39b4f1e04a792097a755d0f69ae60b62a7c49dd9f,475442d1522cdb7b5b4975d39b4f1e04a792097a755d0f69ae60b62a7c49dd9f,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
