old_slot_id,job_id,model,item,regime,strategy,outer_repeat,seed,agents,status,whole_pool_attempt,code_commit,core_code_commit,source_tree_sha256,plan_sha256,historical_trajectory_sha256,result_sha256,completion_receipt_sha256,pool_wall_seconds_including_validation,sum_agent_wall_seconds,http_attempts,successful_http_attempts,error_http_attempts,logical_generations,reported_cost_usd,cost_report_count,requested_backend,requested_model,reasoning_effort,temperature,top_p,top_k,max_tokens_config,max_context_tokens,max_steps,max_evals,tool_protocol,graph_protocol,response_providers,response_models
63d69fa32d8353a97f55bb17,job_f123990c40e65e2e3d1969037fbae783483285ec84a1d3245813c0b8649aae55,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,41fa7b020c68e11f3d82977e6675eace7ab14e38ea5226a012919b31be21a8cb,a5245f7a98ec54b0fd6916cfa5d971ec9900a128f846e5ead34a753621871c0d,27c8e3116844195df158c5ba4ab6ffeae17b5647e6a6abb657cbd31f922b1440,187.4905774705112,602.3262118212879,18,18,0,18,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
0b9da8c9f6429679cc6eb654,job_8568097efaba6b37269ffbfb67fc68eb1493492ad9086032bdf919c6c43b3ade,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,d63713f5493ca80e306428d790311a2cd8e4d4f974d26d53bb25fe4d8163a55e,405131a2b9ae569439579dc25e5e74461365330ebed18bd96e908cfe61c83cd2,af81796074189c6f47c3b747a3f0267692da1fcb1cde938bf6cba79e98d4d100,229.50112031772733,675.2794093713164,20,20,0,20,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
858b89a7980b6b20b4a64e51,job_50bd20147d3665f84775a2c4034bd3032cd6b4b8e032de2e51b3fd1530c0bf42,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,773a5af2378ca6dd12cd3a7bfccf18f83f550dff432171b0402e8ee7245d5f31,59463ea3fdde328e2c78092745cbaeb1e02cd98250ad57e74c83687fe44a96b1,664ced2f27b95774eed4056f9137083f7f515995386c8368185290f20ce5373d,290.45537965744734,909.4744920693338,21,21,0,21,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
4d5219f702d77df2e9e982ee,job_addc1c9eb9d03feb35c04313eff1fd43687ab09160d81eaead3eb694eeeb196d,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,04baceb6ad4676cae168e462a53d8cbbb7557571fe40af6f7e68f2d8b95bd28c,60ba5adfa3c366a174b56b21ebdc3c625005d806bfd867a14fc44b278ce072d7,1265966d9bdf2bb41abe87fbd567c088dbed9ecba5b20976da3205cf47edd4c2,236.2896648310125,640.5498262681067,17,17,0,17,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
e86b0d08dc9845071603f35e,job_0bc73d981d0fdd25714e2b5f6c92feb0e6bbb5137572c52594ce8445038381b4,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,6d8b5dc4650416aa55c1d1fd90f90fcc828f3148168ab6ec48e23bcbb5d7f7f1,9a6f016dfab2a959cf8b41151a94ddc1b12c22e55074cde5d3cf3a0db8d090c8,d4aeb85374d88a2f67cf124a4163e62bc70f9495055e37a93be3070d41d63bf0,363.3694129548967,1279.8206172510982,26,26,0,26,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
89c11c7f01720cb4f6d30db6,job_51f25243f7c5f1a7ad7ec9acfe4a132885246669ef48e49b15ad609dc670e8c8,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,55b65bed3b9c1095d34d82dd0a7bc496bfb480c011b4a6387f9ca3c42fcf15d6,c9c7446a15d369bdafd441ca4063f593442b7e85628b2a180ee978c0bb3278a8,8ab345eb5d9c12a9f46ebb25b3ff61cdbcd450c9c2accf91a5d0547ad6081f4e,2203.6691883020103,7626.175341602415,23,23,0,23,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
bbbbf2d3ad584b74c5836c77,job_21d39b7e0b5ea4d6fc177fdb00ca9c16f02cfa456b854ddaadbe3b5ed46959da,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,ebcd918b3e33e8fd708043a4dd955990616388a9aadd0315aba6419a5fadfb8d,fd0882491b13c1d3c8bfa3263c9d6525705da8caf5bc16dc10c6c3954977180d,3e8e08556e2af217e645cf9e3281b41537d4ae41eed74f27984d1faa3477d132,3802.293210696429,13150.723300263286,23,23,0,23,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
556f31acc1fc193f770039d1,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,b9a1042768e479aa1f8828fc84b99e3233e70d216cf49fe7d94df6e2bbdd0f36,8005.731672551483,28253.78865014389,30,30,0,30,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
b697f01e080e5fb9be777842,job_c32aa5c3fb3084c3314e7f8939d82a99cda7aaa0da43e44ab955d60ac129685c,glm-5.3,hpobench:nasbench101:B,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,798ef303fab283cf2623aab191ffa852e4f945b11f371d1709f81f36d0eab102,b0d8f3919883b9ec3d00adee3a858cad940e94def864fe3e2b3455c2690b9ebc,2984fb64cb30133122fd42b7c0a191cf6b88d9e5d465bf0fe414af0978737225,8984.690781127661,32449.844319138676,49,49,0,49,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
76f544a1dfbb9d3256c7b24a,job_d998b73a14744b1d689ac7d1d14225bc0d75b935938c61231f734aff5a112e0d,glm-5.3,hpobench:nasbench101:B,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,666cc61bee8cde5641d5e8ffec3216354c20028603af2bd06a8d62f2d0b8327a,a853adbd1fb249e8d86bddf817d91939170614dd9e06be964a6aad8fe80d6d71,abae6dcc7cfb645b0f7f37f5718a562fbc8aa653f183a4fa4defdcd7c85b5449,8566.052835814655,29831.692718353122,47,47,0,47,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
6a00105cced03e7f7bc6fdea,job_158240854079a85b231de0517e0bc06c0e779f4bc44c7031784e54885046e453,glm-5.3,hpobench:nasbench101:B,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,edf450ff95e44badd54c4ae215a9b69788cd1c3a31f3a8f76f62a8b05830eef5,3e79d0783ccb1bebe293c2a522ff3e864c789f7ef813e01b9c57a5b99bcf51bf,b978955c86800c2f97bf333039e6c31d98adf46cc01c97753278e6194d843654,6025.6934570632875,22553.907901074737,53,53,0,53,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
912ee28b48003ef226ea8d32,job_6a49736a0761b6057851f66f1308b9e1d5d4f137f09bae2b1fce595e3b833427,glm-5.3,hpobench:nasbench101:C,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,17ecae76143053bd250eec330f3dc673122252bb0fff4003d6b56e7dd61f476a,27c625def3e937c85c9442522126b84fbad41b914b077a820179d14c4567d4b8,96973783cf0036f18ba48cf383492c7a44707a708f06cc83d00c02c1267d6e5c,5745.353120516986,22271.01566266641,38,38,0,38,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
433d6c57ce283ad7e2127c46,job_552db53c6179e388e5a8e4997e7b84fc9b8731f8fdd1cc2426a899d08e58ec00,glm-5.3,hpobench:nasbench101:C,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,9094b3930ca35ee97be507bb60e6e0e222f5ac5956bbcc1a6fc30bd3886c4bd6,318a5ecd764bea108bf46f4ad61a9c513f3936f3f8a4541255e7155eea24fa7c,c3a822d5e04eafcefc566ea20f4538f69a5c40de687b07b672dece05446a8db4,7432.641698040068,28167.257275931537,50,50,0,50,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
2436b7dbc783152fc8002459,job_2aaa22cc0bc63ff11e7c466db1ada4a0cf6f2797c1919c16e87bd54ec5433a4a,glm-5.3,hpobench:nasbench101:C,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,c1232f4db96347aaac7d65e5ce33edf659de04e9a8972a02d6245f1510fc776a,ea581b1cd43a9bf79311453e66efb72f1ec72016ba48a41a910100f0540e8743,2ad06345b0e537996f40fd9ca23e525f1b04ba96bedd2781811103151cc12df0,8451.637241069227,30873.550166074187,58,58,0,58,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
bcb19e920f5a231e46770072,job_a444cc08932d82a0b4ea641675a7e8c25c317106a0337f90832a0a056b131829,glm-5.3,hpobench:nasbench101:C,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,6a104c770d80d1e082f14a57312b1c09ccc0b253a6526f2ed4eb1ec756081c1e,79d28fd12ce488ad1366f7112ab70abb24880439245b93037ccea82cb61a0f2b,f398898ed471fd0aac01d2b9a9f66c84ec338ff7abbed99f253e1de85917476c,1f70f6f1601f76e20365919df90696d5ba1525b6271b2d7a0b687b26f593f22a,3872.819228850305,12773.598680496216,25,25,0,25,,0,openai,glm-5.3,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,glm-5.3
fcd71291ff089d5352498e77,job_30a6d2fcb8ed857a75b14fa9d5037a449af9b120c039b0609a78c0ae95d6d49a,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,359b3b2f39f1757239e85bb58e24a8e50539661ea6a27c799b0a0a8bd614ec97,d0ac8de644f8eb5ddb2271ff7830eea4544c3d6afd7a568678f8a3f013689107,dad8620d604413dc55cd4e7b12b0d9532e9d92c3116e77679705c5770b587d1a,3640.3210427984595,12803.199407532811,25,25,0,25,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
f7155caed5ada090fb8b0344,job_f8b8ae4b35f00561f49a62f3c6ea3187c17ef52c184b2d90740b01b1b950d574,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,870d421c8a9f8a0c8c6b7087e6b2e3e8b53b4aed5217859d5f20a477ce2e1893,685a735069450b38f7a610387e6a56310471698c529f051520d6ec32349a8d66,e808510a479861984d4b8de1e34ba0a795ecaf5cac2886f22f7028c346bd4df7,4215.485581111163,14481.668280921876,25,25,0,25,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
f4ec5e7d29315a3a7f78b219,job_fc76db775409feab5fc3c1cd1ff61a5c337f21a523e85f73df9ff38826669f53,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,f390c451777553c2efeeb4e9527985bbe3440f9686d5cc12b8986fb9f0a4c9ff,1e5f16f81d4114216583b83c0ee57a12c3536d3cb121154e89c223e554d5a0cd,2c8b4bc88db82d571a2bcaf20cfacee23ed8037c1504de445a068d1f93a138f4,4380.072173345834,15456.169536322355,22,22,0,22,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
90ee5b61e04851ccbf0810f9,job_c9cdbc86f2571f6aaa1a8dc7e00303d1789d89c4ec67fc75f0369e4b3680352d,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,91150fca437112016515ea68ce8953baa204448ab20671fc6982a615a7ca544c,6970f0c0ed051995f62103769f45f5b591e53da949e0e5d92fac1d19155615f6,7d0fe9a1db8574e7bb2ba7cbfb0a07fb8fa6767859518688359e2a45b7d82bc5,5160.170161250979,19543.104288809,39,39,0,39,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
16eb77afda8e7ca3474ca976,job_771526b50401ebeba90b339a86b28bd02893b22a702cb6e617f9bdd4a94aece8,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,255d3919c770c16966c9210bb8a7cc93d0c854920ada7eb4912f5dadb9014025,82752535f19ee86db35b4537cf7bc5d3f41287f2b5ec17f48ea58c18d829415c,e001b9c6a279797edcf909f24e70546d38b3365eb58a6fad7c7da43716fb40de,4203.5314688012,14759.713813148439,33,33,0,33,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
d296d7ecb9c08771de4398de,job_e2811350c566ae2b18f17f139cd611f65c82f86bfb0080b4f34af4bdb0d0046c,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,77b84d8ed9f6c6f7a74002629be1084668952cb798b2b46c62bd064d2f012b4a,a7158fd291f03c479ac42888ea750adde596b382637631119e7ea254f09869c9,4d5993b9cd8f01c01669ece136b59c63203b6611a4a3119ba0866bd526d4d1e6,5321.249042712152,17941.255259554833,29,29,0,29,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
c157fed0910b4aececa84999,job_55495ad547544ad55fbec0932455dc296e24cf2c9b5f1c42b79663c23b97bba3,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,b9f1bd0fb009292b95dbbe73031d7303bbec88c4f31228816d3c62c998e9d915,e434238558cf7dfab95676a777472be49de4df38c994f4815ce4c295bfbc2ffa,ecc4dbd1ebaa47db1d36eaba604a1598d0a9387faba67a8ab40c0cde8bd17c16,5680.458822768182,18735.1143668741,36,36,0,36,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
eb9c68ab88ad643b5f57f095,job_5561e4a8f723b29924d687a8dc55fc1e7692af7ad110a41ef40f53a8428ea2e2,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,1f695caa68b2213d15201e91abdf1b78d152e31dab1f1ee436d4ae9cd9f5004e,26862806415da7778045d12ccb4c2fc563f9ad250461917acf6799a499ef13aa,e7f8befc864a5e5480f5f408000880d046a6cef3230eeb173296a04587f83400,9896.592568065971,33651.64178198576,49,49,0,49,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
8e9b82fed364a6d927906d7e,job_43e05676d38bd7828996ddd94e258db437cdba91a0be69649ad515532b26e17b,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,1b159784282c135c35484e0ac329e5dd977194b7ebaffb0e72f65b95417894b4,989ea99b37a587e749d65630e16b70f4bda15eaf0262576d485d13949895b0d2,fc8411d850d45baf49348b634dbfde9557caab90069e860730381cb0dec6b6e3,3368b06456becad6282551291dbfaf2598ebca98d9283cfafdb1007b6d6d9806,4478.789005950093,15498.775844264776,29,29,0,29,,0,openai,kimi-k3,max,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,kimi-k3
a0dae4e0f6c10847f6d8ea0b,job_827c8cf9cfa3364fa64dc4cdeb1cc427f44d4af67179a4774566ef114e015675,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,cached,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,2b015ce8c87b3cef3b22502a51b7039148cac9cfce66f85b33a9feafddd67392,1d2981889303c8079e3321e2c0d5392dc0ca122797c2d800f8d71de44d34080d,ac39e1faad9d0119bd38f2f95587a30132b408a7b445d2a091e7ea5fdbf86acd,472.8702242337167,1444.645493105054,28,28,0,28,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
90a3ec4023e322d17745c4ab,job_125a6bd224e987fb9d92d50243da0f50b542100b14e921fe201d8ffe69c9573d,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,9f978f691e90ca733f08abda130e1ce1432d29888a66f7bc00246d36629a1c45,288b0c9997e0b9bffca4cd9a1edf2439d97749a557936a13f1b66085957cfbd6,92e897c491ef94aaa70cbf8fb3ba7d119722cd44426b0509977e40e0978f71eb,1967.873647198081,7035.10710093379,24,24,0,24,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
b195459d677de788de305c15,job_e288ee30eeced7f71b49b984ddeee536d21ce3aed308ee64910a113681cad73a,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,84378d252c132873910727c0681dff7622ce4505f5c73e38cf9e6634b5ab36a8,2c48854e7b9d08d92ec3686f13e0e9fb20468ff323508d51440eb77edf3bef08,7db1881af4fd0d1a6006b0fa4c43522291744e184b7485b8850d17dec0a05820,3330.695691920817,12891.069374620914,38,38,0,38,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
c0b4a50e412066c0dcf8878b,job_a36d9d74fcd1985e4532cd41de50bb19d7e525ad3717a0328a1e6d6571d981de,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,f8cc00c6501973d1b816f3b0846a13d9d17a0f03ee7d8676c07d8df3eb1a57c4,eaa296fde325f268881723ce39e907894959c743d6f196769bc8340ee6db4aab,5c8026541a50cab5ed96fb666cc2282bd8ba0d3fe07bd3821458a0cec3d62d0e,3608.452472496778,13458.987896606326,37,37,0,37,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
a1c0f31e494f06fe8634bccf,job_1f3ee81f425c4e5e156ac619d5e171a606f181f64623fd96b5c2337d5f727181,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,95a0fe89228b1ad4a0f372abb1e05adee55ef8cfd201a5097d1d05f700c46d17,aada8a5d7af8b7152a9c9ff373ff0785351e079749e40b0c9502cf7ec536fcca,bcdfd1af0a1693b0d5590c09db16d0d40e90f10d1bb4cbe4583adb3cdffe88a6,2771.8001547157764,9959.690958701074,30,30,0,30,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
