model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_sha256,slot_id,old_score,score_changed
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,8,0.6666666666666666,time_budget_exceeded,forced_model_answer,10,11,1,10,9,9,9,0,0,0,10,0,1,315.3755251225084,3008.0468568205833,3008.0468568205833,3000.0,1.0026822856068611,0,a0dff21e7ec668eac23198c1c4301af462d4b8e7f9989ab17444a6651008391a,f004cd630164151d7f984377,0.6666666666666666,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed3,2,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,314.381334008649,1199.3796380609274,1199.3796380609274,900.0,1.3326440422899193,0,e79d9b7b38966366f1fe49a7b22986bb93875b9552873d908a110715100c9f2b,837f98a7108eff536d32c44a,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,17,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,30,18,12,12,0,18,12,0,0,5342.693797675893,5342.693797675893,,,0,77cb84f530512ac429a9963124ea71e59b63647a56bb2dd0ae4bfe1353acaf17,7d7d115acbb52ba1002269ce,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,33,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,313.25032028369606,1192.76493024081,1192.76493024081,900.0,1.3252943669342332,0,8dfdad83a679be070d1473d7057e41057d1c9c172237c0dbf4942d713055c790,a1798330150d90e7bf61c76f,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,16,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2749.675324037671,2749.675324037671,3000.0,0.9165584413458904,0,dc6d5a9679198118819bce95a107accb1d448345d651d5622e36f4c38ebcd9b3,50b903a4eee7fdcac8ed9d9a,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,8,0.6666666666666666,natural_answer,natural_model_answer,5,5,0,4,4,4,3,1,1,0,3,1,0,0,895.367121072486,895.367121072486,900.0,0.9948523567472067,0,f6388a3c5a8739acd2c5692e40ffa6d173b0e70297f77876da13623fbeb72a02,c7844e478f37cd22f85f5e5f,0.6666666666666666,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,6,0.25,max_steps_reached,forced_model_answer,30,31,1,30,30,30,30,0,0,0,30,0,0,0,8871.563704973087,8871.563704973087,,,0,a0f0862dfcdaefe82ee11ace27c1f2c11791c52700a0439d272a37b7ccb555a0,0f5f517c15c51290d206d0b2,0.25,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,26,1.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2969.3423392809927,2969.3423392809927,3000.0,0.989780779760331,0,9d345e1e4faffe3e60173cb18efb2707fb6cb10d24619610697b3f17708de3f2,ef39cddfd4a52a1fd2239b1d,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,19,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,284.5263647194952,1175.8300767559558,1175.8300767559558,900.0,1.3064778630621732,0,a4d214847132403ce9f9299778699770fd18d8aeaa341b7fd85b879122068bba,15b702765bcfcabed5746d14,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,21,0.8,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,292.11883324198425,1174.060595985502,1174.060595985502,900.0,1.3045117733172245,0,7dd8127589f020910174f9d71dd75a5c9b74f8faa2541f09fc7675f82bfda1fb,98b9ac2af903b1cdc308ee33,0.8,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,16,0.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,898.6171035747975,898.6171035747975,900.0,0.9984634484164416,0,0a84862c0f8fb54369139b47b7a1bd6f2ea47efebfc65168971f60981e2b951b,479325e3e0c5b4acfbb24ebc,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,19,0.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2977.015427639708,2977.015427639708,3000.0,0.9923384758799026,0,21a1cfb5e34d142062356aa1d38f914a83c8cce4a32a5e1aa84e74d7d5beb540,3f93adcb14404d3680f70634,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed3,17,0.0,natural_answer,natural_model_answer,10,10,0,9,9,9,3,6,6,0,3,6,0,0,877.7731327619404,877.7731327619404,900.0,0.9753034808466003,0,98c10027d86ed174d739baa8ede8fe23f37621ee63405bb126d11485e91c7990,66564c8a355539642e5bf48a,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,33,0.0,natural_answer,natural_model_answer,13,13,0,12,12,11,9,2,2,0,9,3,0,0,2692.3357596527785,2692.3357596527785,3000.0,0.8974452532175928,0,8380460189cc0176b656a1fafde170bad7b6a6f3dba0534ef9a3e3e14f262ca5,32b5acfbecb0dd8d8515e946,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,3000.0,0.29833472955351076,0,2489dcc12d7338f61bc1df4ba88c457c937690157e9868572c2276f4d04501ed,2c8755b8c018a0c4e2e373e6,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,3,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,309.8532361164689,912.8846680559218,912.8846680559218,900.0,1.0143162978399132,0,a51d80bc9ce494172d84f1fedd57de6e338b85ee40a2541efcbdebca04d90a50,5eb184cb4645843581bdc3d2,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,7,0.0,natural_answer,natural_model_answer,5,5,0,4,4,4,3,1,1,0,3,1,0,0,884.4975719321519,884.4975719321519,900.0,0.9827750799246132,0,13919f3ef48b86cfc99077e7756d39d024b06992d328d7071fc44b79b9bd8dd5,c6350dd28b095cc9341d0998,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,1,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2660.7505163829774,2660.7505163829774,3000.0,0.8869168387943258,0,2795f52057e52a6d7effe259b3aa688a8f24b2695ca712508b0a3847e9020022,44b9152985b3aeea02f432ec,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,13,0.0,natural_answer,natural_model_answer,7,7,0,6,6,6,3,3,3,0,3,3,0,0,898.2422998640686,898.2422998640686,900.0,0.9980469998489652,0,98d2d5dcbb61ebb5392722348f40c2b48142897c583f117fe73f465369ef1557,0ba9a917ba9955e1fb69a171,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,0,1.0,natural_answer,natural_model_answer,6,6,0,5,5,5,5,0,0,0,5,0,0,0,1461.8871756177396,1461.8871756177396,,,0,fb02daeed224f57cd9e95bf5d03ab42a471e019e07440a66c62b68afc2f1a59a,184b41ed053c294fb47155df,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,32,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2403.7547624576837,2403.7547624576837,,,0,14235b486ac709a5b78e46116a6aad103f93017909695ba377ecf38d4d8ad7d0,01f0101ed7bafabbdd8cb0c6,1.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,34,0.0,time_budget_exceeded,forced_model_answer,16,17,1,16,15,15,10,5,5,0,11,5,1,283.096485119313,3247.5992702227086,3247.5992702227086,3000.0,1.0825330900742363,0,d083631832303bb7cc959abe682a9224b8678700e5c377fe9f635e61280d2182,6d99ad5c5a15662fd6d1418e,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed3,3,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,287.9896074067801,1177.2120206896216,1177.2120206896216,900.0,1.3080133563218017,0,eefce9fe091d21e212372ee5d1eac61dcec44f8c826ae1589d34411730f9782a,3c2e8a7d275f55cc71b010aa,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,10,0.0,natural_answer,natural_model_answer,12,12,0,11,11,11,5,6,6,0,5,6,0,0,1462.386418255046,1462.386418255046,3000.0,0.48746213941834865,0,06f5d1abde9387435d81c63ff379490eff8bd784a2870c6f824e845937681ae8,e3641f1b5958222ac1c862ad,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2435.6970451492816,2435.6970451492816,3000.0,0.8118990150497606,0,286e993f1b812d7b879eec2fa3d6eca22351b7acfd8ad799b02c542f90157339,f6ac518e768f3c33b108b823,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed2,31,0.33333333333333337,natural_answer,natural_model_answer,11,11,0,10,10,10,6,4,4,0,6,4,0,0,1766.8632900808007,1766.8632900808007,,,0,6efa26e1b6d701e45f0bcad87f6dbdfdf80267d4fe462a8ef0add6d30bb59c18,1ed1a2e7dc2e35f6ca40de8a,0.33333333333333337,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,19,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2099.9235822819173,2099.9235822819173,3000.0,0.6999745274273058,0,fa1f4704f8f3628b760856d18c9c373e0a716df297438d54e9133b55a8bf011d,e63a050f21398e3cbeb4e202,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,20,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2739.0592485573143,2739.0592485573143,,,0,9a395bf05257cffb1e65f3300d6dc6abf1a4a0d326567c5185f8adaf4a4089be,cef4e1c4216bef81ad0015dc,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,30,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,291.13694056868553,1183.6316910106689,1183.6316910106689,900.0,1.3151463233451877,0,716715c89a33c7925286a7c8757e1e4ec804ef78c1a9d383f62e1ac32236c362,f48fe3ecafd2d007b9d84115,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,12,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,313.25032028369606,1192.76493024081,1192.76493024081,900.0,1.3252943669342332,0,16ea1c6f6b3730b4912a609e80b00a74c4df99b27598afad41807183167f2609,6856533959b14f629970bcc2,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,10,0.0,natural_answer,natural_model_answer,14,14,0,13,13,13,6,7,7,0,6,7,0,0,1764.6701822709292,1764.6701822709292,,,0,5cd3360d9c53e5ea7dbb8dee9fe4eab348056ae5a70164ef1f9d7d6c879a7631,1bf7eabda440ea13b2b227ea,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2435.6970451492816,2435.6970451492816,,,0,2a49792f8b68b8eb60220bc8f719cb4eb3e71428c411930c36457c9855123ddb,b72c73891cff27db07aefdb3,1.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,13,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,914.3215529154986,914.3215529154986,3000.0,0.30477385097183285,0,ed2c331aa2e697bd5410561bd740389b09b22c559c581b5f2a79210bb7838096,123652e882244a02b6e3124e,1.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,35,0.0,time_budget_exceeded,forced_model_answer,15,16,1,15,14,14,10,4,4,0,11,4,1,310.4809342045337,3305.065783634782,3305.065783634782,3000.0,1.1016885945449273,0,ce85348f236a2b73b82b43396bfce85eb32e05b6cebf11a52a9f8c2255516b29,68a2fee2f2a97541d7c2d374,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,27,1.0,natural_answer,natural_model_answer,23,23,0,22,22,22,21,1,1,0,21,1,0,0,6309.923815354705,6309.923815354705,,,0,4fab281c8987552be4c612edf8e331d253e1508be3b07270f5bd5b434ab9c087,e065110c0f9d02ab38a45955,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,20,0.4,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,0,3df12c433fc51eefa95478e423449c0b12c2c9640f2959ea0c6d01cfdf32ac43,ccff43c0bc163068de6ef950,0.4,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,28,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,305.3777638915926,1186.5268124360591,1186.5268124360591,900.0,1.3183631249289545,0,fb35871e594ad39d98d205c7de66c08b9617ef3ef03caa4eb1baeb06638d59a8,5c8d097cd5381154e82a71e3,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,32,0.0,time_budget_exceeded,forced_model_answer,9,10,1,9,8,8,3,5,5,0,4,5,1,297.03189625404775,1187.2400421928614,1187.2400421928614,900.0,1.3191556024365128,0,8399a3bb3609bbdca03a8a0b5a1acde5dc65eb8b909facecec19dc2174f1a77c,d187f5189223ac62ab478d17,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,25,0.18181818181818182,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,293.9525249041617,912.8890992235392,912.8890992235392,900.0,1.014321221359488,0,46092fc6f75858bd58af57a353dd3beba6a75e9f9dd4d437d5214fb1832916a9,588364204660f7eda7b20bba,0.18181818181818182,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,18,0.0,time_budget_exceeded,forced_model_answer,7,8,1,7,6,6,2,4,4,0,3,4,1,317.02855667099357,931.4002380613238,931.4002380613238,900.0,1.0348891534014708,0,0f9383272e1d8c5f212409c001d68d4df5dc6b123af3ba47326b5eedd90dc42d,1d35d77964c09cac9ff26c64,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed2,28,0.0,time_budget_exceeded,forced_model_answer,11,12,1,11,10,10,10,0,0,0,11,0,1,289.8910796735436,3265.0014061294496,3265.0014061294496,3000.0,1.08833380204315,0,1356a5cac03f3cda6ba327bf8a8708c30c4c0a0efc4131e89cf65139bb97c603,41ac08c354de0d2dde80f388,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,7,1.0,natural_answer,natural_model_answer,13,13,0,12,12,12,12,0,0,0,12,0,0,0,3549.800260113552,3549.800260113552,,,0,60efb656c5e6d52c837f01574471f8995ef993375b07c576bbc502237be796f8,bd7c673a77103fb147c087aa,1.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,12,0.0,natural_answer,natural_model_answer,14,14,0,13,13,13,7,6,6,0,7,6,0,0,2111.4940555393696,2111.4940555393696,3000.0,0.7038313518464565,0,be3c32665b4b55ac8f198598a1770e61181d9be2839ca2b6e61960dc8503f5ab,5079bf496721d1ec8a08dfca,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,,,0,4f61305bb01ebfd4175506d2130f7aabd059868b2ff3ad63bda9f6a59d03de36,914e3045f853b54c4b42ad3a,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,31,0.5,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1817.0603719819337,1817.0603719819337,,,0,3e02c650e2f7574322ee4654644b6ed9d83e3968923d92e4214378e831782e37,9826e82fd7beb04b68364014,0.5,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,900.0,0.9944490985117025,0,41784fd262bbb1a1eb073e9275e014a652683297d21bc6c62862d25b8d308153,532fea39e660d1ce11c2937c,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,36,0.5714285714285715,natural_answer,natural_model_answer,13,13,0,12,12,12,10,2,2,0,10,2,0,0,2924.7475057747215,2924.7475057747215,,,0,241e5ff748daaee2065bdb074f5ab059e443f335e05f183b53392eb3315167c2,ebb0bb268af583d368375fc4,0.5714285714285715,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed2,26,1.0,natural_answer,natural_model_answer,19,19,0,18,18,18,17,1,1,0,17,1,0,0,5047.161811916158,5047.161811916158,,,0,e79ac52e8f80d02a43fc6522fdb9039a7c8eec9bb7070fd515aadc11d477bc39,dec69110a90e199ce52cd191,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,2,1.0,natural_answer,natural_model_answer,6,6,0,5,5,5,5,0,0,0,5,0,0,0,1494.0669453516603,1494.0669453516603,,,0,0d82087cbb9e997c97b71648706e20d339fc09f50ded900708404c4c1aa9bb70,68fa5400837e11a8ba6573a6,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,16,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2749.675324037671,2749.675324037671,,,0,b5674cca4be4c54df8fd2ad632730eb4922eba4bae44f112098f636d0ed3bba5,517c9aa944b05aa376a28afa,1.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed2,34,0.16666666666666669,natural_answer,natural_model_answer,8,8,0,7,7,7,6,1,1,0,6,1,0,0,1758.0987969227135,1758.0987969227135,3000.0,0.5860329323075711,0,3293270953cb2b22e0b79a1a47c389c62815e9c6022108bee1c36386b300c529,58ee30df60091d831cd96d8a,0.16666666666666669,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,25,0.7499999999999999,natural_answer,natural_model_answer,13,13,0,12,12,12,12,0,0,0,12,0,0,0,3645.695408480242,3645.695408480242,,,0,ffff526fbedad32b8b9577364a83b763ba487f2d129fbf6a19cea0069a9fc361,9f92c32b82141e7bfadbb0b9,0.7499999999999999,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,26,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,296.3080644886941,1193.1273411400616,1193.1273411400616,900.0,1.3256970457111796,0,a84cd38d6fa7e6444c572302e1a3381d802fedf88893e8bffe3c718f734b949f,99577512b5167cdfa7f93ecf,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,31,0.0,natural_answer,natural_model_answer,7,7,0,6,6,6,3,3,3,0,3,3,0,0,889.1082820482552,889.1082820482552,900.0,0.987898091164728,0,3e0a1f94d3be0f837eb93ed11c733aeb1403b3da596ebd39d464a22124c14f58,cb6e77fd18859decffd1e017,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,9,1.0,natural_answer,natural_model_answer,13,13,0,12,12,12,11,1,1,0,11,1,0,0,3309.696293156594,3309.696293156594,,,0,c8127081ccb50bdd19b9812a931999713af66ee9965dbd6423cd335ed4a0585b,cbacd7db28d06c66815b9a3a,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,10,0.23529411764705882,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,908.8126324303448,908.8126324303448,,,0,0b73912ad990eb5deba7114c9ae423d6a41899c993b4da10666a474f86b8f920,82c8b18e606d8c118df0e93c,0.23529411764705882,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,14,1.0,natural_answer,natural_model_answer,6,6,0,5,5,5,5,0,0,0,5,0,0,0,1482.4396085273474,1482.4396085273474,3000.0,0.49414653617578247,0,80cba31965577a747a3e9816bbb5d943c8d487fd508a82758a39f3763991426a,faf40c9dc4a54d836e4149b1,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,900.0,0.9997990526776347,0,cc65f04513fcbbaf474ac1bd8c0b1d8c3021832e7f07495a560d431d1d5baa0c,2c50578da4fae4b63a60bb17,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,16,0.0,natural_answer,natural_model_answer,13,13,0,12,12,11,4,7,7,0,4,8,0,0,1169.432760886848,1169.432760886848,,,0,7704f424b9a96699ac0807e5fbe0531f845014a1b8e20d72760ea86fadfce0a0,bb0208656e3e6d22c8a6c4db,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed2,25,0.5882352941176471,natural_answer,natural_model_answer,12,12,0,11,11,11,11,0,0,0,11,0,0,0,3299.910929845646,3299.910929845646,,,0,cc698d28452cd6c93ff1859ab986af0a843f31cdc838b302dd6110854ed1b88c,0f34022f800e5911fb636b97,0.5882352941176471,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,1,1.0,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1217.806619266048,1217.806619266048,,,0,6989ec391df7a0f42b00d61a0777325cc7688a4cdbdb57eaa6efc117e113d976,e4ef6a5f96c4d53fa3fb6725,1.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,24,1.0,natural_answer,natural_model_answer,20,20,0,19,19,19,18,1,1,0,18,1,0,0,5387.924908939749,5387.924908939749,,,0,23754eb1c376f2339c216eff8f49d09f4051d6b8f7742bd42b0b5fe87b98d3c9,a05b6a1f7896b90d1d7452ed,1.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,17,0.0,natural_answer,natural_model_answer,8,8,0,7,7,7,5,2,2,0,5,2,0,0,1460.2276508696377,1460.2276508696377,3000.0,0.48674255028987923,0,206490fb4089738c3f422348fce164d85441a14607a96571165c9ff4f982e4b3,85eb8a04dbbbbd73f637d308,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,17,0.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,880.34857631661,880.34857631661,900.0,0.9781650847962333,0,3c49042172fd40f353c1172c25fb0e62e0f8a345b4bfe7622087b0b34276a7b1,1ca010656a00c5ce9c9f348a,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,2,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,5,2,2,0,5,2,0,0,1494.0669453516603,1494.0669453516603,3000.0,0.49802231511722006,0,755be9f919e2006b3ffbdbbed4120bee03b796c5e12491c790418bc3609704fd,6a2eed70301151db3e67f506,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,1,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,295.6999641098082,1165.3942144475877,1165.3942144475877,900.0,1.2948824604973197,0,7afa5d0d8034700771e96cc505d63a687dbb12d92a80812ef0effd6c6141ffd4,0b6826314f47a5be46bc0e71,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,,,0,8e4ddc3b932546e70fb17864821cdccebccd6aebcecaf6e2aedafc01c3e3e4f2,beda925b3fbf411efab07e52,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,4,0.6666666666666666,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,309.80160591192544,903.4937958512455,903.4937958512455,900.0,1.003881995390273,0,09ded65ecbf806bfd9838ea46e7de9f78f60be348e1a4c5811601586ac27a0a9,ea23168eacb21e5c0eba6431,0.6666666666666666,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,22,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,283.9208557922393,900.7319794967771,900.7319794967771,900.0,1.0008133105519745,0,6760efb1276a755278161c49def6c82f0e33215495c2a33921193f83e0956019,53043418aea1f5534f334f8a,0.0,False
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,15,0.0,natural_answer,natural_model_answer,9,9,0,8,8,8,6,2,2,0,6,2,0,0,1796.4110403880477,1796.4110403880477,3000.0,0.5988036801293493,0,42248764149a343b5fd1de904cc00e7f85aed1d48f312377f31c8b7917c5c166,35501532828890588d58a148,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed2,34,0.16666666666666669,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1761.4906701166183,1761.4906701166183,,,0,a7ca7cff52b69e8016afdb7171fec066a5f0e8a1e9ed976f7d154ab7dbf23dbc,e77042f30e40fde943ee1441,0.16666666666666669,False
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed3,12,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,2,2,2,0,3,2,1,305.1749663800001,916.09450513497,916.09450513497,900.0,1.0178827834833,0,d016c229755892faa60fec7fa3e1c8859a217ff8f5a3c8d34bcb3f743f3b2540,fcad81e0ccfdd18852eb149b,0.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,22,0.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,894.799944544211,894.799944544211,900.0,0.9942221606046789,0,cf8a4c0487d9388c6ae0d98fe33580f30e6824eac248d7adb5976c8bff878837,4c1184abf011a9e10bffe388,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed2,21,1.0,natural_answer,natural_model_answer,15,15,0,14,14,14,13,1,1,0,13,1,0,0,3882.9157473612577,3882.9157473612577,,,0,e7e46da73af20272cb73573a6ea5e84d5269654dfc5f0f9c7e7b814ab706ae5f,72ec57528845e27cd7c62299,1.0,False
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,31,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,2,1,1,0,3,1,1,307.7181808836758,912.3391125909984,912.3391125909984,900.0,1.0137101251011094,0,7a58529a4ca41d9a5ae61f61561bdb5e65b59baac3bac7db8d22e6ced969255f,bc8c3151d178b4e6b0edc6e6,0.0,False
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,7,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2090.627642609179,2090.627642609179,,,0,df8e32057efa0509a07effbc8e3920671faa57a670b6947dfe970b3400693780,7634b0aec1cdf47de574aba0,1.0,False
