model,regime,strategy,cohort_id,question_index,data_source,result_path,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims
glm-5.3,cost_tight,poolact,glm_rerun_20260912,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_0e8c05273fc00eb3c07757afd8d34b8d308cec389442e4ccfaf1e53408df94a2/result/poolact/result.json,7b9c4f07882e90a6398bf579632d6dab5e42b8e0fc839774b0f5b22642766041,1087423,4,12,11,12,11,10,9,4,0,0,6,6,0.0,6,1,4,0,1,0,10,12,12,12,12,4,4,4,0,11,0
glm-5.3,cost_tight,poolact,glm_rerun_20260912,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_944c8f15d4d98e8b79b8b1c5a04596d20b69233e2a53392c1b1ab231efa67f39/result/poolact/result.json,27d7fc03007ad1460962af1785a74057814f840f171aa2599ccf6e1cc9985547,913999,4,12,8,11,7,8,6,4,0,1,1,1,0.08333333333333337,2,2,4,0,4,0,7,3,2,2,2,4,4,2,0,7,0
glm-5.3,cost_tight,poolact,glm_rerun_20260912,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_a5d9ff86e7b8b835c9c705b43023284fc2a6e98f88d80b6158af953031bea421/result/poolact/result.json,c81407d44c28240d8359d0ca16f3b82e8a1bb9f24cff37279b3b19d4f2243a90,968473,4,12,10,12,10,7,7,4,0,0,3,2,0.0,3,4,3,0,2,0,9,6,6,6,6,4,4,4,0,10,0
glm-5.3,cost_tight,poolact,glm_rerun_20260912,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_5a5ca402f34e720bc7dc82de7d7ee4130a1e20545d4f6057ee38271e533e38f8/result/poolact/result.json,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,613739,4,12,11,11,11,10,10,4,0,1,7,7,0.08333333333333337,7,1,3,0,1,0,10,13,13,5,5,2,4,2,0,11,0
glm-5.3,cost_tight,poolact,glm_rerun_20260912,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_b176382a6f206b8751505757e7b679b66c412368b079e98aab077802bc34bc90/result/poolact/result.json,0ebb76da30df66a659691c6e699b0914a9db3ab3e88cf88155bbd20c50f5325c,1377498,4,12,10,12,10,9,7,4,0,0,0,0,0.0,0,2,8,0,2,0,9,0,0,0,0,4,4,0,0,10,0
glm-5.3,cost_tight,poolact,glm_rerun_20260912,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_57f44e5a640d9ede13343a07f05e36f6be39d711be312517e02a81e3449143d0/result/poolact/result.json,fd4674632b937a72bb394312e920dad506a6b495e130c8a056a9440caa550b79,1516920,4,14,10,14,10,7,7,4,0,0,1,1,0.0,1,4,5,0,4,0,9,1,1,1,1,3,4,1,0,10,0
glm-5.3,cost_tight,poolact,glm_rerun_20260912,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/glm/queue/runs/invocations/job_7be9fc0d26e1ef70103f213e8dbe31e5637476a95ca101000cde0878c7855c17/result/poolact/result.json,38ef6e781373fd6e44a3043b423bb004e5c54f8f2c6d83514e0a12b74c28d209,1188253,4,12,10,12,10,6,5,4,0,0,4,2,0.0,4,1,5,0,2,0,9,6,6,6,3,4,4,2,0,10,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_82cc3a58b54bafd960229efe4e9c31e3afe4533425b18d9bd210da19a3c97b72/result/cached/result.json,5e938f17c024437c419004810ee65f10b4915bbc81dff952d874d9a6f7aeb732,739558,4,32,32,18,18,6,6,1,0,14,3,2,0.4375,3,6,23,0,0,0,0,0,0,0,0,4,0,0,7,18,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_0085317c556faec506de7ecb36618b642d594b596690a147a1b58ab8af95b1c1/result/cached/result.json,526d4bfdd65bc338946bbc997749b52112aeef785adb8456f58b48cc26862e99,661742,4,25,25,17,17,7,7,1,0,8,6,5,0.31999999999999995,10,3,12,0,0,0,0,0,0,0,0,4,0,0,4,17,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4bbf62f1392dca9eaa65133a2982ec89b40a440e25a4223a3bd41f4aadcf91fd/result/cached/result.json,5068a22a482b80e2ec2e4b4c69f4894bcfdbbd77a9043858d0df8a187bea6c78,201861,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a1be6e80acbcf5cffd2a9e76693e987d390b39f0b50c0b6831bfa2d3b221ae48/result/cached/result.json,bfb663be93bcf5cd661a90feb6de7cd8b5895adcb122f57504e65e123a20a286,557372,4,25,25,14,14,11,11,1,0,11,5,4,0.43999999999999995,8,2,15,0,0,0,0,0,0,0,0,4,0,0,3,14,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ddcb568d316ad148fb6af5e1d624bffdaec402ad8336f6d2721dcfea51acff75/result/cached/result.json,a06b08a4dd51ee90d2efd673de96ff1de2a3836093682418ed1439a8d49822ac,503098,4,21,21,12,12,6,6,1,0,9,6,4,0.4285714285714286,8,2,11,0,0,0,0,0,0,0,0,4,0,0,0,12,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_34238081d6119442339cd2549ea627336672ea28f9f1ffd72a8a77f6d25e0e65/result/cached/result.json,05e51ee6480ed3391e776f4ba47960edc999bc67a68839d028fb89c945abcb20,616115,4,28,28,16,16,9,9,1,0,12,7,4,0.4285714285714286,11,2,15,0,0,0,0,0,0,0,0,4,0,0,9,16,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_18812f980155e0eee0c5b2e627fd8d6e9bce8818dede799e3c1998f45157dfb4/result/cached/result.json,d2d481616e6d1cbc8be15dd6245e50805d1f37cb2b2c5c2e5637c955c7a26074,472627,4,18,18,12,12,8,8,1,0,6,6,4,0.33333333333333337,7,0,11,0,0,0,0,0,0,0,0,3,0,0,1,12,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_53fdab00df2619a44070e46dcc89b79fbf7c1321d364daa472c0dab86eb49229/result/cached/result.json,6d1343289581d8b0f4c11a14f0c0babfa588096fe6356d6dc27ab94f72e30b02,343938,4,12,12,9,9,6,6,1,0,3,3,3,0.25,3,1,8,0,0,0,0,0,0,0,0,4,0,0,0,9,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_62f304d5ad19238c0328388592f064e92e7739254ffa4f365633400ac95290b5/result/cached/result.json,43947680b4967b29e4c1780f8cd2622b77323f8587441bb16798f3293f5a4949,285754,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6f549e74bc5b25dbc1459c5162891d7e0daa81e5150e9215f95e939c9862cb5d/result/cached/result.json,0b62f89e9d4269c7769328299f5db06715c8f2dd6b05bcd59c4e97ede8af7ca0,510906,4,23,23,14,14,6,6,1,0,9,5,3,0.3913043478260869,8,2,13,0,0,0,0,0,0,0,0,4,0,0,3,14,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a37ef70ef5119333c39ea0b4dcde245242604dbbe2638d83507dba5e4ee39baa/result/cached/result.json,869e0b9fc2ed885c5f3721848ee4b928019b30db47888d4a3c8892074501595d,680635,4,30,29,23,22,9,8,1,0,7,1,0,0.23333333333333328,1,2,26,0,1,0,0,0,0,0,0,4,0,0,1,22,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_98506740a6c370f75c7d20420181db4df0b42f1021a7a91688fbad01215a3a7c/result/cached/result.json,3707ac32c4c498580441982fc5f6e4a6a9372b8bed570f36df44f61907b95788,520048,4,22,21,17,16,8,8,1,0,5,6,3,0.2272727272727273,8,4,9,0,1,0,0,0,0,0,0,4,0,0,1,16,0
gpt-5.6-sol,cost_moderate,cached,gpt_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f7180d639181c66db4303be55f770316accfca6c3de9cdba0802c529db1435ac/result/cached/result.json,91e28bf7f6d49b54a275d5e541ecfa4714cee85969f8dfd5975aa1605d708bf1,359472,4,13,13,10,10,8,8,1,0,3,3,1,0.23076923076923073,3,1,9,0,0,0,0,0,0,0,0,3,0,0,0,10,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_65b753bb44418d5395addf9309e8185f2f7da5f068e937f25257375928aa6730/result/naive/result.json,d26c9eb9373e5735b4d087e635ffe82698956b465714a3aac09b98d98b4b37f0,696621,4,29,28,16,15,4,4,1,0,13,2,1,0.4482758620689655,2,5,21,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a539aadaf337a354479f785e450125c3206dc23422b0492f7955a8d9343cf5ea/result/naive/result.json,69574abb486e12a1ec6108c3e2ae7f0124964e23091eb6abe7ac1f1f10359ed6,669545,4,30,30,22,22,10,10,1,0,8,8,7,0.2666666666666667,13,7,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7cc311ca7e992a160270923d674368f28080eb4f279083611ec1788273bf6883/result/naive/result.json,e38964a5ebcc32dae8a638669f5ebefa44a8035d91f400bcd879ba280bd35275,325532,4,13,13,10,10,9,9,1,0,3,4,4,0.23076923076923073,4,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_9d400ddcfcda1964e909bc20c1aea3d30c4d16c84fb126c0cb9d78a4b81f8689/result/naive/result.json,096b0f906e8bd500b96a1bee65c97dfb265cfa2b6bc3905670fc7b788cd8157c,710602,4,39,39,15,15,10,10,1,0,24,6,5,0.6153846153846154,15,4,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_9518a4eb8fa930324e48038bd92df1884e48e6f72a45d30202e0cf8fbd9f35bb/result/naive/result.json,09ed508a899a553833bf550202ed563f3147d367421669b5a97316fc43c7e51f,464082,4,21,20,15,14,7,7,1,0,6,5,3,0.2857142857142857,7,3,10,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6b1f0d5bd1ba13067ead4124ad42ee07ebf9721b71b0ed07f6870c68eaa4c0b8/result/naive/result.json,d2f8e8b5443b57ee5bc74a1bc4e14cd9c3b3d99d0073c65ee88e45e03227f655,385414,4,13,13,10,10,5,5,1,0,3,4,3,0.23076923076923073,4,1,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_630e85f31bcb08a5cfc814f08ff98502656b3ac5010f4999264b546aa31e3c22/result/naive/result.json,141ce94c1216ccddbe2510d50fdf491c52a51e3a6f97b1e879be005bcbbc5c0f,672592,4,29,28,17,17,9,9,1,0,12,7,4,0.4137931034482759,12,0,16,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_018361aaec93a589667d97bd276ec239b4be29106265f49b42fb3d3c5c5197e9/result/naive/result.json,90d5c8457a61e7e00303ff95d57ed87a01c01647d3643ad6268238191fa6046c,442216,4,21,20,13,12,10,10,1,0,8,5,1,0.38095238095238093,8,1,11,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_add48843efdc51d38ebfcbd8b7a2cbb9cb638e4910ecf2d6a7e29eddea696e8b/result/naive/result.json,b1553c31bc2c3f49b28f01a172f7086e85a7d630e3a21009777e06bbe09f9c32,582826,4,28,28,17,17,7,7,1,0,11,6,3,0.3928571428571429,10,4,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d13649a5e5a7f5f395f43a6e11dfcfe86bc1f334a546d8f78e2366d4dacf1aa4/result/naive/result.json,26341d9d1bcce1450847ffcb5b12e79f5eedb1b75a73183ad438ee551123c25f,588484,4,29,29,14,14,6,6,1,0,15,5,4,0.5172413793103448,8,3,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_44df6f71ec884a552e7d7dca2cc8395ca1ce24faada83f005428c05ef65e100c/result/naive/result.json,ebfbf489b409e19ecd8f19d6862ca5266efaa1cb5640bade5cbcd33894fe6357,782123,4,37,37,23,23,10,10,1,0,14,6,3,0.3783783783783784,8,3,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_83b7dc0afd87ce115f9b4e39d2dded76475db0dc15e3da4b5ff096048901a721/result/naive/result.json,6ddb2ad471ea653c648c75814e860737df54de5d2839f1ca3521fc07353088d4,909245,4,37,37,26,26,7,7,1,0,11,5,2,0.29729729729729726,11,5,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.6-sol,cost_moderate,naive,gpt_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ca630bd6e7649e37670873cee8b20e22c6fd2331730ac3ebc941c3886d990436/result/naive/result.json,8c96189535a6f935b0aacfef59f94ed5d8599b133d9e4b59dde86483fa49be12,373716,4,13,13,10,10,7,7,1,0,3,0,0,0.23076923076923073,0,1,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_74e53a67589bd804762090072f80069e97c51f0b37c13c8717b0ac1aaf184a03/result/poolact/result.json,95d5369f73a9b610c2ef6da8d48958142a09d6f536561ddaebc692d40b17f71b,771696,4,28,28,25,25,8,8,1,0,3,5,4,0.1071428571428571,5,8,15,0,0,0,27,8,8,8,6,4,4,3,0,25,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1da806ae3fbbb7c66f603869b4c51ddc41c2c5601d8b403ede5f87646f9466aa/result/poolact/result.json,ee2640e958c94dffc7e345a93c2f1c0ca7ebd4ab11eccd97d2bb8741da0687ac,322042,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,1,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_829958baa3738ca93267756c84e4e0070acdd711089417a46e786accb63a3b47/result/poolact/result.json,c5fb37fd7aac39a5b670f181efe0474d1e855f29d630e6d6ecd2f85718f6d0e7,553095,4,28,28,21,21,15,15,1,0,7,11,6,0.25,14,1,13,0,0,0,28,17,13,13,10,4,4,3,0,21,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_171c609c7819833a757821f1684a98115fd5aa30e40ca3dd2a8250d00da8c6e1/result/poolact/result.json,a4786d19407fc196300d7192c04b98567fc0537a65b5f4280ba01e5eff429a67,470922,4,21,21,14,14,9,9,1,0,7,6,4,0.33333333333333337,9,3,9,0,0,0,20,9,3,3,1,4,3,1,0,14,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b9fe6b4812bf21a9ae585b8f30075d41299f9e1d46df1ac585e865ab0511b5be/result/poolact/result.json,46cc5bd44cd9753169875df82bebaf584721673d2399a624dd3f884c10f9b784,866747,4,38,38,26,26,14,14,1,0,12,14,11,0.3157894736842105,21,5,12,0,0,0,38,42,31,31,27,4,4,4,0,26,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_38dee3a0a011d7946278a1157a82ab2740a00d0533afdfe527131e165a7da934/result/poolact/result.json,18dd6270d9173a301c64ed3b04b48eec941ae42255938222082c1cac5d93b232,503986,4,21,21,16,16,10,10,1,0,5,10,4,0.23809523809523814,12,1,8,0,0,0,21,7,5,5,4,4,4,2,0,16,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ea396bb6cec6a6dac664133f55559583c3bfe35e251b1a9b930ae04561daef58/result/poolact/result.json,ce5b91325fe77ab730eaab4245958cf47dc1195dccffd337a62d5f5424182630,374570,4,12,12,9,9,4,4,1,0,3,3,1,0.25,3,0,9,0,0,0,11,0,0,0,0,1,3,0,0,9,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_62b80d6382f05350a469de5e7d8c906cdceaa75515fe68b93993fe8d2c264cfa/result/poolact/result.json,18e17f869982fa95c52421ce38cd02cc4ad3f1256aa6875981a197738cc87d07,461609,4,20,20,15,15,12,12,1,0,5,5,4,0.25,6,3,11,0,0,0,20,5,4,4,3,4,4,2,0,15,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_828651f06951fbceefb03e35cffe7fd5c5a7db82f0b1d88d202934b5a7e6936a/result/poolact/result.json,6e5c31a3684fcd5e962df826d1c328e410d51c04a9bfc6172d3a44d4f7a31e9c,302579,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,1,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c4f6f99fe5736c51b8a6b17ac34b7939c5fa114d1d99a49b3f6a5ef5ffce585b/result/poolact/result.json,a1330659fd2383c408ac17d671db4cdfbb1eff6edd9c6c6540a5b3f0c17aeb60,365720,4,12,12,9,9,7,7,1,0,3,3,3,0.25,3,0,9,0,0,0,11,0,0,0,0,4,3,0,0,9,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5a467b91158627f450613b6a2d05c069bb473ee28600c1e3ceac4d7f335ba038/result/poolact/result.json,4b4194f94a39e8299b9719ca99528be77be13484c5003582ddcc114cdb517e17,307385,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,1,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8fff9511ed335feb6e9ca58de76743bdaebc5671f3564594a0081b494a88b182/result/poolact/result.json,4f2ddd79bd25b9412dc84afc9cbb94e93f3c0a627fdb0acb4a11e65d133b6b41,328563,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,3,0,0,0,0,4,3,0,0,1,0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5cdc7b2b102deeb3732c6257fb87cd358591a6d2901db9d220fd562d2a8fa24e/result/poolact/result.json,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,474229,4,20,20,15,15,12,12,1,0,5,7,7,0.25,7,2,11,0,0,0,20,5,5,5,5,4,4,2,0,15,0
gpt-5.6-sol,cost_tight,cached,gpt_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_2142563016b2906072b2a92413ddb4ce2838911e381db87982c6399fcc400b4c/result/cached/result.json,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,374315,4,6,5,3,2,2,1,1,0,3,1,0,0.5,1,0,4,0,1,0,0,0,0,0,0,4,0,0,0,2,0
gpt-5.6-sol,cost_tight,cached,gpt_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eda52b6e26459c04ac4469919a28e25a4419d8c4c8b50fd3118e55b0807635b5/result/cached/result.json,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,353390,4,9,9,5,5,4,4,1,0,4,2,2,0.4444444444444444,3,0,6,0,0,0,0,0,0,0,0,4,0,0,1,5,0
gpt-5.6-sol,cost_tight,cached,gpt_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_86d40bc0d7e36be6ba3c4a95e019a15d1caa99477e2d8dec54b7e7391c70f2c6/result/cached/result.json,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,236911,4,9,7,4,3,4,3,1,0,5,1,1,0.5555555555555556,1,0,6,0,2,0,0,0,0,0,0,4,0,0,1,3,0
gpt-5.6-sol,cost_tight,cached,gpt_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d982de1130c79fb14a516efa39a8965007ea5054005b907f1cb30ffa517cd3d4/result/cached/result.json,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,271085,4,7,7,4,4,4,4,1,0,3,1,1,0.4285714285714286,1,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0
