model,regime,strategy,question_index,agent_id,feedback_attempts,feedback_visible,withheld,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,invalid_payload_attempts,own_verified_correct_queries,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,final_answer_hypotheses,evidence_acc,label_acc,termination_reason,slot_id,source_sha256,score_version,answer_change_reason,verification_eff
gpt-5.6-sol,cost_moderate,poolact,11,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.29411764705882354,0.7647058823529411,Natural answer,988cabebbd63d8e63dd84a1e,4f2ddd79bd25b9412dc84afc9cbb94e93f3c0a627fdb0acb4a11e65d133b6b41,old,unchanged,0.0
gpt-5.6-sol,cost_moderate,poolact,12,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.47058823529411764,0.7647058823529411,Natural answer,9d8f84db98f93b2591aa630f,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,old,unchanged,0.0
gpt-5.6-sol,cost_moderate,poolact,12,1,9,9,0,9,9,8,8,0,3,9,3,3,3,3,1,17,1.0,1.0,Natural answer,9d8f84db98f93b2591aa630f,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,old,unchanged,0.17647058823529413
gpt-5.6-sol,cost_moderate,poolact,12,2,9,9,0,9,9,7,7,0,4,9,2,2,2,2,1,17,1.0,1.0,Natural answer,9d8f84db98f93b2591aa630f,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,old,unchanged,0.23529411764705882
gpt-5.6-sol,cost_moderate,poolact,12,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,9d8f84db98f93b2591aa630f,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.17647058823529413,0.5882352941176471,Natural answer,711d010dc9c6a550253a7e08,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,711d010dc9c6a550253a7e08,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,0,2,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.29411764705882354,0.8235294117647058,Time budget exceeded,711d010dc9c6a550253a7e08,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,old,unchanged,0.4
gpt-5.6-sol,cost_tight,cached,0,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,711d010dc9c6a550253a7e08,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,d808fbf386a58e475018a80e,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,d808fbf386a58e475018a80e,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,1,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,d808fbf386a58e475018a80e,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,old,unchanged,0.1111111111111111
gpt-5.6-sol,cost_tight,cached,1,3,4,4,0,4,4,3,3,0,2,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,d808fbf386a58e475018a80e,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,old,unchanged,0.2
gpt-5.6-sol,cost_tight,cached,2,0,4,3,1,4,3,4,3,0,1,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Time budget exceeded,c2c488c654b6638c324b83fd,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,old,unchanged,0.14285714285714285
gpt-5.6-sol,cost_tight,cached,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,c2c488c654b6638c324b83fd,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,2,2,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Time budget exceeded,c2c488c654b6638c324b83fd,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,2,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,c2c488c654b6638c324b83fd,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,3,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.6470588235294118,Natural answer,89f9887d6b2f8856576af302,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,3,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,89f9887d6b2f8856576af302,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,3,2,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Natural answer,89f9887d6b2f8856576af302,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,3,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,89f9887d6b2f8856576af302,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,4,0,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.6470588235294118,0.9411764705882353,Natural answer,e006b308818874041a7c45d1,fa2871e135ae9f6a1a98106cce24457a4610260cb648985e2ff0831e2a4507f5,old,unchanged,0.09090909090909091
gpt-5.6-sol,cost_tight,cached,4,1,3,3,0,3,3,3,3,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,e006b308818874041a7c45d1,fa2871e135ae9f6a1a98106cce24457a4610260cb648985e2ff0831e2a4507f5,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,4,2,5,5,0,5,5,5,5,0,1,0,0,0,0,0,1,17,0.7058823529411765,1.0,Natural answer,e006b308818874041a7c45d1,fa2871e135ae9f6a1a98106cce24457a4610260cb648985e2ff0831e2a4507f5,old,unchanged,0.08333333333333333
gpt-5.6-sol,cost_tight,cached,4,3,4,3,1,4,3,3,3,0,1,0,0,0,0,0,1,17,0.7058823529411765,1.0,Time budget exceeded,e006b308818874041a7c45d1,fa2871e135ae9f6a1a98106cce24457a4610260cb648985e2ff0831e2a4507f5,old,unchanged,0.16666666666666666
gpt-5.6-sol,cost_tight,cached,5,0,3,2,1,3,2,3,2,0,1,0,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Time budget exceeded,b15ac50e66201fb45e6d4661,bc08761df420b3c02f4c76b3a96b9c5494fc3ff3f7e196c5cbe50ee52d75c277,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,5,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,b15ac50e66201fb45e6d4661,bc08761df420b3c02f4c76b3a96b9c5494fc3ff3f7e196c5cbe50ee52d75c277,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,5,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Natural answer,b15ac50e66201fb45e6d4661,bc08761df420b3c02f4c76b3a96b9c5494fc3ff3f7e196c5cbe50ee52d75c277,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,5,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Natural answer,b15ac50e66201fb45e6d4661,bc08761df420b3c02f4c76b3a96b9c5494fc3ff3f7e196c5cbe50ee52d75c277,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,6,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.8235294117647058,Natural answer,b95a222eb04128a2aa5dcc9d,ec05df95e2cacc3cde3c1ec11748a6f0e8dfda93650d758f015080afc277fcbb,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,6,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Natural answer,b95a222eb04128a2aa5dcc9d,ec05df95e2cacc3cde3c1ec11748a6f0e8dfda93650d758f015080afc277fcbb,old,unchanged,
gpt-5.6-sol,cost_tight,cached,6,2,3,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,Time budget exceeded,b95a222eb04128a2aa5dcc9d,ec05df95e2cacc3cde3c1ec11748a6f0e8dfda93650d758f015080afc277fcbb,old,unchanged,
gpt-5.6-sol,cost_tight,cached,6,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Natural answer,b95a222eb04128a2aa5dcc9d,ec05df95e2cacc3cde3c1ec11748a6f0e8dfda93650d758f015080afc277fcbb,old,unchanged,
gpt-5.6-sol,cost_tight,cached,7,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.7058823529411765,Natural answer,a1228fa225a92b6b129ca846,c98e754e764f288794191f877f57c0aa59ebf208b80372ea41a90b977a22a365,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,7,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.7058823529411765,Natural answer,a1228fa225a92b6b129ca846,c98e754e764f288794191f877f57c0aa59ebf208b80372ea41a90b977a22a365,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,7,2,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.6470588235294118,0.7647058823529411,Natural answer,a1228fa225a92b6b129ca846,c98e754e764f288794191f877f57c0aa59ebf208b80372ea41a90b977a22a365,old,unchanged,0.09090909090909091
gpt-5.6-sol,cost_tight,cached,7,3,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Natural answer,a1228fa225a92b6b129ca846,c98e754e764f288794191f877f57c0aa59ebf208b80372ea41a90b977a22a365,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,8,0,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.29411764705882354,0.9411764705882353,Time budget exceeded,8d6ae3142445eeb8967e5f5a,8e4cd0c74b7a954376f3c024dd48aa9fc581b76754a1569cdef9836fcd11fb9e,old,unchanged,0.4
gpt-5.6-sol,cost_tight,cached,8,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5882352941176471,1.0,Natural answer,8d6ae3142445eeb8967e5f5a,8e4cd0c74b7a954376f3c024dd48aa9fc581b76754a1569cdef9836fcd11fb9e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,8,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.47058823529411764,1.0,Natural answer,8d6ae3142445eeb8967e5f5a,8e4cd0c74b7a954376f3c024dd48aa9fc581b76754a1569cdef9836fcd11fb9e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,8,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.35294117647058826,1.0,Natural answer,8d6ae3142445eeb8967e5f5a,8e4cd0c74b7a954376f3c024dd48aa9fc581b76754a1569cdef9836fcd11fb9e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,9,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.7647058823529411,Natural answer,0c4c2865acdf6ba2bcb2ac46,cbabe333a1e7a75dd0fb460bc10a6d83d275ee72944609ac9029364feefb6e43,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,9,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.7647058823529411,Natural answer,0c4c2865acdf6ba2bcb2ac46,cbabe333a1e7a75dd0fb460bc10a6d83d275ee72944609ac9029364feefb6e43,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,9,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.47058823529411764,0.7647058823529411,Natural answer,0c4c2865acdf6ba2bcb2ac46,cbabe333a1e7a75dd0fb460bc10a6d83d275ee72944609ac9029364feefb6e43,old,unchanged,0.14285714285714285
gpt-5.6-sol,cost_tight,cached,9,3,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.5294117647058824,0.7647058823529411,Natural answer,0c4c2865acdf6ba2bcb2ac46,cbabe333a1e7a75dd0fb460bc10a6d83d275ee72944609ac9029364feefb6e43,old,unchanged,0.125
gpt-5.6-sol,cost_tight,cached,10,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Natural answer,2a51b7888fbb4b424524aa83,485d3d1650df64f8516c3098b34575e69bb36dfd21a93f99c89244eb163a3ef0,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,10,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.4117647058823529,0.8235294117647058,Natural answer,2a51b7888fbb4b424524aa83,485d3d1650df64f8516c3098b34575e69bb36dfd21a93f99c89244eb163a3ef0,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,10,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Natural answer,2a51b7888fbb4b424524aa83,485d3d1650df64f8516c3098b34575e69bb36dfd21a93f99c89244eb163a3ef0,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,10,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Natural answer,2a51b7888fbb4b424524aa83,485d3d1650df64f8516c3098b34575e69bb36dfd21a93f99c89244eb163a3ef0,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,11,0,3,3,0,3,3,1,1,0,0,0,0,0,0,0,1,17,0.058823529411764705,0.5294117647058824,Natural answer,ec72c03d4f6831fec5a0c789,b412f3a18ec6df93373760a4cb9626bdc377b56363b2dc155c35956564f5d647,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,11,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Natural answer,ec72c03d4f6831fec5a0c789,b412f3a18ec6df93373760a4cb9626bdc377b56363b2dc155c35956564f5d647,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,11,2,3,2,1,3,2,2,1,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.8235294117647058,Time budget exceeded,ec72c03d4f6831fec5a0c789,b412f3a18ec6df93373760a4cb9626bdc377b56363b2dc155c35956564f5d647,old,unchanged,0.125
gpt-5.6-sol,cost_tight,cached,11,3,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Natural answer,ec72c03d4f6831fec5a0c789,b412f3a18ec6df93373760a4cb9626bdc377b56363b2dc155c35956564f5d647,old,unchanged,0.3333333333333333
gpt-5.6-sol,cost_tight,cached,12,0,3,2,1,3,2,3,2,0,1,0,0,0,0,0,0,0,0.0,0.0,Time budget exceeded,2d222f20174396a2f5cbc7fc,1a019df65cece9a445fe92d33574736bfe0e5de29afc71b8ca3df6c7d1f5f970,old,unchanged,
gpt-5.6-sol,cost_tight,cached,12,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.7647058823529411,Natural answer,2d222f20174396a2f5cbc7fc,1a019df65cece9a445fe92d33574736bfe0e5de29afc71b8ca3df6c7d1f5f970,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,12,2,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.8823529411764706,Time budget exceeded,2d222f20174396a2f5cbc7fc,1a019df65cece9a445fe92d33574736bfe0e5de29afc71b8ca3df6c7d1f5f970,old,unchanged,0.0
gpt-5.6-sol,cost_tight,cached,12,3,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.6470588235294118,Time budget exceeded,2d222f20174396a2f5cbc7fc,1a019df65cece9a445fe92d33574736bfe0e5de29afc71b8ca3df6c7d1f5f970,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.0,0.5882352941176471,Natural answer,6b401d16dc9c9f903a987117,84a0321ba71e6e069c3f653f5cfe69ae8f402560ffc7b256becc1404e447146a,old,unchanged,
gpt-5.6-sol,cost_tight,naive,0,1,3,2,1,3,2,2,1,0,0,0,0,0,0,0,1,17,0.4117647058823529,0.9411764705882353,Time budget exceeded,6b401d16dc9c9f903a987117,84a0321ba71e6e069c3f653f5cfe69ae8f402560ffc7b256becc1404e447146a,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,0,2,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.4117647058823529,0.9411764705882353,Time budget exceeded,6b401d16dc9c9f903a987117,84a0321ba71e6e069c3f653f5cfe69ae8f402560ffc7b256becc1404e447146a,old,unchanged,0.14285714285714285
gpt-5.6-sol,cost_tight,naive,0,3,3,2,1,3,2,3,2,0,1,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Time budget exceeded,6b401d16dc9c9f903a987117,84a0321ba71e6e069c3f653f5cfe69ae8f402560ffc7b256becc1404e447146a,old,unchanged,0.1111111111111111
gpt-5.6-sol,cost_tight,naive,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,dbe6d3bf0d798730d55962cc,4c0fc8a0a9a479c3bf8a8bc6b4b448742102020e5ed770bb1dfacfa714069e9c,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.0,0.6470588235294118,Natural answer,dbe6d3bf0d798730d55962cc,4c0fc8a0a9a479c3bf8a8bc6b4b448742102020e5ed770bb1dfacfa714069e9c,old,unchanged,
gpt-5.6-sol,cost_tight,naive,1,2,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.17647058823529413,0.5882352941176471,Natural answer,dbe6d3bf0d798730d55962cc,4c0fc8a0a9a479c3bf8a8bc6b4b448742102020e5ed770bb1dfacfa714069e9c,old,unchanged,0.6666666666666666
gpt-5.6-sol,cost_tight,naive,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.0,0.6470588235294118,Natural answer,dbe6d3bf0d798730d55962cc,4c0fc8a0a9a479c3bf8a8bc6b4b448742102020e5ed770bb1dfacfa714069e9c,old,unchanged,
gpt-5.6-sol,cost_tight,naive,2,0,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.7058823529411765,0.7058823529411765,Natural answer,0cfb5958da87b5293d3ec738,2146eaa0063a12af6a941362a91a2418204f6b3329c5582ac014d7d940425e9e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,2,1,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Time budget exceeded,0cfb5958da87b5293d3ec738,2146eaa0063a12af6a941362a91a2418204f6b3329c5582ac014d7d940425e9e,old,unchanged,0.07692307692307693
gpt-5.6-sol,cost_tight,naive,2,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7058823529411765,Natural answer,0cfb5958da87b5293d3ec738,2146eaa0063a12af6a941362a91a2418204f6b3329c5582ac014d7d940425e9e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,2,3,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Time budget exceeded,0cfb5958da87b5293d3ec738,2146eaa0063a12af6a941362a91a2418204f6b3329c5582ac014d7d940425e9e,old,unchanged,0.07692307692307693
gpt-5.6-sol,cost_tight,naive,3,0,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.5882352941176471,0.6470588235294118,Natural answer,cbf7e68efb8ed96cc55af095,e8cc76fc11e11f14ab974de0cedbb8b0731fb9dbf5583187540ae5866e7a6cec,old,unchanged,0.1
gpt-5.6-sol,cost_tight,naive,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7058823529411765,0.8235294117647058,Natural answer,cbf7e68efb8ed96cc55af095,e8cc76fc11e11f14ab974de0cedbb8b0731fb9dbf5583187540ae5866e7a6cec,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,3,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Natural answer,cbf7e68efb8ed96cc55af095,e8cc76fc11e11f14ab974de0cedbb8b0731fb9dbf5583187540ae5866e7a6cec,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,3,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7058823529411765,0.8235294117647058,Natural answer,cbf7e68efb8ed96cc55af095,e8cc76fc11e11f14ab974de0cedbb8b0731fb9dbf5583187540ae5866e7a6cec,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,4,0,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,e26027c59bdf54e6986dcd2f,e99b26829381885408460cb2d20dfe1bcd9a1aab1ee46d3710f17797e42f8984,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,4,1,3,3,0,3,3,3,3,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.9411764705882353,Natural answer,e26027c59bdf54e6986dcd2f,e99b26829381885408460cb2d20dfe1bcd9a1aab1ee46d3710f17797e42f8984,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,4,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.8235294117647058,Natural answer,e26027c59bdf54e6986dcd2f,e99b26829381885408460cb2d20dfe1bcd9a1aab1ee46d3710f17797e42f8984,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,4,3,3,2,1,3,2,3,2,0,1,0,0,0,0,0,1,17,0.5294117647058824,0.8235294117647058,Time budget exceeded,e26027c59bdf54e6986dcd2f,e99b26829381885408460cb2d20dfe1bcd9a1aab1ee46d3710f17797e42f8984,old,unchanged,0.1111111111111111
gpt-5.6-sol,cost_tight,naive,5,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Natural answer,d76182ed136847d13c301be7,d9127597b565da736f6e5f1d76d9daffb8acd1dda8b897fce84d983d1bfa2234,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,5,1,3,2,1,3,2,2,2,0,0,0,0,0,0,0,1,17,0.8823529411764706,0.8823529411764706,Time budget exceeded,d76182ed136847d13c301be7,d9127597b565da736f6e5f1d76d9daffb8acd1dda8b897fce84d983d1bfa2234,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,5,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Natural answer,d76182ed136847d13c301be7,d9127597b565da736f6e5f1d76d9daffb8acd1dda8b897fce84d983d1bfa2234,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,5,3,3,2,1,3,2,2,2,0,0,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Time budget exceeded,d76182ed136847d13c301be7,d9127597b565da736f6e5f1d76d9daffb8acd1dda8b897fce84d983d1bfa2234,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,6,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.7058823529411765,0.8235294117647058,Natural answer,aab3509cecfd53ae63ffd59e,cbfc52cde2deef22245f4cee92ea7cd505fc6124ae41b7f77a414ea2b396cd13,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,6,1,3,3,0,3,3,2,2,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,aab3509cecfd53ae63ffd59e,cbfc52cde2deef22245f4cee92ea7cd505fc6124ae41b7f77a414ea2b396cd13,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,6,2,3,2,1,3,2,2,2,0,0,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Time budget exceeded,aab3509cecfd53ae63ffd59e,cbfc52cde2deef22245f4cee92ea7cd505fc6124ae41b7f77a414ea2b396cd13,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,6,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,16,0.5294117647058824,0.8235294117647058,Natural answer,aab3509cecfd53ae63ffd59e,cbfc52cde2deef22245f4cee92ea7cd505fc6124ae41b7f77a414ea2b396cd13,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,7,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.7058823529411765,Natural answer,5df28ec32c61e6591f73a965,379cc409e437fd7fef6a13ce8aa3d760f1984318f13d6ab0b757e2edc479634e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,7,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Natural answer,5df28ec32c61e6591f73a965,379cc409e437fd7fef6a13ce8aa3d760f1984318f13d6ab0b757e2edc479634e,old,unchanged,
gpt-5.6-sol,cost_tight,naive,7,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.29411764705882354,0.35294117647058826,Natural answer,5df28ec32c61e6591f73a965,379cc409e437fd7fef6a13ce8aa3d760f1984318f13d6ab0b757e2edc479634e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,7,3,3,3,0,3,3,3,3,0,0,0,0,0,0,0,1,15,0.5294117647058824,0.5294117647058824,Natural answer,5df28ec32c61e6591f73a965,379cc409e437fd7fef6a13ce8aa3d760f1984318f13d6ab0b757e2edc479634e,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,8,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.47058823529411764,1.0,Natural answer,a77a4ac0d64a4cad2e654100,0553ee96165cde21ef2a432ee5c31f56051af233b01d9d99ba103ed6e491f4ff,old,unchanged,0.0
gpt-5.6-sol,cost_tight,naive,8,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.35294117647058826,1.0,Natural answer,a77a4ac0d64a4cad2e654100,0553ee96165cde21ef2a432ee5c31f56051af233b01d9d99ba103ed6e491f4ff,old,unchanged,0.0
