table,group,metric,old,new,delta,changed
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",natural_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_mean,,,,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_median,,,,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",nonfallback_terminal_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",nonfallback_terminal_scored_fraction,0.8888888888888888,0.8888888888888888,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",nonfallback_terminal_scored_n,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observations_after_first_best_mean,3.888888888888889,3.888888888888889,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observations_after_first_best_median,4,4,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observed_best_reached_in_first_half_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",observed_best_reached_in_first_half_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",other_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",repeated_delivered_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",score_complete_fraction,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",score_complete_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",score_source_counts,"{""best_evaluated_fallback"": 1, ""matching_tool_call"": 8}","{""best_evaluated_fallback"": 1, ""matching_tool_call"": 8}",,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",strict_record_improvements_mean,7.666666666666667,7.666666666666667,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",strict_record_improvements_median,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",submitted_json_object_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",submitted_json_object_scored_fraction,0.8888888888888888,0.8888888888888888,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",submitted_json_object_scored_n,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",unique_delivered_configs_mean,29.555555555555557,29.555555555555557,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",unique_delivered_configs_median,30,30,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",unique_delivered_configs_total,266,266,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",visible_error_results_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",visible_error_results_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",visible_error_results_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",visible_results_mean,29.555555555555557,29.555555555555557,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",visible_results_median,30,30,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",visible_results_total,266,266,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",withheld_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",withheld_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_free""}",withheld_evaluations_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",agent_steps_mean,12.666666666666666,12.666666666666666,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",agent_steps_median,11,11,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",all_attempted_cost_seconds_mean,1154.954710924184,1154.954710924184,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",all_attempted_cost_seconds_median,906.2902582486468,906.2902582486468,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",all_visible_cost_seconds_mean,1134.899774615853,1134.899774615853,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",all_visible_cost_seconds_median,906.2902582486468,906.2902582486468,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",attempted_evaluations_mean,11.555555555555555,11.555555555555555,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",attempted_evaluations_median,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",attempted_evaluations_total,104,104,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first3_mean,0.07429906614181238,0.07429906614181238,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first3_median,0.032380072120542724,0.032380072120542724,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first5_mean,0.04513232822697826,0.04513232822697826,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first5_median,0.031757380251611234,0.031757380251611234,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",budget_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",cap_n,1,1,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",delivered_budget_fraction_mean,0.9115423522847873,0.9115423522847873,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",delivered_budget_fraction_median,0.9222406531622024,0.9222406531622024,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",delivered_evaluations_mean,11.333333333333334,11.333333333333334,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",delivered_evaluations_median,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",delivered_total,102,102,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",fallback_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",fallback_scored_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",final_above_observed_best_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",final_above_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",final_below_observed_best_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",final_below_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",final_json_object_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",final_json_object_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",first_best_fraction_mean,0.9092592592592592,0.9092592592592592,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",first_best_fraction_median,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",model_final_present_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",model_final_present_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",natural_n,6,6,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",natural_stop_budget_fraction_mean,0.9499012369449018,0.9499012369449018,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",natural_stop_budget_fraction_median,0.9452036555673268,0.9452036555673268,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",nonfallback_terminal_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",nonfallback_terminal_scored_fraction,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",nonfallback_terminal_scored_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observations_after_first_best_mean,1.4444444444444444,1.4444444444444444,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observations_after_first_best_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first3_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first3_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first5_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first5_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observed_best_reached_in_first_half_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",observed_best_reached_in_first_half_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",other_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",repeated_delivered_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",score_complete_fraction,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",score_complete_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",score_source_counts,"{""matching_tool_call"": 9}","{""matching_tool_call"": 9}",,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",strict_record_improvements_mean,5.111111111111111,5.111111111111111,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",strict_record_improvements_median,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",submitted_json_object_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",submitted_json_object_scored_fraction,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",submitted_json_object_scored_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",unique_delivered_configs_mean,11.333333333333334,11.333333333333334,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",unique_delivered_configs_median,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",unique_delivered_configs_total,102,102,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",visible_error_results_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",visible_error_results_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",visible_error_results_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",visible_results_mean,11.333333333333334,11.333333333333334,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",visible_results_median,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",visible_results_total,102,102,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",withheld_evaluations_mean,0.2222222222222222,0.2222222222222222,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",withheld_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_moderate""}",withheld_evaluations_total,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",agent_steps_mean,4.555555555555555,4.555555555555555,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",agent_steps_median,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",all_attempted_cost_seconds_mean,355.65567224820455,355.65567224820455,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",all_attempted_cost_seconds_median,272.08055002689366,272.08055002689366,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",all_visible_cost_seconds_mean,299.1563084099028,299.1563084099028,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",all_visible_cost_seconds_median,264.4219584941864,264.4219584941864,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",attempted_evaluations_mean,3.7777777777777777,3.7777777777777777,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",attempted_evaluations_median,4,4,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",attempted_evaluations_total,34,34,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",best_performance_gain_after_first3_mean,0.05111312136792396,0.05111312136792396,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",best_performance_gain_after_first3_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",best_performance_gain_after_first5_mean,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",best_performance_gain_after_first5_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",budget_n,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",cap_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",delivered_budget_fraction_mean,0.7599299543965845,0.7599299543965845,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",delivered_budget_fraction_median,0.8453222540364663,0.8453222540364663,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",delivered_evaluations_mean,3.2222222222222223,3.2222222222222223,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",delivered_evaluations_median,4,4,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",delivered_total,29,29,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",fallback_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",fallback_scored_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",final_above_observed_best_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",final_above_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",final_below_observed_best_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",final_below_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",final_json_object_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",final_json_object_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",first_best_fraction_mean,0.8666666666666667,0.8666666666666667,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",first_best_fraction_median,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",model_final_present_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",model_final_present_n,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",natural_n,4,4,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",natural_stop_budget_fraction_mean,0.8963786195146142,0.8963786195146142,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",natural_stop_budget_fraction_median,0.8968380520450197,0.8968380520450197,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",nonfallback_terminal_scored_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",nonfallback_terminal_scored_fraction,0.7777777777777778,0.7777777777777778,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",nonfallback_terminal_scored_n,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observations_after_first_best_mean,0.6666666666666666,0.6666666666666666,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observations_after_first_best_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observed_best_reached_by_first3_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observed_best_reached_by_first3_n,6,6,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observed_best_reached_by_first5_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observed_best_reached_by_first5_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observed_best_reached_in_first_half_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",observed_best_reached_in_first_half_n,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",other_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",repeated_delivered_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",score_complete_fraction,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",score_complete_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",score_source_counts,"{""best_evaluated_fallback"": 2, ""matching_tool_call"": 7}","{""best_evaluated_fallback"": 2, ""matching_tool_call"": 7}",,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",strict_record_improvements_mean,1.5555555555555556,1.5555555555555556,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",strict_record_improvements_median,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""paramnet"", ""model"": ""glm-5.3"", ""regime"": ""cost_tight""}",submitted_json_object_scored_denom,9,9,0.0,False
