slot_id,model,model_id,beta,item,data_source,question_index,seed,repeat,system,scenario,strategy,main_overlap_slot_id,count_as_additional_main_sample,source_path,source_sha256,source_collection,original_execution_cohort,original_source_tree_sha256,source_bytes,source_schema_version,source_repository_commit,source_repository_tree_sha256,evaluation_questions_sha256,agent_id,terminal_message_id,terminal_llm_call_id,terminal_text_sha256,terminal_forced,terminal_finish_reason,extraction_source,old_answer_source,termination_reason,old_missing_final,new_missing_final,old_answer_sha256,new_answer_sha256,old_score,old_score_recomputed,new_score,delta_score,execution_complete,old_score_complete,new_score_complete,old_metrics_json,new_metrics_json,answer_changed,score_changed,runtime_counterfactual_changed,runtime_counterfactual_responses,reason,new_scoring_status,old_scoring_status
whois:deepseek:beta20:phantom_seed2:6:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:6,phantom_seed2,6,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_202aebd124c917d7d51c17272d5b839527e1b11ee6d1296f3e738025626d31b7/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,2ee6eada4a06a3a248279492880a03e731502e5b4a30b650bb1b5a14b67083c9,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,224363,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0065,llm0031,6c69997871e41631e38627ae3488d435f1fd02f37c8e140af006e3b8e9782b4d,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,f0c9e69d732172cacceeef027d09e0a3431aef0981fb337cefb03a4566d7a2ed,f0c9e69d732172cacceeef027d09e0a3431aef0981fb337cefb03a4566d7a2ed,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:7:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:7,phantom_seed2,7,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_0b89e8f0d5cb73f54acd99db92fd531b06af332614b4ae2e9f75da8b1f607c6c/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,769f216caa3225ddf3a9afab23857b9438d3c0977c0aad4c1158ffd0694a0faa,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,168650,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0049,llm0023,f963f553e5ed0e8fe8dd10c944de7ac17964805b8e749dbc47bd9eef1178b722,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,ee35867f34a322de81180b6e5a07146461b6b3e1fe6db8c080f1b087c3cf0f3c,ee35867f34a322de81180b6e5a07146461b6b3e1fe6db8c080f1b087c3cf0f3c,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:8:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:8,phantom_seed2,8,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_fc918de480748b251b3e80b1ee7db9200af8f1e380151a5639149a040edbe1fe/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,59e6bdecf32818229be29051cffce7afb396f1b442ffa453e22ed7c86878580f,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,94730,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0024,llm0011,66d2778bcd1b97db5fac19e5bee28d9775306ee591bb4fdd9615338a4009e74e,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,04b919868dcf89aa9f9ddf8617ec4a07a01e37053d3b5f2ce734e6d86899e012,04b919868dcf89aa9f9ddf8617ec4a07a01e37053d3b5f2ce734e6d86899e012,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:9:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:9,phantom_seed2,9,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_6a401d64d06b7958826b7e78ab4aa5591b8c0bd3f4683288b0ab9422a1df402e/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,f6bbbaade272c39d9f25af82d84387f463e7a6a5562a9833aa4320f1fe65bbbc,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,97995,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0034,llm0016,fc05c4dfcb3495ab0d32fc3d6e6481e8b9acb901e136688ca01654e08b12a2c0,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,7722c3a554ded974f6c40e1f62eb6395ce4e9a256891cca0cb7b82496d720a01,7722c3a554ded974f6c40e1f62eb6395ce4e9a256891cca0cb7b82496d720a01,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:10:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:10,phantom_seed2,10,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_a92e02dcad62b96a4312b80d0bd32f9def94dd003d2304728888cacb876ecd69/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,89219532bb5489cd063ddf19306caf1919c724ce5f44f5943c24cba6b72fa372,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,177508,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0065,llm0031,e421a30c6d49e89c57a8fa096fbef527dea1d1c89d00ae4a9262551be1d02321,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,3e9379c9971880572d4e84edb461c5333b683043f2aecb581b94ced46755ee4f,3e9379c9971880572d4e84edb461c5333b683043f2aecb581b94ced46755ee4f,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:11:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:11,phantom_seed2,11,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_31ab27b8238706aec4f6e3cec897671b48e8558c1168c68777c8c7548a17818c/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,2b994ea0c651f7baa93d11badf0fe93d0f4434cea7fdc309951cae84d63f1e20,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,231415,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0064,llm0031,477debc3c3266176c16df0bcbced53e4bda5d7023daa39154597177a117fabf5,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,aaf63429003f017bd5f3b3b8cf2dd8d254ff0d19eafc30020e04d3b248ad3033,aaf63429003f017bd5f3b3b8cf2dd8d254ff0d19eafc30020e04d3b248ad3033,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,True,True,True,"{""f1"": 0.5555555555555556}","{""f1"": 0.5555555555555556}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:12:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:12,phantom_seed2,12,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_be5e3ebddeebbebbe678f805165c4023250f4fe150a7704690c2d4edefc40193/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,076716857340e9f68c71523433d4502483d9741ada71ed96e79a45f7e765d752,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,54479,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0019,llm0009,b0da38b4d860585dc34fbb09ab91fbe9c808bc49bf3c41c9a02ad5877ed1f5ee,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:13:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:13,phantom_seed2,13,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_66f70e1a86336e6c640482a012071ede9b836b4754423797c45e3318a196ed16/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,464981f744d0b6cffd03d106f6a85e0df151083f91495c62cf5519f36a23d5d4,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,224910,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0065,llm0031,d18174eb2f77e06b5eb2ac2142b3fbcbb9e8f0a99fffdf0c1bfcf4944c79255d,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,afa799f2bf68d8e50c9c09804531648d2f073ab4ec9fba5046233b7fd736b15f,afa799f2bf68d8e50c9c09804531648d2f073ab4ec9fba5046233b7fd736b15f,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:14:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:14,phantom_seed2,14,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_3af74e2406cac1d54c093eba5f6490838c2c26fee05d88804ac62112dc4f19e7/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,3feaf7b2d9b37062b42e223de83c73ad75f8db6c5194da9112b22ec8dc09eb77,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,94350,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0030,llm0013,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:15:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:15,phantom_seed2,15,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_c11d432c1b3a9aec0d9f67f5d927526265e7000d7ce25775bffcb2987590fb37/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,c089926fa8e4e5bcd841b76d3ba0dbf2b663fce20f96771864246d6362fb49a4,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,251316,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0066,llm0031,3895c1923e3e9dc1867ab48869b856efa4e6c89952e66286d1c1cff69a581440,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,30a0924a3360be687d1df9fcbbfdff62c01bc0fd14036ab9076cf7f451568666,30a0924a3360be687d1df9fcbbfdff62c01bc0fd14036ab9076cf7f451568666,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:16:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:16,phantom_seed2,16,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_0832a3d740c5742eda6cc456bea177f7008b8fbac7cc930835f9ca8b8e6900ec/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,67a3bb4c6e4b7e4a0299d69e2b19d67e43d3cce7472592777aed5388bf502b6f,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,50411,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0020,llm0009,d04104a608aba5b046bbfe948408e5fb11cb1997f1e2c9d83d01caddde401dc9,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:17:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:17,phantom_seed2,17,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_1587c43a9f37ff7d1cc8e20e4e0174be73850747ff78b46f0501c7a3843f136e/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,702aa78d96ba7000fddf83385dfad97438ae9dd00f8cf4955cd059fcb3bfc8ab,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,233682,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0065,llm0031,1a46e7e9c617a404770ddfce6e56830216ebe4b559df9d0cf61ab948591844f0,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:18:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:18,phantom_seed2,18,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_cf1d7b743a81b8bc5cc482bbb39bc4fbc3f26da8727fc8994cce8348044d14d0/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,e29452e869227ebcee1bd81c77833a9de031ab5462d6f6f5386258af5f8ce27e,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,221208,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0064,llm0031,26b791534002c9bfcbdfa8ab8de3b3fed10a1d5c1a98c540ae374ea9cfe6cdb6,True,stop,parse_final_answer_native_terminal,forced_model_answer,max_steps_reached,False,False,ad0ae2969b6b99b41dc8c93153aa8e4752ca728d4adc55f2d3b15707989c21b9,ad0ae2969b6b99b41dc8c93153aa8e4752ca728d4adc55f2d3b15707989c21b9,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed2:19:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed2:19,phantom_seed2,19,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_4ea9f7f56672c81f783e2fa5ede8c57dae5ad893f9662ce111a0dd77038a9e0a/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,c94d652150c9c52191b041e42ed355b5f66ca4820cde935d0c07ad3588f8272f,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,157348,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0056,llm0026,bd5d39b70a734189f58f5c1330c9e661c1988ef26dd72f768dbb450c79f88903,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,3c5018f32cba49bd08fdcaac6fadb422084112c025d5ab1e2fede4b1b5dcfbcc,3c5018f32cba49bd08fdcaac6fadb422084112c025d5ab1e2fede4b1b5dcfbcc,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed3:0:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed3:0,phantom_seed3,0,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_0ea373cf98ae443b3149498c19f3450a9b1f2e8564016bb1142877312f6deda5/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,eeffc65d2476222d5938fd6247e72dce4acf3afba8aeb91110f9e029110b25f2,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,78315,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0022,llm0010,cb4f5360f5bc9fb726212c80864c392edae41c44531d65feeddbad020a878e53,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,cb4f5360f5bc9fb726212c80864c392edae41c44531d65feeddbad020a878e53,cb4f5360f5bc9fb726212c80864c392edae41c44531d65feeddbad020a878e53,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed3:1:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed3:1,phantom_seed3,1,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_29e2a675445bc941ab5728c23a6c5e1f09c4afea3cc03bc95ea3f7af1fb9f474/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,98dfad2eb383c8b3c021727ad5986c2c33b715b0b14103effba0c366a525f531,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,20964,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0007,llm0003,545fc9adc72a07f36ad729e2eb8961d869ee77a2f12a0b724dd84c2cb42cd75c,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,010da456e224289ba36cde037614ddbfc78765b05a1cd5fca7621b85a727dd68,010da456e224289ba36cde037614ddbfc78765b05a1cd5fca7621b85a727dd68,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed3:2:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed3:2,phantom_seed3,2,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_6471ad188c19bba1d598a3dbad7428ff5c80a4eec098dcc4d9f177c521eeb48a/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,1918c1398363995d48038d95441da4e48fd5e64d0dc3eea4572af9e70547fb24,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43421,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0016,llm0007,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:deepseek:beta20:phantom_seed3:3:R1,deepseek,deepseek-v4-flash-0731,20,phantom_seed3:3,phantom_seed3,3,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_deepseek_formal_20260916_v1/invocations/job_ff2d161bc8c117533ded460d9b5f7f4229f6174a822fac2c56d6ee21c9ddf306/result/deepseek-v4-flash-0731_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,d553a12b8a1e1f7e3c69bc3abee6ee8b54c49fabf0b8bf7c6fd832ae56fb11cc,whois_budget_deepseek_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,159507,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0040,llm0019,34293f457126ce93128c6eae15070894f4c88f5479b10870c02990dd72635bf0,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,0b0d521e8431b6e6d414d4b90c8ddd3a8c6be0cee0623036b60d665ac5495ccb,0b0d521e8431b6e6d414d4b90c8ddd3a8c6be0cee0623036b60d665ac5495ccb,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
