model,system,scenario,regime,strategy,metric,slice_kind,slice,source_input,source_row,selected,cohort_id,reason
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mi,task,cc-large:7,gemini_metrics,[93],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mv,task,cc-large:7,gemini_metrics,[94],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,label_acc_mi,task,cc-large:7,gemini_metrics,[95],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,label_acc_mv,task,cc-large:7,gemini_metrics,[96],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mi,task,cc-large:7,gemini_metrics,[406],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mv,task,cc-large:7,gemini_metrics,[407],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,label_acc_mi,task,cc-large:7,gemini_metrics,[408],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,label_acc_mv,task,cc-large:7,gemini_metrics,[409],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,evidence_acc_mi,task,cc-large:7,gemini_metrics,[682],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,evidence_acc_mv,task,cc-large:7,gemini_metrics,[683],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,label_acc_mi,task,cc-large:7,gemini_metrics,[684],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,label_acc_mv,task,cc-large:7,gemini_metrics,[685],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,evidence_acc_mi,task,cc-large:7,gemini_metrics,[780],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,evidence_acc_mv,task,cc-large:7,gemini_metrics,[781],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,label_acc_mi,task,cc-large:7,gemini_metrics,[782],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,label_acc_mv,task,cc-large:7,gemini_metrics,[783],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mi,task,cc-large:7,gemini_metrics,[705],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mv,task,cc-large:7,gemini_metrics,[706],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,label_acc_mi,task,cc-large:7,gemini_metrics,[707],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,label_acc_mv,task,cc-large:7,gemini_metrics,[708],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mi,task,cc-large:8,gemini_metrics,[13],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mv,task,cc-large:8,gemini_metrics,[14],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,label_acc_mi,task,cc-large:8,gemini_metrics,[15],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,label_acc_mv,task,cc-large:8,gemini_metrics,[16],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mi,task,cc-large:8,gemini_metrics,[427],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mv,task,cc-large:8,gemini_metrics,[428],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,label_acc_mi,task,cc-large:8,gemini_metrics,[429],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,label_acc_mv,task,cc-large:8,gemini_metrics,[430],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mi,task,cc-large:8,gemini_metrics,[17],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mv,task,cc-large:8,gemini_metrics,[18],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,label_acc_mi,task,cc-large:8,gemini_metrics,[19],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,label_acc_mv,task,cc-large:8,gemini_metrics,[20],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,evidence_acc_mi,task,cc-large:8,gemini_metrics,[69],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,evidence_acc_mv,task,cc-large:8,gemini_metrics,[70],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,label_acc_mi,task,cc-large:8,gemini_metrics,[71],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,label_acc_mv,task,cc-large:8,gemini_metrics,[72],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,evidence_acc_mi,task,cc-large:8,gemini_metrics,[988],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,evidence_acc_mv,task,cc-large:8,gemini_metrics,[989],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,label_acc_mi,task,cc-large:8,gemini_metrics,[990],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,label_acc_mv,task,cc-large:8,gemini_metrics,[991],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mi,task,cc-large:8,gemini_metrics,[932],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mv,task,cc-large:8,gemini_metrics,[933],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,label_acc_mi,task,cc-large:8,gemini_metrics,[934],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,label_acc_mv,task,cc-large:8,gemini_metrics,[935],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mi,task,cc-large:9,gemini_metrics,[819],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mv,task,cc-large:9,gemini_metrics,[820],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,label_acc_mi,task,cc-large:9,gemini_metrics,[821],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,cached,label_acc_mv,task,cc-large:9,gemini_metrics,[822],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mi,task,cc-large:9,gemini_metrics,[235],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mv,task,cc-large:9,gemini_metrics,[236],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,label_acc_mi,task,cc-large:9,gemini_metrics,[237],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,naive,label_acc_mv,task,cc-large:9,gemini_metrics,[238],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mi,task,cc-large:9,gemini_metrics,[853],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mv,task,cc-large:9,gemini_metrics,[854],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,label_acc_mi,task,cc-large:9,gemini_metrics,[855],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_moderate,poolact,label_acc_mv,task,cc-large:9,gemini_metrics,[856],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,evidence_acc_mi,task,cc-large:9,gemini_metrics,[52],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,evidence_acc_mv,task,cc-large:9,gemini_metrics,[53],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,label_acc_mi,task,cc-large:9,gemini_metrics,[54],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,cached,label_acc_mv,task,cc-large:9,gemini_metrics,[55],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,evidence_acc_mi,task,cc-large:9,gemini_metrics,[184],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,evidence_acc_mv,task,cc-large:9,gemini_metrics,[185],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,label_acc_mi,task,cc-large:9,gemini_metrics,[186],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,naive,label_acc_mv,task,cc-large:9,gemini_metrics,[187],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mi,task,cc-large:9,gemini_metrics,[329],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mv,task,cc-large:9,gemini_metrics,[330],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,label_acc_mi,task,cc-large:9,gemini_metrics,[331],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,evidence_audit,cost_tight,poolact,label_acc_mv,task,cc-large:9,gemini_metrics,[332],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,all,all,gemini_absolute,94,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mv,all,all,gemini_absolute,96,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mi,all,all,gemini_absolute,98,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mv,all,all,gemini_absolute,100,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mi,all,all,gemini_absolute,102,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mv,all,all,gemini_absolute,104,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mi,all,all,gemini_absolute,106,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mv,all,all,gemini_absolute,108,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mi,all,all,gemini_absolute,110,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mv,all,all,gemini_absolute,112,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mi,all,all,gemini_absolute,114,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mv,all,all,gemini_absolute,116,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,family,whois,gemini_absolute,95,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mv,family,whois,gemini_absolute,97,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mi,family,whois,gemini_absolute,99,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mv,family,whois,gemini_absolute,101,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mi,family,whois,gemini_absolute,103,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mv,family,whois,gemini_absolute,105,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mi,family,whois,gemini_absolute,107,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mv,family,whois,gemini_absolute,109,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mi,family,whois,gemini_absolute,111,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mv,family,whois,gemini_absolute,113,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mi,family,whois,gemini_absolute,115,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mv,family,whois,gemini_absolute,117,True,gemini_snapshot,latest_effective_composite_or_current_snapshot
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,task,phantom_seed2:0,gemini_metrics,[784],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mv,task,phantom_seed2:0,gemini_metrics,[785],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mi,task,phantom_seed2:0,gemini_metrics,[1341],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mv,task,phantom_seed2:0,gemini_metrics,[1342],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mi,task,phantom_seed2:0,gemini_metrics,[621],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mv,task,phantom_seed2:0,gemini_metrics,[622],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mi,task,phantom_seed2:0,gemini_metrics,[189],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mv,task,phantom_seed2:0,gemini_metrics,[190],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mi,task,phantom_seed2:0,gemini_metrics,[713],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mv,task,phantom_seed2:0,gemini_metrics,[714],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mi,task,phantom_seed2:0,gemini_metrics,[161],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mv,task,phantom_seed2:0,gemini_metrics,[162],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,task,phantom_seed2:1,gemini_metrics,[788],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mv,task,phantom_seed2:1,gemini_metrics,[789],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mi,task,phantom_seed2:1,gemini_metrics,[559],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mv,task,phantom_seed2:1,gemini_metrics,[560],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mi,task,phantom_seed2:1,gemini_metrics,[1313],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mv,task,phantom_seed2:1,gemini_metrics,[1314],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mi,task,phantom_seed2:1,gemini_metrics,[758],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mv,task,phantom_seed2:1,gemini_metrics,[759],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mi,task,phantom_seed2:1,gemini_metrics,[8],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mv,task,phantom_seed2:1,gemini_metrics,[9],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mi,task,phantom_seed2:1,gemini_metrics,[1260],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mv,task,phantom_seed2:1,gemini_metrics,[1261],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,task,phantom_seed2:10,gemini_metrics,[1297],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mv,task,phantom_seed2:10,gemini_metrics,[1298],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mi,task,phantom_seed2:10,gemini_metrics,[519],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mv,task,phantom_seed2:10,gemini_metrics,[520],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mi,task,phantom_seed2:10,gemini_metrics,[916],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mv,task,phantom_seed2:10,gemini_metrics,[917],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mi,task,phantom_seed2:10,gemini_metrics,[454],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mv,task,phantom_seed2:10,gemini_metrics,[455],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mi,task,phantom_seed2:10,gemini_metrics,[10],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mv,task,phantom_seed2:10,gemini_metrics,[11],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mi,task,phantom_seed2:10,gemini_metrics,[58],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mv,task,phantom_seed2:10,gemini_metrics,[59],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,task,phantom_seed2:11,gemini_metrics,[1043],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mv,task,phantom_seed2:11,gemini_metrics,[1044],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mi,task,phantom_seed2:11,gemini_metrics,[1099],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,naive,f1_mv,task,phantom_seed2:11,gemini_metrics,[1100],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mi,task,phantom_seed2:11,gemini_metrics,[232],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,poolact,f1_mv,task,phantom_seed2:11,gemini_metrics,[233],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mi,task,phantom_seed2:11,gemini_metrics,[280],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,cached,f1_mv,task,phantom_seed2:11,gemini_metrics,[281],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mi,task,phantom_seed2:11,gemini_metrics,[730],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,naive,f1_mv,task,phantom_seed2:11,gemini_metrics,[731],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mi,task,phantom_seed2:11,gemini_metrics,[1104],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_tight,poolact,f1_mv,task,phantom_seed2:11,gemini_metrics,[1105],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
gemini-3.8-flash-medium,poolact,restricted_search,cost_moderate,cached,f1_mi,task,phantom_seed2:12,gemini_metrics,[832],True,gemini_snapshot,derived_from_all_registered_saved_scalars; unknown_not_dropped
