model,system,scenario,regime,strategy,metric,cohort_id,source_input,source_row,planned_logical_jobs,fully_scored_logical_jobs,source_expected_units,source_known_units,source_commits,source_tree_sha256,source_run_segments_json,local_raw_roots_json,local_member_source_index,raw_entry_url,raw_index_url,source_report_url
gpt-5.6-sol,poolact,tuning,cost_tight,cached,gap_mi,gpt_original,old_absolute,2565,9,9,9,9,ccaf6adb8f7e82fa0f33d97c06cf5f7a33592122,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,"[{""end_utc"": ""2026-09-11T01:36:25.038024Z"", ""evidence"": {""id"": ""old_readme"", ""line_1based"": 814}, ""scope"": ""published first/last observed API request envelope, includes pauses/waits; inherited from frozen report"", ""segment_id"": ""formal_request_observation"", ""start_utc"": ""2026-09-10T22:33:08.898804Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1""]",,,,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
gpt-5.6-sol,poolact,tuning,cost_tight,naive,gap_mi,gpt_original,old_absolute,2569,9,9,9,9,ccaf6adb8f7e82fa0f33d97c06cf5f7a33592122,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,"[{""end_utc"": ""2026-09-11T01:36:25.038024Z"", ""evidence"": {""id"": ""old_readme"", ""line_1based"": 814}, ""scope"": ""published first/last observed API request envelope, includes pauses/waits; inherited from frozen report"", ""segment_id"": ""formal_request_observation"", ""start_utc"": ""2026-09-10T22:33:08.898804Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1""]",,,,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
gpt-5.6-sol,poolact,tuning,cost_tight,poolact,gap_mi,gpt_original,old_absolute,2573,9,9,9,9,ccaf6adb8f7e82fa0f33d97c06cf5f7a33592122,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,"[{""end_utc"": ""2026-09-11T01:36:25.038024Z"", ""evidence"": {""id"": ""old_readme"", ""line_1based"": 814}, ""scope"": ""published first/last observed API request envelope, includes pauses/waits; inherited from frozen report"", ""segment_id"": ""formal_request_observation"", ""start_utc"": ""2026-09-10T22:33:08.898804Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1""]",,,,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,evidence_audit,cost_free,single,evidence_acc,kimi_original,old_absolute,2673,39,39,13,13,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,evidence_audit,cost_moderate,single,evidence_acc,kimi_original,old_absolute,2684,39,39,13,13,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,evidence_audit,cost_tight,single,evidence_acc,kimi_original,old_absolute,2695,39,39,13,13,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,restricted_search,cost_free,single,f1,kimi_original,old_absolute,2705,73,73,73,73,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,restricted_search,cost_moderate,single,f1,kimi_original,old_absolute,2715,73,73,73,73,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,restricted_search,cost_tight,single,f1,kimi_original,old_absolute,2725,73,73,73,73,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,tuning,cost_free,single,gap,kimi_original,old_absolute,2795,27,27,27,27,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,tuning,cost_moderate,single,gap,kimi_original,old_absolute,2806,27,27,27,27,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,expgym,tuning,cost_tight,single,gap,kimi_original,old_absolute,2817,27,27,27,27,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
