comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,9,8,1,2203,gemini_snapshot,,9,7,2,2197,gemini_snapshot,,9,6,3,2209,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,98.8830661457191,9,9,0,2221,gemini_snapshot,,9,7,2,2215,gemini_snapshot,,9,8,1,2227,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,9,8,1,2204,gemini_snapshot,,9,7,2,2198,gemini_snapshot,,9,6,3,2210,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,95.93106912372679,9,9,0,2222,gemini_snapshot,,9,7,2,2216,gemini_snapshot,,9,8,1,2228,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap_bon,Gap points,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,,9,8,1,2205,gemini_snapshot,,9,7,2,2199,gemini_snapshot,,9,6,3,2211,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap_bon,Gap points,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,98.88306614571911,9,9,0,2223,gemini_snapshot,,9,7,2,2217,gemini_snapshot,,9,8,1,2229,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap_mi,Gap points,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,,9,8,1,2206,gemini_snapshot,,9,7,2,2200,gemini_snapshot,,9,6,3,2212,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,gap_mi,Gap points,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,95.93106912372677,9,9,0,2224,gemini_snapshot,,9,7,2,2218,gemini_snapshot,,9,8,1,2230,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,,9,8,1,2207,gemini_snapshot,,9,7,2,2201,gemini_snapshot,,9,6,3,2213,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,0.9422854317559137,9,9,0,2225,gemini_snapshot,,9,7,2,2219,gemini_snapshot,,9,8,1,2231,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,,9,8,1,2208,gemini_snapshot,,9,7,2,2202,gemini_snapshot,,9,6,3,2214,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,0.9237390900099719,9,9,0,2226,gemini_snapshot,,9,7,2,2220,gemini_snapshot,,9,8,1,2232,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,9,8,1,2239,gemini_snapshot,,9,7,2,2233,gemini_snapshot,,9,6,3,2245,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,98.8830661457191,9,9,0,2257,gemini_snapshot,,9,7,2,2251,gemini_snapshot,,9,8,1,2263,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,9,8,1,2240,gemini_snapshot,,9,7,2,2234,gemini_snapshot,,9,6,3,2246,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,95.93106912372679,9,9,0,2258,gemini_snapshot,,9,7,2,2252,gemini_snapshot,,9,8,1,2264,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,,9,8,1,2241,gemini_snapshot,,9,7,2,2235,gemini_snapshot,,9,6,3,2247,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,98.88306614571911,9,9,0,2259,gemini_snapshot,,9,7,2,2253,gemini_snapshot,,9,8,1,2265,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,,9,8,1,2242,gemini_snapshot,,9,7,2,2236,gemini_snapshot,,9,6,3,2248,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,95.93106912372677,9,9,0,2260,gemini_snapshot,,9,7,2,2254,gemini_snapshot,,9,8,1,2266,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,,9,8,1,2243,gemini_snapshot,,9,7,2,2237,gemini_snapshot,,9,6,3,2249,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,0.9422854317559137,9,9,0,2261,gemini_snapshot,,9,7,2,2255,gemini_snapshot,,9,8,1,2267,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,raw_perf_mi,fraction,4,cost_moderate,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,,9,8,1,2244,gemini_snapshot,,9,7,2,2238,gemini_snapshot,,9,6,3,2250,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,raw_perf_mi,fraction,4,cost_tight,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,0.9237390900099719,9,9,0,2262,gemini_snapshot,,9,7,2,2256,gemini_snapshot,,9,8,1,2268,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.77060071879488,3,3,0,2275,gemini_snapshot,99.41621851728499,3,3,0,2269,gemini_snapshot,,3,2,1,2281,gemini_snapshot,-0.35438220150989,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.07290996520126,3,3,0,2293,gemini_snapshot,,3,2,1,2287,gemini_snapshot,,3,2,1,2299,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.30033190988135,3,3,0,2276,gemini_snapshot,99.15082705101453,3,3,0,2270,gemini_snapshot,,3,2,1,2282,gemini_snapshot,-0.14950485886682,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,92.1921034322208,3,3,0,2294,gemini_snapshot,,3,2,1,2288,gemini_snapshot,,3,2,1,2300,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.77060071879488,3,3,0,2277,gemini_snapshot,99.41621851728499,3,3,0,2271,gemini_snapshot,,3,2,1,2283,gemini_snapshot,-0.35438220150989,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.07290996520126,3,3,0,2295,gemini_snapshot,,3,2,1,2289,gemini_snapshot,,3,2,1,2301,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.30033190988135,3,3,0,2278,gemini_snapshot,99.15082705101453,3,3,0,2272,gemini_snapshot,,3,2,1,2284,gemini_snapshot,-0.14950485886682,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,92.1921034322208,3,3,0,2296,gemini_snapshot,,3,2,1,2290,gemini_snapshot,,3,2,1,2302,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9444666968451606,3,3,0,2279,gemini_snapshot,0.9419738252957662,3,3,0,2273,gemini_snapshot,,3,2,1,2285,gemini_snapshot,-0.0024928715493944,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9395588503943549,3,3,0,2297,gemini_snapshot,,3,2,1,2291,gemini_snapshot,,3,2,1,2303,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9411586307817036,3,3,0,2280,gemini_snapshot,0.9401069515281253,3,3,0,2274,gemini_snapshot,,3,2,1,2286,gemini_snapshot,-0.0010516792535783,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.8911564002434412,3,3,0,2298,gemini_snapshot,,3,2,1,2292,gemini_snapshot,,3,2,1,2304,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,98.71609469739805,3,3,0,2311,gemini_snapshot,,3,2,1,2305,gemini_snapshot,,3,2,1,2317,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,97.91693580794036,3,3,0,2329,gemini_snapshot,,3,2,1,2323,gemini_snapshot,97.0610067358562,3,3,0,2335,gemini_snapshot,,-0.85592907208416,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,97.48787718872659,3,3,0,2312,gemini_snapshot,,3,2,1,2306,gemini_snapshot,,3,2,1,2318,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,96.65159678490944,3,3,0,2330,gemini_snapshot,,3,2,1,2324,gemini_snapshot,95.51945264263638,3,3,0,2336,gemini_snapshot,,-1.13214414227306,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,98.71609469739805,3,3,0,2313,gemini_snapshot,,3,2,1,2307,gemini_snapshot,,3,2,1,2319,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,97.91693580794036,3,3,0,2331,gemini_snapshot,,3,2,1,2325,gemini_snapshot,97.0610067358562,3,3,0,2337,gemini_snapshot,,-0.85592907208416,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,97.48787718872659,3,3,0,2314,gemini_snapshot,,3,2,1,2308,gemini_snapshot,,3,2,1,2320,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,96.65159678490944,3,3,0,2332,gemini_snapshot,,3,2,1,2326,gemini_snapshot,95.51945264263638,3,3,0,2338,gemini_snapshot,,-1.13214414227306,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9456797440846761,3,3,0,2315,gemini_snapshot,,3,2,1,2309,gemini_snapshot,,3,2,1,2321,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.943643159336514,3,3,0,2333,gemini_snapshot,,3,2,1,2327,gemini_snapshot,0.9414619008700053,3,3,0,2339,gemini_snapshot,,-0.0021812584665087,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9425497419304318,3,3,0,2316,gemini_snapshot,,3,2,1,2310,gemini_snapshot,,3,2,1,2322,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9404185563325882,3,3,0,2334,gemini_snapshot,,3,2,1,2328,gemini_snapshot,0.9375333885351816,3,3,0,2340,gemini_snapshot,,-0.0028851677974066,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,2347,gemini_snapshot,,3,2,1,2341,gemini_snapshot,,3,2,1,2353,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.65935266401567,3,3,0,2365,gemini_snapshot,99.19268581588435,3,3,0,2359,gemini_snapshot,99.55105504856134,3,3,0,2371,gemini_snapshot,-0.46666684813132,-0.10829761545433,0.35836923267699
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,2348,gemini_snapshot,,3,2,1,2342,gemini_snapshot,,3,2,1,2354,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,98.9495071540501,3,3,0,2366,gemini_snapshot,98.97362868964699,3,3,0,2360,gemini_snapshot,99.0986633264852,3,3,0,2372,gemini_snapshot,0.02412153559689,0.1491561724351,0.12503463683821
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,2349,gemini_snapshot,,3,2,1,2343,gemini_snapshot,,3,2,1,2355,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.65935266401567,3,3,0,2367,gemini_snapshot,99.19268581588435,3,3,0,2361,gemini_snapshot,99.55105504856134,3,3,0,2373,gemini_snapshot,-0.46666684813132,-0.10829761545433,0.35836923267699
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,2350,gemini_snapshot,,3,2,1,2344,gemini_snapshot,,3,2,1,2356,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,98.9495071540501,3,3,0,2368,gemini_snapshot,98.97362868964699,3,3,0,2362,gemini_snapshot,99.0986633264852,3,3,0,2374,gemini_snapshot,0.02412153559689,0.1491561724351,0.12503463683821
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,,3,2,1,2351,gemini_snapshot,,3,2,1,2345,gemini_snapshot,,3,2,1,2357,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.943654285536872,3,3,0,2369,gemini_snapshot,0.9410167336463928,3,3,0,2363,gemini_snapshot,0.9430421988169352,3,3,0,2375,gemini_snapshot,-0.0026375518904792,-0.0006120867199368,0.0020254651705424
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,,3,2,1,2352,gemini_snapshot,,3,2,1,2346,gemini_snapshot,,3,2,1,2358,gemini_snapshot,,,
N4_strategy,gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9396423134538863,3,3,0,2370,gemini_snapshot,0.9397786458333334,3,3,0,2364,gemini_snapshot,0.9404853284358978,3,3,0,2376,gemini_snapshot,0.0001363323794471,0.0008430149820115,0.0007066826025644
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,evidence_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.6549773755656109,13,13,0,2492,glm_original,0.668552036199095,13,13,0,2488,glm_original,0.8020361990950227,13,13,0,2496,glm_original,0.0135746606334841,0.1470588235294118,0.1334841628959277
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6346153846153846,13,13,0,2504,glm_rerun_20260912,0.6289592760180995,13,13,0,2500,glm_rerun_20260912,0.7579185520361991,13,13,0,2508,glm_rerun_20260912,-0.0056561085972851,0.1233031674208145,0.1289592760180996
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,evidence_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.8099547511312217,13,13,0,2493,glm_original,0.8461538461538461,13,13,0,2489,glm_original,0.9773755656108597,13,13,0,2497,glm_original,0.0361990950226244,0.1674208144796380,0.1312217194570136
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6606334841628959,13,13,0,2505,glm_rerun_20260912,0.6561085972850679,13,13,0,2501,glm_rerun_20260912,0.8190045248868778,13,13,0,2509,glm_rerun_20260912,-0.0045248868778280,0.1583710407239819,0.1628959276018099
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,label_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.7579185520361991,13,13,0,2494,glm_original,0.753393665158371,13,13,0,2490,glm_original,0.8088235294117647,13,13,0,2498,glm_original,-0.0045248868778281,0.0509049773755656,0.0554298642533937
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8665158371040724,13,13,0,2506,glm_rerun_20260912,0.8665158371040724,13,13,0,2502,glm_rerun_20260912,0.8506787330316742,13,13,0,2510,glm_rerun_20260912,0E-16,-0.0158371040723982,-0.0158371040723982
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,label_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9276018099547512,13,13,0,2495,glm_original,0.9366515837104072,13,13,0,2491,glm_original,0.9819004524886877,13,13,0,2499,glm_original,0.0090497737556560,0.0542986425339365,0.0452488687782805
N4_strategy,glm-5.3,poolact,evidence_audit,all,all,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9049773755656109,13,13,0,2507,glm_rerun_20260912,0.8914027149321266,13,13,0,2503,glm_rerun_20260912,0.923076923076923,13,13,0,2511,glm_rerun_20260912,-0.0135746606334843,0.0180995475113121,0.0316742081447964
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.6549773755656109,13,13,0,2516,glm_original,0.668552036199095,13,13,0,2512,glm_original,0.8020361990950227,13,13,0,2520,glm_original,0.0135746606334841,0.1470588235294118,0.1334841628959277
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6346153846153846,13,13,0,2528,glm_rerun_20260912,0.6289592760180995,13,13,0,2524,glm_rerun_20260912,0.7579185520361991,13,13,0,2532,glm_rerun_20260912,-0.0056561085972851,0.1233031674208145,0.1289592760180996
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.8099547511312217,13,13,0,2517,glm_original,0.8461538461538461,13,13,0,2513,glm_original,0.9773755656108597,13,13,0,2521,glm_original,0.0361990950226244,0.1674208144796380,0.1312217194570136
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6606334841628959,13,13,0,2529,glm_rerun_20260912,0.6561085972850679,13,13,0,2525,glm_rerun_20260912,0.8190045248868778,13,13,0,2533,glm_rerun_20260912,-0.0045248868778280,0.1583710407239819,0.1628959276018099
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.7579185520361991,13,13,0,2518,glm_original,0.753393665158371,13,13,0,2514,glm_original,0.8088235294117647,13,13,0,2522,glm_original,-0.0045248868778281,0.0509049773755656,0.0554298642533937
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8665158371040724,13,13,0,2530,glm_rerun_20260912,0.8665158371040724,13,13,0,2526,glm_rerun_20260912,0.8506787330316742,13,13,0,2534,glm_rerun_20260912,0E-16,-0.0158371040723982,-0.0158371040723982
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9276018099547512,13,13,0,2519,glm_original,0.9366515837104072,13,13,0,2515,glm_original,0.9819004524886877,13,13,0,2523,glm_original,0.0090497737556560,0.0542986425339365,0.0452488687782805
N4_strategy,glm-5.3,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9049773755656109,13,13,0,2531,glm_rerun_20260912,0.8914027149321266,13,13,0,2527,glm_rerun_20260912,0.923076923076923,13,13,0,2535,glm_rerun_20260912,-0.0135746606334843,0.0180995475113121,0.0316742081447964
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:0,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.4117647058823529,1,1,0,2540,glm_rerun_20260912,0.3970588235294118,1,1,0,2536,glm_rerun_20260912,0.38235294117647056,1,1,0,2544,glm_rerun_20260912,-0.0147058823529411,-0.02941176470588234,-0.01470588235294124
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:0,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.35294117647058826,1,1,0,2541,glm_rerun_20260912,0.35294117647058826,1,1,0,2537,glm_rerun_20260912,0.47058823529411764,1,1,0,2545,glm_rerun_20260912,0E-17,0.11764705882352938,0.11764705882352938
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:0,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8970588235294117,1,1,0,2542,glm_rerun_20260912,0.8970588235294117,1,1,0,2538,glm_rerun_20260912,0.7058823529411764,1,1,0,2546,glm_rerun_20260912,0E-16,-0.1911764705882353,-0.1911764705882353
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:0,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2543,glm_rerun_20260912,0.8823529411764706,1,1,0,2539,glm_rerun_20260912,0.9411764705882353,1,1,0,2547,glm_rerun_20260912,0E-16,0.0588235294117647,0.0588235294117647
