comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,free_full_mean,free_expected_units,free_known_units,free_missing_units,free_absolute_record,free_cohort_id,moderate_full_mean,moderate_expected_units,moderate_known_units,moderate_missing_units,moderate_absolute_record,moderate_cohort_id,tight_full_mean,tight_expected_units,tight_known_units,tight_missing_units,tight_absolute_record,tight_cohort_id,moderate_minus_free,tight_minus_free,tight_minus_moderate
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:C,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,100.12602068392012,3,3,0,1283,gemini_snapshot,,3,2,1,1286,gemini_snapshot,,3,2,1,1289,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:C,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9462918440500895,3,3,0,1284,gemini_snapshot,,3,2,1,1287,gemini_snapshot,,3,2,1,1290,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,100.0,3,3,0,1291,gemini_snapshot,99.55332189100149,3,3,0,1294,gemini_snapshot,95.6672219058249,3,3,0,1297,gemini_snapshot,-0.44667810899851,-4.3327780941751,-3.88609998517659
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,100.0,3,3,0,1292,gemini_snapshot,99.55332189100149,3,3,0,1295,gemini_snapshot,95.6672219058249,3,3,0,1298,gemini_snapshot,-0.44667810899851,-4.3327780941751,-3.88609998517659
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9160666665039063,3,3,0,1293,gemini_snapshot,0.9157111109917534,3,3,0,1296,gemini_snapshot,0.9126177776882594,3,3,0,1299,gemini_snapshot,-0.0003555555121529,-0.0034488888156469,-0.0030933333034940
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:cifar100,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,100.0,3,3,0,1300,gemini_snapshot,100.0,3,3,0,1303,gemini_snapshot,98.58033670896867,3,3,0,1306,gemini_snapshot,0.0,-1.41966329103133,-1.41966329103133
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:cifar100,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,100.0,3,3,0,1301,gemini_snapshot,100.0,3,3,0,1304,gemini_snapshot,98.58033670896867,3,3,0,1307,gemini_snapshot,0.0,-1.41966329103133,-1.41966329103133
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:cifar100,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7350333333333333,3,3,0,1302,gemini_snapshot,0.7350333333333333,3,3,0,1305,gemini_snapshot,0.7333,3,3,0,1308,gemini_snapshot,0E-16,-0.0017333333333333,-0.0017333333333333
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,97.46047285008315,3,3,0,1309,gemini_snapshot,97.8112361530902,3,3,0,1312,gemini_snapshot,90.36102163068512,3,3,0,1315,gemini_snapshot,0.35076330300705,-7.09945121939803,-7.45021452240508
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,97.46047285008315,3,3,0,1310,gemini_snapshot,97.8112361530902,3,3,0,1313,gemini_snapshot,90.36102163068512,3,3,0,1316,gemini_snapshot,0.35076330300705,-7.09945121939803,-7.45021452240508
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.46509259259259256,3,3,0,1311,gemini_snapshot,0.4655555554312247,3,3,0,1314,gemini_snapshot,0.4557222221431026,3,3,0,1317,gemini_snapshot,0.00046296283863214,-0.00937037044948996,-0.0098333332881221
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:adult:steps,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,1318,gemini_snapshot,87.65146071653024,3,3,0,1321,gemini_snapshot,,3,2,1,1324,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:adult:steps,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,1319,gemini_snapshot,87.65146071653024,3,3,0,1322,gemini_snapshot,,3,2,1,1325,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:adult:steps,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,,3,2,1,1320,gemini_snapshot,0.8486450648542356,3,3,0,1323,gemini_snapshot,,3,2,1,1326,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:higgs:steps,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,96.13463349062079,3,3,0,1327,gemini_snapshot,97.68219467643969,3,3,0,1330,gemini_snapshot,92.67382615929098,3,3,0,1333,gemini_snapshot,1.54756118581890,-3.46080733132981,-5.00836851714871
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:higgs:steps,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,96.13463349062079,3,3,0,1328,gemini_snapshot,97.68219467643969,3,3,0,1331,gemini_snapshot,92.67382615929098,3,3,0,1334,gemini_snapshot,1.54756118581890,-3.46080733132981,-5.00836851714871
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:higgs:steps,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7177014175496381,3,3,0,1329,gemini_snapshot,0.7190482821436496,3,3,0,1332,gemini_snapshot,0.7146894275204383,3,3,0,1335,gemini_snapshot,0.0013468645940115,-0.0030119900291998,-0.0043588546232113
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:letter:steps,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,1336,gemini_snapshot,96.52206972330526,3,3,0,1339,gemini_snapshot,90.34594366138883,3,3,0,1342,gemini_snapshot,,,-6.17612606191643
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:letter:steps,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,3,2,1,1337,gemini_snapshot,96.52206972330526,3,3,0,1340,gemini_snapshot,90.34594366138883,3,3,0,1343,gemini_snapshot,,,-6.17612606191643
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:paramnet:letter:steps,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,,3,2,1,1338,gemini_snapshot,0.9468717012068597,3,3,0,1341,gemini_snapshot,0.9144504760879926,3,3,0,1344,gemini_snapshot,,,-0.0324212251188671
N1_budget,glm-5.3,expgym,evidence_audit,all,all,evidence_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6847662141779789,13,13,0,2377,glm_original,0.6787330316742082,13,13,0,2379,glm_original,0.502262443438914,13,13,0,2381,glm_original,-0.0060331825037707,-0.1825037707390649,-0.1764705882352942
N1_budget,glm-5.3,expgym,evidence_audit,all,all,label_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6923076923076923,13,13,0,2378,glm_original,0.7601809954751131,13,13,0,2380,glm_original,0.7360482654600301,13,13,0,2382,glm_original,0.0678733031674208,0.0437405731523378,-0.0241327300150830
N1_budget,glm-5.3,expgym,evidence_audit,family,evidence_audit,evidence_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6847662141779789,13,13,0,2383,glm_original,0.6787330316742082,13,13,0,2385,glm_original,0.502262443438914,13,13,0,2387,glm_original,-0.0060331825037707,-0.1825037707390649,-0.1764705882352942
N1_budget,glm-5.3,expgym,evidence_audit,family,evidence_audit,label_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.6923076923076923,13,13,0,2384,glm_original,0.7601809954751131,13,13,0,2386,glm_original,0.7360482654600301,13,13,0,2388,glm_original,0.0678733031674208,0.0437405731523378,-0.0241327300150830
N1_budget,glm-5.3,expgym,restricted_search,all,all,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6511024967511672,73,73,0,2389,glm_original,0.5327608944768282,73,73,0,2390,glm_original,0.19234139483938034,73,73,0,2391,glm_original,-0.1183416022743390,-0.45876110191178686,-0.34041949963744786
N1_budget,glm-5.3,expgym,restricted_search,family,whatis,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6149144972674384,34,34,0,2392,glm_original,0.40649122119710357,34,34,0,2393,glm_original,0.1484848484848485,34,34,0,2394,glm_original,-0.20842327607033483,-0.4664296487825899,-0.25800637271225507
N1_budget,glm-5.3,expgym,restricted_search,family,whois,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6826510091215974,39,39,0,2395,glm_original,0.642842148105306,39,39,0,2396,glm_original,0.23057530704589527,39,39,0,2397,glm_original,-0.0398088610162914,-0.45207570207570213,-0.41226684105941073
N1_budget,glm-5.3,expgym,tuning,all,all,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.91114276048467,27,27,0,2398,glm_original,96.15455969143889,27,27,0,2401,glm_original,86.06688865843708,27,27,0,2404,glm_original,-1.75658306904578,-11.84425410204759,-10.08767103300181
N1_budget,glm-5.3,expgym,tuning,all,all,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.91114276048467,27,27,0,2399,glm_original,96.15455969143889,27,27,0,2402,glm_original,86.06688865843708,27,27,0,2405,glm_original,-1.75658306904578,-11.84425410204759,-10.08767103300181
N1_budget,glm-5.3,expgym,tuning,all,all,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8291095460822065,27,27,0,2400,glm_original,0.8247661035481927,27,27,0,2403,glm_original,0.8019560234466865,27,27,0,2406,glm_original,-0.0043434425340138,-0.0271535226355200,-0.0228100801015062
N1_budget,glm-5.3,expgym,tuning,family,nasbench101,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.05747572457256,9,9,0,2407,glm_original,97.73655857169163,9,9,0,2410,glm_original,90.76144263870238,9,9,0,2413,glm_original,-1.32091715288093,-8.29603308587018,-6.97511593298925
N1_budget,glm-5.3,expgym,tuning,family,nasbench101,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.05747572457256,9,9,0,2408,glm_original,97.73655857169163,9,9,0,2411,glm_original,90.76144263870238,9,9,0,2414,glm_original,-1.32091715288093,-8.29603308587018,-6.97511593298925
N1_budget,glm-5.3,expgym,tuning,family,nasbench101,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9434502676681236,9,9,0,2409,glm_original,0.9362387259801229,9,9,0,2412,glm_original,0.8984412065258732,9,9,0,2415,glm_original,-0.0072115416880007,-0.0450090611422504,-0.0377975194542497
N1_budget,glm-5.3,expgym,tuning,family,nasbench201,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.63716414441365,9,9,0,2416,glm_original,96.4868516064718,9,9,0,2419,glm_original,88.0373312804968,9,9,0,2422,glm_original,-2.15031253794185,-10.59983286391685,-8.4495203259750
N1_budget,glm-5.3,expgym,tuning,family,nasbench201,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.63716414441365,9,9,0,2417,glm_original,96.4868516064718,9,9,0,2420,glm_original,88.0373312804968,9,9,0,2423,glm_original,-2.15031253794185,-10.59983286391685,-8.4495203259750
N1_budget,glm-5.3,expgym,tuning,family,nasbench201,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7048496294891734,9,9,0,2418,glm_original,0.7029738270643446,9,9,0,2421,glm_original,0.6921306172101056,9,9,0,2424,glm_original,-0.0018758024248288,-0.0127190122790678,-0.0108432098542390
N1_budget,glm-5.3,expgym,tuning,family,paramnet,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,96.03878841246782,9,9,0,2425,glm_original,94.24026889615324,9,9,0,2428,glm_original,79.40189205611205,9,9,0,2431,glm_original,-1.79851951631458,-16.63689635635577,-14.83837684004119
N1_budget,glm-5.3,expgym,tuning,family,paramnet,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,96.03878841246782,9,9,0,2426,glm_original,94.24026889615324,9,9,0,2429,glm_original,79.40189205611205,9,9,0,2432,glm_original,-1.79851951631458,-16.63689635635577,-14.83837684004119
N1_budget,glm-5.3,expgym,tuning,family,paramnet,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8390287410893227,9,9,0,2427,glm_original,0.8350857576001104,9,9,0,2430,glm_original,0.8152962466040805,9,9,0,2433,glm_original,-0.0039429834892123,-0.0237324944852422,-0.0197895109960299
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:A,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.57917213602603,3,3,0,2434,glm_original,99.00329905793436,3,3,0,2436,glm_original,85.75664976157574,3,3,0,2438,glm_original,-0.57587307809167,-13.82252237445029,-13.24664929635862
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:A,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.943120108710395,3,3,0,2435,glm_original,0.9390691783693101,3,3,0,2437,glm_original,0.845886747042338,3,3,0,2439,glm_original,-0.0040509303410849,-0.097233361668057,-0.0931824313269721
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:B,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.96934265174197,3,3,0,2440,glm_original,97.46713768575333,3,3,0,2442,glm_original,89.99519151983051,3,3,0,2444,glm_original,-0.50220496598864,-7.97415113191146,-7.47194616592282
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:B,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9437767134772407,3,3,0,2441,glm_original,0.9424968891673619,3,3,0,2443,glm_original,0.9234553045696683,3,3,0,2445,glm_original,-0.0012798243098788,-0.0203214089075724,-0.0190415845976936
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:C,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.62391238594967,3,3,0,2446,glm_original,96.73923897138721,3,3,0,2448,glm_original,96.53248663470089,3,3,0,2450,glm_original,-2.88467341456246,-3.09142575124878,-0.20675233668632
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench101:C,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9434539808167351,3,3,0,2447,glm_original,0.9271501104036967,3,3,0,2449,glm_original,0.9259815679656135,3,3,0,2451,glm_original,-0.0163038704130384,-0.0174724128511216,-0.0011685424380832
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.39140096130323,3,3,0,2452,glm_original,93.88050920060883,3,3,0,2454,glm_original,93.65717014610956,3,3,0,2456,glm_original,-5.51089176069440,-5.73423081519367,-0.22333905449927
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9155822220269098,3,3,0,2453,glm_original,0.9111955554253472,3,3,0,2455,glm_original,0.9110177776692707,3,3,0,2457,glm_original,-0.0043866666015626,-0.0045644443576391,-0.0001777777560765
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench201:cifar100,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.17186308023172,3,3,0,2458,glm_original,99.17186308023172,3,3,0,2460,glm_original,90.98149793966635,3,3,0,2462,glm_original,0E-14,-8.19036514056537,-8.19036514056537
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench201:cifar100,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7340222222222222,3,3,0,2459,glm_original,0.7340222222222222,3,3,0,2461,glm_original,0.7240222222222222,3,3,0,2463,glm_original,0E-16,-0.0100000000000000,-0.0100000000000000
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.34822839170597,3,3,0,2464,glm_original,96.40818253857485,3,3,0,2466,glm_original,79.47332575571448,3,3,0,2468,glm_original,-0.94004585313112,-17.87490263599149,-16.93485678286037
N1_budget,glm-5.3,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.46494444421838826,3,3,0,2465,glm_original,0.4637037035454645,3,3,0,2467,glm_original,0.4413518517388238,3,3,0,2469,glm_original,-0.00124074067292376,-0.02359259247956446,-0.0223518518066407
N1_budget,glm-5.3,expgym,tuning,task,hpobench:paramnet:adult:steps,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,95.60158592858947,3,3,0,2470,glm_original,95.41426525408045,3,3,0,2472,glm_original,72.01344351468897,3,3,0,2474,glm_original,-0.18732067450902,-23.58814241390050,-23.40082173939148
N1_budget,glm-5.3,expgym,tuning,task,hpobench:paramnet:adult:steps,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8519197542214835,3,3,0,2471,glm_original,0.8518425960629994,3,3,0,2473,glm_original,0.8422037010656462,3,3,0,2475,glm_original,-0.0000771581584841,-0.0097160531558373,-0.0096388949973532
N1_budget,glm-5.3,expgym,tuning,task,hpobench:paramnet:higgs:steps,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,95.82900839148611,3,3,0,2476,glm_original,92.26926912954784,3,3,0,2478,glm_original,78.31472925744879,3,3,0,2480,glm_original,-3.55973926193827,-17.51427913403732,-13.95453987209905
N1_budget,glm-5.3,expgym,tuning,task,hpobench:paramnet:higgs:steps,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.717435427662558,3,3,0,2477,glm_original,0.7143373357617328,3,3,0,2479,glm_original,0.7021925004869287,3,3,0,2481,glm_original,-0.0030980919008252,-0.0152429271756293,-0.0121448352748041
N1_budget,glm-5.3,expgym,tuning,task,hpobench:paramnet:letter:steps,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,96.68577091732787,3,3,0,2482,glm_original,95.03727230483142,3,3,0,2484,glm_original,87.87750339619836,3,3,0,2486,glm_original,-1.64849861249645,-8.80826752112951,-7.15976890863306
N1_budget,glm-5.3,expgym,tuning,task,hpobench:paramnet:letter:steps,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9477310413839266,3,3,0,2483,glm_original,0.9390773409755991,3,3,0,2485,glm_original,0.9014925382596667,3,3,0,2487,glm_original,-0.0086537004083275,-0.0462385031242599,-0.0375848027159324
N1_budget,gpt-5.6-sol,expgym,evidence_audit,all,all,evidence_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.7043740573152337,13,13,0,2878,gpt_original,0.6591251885369532,13,13,0,2880,gpt_original,0.5414781297134238,13,13,0,2882,gpt_original,-0.0452488687782805,-0.1628959276018099,-0.1176470588235294
N1_budget,gpt-5.6-sol,expgym,evidence_audit,all,all,label_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.8597285067873303,13,13,0,2879,gpt_original,0.8793363499245852,13,13,0,2881,gpt_original,0.7873303167420814,13,13,0,2883,gpt_original,0.0196078431372549,-0.0723981900452489,-0.0920060331825038
N1_budget,gpt-5.6-sol,expgym,evidence_audit,family,evidence_audit,evidence_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.7043740573152337,13,13,0,2884,gpt_original,0.6591251885369532,13,13,0,2886,gpt_original,0.5414781297134238,13,13,0,2888,gpt_original,-0.0452488687782805,-0.1628959276018099,-0.1176470588235294
N1_budget,gpt-5.6-sol,expgym,evidence_audit,family,evidence_audit,label_acc,fraction,1,,document_mean_3_fixed_orders,100,0–100,percentage_points,true,0.8597285067873303,13,13,0,2885,gpt_original,0.8793363499245852,13,13,0,2887,gpt_original,0.7873303167420814,13,13,0,2889,gpt_original,0.0196078431372549,-0.0723981900452489,-0.0920060331825038
N1_budget,gpt-5.6-sol,expgym,restricted_search,all,all,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6401135796784467,73,73,0,2890,gpt_original,0.5305997118648207,73,73,0,2891,gpt_original,0.1554855566136791,73,73,0,2892,gpt_original,-0.1095138678136260,-0.4846280230647676,-0.3751141552511416
N1_budget,gpt-5.6-sol,expgym,restricted_search,family,whatis,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6542057999670456,34,34,0,2893,gpt_original,0.45387700534759357,34,34,0,2894,gpt_original,0.13868092691622103,34,34,0,2895,gpt_original,-0.20032879461945203,-0.51552487305082457,-0.31519607843137254
N1_budget,gpt-5.6-sol,expgym,restricted_search,family,whois,f1,fraction,1,,single_trace,100,0–100,percentage_points,true,0.6278280542986425,39,39,0,2896,gpt_original,0.5974861739567622,39,39,0,2897,gpt_original,0.17013574660633485,39,39,0,2898,gpt_original,-0.0303418803418803,-0.45769230769230765,-0.42735042735042735
N1_budget,gpt-5.6-sol,expgym,tuning,all,all,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.9732348609594,27,27,0,2899,gpt_original,96.61109513450062,27,27,0,2902,gpt_original,91.66092926519349,27,27,0,2905,gpt_original,-1.36213972645878,-6.31230559576591,-4.95016586930713
N1_budget,gpt-5.6-sol,expgym,tuning,all,all,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.9732348609594,27,27,0,2900,gpt_original,96.61109513450062,27,27,0,2903,gpt_original,91.66092926519349,27,27,0,2906,gpt_original,-1.36213972645878,-6.31230559576591,-4.95016586930713
N1_budget,gpt-5.6-sol,expgym,tuning,all,all,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.82963529564379,27,27,0,2901,gpt_original,0.8274806679572211,27,27,0,2904,gpt_original,0.8205953473070042,27,27,0,2907,gpt_original,-0.0021546276865689,-0.0090399483367858,-0.0068853206502169
N1_budget,gpt-5.6-sol,expgym,tuning,family,nasbench101,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.37784249896156,9,9,0,2908,gpt_original,98.3240016602899,9,9,0,2911,gpt_original,97.03084328092477,9,9,0,2914,gpt_original,-0.05384083867166,-1.34699921803679,-1.29315837936513
N1_budget,gpt-5.6-sol,expgym,tuning,family,nasbench101,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.37784249896156,9,9,0,2909,gpt_original,98.3240016602899,9,9,0,2912,gpt_original,97.03084328092477,9,9,0,2915,gpt_original,-0.05384083867166,-1.34699921803679,-1.29315837936513
N1_budget,gpt-5.6-sol,expgym,tuning,family,nasbench101,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9412059298268071,9,9,0,2910,gpt_original,0.9398852984110514,9,9,0,2913,gpt_original,0.933222786143974,9,9,0,2916,gpt_original,-0.0013206314157557,-0.0079831436828331,-0.0066625122670774
N1_budget,gpt-5.6-sol,expgym,tuning,family,nasbench201,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.22953190702978,9,9,0,2917,gpt_original,96.23745766067792,9,9,0,2920,gpt_original,92.25786061606709,9,9,0,2923,gpt_original,-1.99207424635186,-5.97167129096269,-3.97959704461083
N1_budget,gpt-5.6-sol,expgym,tuning,family,nasbench201,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,98.22953190702978,9,9,0,2918,gpt_original,96.23745766067792,9,9,0,2921,gpt_original,92.25786061606709,9,9,0,2924,gpt_original,-1.99207424635186,-5.97167129096269,-3.97959704461083
N1_budget,gpt-5.6-sol,expgym,tuning,family,nasbench201,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7042728394930616,9,9,0,2919,gpt_original,0.7019382715625904,9,9,0,2922,gpt_original,0.6968617283879787,9,9,0,2925,gpt_original,-0.0023345679304712,-0.0074111111050829,-0.0050765431746117
N1_budget,gpt-5.6-sol,expgym,tuning,family,paramnet,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.31233017688683,9,9,0,2926,gpt_original,95.27182608253405,9,9,0,2929,gpt_original,85.69408389858862,9,9,0,2932,gpt_original,-2.04050409435278,-11.61824627829821,-9.57774218394543
N1_budget,gpt-5.6-sol,expgym,tuning,family,paramnet,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.31233017688683,9,9,0,2927,gpt_original,95.27182608253405,9,9,0,2930,gpt_original,85.69408389858862,9,9,0,2933,gpt_original,-2.04050409435278,-11.61824627829821,-9.57774218394543
N1_budget,gpt-5.6-sol,expgym,tuning,family,paramnet,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8434271176115015,9,9,0,2928,gpt_original,0.8406184338980214,9,9,0,2931,gpt_original,0.83170152738906,9,9,0,2934,gpt_original,-0.0028086837134801,-0.0117255902224415,-0.0089169065089614
N1_budget,gpt-5.6-sol,expgym,tuning,task,hpobench:nasbench101:A,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.43678507668942,3,3,0,2935,gpt_original,98.87831707910632,3,3,0,2937,gpt_original,96.61437714610061,3,3,0,2939,gpt_original,-0.55846799758310,-2.82240793058881,-2.26393993300571
N1_budget,gpt-5.6-sol,expgym,tuning,task,hpobench:nasbench101:A,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9421184990141127,3,3,0,2936,gpt_original,0.9381900032361349,3,3,0,2938,gpt_original,0.9222645097308688,3,3,0,2940,gpt_original,-0.0039284957779778,-0.0198539892832439,-0.0159254935052661
N1_budget,gpt-5.6-sol,expgym,tuning,task,hpobench:nasbench101:B,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,96.36228260254255,3,3,0,2941,gpt_original,97.09593943417916,3,3,0,2943,gpt_original,95.4626811606237,3,3,0,2945,gpt_original,0.73365683163661,-0.89960144191885,-1.63325827355546
N1_budget,gpt-5.6-sol,expgym,tuning,task,hpobench:nasbench101:B,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.939681265089247,3,3,0,2942,gpt_original,0.9415509237183465,3,3,0,2944,gpt_original,0.937388711505466,3,3,0,2946,gpt_original,0.0018696586290995,-0.002292553583781,-0.0041622122128805
N1_budget,gpt-5.6-sol,expgym,tuning,task,hpobench:nasbench101:C,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.3344598176527,3,3,0,2947,gpt_original,98.99774846758419,3,3,0,2949,gpt_original,99.01547153604999,3,3,0,2951,gpt_original,-0.33671135006851,-0.31898828160271,0.01772306846580
N1_budget,gpt-5.6-sol,expgym,tuning,task,hpobench:nasbench101:C,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9418180253770616,3,3,0,2948,gpt_original,0.9399149682786729,3,3,0,2950,gpt_original,0.9400151371955872,3,3,0,2952,gpt_original,-0.0019030570983887,-0.0018028881814744,0.0001001689169143
