model,regime,strategy,cohort_id,question_index,data_source,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims,slot_id,source_sha256,score_version,answer_change_reason,label_acc,evidence_acc,verification_eff
glm-5.3,cost_tight,poolact,glm_rerun_20260912,12,phantom_seed1,38ef6e781373fd6e44a3043b423bb004e5c54f8f2c6d83514e0a12b74c28d209,1188253,4,12,10,12,10,6,5,4,0,0,4,2,0.0,4,1,5,0,2,0,9,6,6,6,3,4,4,2,0,10,0,c33fbea77c34504fba7a4508,38ef6e781373fd6e44a3043b423bb004e5c54f8f2c6d83514e0a12b74c28d209,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8235294117647058,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,0,phantom_seed1,5e938f17c024437c419004810ee65f10b4915bbc81dff952d874d9a6f7aeb732,739558,4,32,32,18,18,6,6,1,0,14,3,2,0.4375,3,6,23,0,0,0,0,0,0,0,0,4,0,0,7,18,0,29c2cfa8e86f0260ab5b726d,5e938f17c024437c419004810ee65f10b4915bbc81dff952d874d9a6f7aeb732,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.5294117647058824,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,1,phantom_seed1,526d4bfdd65bc338946bbc997749b52112aeef785adb8456f58b48cc26862e99,661742,4,25,25,17,17,7,7,1,0,8,6,5,0.31999999999999995,10,3,12,0,0,0,0,0,0,0,0,4,0,0,4,17,0,4ef4f7d805b78c7908840ef7,526d4bfdd65bc338946bbc997749b52112aeef785adb8456f58b48cc26862e99,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,2,phantom_seed1,5068a22a482b80e2ec2e4b4c69f4894bcfdbbd77a9043858d0df8a187bea6c78,201861,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,ac85a27f04ec0107c48ca0a0,5068a22a482b80e2ec2e4b4c69f4894bcfdbbd77a9043858d0df8a187bea6c78,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7058823529411765,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,3,phantom_seed1,bfb663be93bcf5cd661a90feb6de7cd8b5895adcb122f57504e65e123a20a286,557372,4,25,25,14,14,11,11,1,0,11,5,4,0.43999999999999995,8,2,15,0,0,0,0,0,0,0,0,4,0,0,3,14,0,3e7edd301acdb7e2ac0fad41,bfb663be93bcf5cd661a90feb6de7cd8b5895adcb122f57504e65e123a20a286,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.7647058823529411,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,4,phantom_seed1,a06b08a4dd51ee90d2efd673de96ff1de2a3836093682418ed1439a8d49822ac,503098,4,21,21,12,12,6,6,1,0,9,6,4,0.4285714285714286,8,2,11,0,0,0,0,0,0,0,0,4,0,0,0,12,0,f79ab695a49576bebd513f5e,a06b08a4dd51ee90d2efd673de96ff1de2a3836093682418ed1439a8d49822ac,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7647058823529411,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,5,phantom_seed1,05e51ee6480ed3391e776f4ba47960edc999bc67a68839d028fb89c945abcb20,616115,4,28,28,16,16,9,9,1,0,12,7,4,0.4285714285714286,11,2,15,0,0,0,0,0,0,0,0,4,0,0,9,16,0,e2e4d451109d4dafd347cbc9,05e51ee6480ed3391e776f4ba47960edc999bc67a68839d028fb89c945abcb20,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,1.0,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,6,phantom_seed1,d2d481616e6d1cbc8be15dd6245e50805d1f37cb2b2c5c2e5637c955c7a26074,472627,4,18,18,12,12,8,8,1,0,6,6,4,0.33333333333333337,7,0,11,0,0,0,0,0,0,0,0,3,0,0,1,12,0,d6580ffaac551fb1e986e713,d2d481616e6d1cbc8be15dd6245e50805d1f37cb2b2c5c2e5637c955c7a26074,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,7,phantom_seed1,6d1343289581d8b0f4c11a14f0c0babfa588096fe6356d6dc27ab94f72e30b02,343938,4,12,12,9,9,6,6,1,0,3,3,3,0.25,3,1,8,0,0,0,0,0,0,0,0,4,0,0,0,9,0,9cf0829ec700be3e4f95bae8,6d1343289581d8b0f4c11a14f0c0babfa588096fe6356d6dc27ab94f72e30b02,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,8,phantom_seed1,43947680b4967b29e4c1780f8cd2622b77323f8587441bb16798f3293f5a4949,285754,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,234bc1936b143b3315e6ff5d,43947680b4967b29e4c1780f8cd2622b77323f8587441bb16798f3293f5a4949,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.35294117647058826,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,9,phantom_seed1,0b62f89e9d4269c7769328299f5db06715c8f2dd6b05bcd59c4e97ede8af7ca0,510906,4,23,23,14,14,6,6,1,0,9,5,3,0.3913043478260869,8,2,13,0,0,0,0,0,0,0,0,4,0,0,3,14,0,03bdb09c63bf4b9bd48a61ed,0b62f89e9d4269c7769328299f5db06715c8f2dd6b05bcd59c4e97ede8af7ca0,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.5882352941176471,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,10,phantom_seed1,869e0b9fc2ed885c5f3721848ee4b928019b30db47888d4a3c8892074501595d,680635,4,30,29,23,22,9,8,1,0,7,1,0,0.23333333333333328,1,2,26,0,1,0,0,0,0,0,0,4,0,0,1,22,0,920c4daa9776b69d36220000,869e0b9fc2ed885c5f3721848ee4b928019b30db47888d4a3c8892074501595d,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.4117647058823529,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,11,phantom_seed1,3707ac32c4c498580441982fc5f6e4a6a9372b8bed570f36df44f61907b95788,520048,4,22,21,17,16,8,8,1,0,5,6,3,0.2272727272727273,8,4,9,0,1,0,0,0,0,0,0,4,0,0,1,16,0,2dae54792b40423e71cabd21,3707ac32c4c498580441982fc5f6e4a6a9372b8bed570f36df44f61907b95788,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.47058823529411764,0.0
gpt-5.6-sol,cost_moderate,cached,gpt_original,12,phantom_seed1,91e28bf7f6d49b54a275d5e541ecfa4714cee85969f8dfd5975aa1605d708bf1,359472,4,13,13,10,10,8,8,1,0,3,3,1,0.23076923076923073,3,1,9,0,0,0,0,0,0,0,0,3,0,0,0,10,0,15384a4833f2d67d6a47244d,91e28bf7f6d49b54a275d5e541ecfa4714cee85969f8dfd5975aa1605d708bf1,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8235294117647058,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,0,phantom_seed1,d26c9eb9373e5735b4d087e635ffe82698956b465714a3aac09b98d98b4b37f0,696621,4,29,28,16,15,4,4,1,0,13,2,1,0.4482758620689655,2,5,21,0,1,0,0,0,0,0,0,4,0,0,0,0,0,6d25427c912409cf0c0ce33e,d26c9eb9373e5735b4d087e635ffe82698956b465714a3aac09b98d98b4b37f0,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.5294117647058824,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,1,phantom_seed1,69574abb486e12a1ec6108c3e2ae7f0124964e23091eb6abe7ac1f1f10359ed6,669545,4,30,30,22,22,10,10,1,0,8,8,7,0.2666666666666667,13,7,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,502a754035ef2416da7156fc,69574abb486e12a1ec6108c3e2ae7f0124964e23091eb6abe7ac1f1f10359ed6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,2,phantom_seed1,e38964a5ebcc32dae8a638669f5ebefa44a8035d91f400bcd879ba280bd35275,325532,4,13,13,10,10,9,9,1,0,3,4,4,0.23076923076923073,4,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,a2e7424fa82b82c7d53946db,e38964a5ebcc32dae8a638669f5ebefa44a8035d91f400bcd879ba280bd35275,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7058823529411765,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,3,phantom_seed1,096b0f906e8bd500b96a1bee65c97dfb265cfa2b6bc3905670fc7b788cd8157c,710602,4,39,39,15,15,10,10,1,0,24,6,5,0.6153846153846154,15,4,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4a6d3136db957976795af628,096b0f906e8bd500b96a1bee65c97dfb265cfa2b6bc3905670fc7b788cd8157c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8823529411764706,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,4,phantom_seed1,09ed508a899a553833bf550202ed563f3147d367421669b5a97316fc43c7e51f,464082,4,21,20,15,14,7,7,1,0,6,5,3,0.2857142857142857,7,3,10,0,1,0,0,0,0,0,0,4,0,0,0,0,0,38436f67066bf0c700762c49,09ed508a899a553833bf550202ed563f3147d367421669b5a97316fc43c7e51f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,5,phantom_seed1,d2f8e8b5443b57ee5bc74a1bc4e14cd9c3b3d99d0073c65ee88e45e03227f655,385414,4,13,13,10,10,5,5,1,0,3,4,3,0.23076923076923073,4,1,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3e1ab8d5b30fbe8797d7e0f8,d2f8e8b5443b57ee5bc74a1bc4e14cd9c3b3d99d0073c65ee88e45e03227f655,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.8235294117647058,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,6,phantom_seed1,141ce94c1216ccddbe2510d50fdf491c52a51e3a6f97b1e879be005bcbbc5c0f,672592,4,29,28,17,17,9,9,1,0,12,7,4,0.4137931034482759,12,0,16,0,1,0,0,0,0,0,0,4,0,0,0,0,0,d0b66fc296ee554e35ab2d6f,141ce94c1216ccddbe2510d50fdf491c52a51e3a6f97b1e879be005bcbbc5c0f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,7,phantom_seed1,90d5c8457a61e7e00303ff95d57ed87a01c01647d3643ad6268238191fa6046c,442216,4,21,20,13,12,10,10,1,0,8,5,1,0.38095238095238093,8,1,11,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9b0e14106e729d980ec162b1,90d5c8457a61e7e00303ff95d57ed87a01c01647d3643ad6268238191fa6046c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,8,phantom_seed1,b1553c31bc2c3f49b28f01a172f7086e85a7d630e3a21009777e06bbe09f9c32,582826,4,28,28,17,17,7,7,1,0,11,6,3,0.3928571428571429,10,4,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8574b35bd137b9447a31ac01,b1553c31bc2c3f49b28f01a172f7086e85a7d630e3a21009777e06bbe09f9c32,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8823529411764706,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,9,phantom_seed1,26341d9d1bcce1450847ffcb5b12e79f5eedb1b75a73183ad438ee551123c25f,588484,4,29,29,14,14,6,6,1,0,15,5,4,0.5172413793103448,8,3,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5dea0c82f77a171ffea5eb80,26341d9d1bcce1450847ffcb5b12e79f5eedb1b75a73183ad438ee551123c25f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.47058823529411764,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,10,phantom_seed1,ebfbf489b409e19ecd8f19d6862ca5266efaa1cb5640bade5cbcd33894fe6357,782123,4,37,37,23,23,10,10,1,0,14,6,3,0.3783783783783784,8,3,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,f940a1d1aa99441af495e72a,ebfbf489b409e19ecd8f19d6862ca5266efaa1cb5640bade5cbcd33894fe6357,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.35294117647058826,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,11,phantom_seed1,6ddb2ad471ea653c648c75814e860737df54de5d2839f1ca3521fc07353088d4,909245,4,37,37,26,26,7,7,1,0,11,5,2,0.29729729729729726,11,5,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8a9eebe3d92a95710dce5a8c,6ddb2ad471ea653c648c75814e860737df54de5d2839f1ca3521fc07353088d4,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.5882352941176471,0.0
gpt-5.6-sol,cost_moderate,naive,gpt_original,12,phantom_seed1,8c96189535a6f935b0aacfef59f94ed5d8599b133d9e4b59dde86483fa49be12,373716,4,13,13,10,10,7,7,1,0,3,0,0,0.23076923076923073,0,1,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,06728affff3710326fd01c6d,8c96189535a6f935b0aacfef59f94ed5d8599b133d9e4b59dde86483fa49be12,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.47058823529411764,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,0,phantom_seed1,95d5369f73a9b610c2ef6da8d48958142a09d6f536561ddaebc692d40b17f71b,771696,4,28,28,25,25,8,8,1,0,3,5,4,0.1071428571428571,5,8,15,0,0,0,27,8,8,8,6,4,4,3,0,25,0,77febe73f709ab540de616fe,95d5369f73a9b610c2ef6da8d48958142a09d6f536561ddaebc692d40b17f71b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.6470588235294118,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,1,phantom_seed1,ee2640e958c94dffc7e345a93c2f1c0ca7ebd4ab11eccd97d2bb8741da0687ac,322042,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,1,0,054ff224ff0922b26c3a0849,ee2640e958c94dffc7e345a93c2f1c0ca7ebd4ab11eccd97d2bb8741da0687ac,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,2,phantom_seed1,c5fb37fd7aac39a5b670f181efe0474d1e855f29d630e6d6ecd2f85718f6d0e7,553095,4,28,28,21,21,15,15,1,0,7,11,6,0.25,14,1,13,0,0,0,28,17,13,13,10,4,4,3,0,21,0,cdfd9330949cbf53b3ae0f1c,c5fb37fd7aac39a5b670f181efe0474d1e855f29d630e6d6ecd2f85718f6d0e7,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,3,phantom_seed1,a4786d19407fc196300d7192c04b98567fc0537a65b5f4280ba01e5eff429a67,470922,4,21,21,14,14,9,9,1,0,7,6,4,0.33333333333333337,9,3,9,0,0,0,20,9,3,3,1,4,3,1,0,14,0,68722b44cb2d72bf32252dfe,a4786d19407fc196300d7192c04b98567fc0537a65b5f4280ba01e5eff429a67,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.7058823529411765,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,4,phantom_seed1,46cc5bd44cd9753169875df82bebaf584721673d2399a624dd3f884c10f9b784,866747,4,38,38,26,26,14,14,1,0,12,14,11,0.3157894736842105,21,5,12,0,0,0,38,42,31,31,27,4,4,4,0,26,0,d29aa568507557727d9cbcab,46cc5bd44cd9753169875df82bebaf584721673d2399a624dd3f884c10f9b784,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,5,phantom_seed1,18dd6270d9173a301c64ed3b04b48eec941ae42255938222082c1cac5d93b232,503986,4,21,21,16,16,10,10,1,0,5,10,4,0.23809523809523814,12,1,8,0,0,0,21,7,5,5,4,4,4,2,0,16,0,6cea59774c52ec2cb63819e0,18dd6270d9173a301c64ed3b04b48eec941ae42255938222082c1cac5d93b232,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.9411764705882353,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,6,phantom_seed1,ce5b91325fe77ab730eaab4245958cf47dc1195dccffd337a62d5f5424182630,374570,4,12,12,9,9,4,4,1,0,3,3,1,0.25,3,0,9,0,0,0,11,0,0,0,0,1,3,0,0,9,0,76a0957426d0305e7c8e3dec,ce5b91325fe77ab730eaab4245958cf47dc1195dccffd337a62d5f5424182630,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,7,phantom_seed1,18e17f869982fa95c52421ce38cd02cc4ad3f1256aa6875981a197738cc87d07,461609,4,20,20,15,15,12,12,1,0,5,5,4,0.25,6,3,11,0,0,0,20,5,4,4,3,4,4,2,0,15,0,fa9058f6754ef416e13841eb,18e17f869982fa95c52421ce38cd02cc4ad3f1256aa6875981a197738cc87d07,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,8,phantom_seed1,6e5c31a3684fcd5e962df826d1c328e410d51c04a9bfc6172d3a44d4f7a31e9c,302579,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,1,0,3174055888db2b6c38beb746,6e5c31a3684fcd5e962df826d1c328e410d51c04a9bfc6172d3a44d4f7a31e9c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.35294117647058826,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,9,phantom_seed1,a1330659fd2383c408ac17d671db4cdfbb1eff6edd9c6c6540a5b3f0c17aeb60,365720,4,12,12,9,9,7,7,1,0,3,3,3,0.25,3,0,9,0,0,0,11,0,0,0,0,4,3,0,0,9,0,5e52c93a68ec8d64957c3fa1,a1330659fd2383c408ac17d671db4cdfbb1eff6edd9c6c6540a5b3f0c17aeb60,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.5882352941176471,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,10,phantom_seed1,4b4194f94a39e8299b9719ca99528be77be13484c5003582ddcc114cdb517e17,307385,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,1,0,5d203649e720c51fe1047cba,4b4194f94a39e8299b9719ca99528be77be13484c5003582ddcc114cdb517e17,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.35294117647058826,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,11,phantom_seed1,4f2ddd79bd25b9412dc84afc9cbb94e93f3c0a627fdb0acb4a11e65d133b6b41,328563,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,3,0,0,0,0,4,3,0,0,1,0,988cabebbd63d8e63dd84a1e,4f2ddd79bd25b9412dc84afc9cbb94e93f3c0a627fdb0acb4a11e65d133b6b41,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.6470588235294118,0.35294117647058826,0.0
gpt-5.6-sol,cost_moderate,poolact,gpt_original,12,phantom_seed1,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,474229,4,20,20,15,15,12,12,1,0,5,7,7,0.25,7,2,11,0,0,0,20,5,5,5,5,4,4,2,0,15,0,9d8f84db98f93b2591aa630f,d32e46869c98a0f644a1e1cc23e81e3c80ee9059db8e7e966d7ebb738fb11b9a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,0,phantom_seed1,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,374315,4,6,5,3,2,2,1,1,0,3,1,0,0.5,1,0,4,0,1,0,0,0,0,0,0,4,0,0,0,2,0,711d010dc9c6a550253a7e08,c5be83b1f885e69fd3c887e133fe1144dd47cb89fcc8e4697b79c4b0f7075ebf,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.47058823529411764,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,1,phantom_seed1,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,353390,4,9,9,5,5,4,4,1,0,4,2,2,0.4444444444444444,3,0,6,0,0,0,0,0,0,0,0,4,0,0,1,5,0,d808fbf386a58e475018a80e,22433473fc2419c539e4868b075500bb4ca6045dba2047181d4856e4cb462836,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,2,phantom_seed1,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,236911,4,9,7,4,3,4,3,1,0,5,1,1,0.5555555555555556,1,0,6,0,2,0,0,0,0,0,0,4,0,0,1,3,0,c2c488c654b6638c324b83fd,51be9d4acdb44064e70d430677be65c66c99632e50be41003f4718b9ad1f096e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,3,phantom_seed1,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,271085,4,7,7,4,4,4,4,1,0,3,1,1,0.4285714285714286,1,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,89f9887d6b2f8856576af302,f54257b55c7b7004bed688e5399bdd9dea8ac873e5f66504f9c2ae906954e43d,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.7647058823529411,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,4,phantom_seed1,fa2871e135ae9f6a1a98106cce24457a4610260cb648985e2ff0831e2a4507f5,378679,4,15,14,7,6,5,5,1,0,8,1,1,0.5333333333333333,3,0,11,0,1,0,0,0,0,0,0,4,0,0,3,6,0,e006b308818874041a7c45d1,fa2871e135ae9f6a1a98106cce24457a4610260cb648985e2ff0831e2a4507f5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7058823529411765,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,5,phantom_seed1,bc08761df420b3c02f4c76b3a96b9c5494fc3ff3f7e196c5cbe50ee52d75c277,269450,4,6,5,3,2,3,2,1,0,3,1,1,0.5,1,0,4,0,1,0,0,0,0,0,0,4,0,0,0,2,0,b15ac50e66201fb45e6d4661,bc08761df420b3c02f4c76b3a96b9c5494fc3ff3f7e196c5cbe50ee52d75c277,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8823529411764706,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,6,phantom_seed1,ec05df95e2cacc3cde3c1ec11748a6f0e8dfda93650d758f015080afc277fcbb,297027,4,6,5,3,2,2,2,1,0,3,0,0,0.5,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,2,0,b95a222eb04128a2aa5dcc9d,ec05df95e2cacc3cde3c1ec11748a6f0e8dfda93650d758f015080afc277fcbb,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.5882352941176471,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,7,phantom_seed1,c98e754e764f288794191f877f57c0aa59ebf208b80372ea41a90b977a22a365,289461,4,7,7,3,3,3,3,1,0,4,1,1,0.5714285714285714,1,0,6,0,0,0,0,0,0,0,0,4,0,0,0,3,0,a1228fa225a92b6b129ca846,c98e754e764f288794191f877f57c0aa59ebf208b80372ea41a90b977a22a365,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7058823529411765,0.6470588235294118,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,8,phantom_seed1,8e4cd0c74b7a954376f3c024dd48aa9fc581b76754a1569cdef9836fcd11fb9e,321422,4,6,5,3,2,2,1,1,0,3,1,0,0.5,1,0,4,0,1,0,0,0,0,0,0,4,0,0,0,2,0,8d6ae3142445eeb8967e5f5a,8e4cd0c74b7a954376f3c024dd48aa9fc581b76754a1569cdef9836fcd11fb9e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.35294117647058826,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,9,phantom_seed1,cbabe333a1e7a75dd0fb460bc10a6d83d275ee72944609ac9029364feefb6e43,267646,4,8,8,5,5,4,4,1,0,3,2,1,0.375,2,0,6,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0c4c2865acdf6ba2bcb2ac46,cbabe333a1e7a75dd0fb460bc10a6d83d275ee72944609ac9029364feefb6e43,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.5294117647058824,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,10,phantom_seed1,485d3d1650df64f8516c3098b34575e69bb36dfd21a93f99c89244eb163a3ef0,313507,4,4,4,1,1,1,1,1,0,3,0,0,0.75,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2a51b7888fbb4b424524aa83,485d3d1650df64f8516c3098b34575e69bb36dfd21a93f99c89244eb163a3ef0,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.35294117647058826,0.0
gpt-5.6-sol,cost_tight,cached,gpt_original,11,phantom_seed1,b412f3a18ec6df93373760a4cb9626bdc377b56363b2dc155c35956564f5d647,389459,4,11,10,7,7,2,2,1,0,4,2,0,0.36363636363636365,2,0,8,0,1,0,0,0,0,0,0,4,0,0,0,7,0,ec72c03d4f6831fec5a0c789,b412f3a18ec6df93373760a4cb9626bdc377b56363b2dc155c35956564f5d647,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.4117647058823529,0.0
