model,cohort,task,family,regime,seed,rep,termination,termination_class,answer_source,score_cost_basis,answer_score_source,score_status,score_complete,max_steps,max_evaluations,agent_steps,attempted_evaluations,delivered_evaluations,unique_delivered_configs,repeated_delivered_evaluations,withheld_evaluations,visible_error_results,limit_seconds,delivered_cost_seconds,delivered_budget_fraction,best_observed_performance,first_best_observation_index,first_best_fraction,observations_after_first_best,strict_record_improvements,best_performance_gain_after_first3,best_performance_gain_after_first5,observed_best_reached_by_first3,observed_best_reached_by_first5,observed_best_reached_in_first_half,final_performance,final_below_observed_best,final_above_observed_best,trace_path,trace_sha256
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,33930.14937022756,30568.61472241369,0.9009277969532462,0.9142266665120444,3,1.0,0,1,0.0,0.0,True,True,False,0.9142266665120444,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_64a4322a784af3a6bb7af2c1798b66f748d070c42c3d50b1e9b04f6d4d138baf/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2208.json,3bf47ef8b20426a58d21563be61c54dcaf58e25f0e98ab0404d06406a2c847c1
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,25,24,24,24,0,0,0,,383005.7647213767,,0.7288333333333332,9,0.375,15,1,0.002466666666666617,0.002466666666666617,False,False,True,0.7288333333333332,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_857600969f7e2d67b15d3e466e5b694a39980a8739ad07807370c2893e7d0263/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2200.json,2355143bfc792acde51a77e1c70c8f4d8d1a8185c3e67a8fea9e5f9836919bb4
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,16,15,15,15,0,0,0,,261395.5539487941,,0.7350333333333333,7,0.4666666666666667,8,1,0.008666666666666711,0.008666666666666711,False,False,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b69abe8bf76014830c74498304b50757db7e67020a2a90f115a026626af14d60/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2204.json,a26962ac9eec6da949a7c483d949c389b60402dcf8e49d509854478ef6ca5e23
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,19,18,18,18,0,0,0,,309644.8946353027,,0.7350333333333333,6,0.3333333333333333,12,2,0.008666666666666711,0.008666666666666711,False,False,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2f656a7e6f63e92927ffc19b3f10e8f151329aff3f98efabcbe6a54ee2fef8f/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2208.json,c37f57bbbdae6e00f4dca72c26204929519588f43197ef5d07a4c0bf3d534780
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,186393.8294943741,178974.17236055658,0.9601936547258852,0.7288333333333332,10,0.9090909090909091,1,1,0.002466666666666617,0.002466666666666617,False,False,False,0.7288333333333332,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_05d5eff171822e0222ae316d54dcc32c9bde38060192b476f9ef22e211e07494/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2200.json,ecbdd1bb4c7f8dc2754f0f904e025e7213069ab254849c3b586754c764235be6
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,186393.8294943741,175298.76701060368,0.9404751621131037,0.7263666666666666,1,0.09090909090909091,10,0,0.0,0.0,True,True,True,0.7263666666666666,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c1b3cbc62fd384052b332f9069f41aa89609ba011f0c957660ce8f7d14b63293/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2204.json,e168fad29bb5eb2bee2301a7ce734bdffe17e78cc801a42a3f8161b0467180bc
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,13,12,12,12,0,0,0,186393.8294943741,183019.2935320652,0.9818956669785533,0.7288333333333332,10,0.8333333333333334,2,1,0.002466666666666617,0.002466666666666617,False,False,False,0.7288333333333332,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_afa2467621d7bc09135efea96a303ff0c22267d91f3006a6e3ca2878c7c7b686/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2208.json,a12d46075b4663ecf7efeafc90daa2bc97250b5e1853831048a18d9995224611
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,3,2,2,0,1,0,55918.14884831224,37252.34971972878,0.6661942586973381,0.7263666666666666,2,1.0,0,1,0.0,0.0,True,True,False,0.7263666666666666,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e1e4c36eaceaaadbdf8667e33494fb476a3c8948fb1e17fb67b84a7747485354/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2200.json,cc218ae2e42b2dd923c33ddd587a3d6fb6c9656b3e0f2454b2120d89745c649f
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,55918.14884831224,52900.5593887057,0.9460355980704533,0.7263666666666666,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.7263666666666666,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bc3601bf0cedee3f2b9d46534b63230b23bb1d90389f1295ff7e433e46266f00/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2204.json,26a516843872e0cc750fe6553b37e0fd4bd254f09d183df84b4afde8fed99bdf
gpt-5.6-sol,gpt_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,55918.14884831224,52813.35528821612,0.9444761025884741,0.7350333333333333,3,1.0,0,2,0.0,0.0,True,True,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_defd0c8eb648d4a41eb3e5ff18e203e21586f387522c537d26772236a2240369/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2208.json,c47ad8791639487386613a53386fc595c0551228c6a2d684a0786593dcedc38c
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,24,23,23,23,0,0,0,,1053746.823659769,,0.4684444446478949,17,0.7391304347826086,6,3,0.01905555569118922,0.01905555569118922,False,False,False,0.4684444446478949,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8572b34eac71706c6af8fbf3961fe3d58b36c4654d82e3c5640e526cc00afa9d/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2200.json,e4f1dcdf11401fd0d8dce70dd07b9df46c11363b5a30a6e446f9a69b9d95c287
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,21,20,20,20,0,0,0,,843768.3978219838,,0.4638888889906141,8,0.4,12,1,0.000166666870117127,0.000166666870117127,False,False,True,0.4638888889906141,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bd10264f7aa8347307ee726f1c0dbbca73fa952dc051a9a5e60a6762df9aa850/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2204.json,518cea40710f191ccf52e6dfbad0b41967bf442bf166b5f30496bd18888402bb
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,19,18,18,18,0,0,0,,825477.133067647,,0.4595555555555556,15,0.8333333333333334,3,3,0.010166666598849905,0.010166666598849905,False,False,False,0.4595555555555556,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_878b7bd6697411dd13e1d3336795f1c9ab123abb4739be34e4872c20c0bc5c54/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2208.json,6b98f773728f7da5292e573c55571ccc7857ab4a8dcedccce674f26bbfd41dcc
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,502642.4991032642,464313.440433588,0.9237448907761344,0.46572222222222226,11,1.0,0,4,0.01633333326551656,0.01633333326551656,False,False,False,0.46572222222222226,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_193b06a48d459f11a7747be189170eaf365862b402a2365cc9baedfaeaf00943/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2200.json,0532b216039e28565c7e2cfa8ddc773de53235852ba8a05df8f9458a48fdf262
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,502642.4991032642,473795.5114292539,0.9426093342177103,0.4582222219848634,6,0.5454545454545454,5,1,0.008833333028157697,0.008833333028157697,False,False,True,0.4582222219848634,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_fed2a66a5ab32b53ed80b604e403d9dde1602820ad537f9c6c2307cfe2ffda96/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2204.json,a589e89af38f5f42f1fa12b8f629247ff1144a2ec356e7641a62bc1f5b8851c6
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,11,10,10,10,0,0,0,502642.4991032642,471892.53554686904,0.9388233911552358,0.46400000006781683,8,0.8,2,3,0.012888889160156292,0.012888889160156292,False,False,False,0.46400000006781683,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_0d60ee36bc5f509bcb3b9869f2b58b2f9d808bd3d73149d7878cc9c32bb7ad32/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2208.json,8c168174cab1e2d795458692fdddcddde897cb94cb39d855fca2b1716c3c5e36
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,150792.74973097927,143528.25310638512,0.9518246292507145,0.4493888889567057,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.4493888889567057,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_fa72e32c16f92fe10bbdf449fd02bb34ad10003bd2a43417bfab6a4551699dd6/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2200.json,88d6f673a464739524f2ee1704f58e427e739d8928da9093281c9d9682325943
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,150792.74973097927,132572.43844218174,0.8791698452259585,0.4493888889567057,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.4493888889567057,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b80491c58bcbfd920ec1bfc09ef7ac0f0af993511f1e9edadacb22c5a9afb844/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2204.json,66bc7d0748529ef3b4cf22d5688426dc6c79b52bdc8ddb1a5cc661677516da13
gpt-5.6-sol,gpt_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,150792.74973097927,144011.75166390702,0.9550310072654697,0.44261111121283636,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.44261111121283636,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_debf6770e1ec631534b6d8493c6e131ae5aa2c99b2e7e9e0f68a9e3f32ea4034/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2208.json,e08f0eedefcafe928eb5cdfdf1355922e416487d74b07a857d0e330a58c49214
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,3149.685908484458,,0.8537870421006724,26,0.8666666666666667,4,6,0.003055561134660656,0.003055561134660656,False,False,False,0.8537870421006724,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_9e5e72828a6f893893d56a368a60cf56ec0af6efd3bc582a710c91e40e587110/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2200.json,e4d7482931a7b42d28a4cebb66710f5667d658b548187df8f26ed962de337d28
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2204,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,3811.76312737465,,0.8524537068873091,27,0.9,3,8,0.0018703684732317427,0.0018703684732317427,False,False,False,0.8524537068873091,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_29139d6a1766a07f0be1af5e0c72870772b166aceb33d4f3ce91cd9e4ffdd534/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2204.json,f0e78f45231e34b33711acb499422f17d6ddef8248332b707d3371cab298628d
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2208,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,28,27,27,27,0,0,0,,2319.6711761713022,,0.8524074080936888,20,0.7407407407407407,7,7,0.002638888090297109,0.002638888090297109,False,False,False,0.8524074080936888,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b5f3c7eb20598aa84d54cca3e7c64983186475f93476e41632c3394b1864029e/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2208.json,3b2cf0693ce7625f18332fb4782c338b888872c09ce025193fc5e57b1f181e04
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,5,4,4,4,0,0,0,285.3889513015747,276.2899038553238,0.9681170297422068,0.8509351902311599,2,0.5,2,1,0.0,0.0,True,True,True,0.8509351902311599,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_05ceb0a3f41ab3da646573a0c63fb7bcc8b4d1dac5dbb95c0a6b6a01c56e76ec/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2200.json,825e93e785949f57bf74f6fd005b87d996bf6f341c9145d742b09075d9881617
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,5,5,5,0,0,0,285.3889513015747,265.22371726036073,0.9293412237956434,0.8490833327036214,3,0.6,2,2,0.0,0.0,True,True,True,0.8490833327036214,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_0234ecf2366e8dcac55efeca45f53b40931084f5e90af7d9d556b53b1ad15f6a/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2204.json,55f4e50fb1a92638a382ca7d455b73b0650013d26e21103ba6fa32ee65a932f1
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,5,5,5,0,0,0,285.3889513015747,276.92547795772555,0.9703440749711937,0.8499629656407568,4,0.8,1,2,0.0004259257868484134,0.0,False,True,False,0.8499629656407568,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4fd2ddb44edd2c4c167d42cdb7dc527dc80f8309e8158a7be1ec09f8f9c84bff/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2208.json,5d30b8a48fa6314fa55a50f471b0e7697d90d8af524fe743eb4804800e48a6a9
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_tight,2200,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,2,2,1,1,0,1,0,85.61668539047241,47.518479347229004,0.5550142373593565,0.8422037010656462,1,1.0,0,0,0.0,0.0,True,True,True,0.8422037010656462,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1ab023b009a7fe26ea201877c5dd594cc41b0fb95bf536389fe363c1512f6460/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2200.json,7a985c461e5e01005dabdbe10b3e5350e7ca7e49afd38dc2d3de134981bd16f4
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_tight,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,2,2,1,1,0,1,0,85.61668539047241,47.518479347229004,0.5550142373593565,0.8422037010656462,1,1.0,0,0,0.0,0.0,True,True,True,0.8422037010656462,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8b3ac8be1d684d2d2b27bb73b5c950683bc9e2ce2cd9c2151c8fd6bd73eb6dc1/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2204.json,14c4841c42f58b28e25b34123bda6db8500e97f3ecd0bacf71691651fc167bf4
gpt-5.6-sol,gpt_original,hpobench:paramnet:adult:steps,paramnet,cost_tight,2208,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,2,2,1,1,0,1,0,85.61668539047241,47.518479347229004,0.5550142373593565,0.8422037010656462,1,1.0,0,0,0.0,0.0,True,True,True,0.8422037010656462,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_99235cf5c57046db59752bb320654d055e6016c8f1ca6f3315cb929f4c29d761/result/gpt-5.6-sol_cost_tight/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2208.json,f2e42ade39f48805e614b3e65dc3c26c4b47975d17cac24fe387f0933fa736db
gpt-5.6-sol,gpt_original,hpobench:paramnet:higgs:steps,paramnet,cost_free,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,25,24,24,24,0,0,0,,5525.689099860195,,0.7159501883230168,19,0.7916666666666666,5,6,0.003888376662885662,0.003888376662885662,False,False,False,0.7159501883230168,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ef6f7fe5afe900fd5851fa679a2d7d7d847780762206fbd5697abdbef5ee9285/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_paramnet_higgs_steps_r0_s2200.json,bbca93b074d037634a1a41d47bb5478ca890168714e27e1f8dbb0c986dec6698
gpt-5.6-sol,gpt_original,hpobench:paramnet:higgs:steps,paramnet,cost_free,2204,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,2933.1455912590036,,0.7159640226704224,26,0.8666666666666667,4,6,0.010793358038327372,0.007675272395140209,False,False,False,0.7159640226704224,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a80a8ad03049d3ee9123a012da7d13a2902b599ded6849c597c2bba4aeed7604/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_paramnet_higgs_steps_r0_s2204.json,2e095a81b151473a3f4a8d2011049003e16055048f581288445f8d4e29fdebc1
gpt-5.6-sol,gpt_original,hpobench:paramnet:higgs:steps,paramnet,cost_free,2208,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,27,26,26,26,0,0,0,,12928.696949172016,,0.7177398565275478,25,0.9615384615384616,1,11,0.00685424251578115,0.005613468341886807,False,False,False,0.7177398565275478,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_721941a744bfa0d891c317eb4b23ee4e2983746a8bdb4a1bd6fa9ad1d3cc3e38/result/gpt-5.6-sol_cost_free/traces-v2/tuning_hpobench_paramnet_higgs_steps_r0_s2208.json,0f836cb614dfdf518cc0bc93bd14e5c5ea9f51f7bc9e0cec60bea41c50ec9b1b
gpt-5.6-sol,gpt_original,hpobench:paramnet:higgs:steps,paramnet,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,19,18,18,18,0,0,0,2343.570454597473,2316.87111530304,0.9886074091597903,0.717952027537781,12,0.6666666666666666,6,4,0.004137448432178337,0.004137448432178337,False,False,False,0.717952027537781,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_22e210e34272d068de704356eeb5d3432262930da43fbc4acaf38c6ce1d33472/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_paramnet_higgs_steps_r0_s2200.json,bf70de2d54d0df8ca02c651d77e8f56a2d7309f9519e513e6ded6aefbc719a93
gpt-5.6-sol,gpt_original,hpobench:paramnet:higgs:steps,paramnet,cost_moderate,2204,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,24,23,23,23,0,0,0,2343.570454597473,2330.474207520485,0.9944118398270055,0.7195433638772731,15,0.6521739130434783,8,5,0.0030073819620142217,0.0030073819620142217,False,False,False,0.7195433638772731,False,False,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_fee05791bc31a9cc6a0816f5f5ddfa88f52ac23660bbeffbf768125491ad9b07/result/gpt-5.6-sol_cost_moderate/traces-v2/tuning_hpobench_paramnet_higgs_steps_r0_s2204.json,d9bc451d087e65071600b71938e2bf2ab0a3cd43b74ef2d06049f9e516e19a8a
