model,system,scenario,slice_kind,slice,regime,strategy,metric,unit,N,expected_units,known_units,missing_units,expected_items,complete_items,repeats_min,repeats_max,full_mean,known_subset_mean,cohort_id,source_input,source_row,run_start_utc,run_end_utc,latest_selection,analysis_unit
kimi-k3,expgym,restricted_search,family,whois,cost_moderate,single,f1,fraction,1,39,39,0,39,39,1,1,0.5730039024156671,0.5730039024156671,kimi_original,slot_scalars.csv,"[""036345cffee6df2879540963"", ""045182d1d3bdf4d4dc11232d"", ""1e40abf7a618fb49d3c17005"", ""2ad8a667494b703ce9180dc9"", ""2b0c232e1a845eabbdd5af95"", ""2e1274bb42b800c3452b4e24"", ""381d6a63ff80a6882fef183d"", ""420879d0b5676cb4be8d600b"", ""46ec4e93d37835f331260e65"", ""4a12f500305a38c995e53bad"", ""4c6de7a87e812ccd92a3d159"", ""54cea2c720bfc5c8c2594fc6"", ""5bb5895acd6cb51030c1dac5"", ""5c4a74459e3cc0623a7c2f35"", ""6128d7208598c509ec8d3266"", ""6146aa10108de692781ac3ae"", ""62874faa4036560e3d6b4a5b"", ""6ce947df29e446b7f78578b0"", ""7c90fd337ed9d614cf90f8da"", ""824020f3f7de2c946900f10c"", ""8e5c3c9a4a91787235d267ab"", ""9bf5827030dca26cc6e1612e"", ""9d45d9872e5ba123612dc4a2"", ""ae84d721746d136eb5b46114"", ""b0a053a4c885f1bfc49e7039"", ""b1a53538f125e6ed02c37dd9"", ""b6ece50d5e20324fe0899fde"", ""b7b14ba5c1f8be1d483fe04d"", ""c14cf9cc001f42ab6637596a"", ""c1f6dcbae7b150fb097e0fee"", ""c5b2c5804ab59403c56ca5e6"", ""c814bf21933f41bd23159f29"", ""cc53fff7a1b99abbaa1a2019"", ""d38e5c7394cfb001484102e3"", ""de0eb2d87de4b8e6eed5d483"", ""e556cde36b25436fea1c41c6"", ""f07e90678b6a8c6a2eee1f71"", ""f469fc158919126735234c7e"", ""fd4a35a5df35a2b2a90791a7""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,restricted_search,family,whois,cost_tight,single,f1,fraction,1,39,39,0,39,39,1,1,0.17013574660633485,0.17013574660633485,kimi_original,slot_scalars.csv,"[""02e071e4b537c86ad017cbf6"", ""120fe5dbd9790baa923f5c28"", ""19dfe40851d3a401d192bbab"", ""1c1a13afa87bf20af9f7b2c9"", ""1d31fc516511a77c49f4eba8"", ""247372c1cb7f2f32db29cbe6"", ""257eab306a65daffc3122f45"", ""385c01c8f08c41aa7ddba52b"", ""3bcfbd3396c979bf93bca9f3"", ""3f7622072361951d0c5d55ea"", ""40deff0d9894146f2e91f6ec"", ""4239c0c859a5ee8c83b84398"", ""44977fc91c858156365d58ff"", ""47eeacac7dacb10a9f335e2a"", ""4b58d36b0ac3e470eb63c6d7"", ""56b661554d361966c610f641"", ""5dbe3ff38f33a3500e52491a"", ""77c814dee12b0a6d17dc3715"", ""7867895520b01574a70240d3"", ""7f9d3662e3574967383c0ebf"", ""856887e68cab458dd59b2048"", ""86571536bfab512757ef584f"", ""905c2001293ab498feaa44c0"", ""959c950d336fd0ac5e62887d"", ""9633a89a62c557603cc72f63"", ""a094b2b9e7fe82a779c6a14e"", ""a6314bb327b7086f23ccc8d0"", ""c2a5301043de7597a2457e0e"", ""c6718dfba7cbf5bbcaff060f"", ""c7e2e630f159a7b9f8c7b9df"", ""c807129cf90d8c75bf5e5228"", ""cd5b64fb71ab2222a5180673"", ""d208ca1a333cc170c71aa78b"", ""e68eba52e39c4685d8874297"", ""ee01a3f1bf8320b078c5de31"", ""f1ae1078f35de7811084db24"", ""f1d02f97e21dec34ebeeefd1"", ""f9e425d68dd17f83e7dab1f6"", ""fea594c3bdf6844f65b759d5""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_free,single,gap,Gap points,1,27,27,0,9,9,3,3,98.51291031515852,98.51291031515852,kimi_original,slot_scalars.csv,"[""0313e5d238897f235dd50371"", ""0d38ce912b1cac591c24a375"", ""0f4d39734df75adfd891cb46"", ""137f2bf6d7abdbc606a44b17"", ""1f0280f087b403dca424b474"", ""2cd9ba6b319eacbff40485e5"", ""3a13150944d86ea75ba41b6b"", ""3cb7ea92f1845a0b54a39df1"", ""47c113bf62632569ca93b338"", ""4b21ba8bb4b18983f85a2009"", ""58d3f35856b820e86ff00480"", ""59d59b2ef8df77b8e9da4de2"", ""59fa9b6bbd4deb66d476b5cd"", ""600c1f668d876b2aa825ae25"", ""62de6b633b65225edc9ff34c"", ""6d076839de3739053582aff3"", ""6dc8cfa769cfbaedefd0e6c8"", ""76c811c9f50aea4c153ca6e9"", ""7a6490c959c93e714a5e2fab"", ""85d4674e659e85e9127c7619"", ""9830b14ca2bc0234ccaec9bc"", ""a67ec80efcd10d21ddacbe0e"", ""a99cd8f6e20ead0bca748e7d"", ""cbe08160e80074b669f18dba"", ""da3be774faa25b65c3843fff"", ""ece5649d26755b59e9661ef6"", ""f9cbfa800b53d8f0edc02892""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_free,single,gap0,Gap points,1,27,27,0,9,9,3,3,98.51291031515852,98.51291031515852,kimi_original,slot_scalars.csv,"[""0313e5d238897f235dd50371"", ""0d38ce912b1cac591c24a375"", ""0f4d39734df75adfd891cb46"", ""137f2bf6d7abdbc606a44b17"", ""1f0280f087b403dca424b474"", ""2cd9ba6b319eacbff40485e5"", ""3a13150944d86ea75ba41b6b"", ""3cb7ea92f1845a0b54a39df1"", ""47c113bf62632569ca93b338"", ""4b21ba8bb4b18983f85a2009"", ""58d3f35856b820e86ff00480"", ""59d59b2ef8df77b8e9da4de2"", ""59fa9b6bbd4deb66d476b5cd"", ""600c1f668d876b2aa825ae25"", ""62de6b633b65225edc9ff34c"", ""6d076839de3739053582aff3"", ""6dc8cfa769cfbaedefd0e6c8"", ""76c811c9f50aea4c153ca6e9"", ""7a6490c959c93e714a5e2fab"", ""85d4674e659e85e9127c7619"", ""9830b14ca2bc0234ccaec9bc"", ""a67ec80efcd10d21ddacbe0e"", ""a99cd8f6e20ead0bca748e7d"", ""cbe08160e80074b669f18dba"", ""da3be774faa25b65c3843fff"", ""ece5649d26755b59e9661ef6"", ""f9cbfa800b53d8f0edc02892""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_free,single,raw_perf,fraction,1,27,27,0,9,9,3,3,0.8304235219687047,0.8304235219687047,kimi_original,slot_scalars.csv,"[""0313e5d238897f235dd50371"", ""0d38ce912b1cac591c24a375"", ""0f4d39734df75adfd891cb46"", ""137f2bf6d7abdbc606a44b17"", ""1f0280f087b403dca424b474"", ""2cd9ba6b319eacbff40485e5"", ""3a13150944d86ea75ba41b6b"", ""3cb7ea92f1845a0b54a39df1"", ""47c113bf62632569ca93b338"", ""4b21ba8bb4b18983f85a2009"", ""58d3f35856b820e86ff00480"", ""59d59b2ef8df77b8e9da4de2"", ""59fa9b6bbd4deb66d476b5cd"", ""600c1f668d876b2aa825ae25"", ""62de6b633b65225edc9ff34c"", ""6d076839de3739053582aff3"", ""6dc8cfa769cfbaedefd0e6c8"", ""76c811c9f50aea4c153ca6e9"", ""7a6490c959c93e714a5e2fab"", ""85d4674e659e85e9127c7619"", ""9830b14ca2bc0234ccaec9bc"", ""a67ec80efcd10d21ddacbe0e"", ""a99cd8f6e20ead0bca748e7d"", ""cbe08160e80074b669f18dba"", ""da3be774faa25b65c3843fff"", ""ece5649d26755b59e9661ef6"", ""f9cbfa800b53d8f0edc02892""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_moderate,single,gap,Gap points,1,27,27,0,9,9,3,3,94.23010363061042,94.23010363061042,kimi_original,slot_scalars.csv,"[""068466fba89e5646431c3993"", ""18d98390c72bfb9a517d8c61"", ""1b777826ccfc8b82ff47a438"", ""220260c44c75b8ec2461dfb5"", ""22c36eb979baec825f130eae"", ""23489433c6dfd091a89009ae"", ""2701544785d5d8ab8ddaed4e"", ""2dde2732f17fcf136953f1bd"", ""394d24f40616e3f5d38f7ff0"", ""3f08914bf4c13de3b422abc9"", ""4c1c9edd3f4cbe3ba4bcf5b5"", ""5073c559d1f5fcbe2797c95e"", ""53c4d7964a5210d3212efc08"", ""569260950df6949bd6b0c5c7"", ""6973fdb57b21ada29300113a"", ""78e60f178698a137b2a286f6"", ""7ff7ab7801a71991d6e612bc"", ""9062b4130dcff301260292f7"", ""9bf51c2101cf6578f55f9264"", ""ac6015f469b45c58cfd49a87"", ""bd0ad0601335b53e80f432e3"", ""e83a0fcc33c79ca2711248f0"", ""ef5648c0e4cd18b15445cd85"", ""f136e8178ae39b7b5dcebff5"", ""f82657d52becd46c3f7cad0d"", ""fcd813e4a256aa0890b5a907"", ""fe26302add856bab4d31af19""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_moderate,single,gap0,Gap points,1,27,27,0,9,9,3,3,94.23010363061042,94.23010363061042,kimi_original,slot_scalars.csv,"[""068466fba89e5646431c3993"", ""18d98390c72bfb9a517d8c61"", ""1b777826ccfc8b82ff47a438"", ""220260c44c75b8ec2461dfb5"", ""22c36eb979baec825f130eae"", ""23489433c6dfd091a89009ae"", ""2701544785d5d8ab8ddaed4e"", ""2dde2732f17fcf136953f1bd"", ""394d24f40616e3f5d38f7ff0"", ""3f08914bf4c13de3b422abc9"", ""4c1c9edd3f4cbe3ba4bcf5b5"", ""5073c559d1f5fcbe2797c95e"", ""53c4d7964a5210d3212efc08"", ""569260950df6949bd6b0c5c7"", ""6973fdb57b21ada29300113a"", ""78e60f178698a137b2a286f6"", ""7ff7ab7801a71991d6e612bc"", ""9062b4130dcff301260292f7"", ""9bf51c2101cf6578f55f9264"", ""ac6015f469b45c58cfd49a87"", ""bd0ad0601335b53e80f432e3"", ""e83a0fcc33c79ca2711248f0"", ""ef5648c0e4cd18b15445cd85"", ""f136e8178ae39b7b5dcebff5"", ""f82657d52becd46c3f7cad0d"", ""fcd813e4a256aa0890b5a907"", ""fe26302add856bab4d31af19""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_moderate,single,raw_perf,fraction,1,27,27,0,9,9,3,3,0.819970014675113,0.819970014675113,kimi_original,slot_scalars.csv,"[""068466fba89e5646431c3993"", ""18d98390c72bfb9a517d8c61"", ""1b777826ccfc8b82ff47a438"", ""220260c44c75b8ec2461dfb5"", ""22c36eb979baec825f130eae"", ""23489433c6dfd091a89009ae"", ""2701544785d5d8ab8ddaed4e"", ""2dde2732f17fcf136953f1bd"", ""394d24f40616e3f5d38f7ff0"", ""3f08914bf4c13de3b422abc9"", ""4c1c9edd3f4cbe3ba4bcf5b5"", ""5073c559d1f5fcbe2797c95e"", ""53c4d7964a5210d3212efc08"", ""569260950df6949bd6b0c5c7"", ""6973fdb57b21ada29300113a"", ""78e60f178698a137b2a286f6"", ""7ff7ab7801a71991d6e612bc"", ""9062b4130dcff301260292f7"", ""9bf51c2101cf6578f55f9264"", ""ac6015f469b45c58cfd49a87"", ""bd0ad0601335b53e80f432e3"", ""e83a0fcc33c79ca2711248f0"", ""ef5648c0e4cd18b15445cd85"", ""f136e8178ae39b7b5dcebff5"", ""f82657d52becd46c3f7cad0d"", ""fcd813e4a256aa0890b5a907"", ""fe26302add856bab4d31af19""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_tight,single,gap,Gap points,1,27,27,0,9,9,3,3,89.68371695757193,89.68371695757193,kimi_original,slot_scalars.csv,"[""114afffb7ad7dbc393de87e4"", ""1f090a466ab61e85c0ad92c9"", ""2c6bbe838c80cb34a1af81e8"", ""3005c0a657d1720868e24cdc"", ""4d9fb74089b13b3994002bec"", ""5461a5ae9fb02ca2b88fa9df"", ""5cab012f5f67b2a43e49c428"", ""5d1c0c19a0da620132a51527"", ""6f1137a839859b9b4ef9bd92"", ""7531072223cd13abe394de92"", ""76c86f02fb2adac2f4c7febe"", ""82915c0949f73760e42a8012"", ""85bf3137115d4e327e0513c3"", ""94d5da78db3e4dd95d2e29f6"", ""95c81199fe6ecd3e3fe54371"", ""a316d75723498e0505c31ddd"", ""a6bd73622be4fcce8a7d636f"", ""ae733a9bdbfe23bd3fbeadc9"", ""af72bafbcf59e1c7d3e12f7f"", ""b40cfb0c17ef7558aa79a407"", ""b5c10e1911268934c301d286"", ""cc3d83f8a7eb08699ba754ab"", ""dc396919d440698a2da709ac"", ""ec1b678fc06c0a390ff4e250"", ""ed9c1619e21cbab3b43ec690"", ""f96a816edeff8fa460b2619b"", ""fb9ad9a88c203e72f8f42bb4""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_tight,single,gap0,Gap points,1,27,27,0,9,9,3,3,89.68371695757193,89.68371695757193,kimi_original,slot_scalars.csv,"[""114afffb7ad7dbc393de87e4"", ""1f090a466ab61e85c0ad92c9"", ""2c6bbe838c80cb34a1af81e8"", ""3005c0a657d1720868e24cdc"", ""4d9fb74089b13b3994002bec"", ""5461a5ae9fb02ca2b88fa9df"", ""5cab012f5f67b2a43e49c428"", ""5d1c0c19a0da620132a51527"", ""6f1137a839859b9b4ef9bd92"", ""7531072223cd13abe394de92"", ""76c86f02fb2adac2f4c7febe"", ""82915c0949f73760e42a8012"", ""85bf3137115d4e327e0513c3"", ""94d5da78db3e4dd95d2e29f6"", ""95c81199fe6ecd3e3fe54371"", ""a316d75723498e0505c31ddd"", ""a6bd73622be4fcce8a7d636f"", ""ae733a9bdbfe23bd3fbeadc9"", ""af72bafbcf59e1c7d3e12f7f"", ""b40cfb0c17ef7558aa79a407"", ""b5c10e1911268934c301d286"", ""cc3d83f8a7eb08699ba754ab"", ""dc396919d440698a2da709ac"", ""ec1b678fc06c0a390ff4e250"", ""ed9c1619e21cbab3b43ec690"", ""f96a816edeff8fa460b2619b"", ""fb9ad9a88c203e72f8f42bb4""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,all,all,cost_tight,single,raw_perf,fraction,1,27,27,0,9,9,3,3,0.814493704436506,0.814493704436506,kimi_original,slot_scalars.csv,"[""114afffb7ad7dbc393de87e4"", ""1f090a466ab61e85c0ad92c9"", ""2c6bbe838c80cb34a1af81e8"", ""3005c0a657d1720868e24cdc"", ""4d9fb74089b13b3994002bec"", ""5461a5ae9fb02ca2b88fa9df"", ""5cab012f5f67b2a43e49c428"", ""5d1c0c19a0da620132a51527"", ""6f1137a839859b9b4ef9bd92"", ""7531072223cd13abe394de92"", ""76c86f02fb2adac2f4c7febe"", ""82915c0949f73760e42a8012"", ""85bf3137115d4e327e0513c3"", ""94d5da78db3e4dd95d2e29f6"", ""95c81199fe6ecd3e3fe54371"", ""a316d75723498e0505c31ddd"", ""a6bd73622be4fcce8a7d636f"", ""ae733a9bdbfe23bd3fbeadc9"", ""af72bafbcf59e1c7d3e12f7f"", ""b40cfb0c17ef7558aa79a407"", ""b5c10e1911268934c301d286"", ""cc3d83f8a7eb08699ba754ab"", ""dc396919d440698a2da709ac"", ""ec1b678fc06c0a390ff4e250"", ""ed9c1619e21cbab3b43ec690"", ""f96a816edeff8fa460b2619b"", ""fb9ad9a88c203e72f8f42bb4""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_free,single,gap,Gap points,1,9,9,0,3,3,3,3,98.69201330579891,98.69201330579891,kimi_original,slot_scalars.csv,"[""0f4d39734df75adfd891cb46"", ""3a13150944d86ea75ba41b6b"", ""3cb7ea92f1845a0b54a39df1"", ""58d3f35856b820e86ff00480"", ""85d4674e659e85e9127c7619"", ""9830b14ca2bc0234ccaec9bc"", ""a99cd8f6e20ead0bca748e7d"", ""cbe08160e80074b669f18dba"", ""f9cbfa800b53d8f0edc02892""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_free,single,gap0,Gap points,1,9,9,0,3,3,3,3,98.69201330579891,98.69201330579891,kimi_original,slot_scalars.csv,"[""0f4d39734df75adfd891cb46"", ""3a13150944d86ea75ba41b6b"", ""3cb7ea92f1845a0b54a39df1"", ""58d3f35856b820e86ff00480"", ""85d4674e659e85e9127c7619"", ""9830b14ca2bc0234ccaec9bc"", ""a99cd8f6e20ead0bca748e7d"", ""cbe08160e80074b669f18dba"", ""f9cbfa800b53d8f0edc02892""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_free,single,raw_perf,fraction,1,9,9,0,3,3,3,3,0.9417697919739617,0.9417697919739617,kimi_original,slot_scalars.csv,"[""0f4d39734df75adfd891cb46"", ""3a13150944d86ea75ba41b6b"", ""3cb7ea92f1845a0b54a39df1"", ""58d3f35856b820e86ff00480"", ""85d4674e659e85e9127c7619"", ""9830b14ca2bc0234ccaec9bc"", ""a99cd8f6e20ead0bca748e7d"", ""cbe08160e80074b669f18dba"", ""f9cbfa800b53d8f0edc02892""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_moderate,single,gap,Gap points,1,9,9,0,3,3,3,3,97.85718108169253,97.85718108169253,kimi_original,slot_scalars.csv,"[""068466fba89e5646431c3993"", ""1b777826ccfc8b82ff47a438"", ""23489433c6dfd091a89009ae"", ""3f08914bf4c13de3b422abc9"", ""78e60f178698a137b2a286f6"", ""9062b4130dcff301260292f7"", ""9bf51c2101cf6578f55f9264"", ""bd0ad0601335b53e80f432e3"", ""f82657d52becd46c3f7cad0d""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_moderate,single,gap0,Gap points,1,9,9,0,3,3,3,3,97.85718108169253,97.85718108169253,kimi_original,slot_scalars.csv,"[""068466fba89e5646431c3993"", ""1b777826ccfc8b82ff47a438"", ""23489433c6dfd091a89009ae"", ""3f08914bf4c13de3b422abc9"", ""78e60f178698a137b2a286f6"", ""9062b4130dcff301260292f7"", ""9bf51c2101cf6578f55f9264"", ""bd0ad0601335b53e80f432e3"", ""f82657d52becd46c3f7cad0d""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_moderate,single,raw_perf,fraction,1,9,9,0,3,3,3,3,0.9374072551727295,0.9374072551727295,kimi_original,slot_scalars.csv,"[""068466fba89e5646431c3993"", ""1b777826ccfc8b82ff47a438"", ""23489433c6dfd091a89009ae"", ""3f08914bf4c13de3b422abc9"", ""78e60f178698a137b2a286f6"", ""9062b4130dcff301260292f7"", ""9bf51c2101cf6578f55f9264"", ""bd0ad0601335b53e80f432e3"", ""f82657d52becd46c3f7cad0d""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_tight,single,gap,Gap points,1,9,9,0,3,3,3,3,94.96809853403244,94.96809853403244,kimi_original,slot_scalars.csv,"[""114afffb7ad7dbc393de87e4"", ""4d9fb74089b13b3994002bec"", ""7531072223cd13abe394de92"", ""82915c0949f73760e42a8012"", ""95c81199fe6ecd3e3fe54371"", ""a6bd73622be4fcce8a7d636f"", ""af72bafbcf59e1c7d3e12f7f"", ""cc3d83f8a7eb08699ba754ab"", ""fb9ad9a88c203e72f8f42bb4""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_tight,single,gap0,Gap points,1,9,9,0,3,3,3,3,94.96809853403244,94.96809853403244,kimi_original,slot_scalars.csv,"[""114afffb7ad7dbc393de87e4"", ""4d9fb74089b13b3994002bec"", ""7531072223cd13abe394de92"", ""82915c0949f73760e42a8012"", ""95c81199fe6ecd3e3fe54371"", ""a6bd73622be4fcce8a7d636f"", ""af72bafbcf59e1c7d3e12f7f"", ""cc3d83f8a7eb08699ba754ab"", ""fb9ad9a88c203e72f8f42bb4""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench101,cost_tight,single,raw_perf,fraction,1,9,9,0,3,3,3,3,0.9184472958246866,0.9184472958246866,kimi_original,slot_scalars.csv,"[""114afffb7ad7dbc393de87e4"", ""4d9fb74089b13b3994002bec"", ""7531072223cd13abe394de92"", ""82915c0949f73760e42a8012"", ""95c81199fe6ecd3e3fe54371"", ""a6bd73622be4fcce8a7d636f"", ""af72bafbcf59e1c7d3e12f7f"", ""cc3d83f8a7eb08699ba754ab"", ""fb9ad9a88c203e72f8f42bb4""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_free,single,gap,Gap points,1,9,9,0,3,3,3,3,99.77083456336484,99.77083456336484,kimi_original,slot_scalars.csv,"[""137f2bf6d7abdbc606a44b17"", ""1f0280f087b403dca424b474"", ""2cd9ba6b319eacbff40485e5"", ""47c113bf62632569ca93b338"", ""4b21ba8bb4b18983f85a2009"", ""59d59b2ef8df77b8e9da4de2"", ""59fa9b6bbd4deb66d476b5cd"", ""6d076839de3739053582aff3"", ""a67ec80efcd10d21ddacbe0e""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_free,single,gap0,Gap points,1,9,9,0,3,3,3,3,99.77083456336484,99.77083456336484,kimi_original,slot_scalars.csv,"[""137f2bf6d7abdbc606a44b17"", ""1f0280f087b403dca424b474"", ""2cd9ba6b319eacbff40485e5"", ""47c113bf62632569ca93b338"", ""4b21ba8bb4b18983f85a2009"", ""59d59b2ef8df77b8e9da4de2"", ""59fa9b6bbd4deb66d476b5cd"", ""6d076839de3739053582aff3"", ""a67ec80efcd10d21ddacbe0e""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_free,single,raw_perf,fraction,1,9,9,0,3,3,3,3,0.7062123456699702,0.7062123456699702,kimi_original,slot_scalars.csv,"[""137f2bf6d7abdbc606a44b17"", ""1f0280f087b403dca424b474"", ""2cd9ba6b319eacbff40485e5"", ""47c113bf62632569ca93b338"", ""4b21ba8bb4b18983f85a2009"", ""59d59b2ef8df77b8e9da4de2"", ""59fa9b6bbd4deb66d476b5cd"", ""6d076839de3739053582aff3"", ""a67ec80efcd10d21ddacbe0e""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_moderate,single,gap,Gap points,1,9,9,0,3,3,3,3,97.07662908016032,97.07662908016032,kimi_original,slot_scalars.csv,"[""220260c44c75b8ec2461dfb5"", ""2701544785d5d8ab8ddaed4e"", ""5073c559d1f5fcbe2797c95e"", ""53c4d7964a5210d3212efc08"", ""569260950df6949bd6b0c5c7"", ""7ff7ab7801a71991d6e612bc"", ""ac6015f469b45c58cfd49a87"", ""e83a0fcc33c79ca2711248f0"", ""ef5648c0e4cd18b15445cd85""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_moderate,single,gap0,Gap points,1,9,9,0,3,3,3,3,97.07662908016032,97.07662908016032,kimi_original,slot_scalars.csv,"[""220260c44c75b8ec2461dfb5"", ""2701544785d5d8ab8ddaed4e"", ""5073c559d1f5fcbe2797c95e"", ""53c4d7964a5210d3212efc08"", ""569260950df6949bd6b0c5c7"", ""7ff7ab7801a71991d6e612bc"", ""ac6015f469b45c58cfd49a87"", ""e83a0fcc33c79ca2711248f0"", ""ef5648c0e4cd18b15445cd85""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_moderate,single,raw_perf,fraction,1,9,9,0,3,3,3,3,0.7037639505622769,0.7037639505622769,kimi_original,slot_scalars.csv,"[""220260c44c75b8ec2461dfb5"", ""2701544785d5d8ab8ddaed4e"", ""5073c559d1f5fcbe2797c95e"", ""53c4d7964a5210d3212efc08"", ""569260950df6949bd6b0c5c7"", ""7ff7ab7801a71991d6e612bc"", ""ac6015f469b45c58cfd49a87"", ""e83a0fcc33c79ca2711248f0"", ""ef5648c0e4cd18b15445cd85""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_tight,single,gap,Gap points,1,9,9,0,3,3,3,3,94.66056902635921,94.66056902635921,kimi_original,slot_scalars.csv,"[""2c6bbe838c80cb34a1af81e8"", ""5cab012f5f67b2a43e49c428"", ""5d1c0c19a0da620132a51527"", ""6f1137a839859b9b4ef9bd92"", ""94d5da78db3e4dd95d2e29f6"", ""b40cfb0c17ef7558aa79a407"", ""b5c10e1911268934c301d286"", ""ec1b678fc06c0a390ff4e250"", ""f96a816edeff8fa460b2619b""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
kimi-k3,expgym,tuning,family,nasbench201,cost_tight,single,gap0,Gap points,1,9,9,0,3,3,3,3,94.66056902635921,94.66056902635921,kimi_original,slot_scalars.csv,"[""2c6bbe838c80cb34a1af81e8"", ""5cab012f5f67b2a43e49c428"", ""5d1c0c19a0da620132a51527"", ""6f1137a839859b9b4ef9bd92"", ""94d5da78db3e4dd95d2e29f6"", ""b40cfb0c17ef7558aa79a407"", ""b5c10e1911268934c301d286"", ""ec1b678fc06c0a390ff4e250"", ""f96a816edeff8fa460b2619b""]",2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,official-n4-rollback-20260919,single_trace
