model,system,scenario,regime,strategy,item,outer_repeat,order,seed,N,cohort_id,expected,execution_complete,score_complete,status,result_path,result_sha256,result_bytes,trace_paths_json,source_job_id,api_dump_root,source_metadata,source_row,native_source_id,primary_metrics_json,archive_source_identity,snapshot_cutoff_utc
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,hpobench:nasbench101:C,1,,2204,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561/result/cached/agents/agent_3.json""]",job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_86c46bb368da52165231e5a5ae6b802c8f95ee871b8d4d6692f606b1559ed561/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,773,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:C,1,,2204,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5/result/poolact/agents/agent_3.json""]",job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aa338e31a65112edd6c9682055c4323a688dcc6d92db6397cfd774b8b21176c5/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,774,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,hpobench:nasbench101:A,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5/result/naive/agents/agent_3.json""]",job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ac7fd5052a6573912be2277077dc1f510dc8a516b44000d3f0fc182672640b5/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,775,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,hpobench:nasbench101:A,2,,2208,4,deepseek_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785/result/cached/agents/agent_3.json""]",job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e528d8a50b5ebcbaf19bd8ecbe9eaf65ce60b72834b4f19525edb15d709b9785/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,776,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b/result/poolact/agents/agent_3.json""]",job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ccd36f61b3a040b23b264b5bb2c0216f4b9d50c0529b0a6fcef529c979e74a1b/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,777,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,hpobench:nasbench101:B,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad/result/naive/agents/agent_3.json""]",job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_015cb089142cb7379099ded9f5a85b4f618ca3546eb16517d6e7e93f9b5e54ad/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,778,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,hpobench:nasbench101:B,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5/result/cached/agents/agent_3.json""]",job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_933a96d4573a58e20dce959dbc0fdd0333b1598c24b21ec86c46f3baf4dae2e5/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,779,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:B,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03/result/poolact/agents/agent_3.json""]",job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_346054251f4afbda8f8b198e5edea4072fa24c9b6797eed0a9a7cebe25292d03/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,780,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,hpobench:nasbench101:C,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a/result/naive/agents/agent_3.json""]",job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_85859f9b6fab02dbb974f8da31f73826c905fce389076f2f4163a78081c2495a/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,781,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,hpobench:nasbench101:C,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe/result/cached/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe/result/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe/result/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe/result/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe/result/cached/agents/agent_3.json""]",job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cde62020664bb4081ae568eb3b8192967425a7a366ace19cddf211899d2561fe/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,782,deepseek-flash-0731-full-20260911,{},deepseek_original,
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:C,2,,2208,4,deepseek_original,True,True,False,completed,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77/result/poolact/agents/agent_3.json""]",job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_20124e583112c04d285c786a7d6932c5274824d29c46f329ff54a20d3eb5ed77/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/analysis/full_v2/normalized.csv,783,deepseek-flash-0731-full-20260911,{},deepseek_original,
gpt-5.6-sol,poolact,tuning,cost_moderate,naive,hpobench:nasbench101:B,0,,2200,4,gpt_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14/result/naive/agents/agent_3.json""]",job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f2ceae9117c26ca93cb2f31e640548ad7df51f94663892580b79f474e26f0e14/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/analysis_v1/normalized.jsonl,142,gpt56sol_medium_refmatrix_20260910_v1,{},gpt_original,
gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:B,0,,2200,4,gpt_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1/result/poolact/agents/agent_3.json""]",job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7b26b0ba44f650bc53559a28b366173f431e2a759185f5f236574b48e7c5a3d1/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/analysis_v1/normalized.jsonl,228,gpt56sol_medium_refmatrix_20260910_v1,{},gpt_original,
gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:C,0,,2200,4,gpt_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41/result/poolact/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41/result/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41/result/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41/result/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41/result/poolact/agents/agent_3.json""]",job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_75f18c8ab29c705ee585f82f1841dba68acc900c8797a70f0d77ff2ce126cc41/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/analysis_v1/normalized.jsonl,247,gpt56sol_medium_refmatrix_20260910_v1,{},gpt_original,
gpt-5.6-sol,poolact,tuning,cost_moderate,naive,hpobench:nasbench101:C,0,,2200,4,gpt_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d/result/naive/result.json,,,"[""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d/result/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d/result/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d/result/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d/result/naive/agents/agent_3.json""]",job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_51ba4d21525ad86509e64958d1c4e6ee81b060662b62bb16a63fd76a18bfaf4d/api_dump,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/analysis_v1/normalized.jsonl,248,gpt56sol_medium_refmatrix_20260910_v1,{},gpt_original,
