slot_id,hypothesis,model,budget,strategy,metric,old,new,delta,source_sha256,reason
7213b1b923344978d7b4ff53,nda-19,glm-5.3,cost_moderate,single,label_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-19,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,evidence_exact,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,evidence_precision,0.0,1.0,1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,evidence_recall,0.0,1.0,1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,missing_any,1,0,-1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,missing_count,1,0,-1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,overlap_count,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],[3],,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,submitted_size,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-2,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-20,glm-5.3,cost_moderate,single,evidence_exact,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-20,glm-5.3,cost_moderate,single,joint_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-20,glm-5.3,cost_moderate,single,label_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-20,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,evidence_exact,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,evidence_precision,0.0,1.0,1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,evidence_recall,0.0,1.0,1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,joint_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,label_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,missing_any,1,0,-1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,missing_count,1,0,-1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,overlap_count,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],[7],,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,submitted_size,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-3,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,evidence_precision,0.0,1.0,1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,evidence_recall,0.0,0.5,0.5,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,label_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,label_correct_wrong_evidence,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,missing_count,2,1,-1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,overlap_count,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],[10],,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,submitted_size,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-4,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-5,glm-5.3,cost_moderate,single,evidence_precision,1.0,0.0,-1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-5,glm-5.3,cost_moderate,single,extra_any,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-5,glm-5.3,cost_moderate,single,extra_count,0,2,2,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-5,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],"[11, 13]",,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-5,glm-5.3,cost_moderate,single,submitted_size,0,2,2,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-5,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-7,glm-5.3,cost_moderate,single,evidence_precision,1.0,0.0,-1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-7,glm-5.3,cost_moderate,single,extra_any,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-7,glm-5.3,cost_moderate,single,extra_count,0,3,3,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-7,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],"[10, 11, 13]",,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-7,glm-5.3,cost_moderate,single,submitted_size,0,3,3,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-7,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-8,glm-5.3,cost_moderate,single,evidence_exact,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-8,glm-5.3,cost_moderate,single,joint_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-8,glm-5.3,cost_moderate,single,label_correct,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,nda-8,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,evidence_exact,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,evidence_precision,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,evidence_recall,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,joint_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,missing_any,1,0,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,missing_count,1,0,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,overlap_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,submitted_evidence_ids,[],[12],,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,submitted_size,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-1,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-10,kimi-k3,cost_tight,single,evidence_exact,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-10,kimi-k3,cost_tight,single,joint_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-10,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-10,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-11,kimi-k3,cost_tight,single,evidence_exact,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-11,kimi-k3,cost_tight,single,exact_seen_final_wrong,1,0,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-11,kimi-k3,cost_tight,single,joint_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-11,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-11,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-11,kimi-k3,cost_tight,single,wrong_first_final_exact,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,evidence_precision,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,evidence_recall,0.0,0.5,0.5,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,label_correct_wrong_evidence,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,missing_count,2,1,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,overlap_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,submitted_evidence_ids,[],[27],,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,submitted_size,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-12,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,evidence_precision,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,evidence_recall,0.0,0.5,0.5,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,label_correct_wrong_evidence,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,missing_count,2,1,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,overlap_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,submitted_evidence_ids,[],[26],,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,submitted_size,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-13,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,evidence_precision,0.0,0.5,0.5,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,evidence_recall,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,extra_any,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,extra_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,label_correct_wrong_evidence,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,missing_any,1,0,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,missing_count,1,0,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,overlap_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,submitted_evidence_ids,[],"[29, 31]",,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,submitted_size,0,2,2,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-15,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-16,kimi-k3,cost_tight,single,evidence_precision,1.0,0.0,-1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-16,kimi-k3,cost_tight,single,extra_any,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-16,kimi-k3,cost_tight,single,extra_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-16,kimi-k3,cost_tight,single,submitted_evidence_ids,[],[33],,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-16,kimi-k3,cost_tight,single,submitted_size,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-16,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,evidence_precision,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,evidence_recall,0.0,0.5,0.5,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,label_correct_wrong_evidence,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,missing_count,2,1,-1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,overlap_count,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,submitted_evidence_ids,[],[20],,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,submitted_size,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-17,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-18,kimi-k3,cost_tight,single,evidence_exact,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-18,kimi-k3,cost_tight,single,joint_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-18,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-18,kimi-k3,cost_tight,single,valid_hypothesis_submission,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-19,kimi-k3,cost_tight,single,evidence_precision,0.0,1.0,1.0,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-19,kimi-k3,cost_tight,single,evidence_recall,0.0,0.3333333333333333,0.3333333333333333,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-19,kimi-k3,cost_tight,single,label_correct,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,nda-19,kimi-k3,cost_tight,single,label_correct_wrong_evidence,0,1,1,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
