study_id,job_id,stage,model,system,scenario,family,item,data_source,question_index,budget,strategy,N,repeat,stage_repeat_index,seed,hypothesis_order,api_protocol,reasoning_effort_requested,source_tree_sha256,queue_status,execution_complete,metric,endpoint,unit,primary,value,known_agent_subset_value,expected_agents,known_agents,missing_agents,score_complete
gpt56sol_medium_refmatrix_20260910_v1,job_85122961872455d178a8864d7f7f4071723818a9838d4a8c3ae27a7502d2c3e3,reference-0381-expgym-evidence_audit-53622a321a,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:5,cc-large,5,cost_free,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.8823529411764706,0.8823529411764706,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_85122961872455d178a8864d7f7f4071723818a9838d4a8c3ae27a7502d2c3e3,reference-0381-expgym-evidence_audit-53622a321a,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:5,cc-large,5,cost_free,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.8235294117647058,0.8235294117647058,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_b2841a856dae2b88126b1a41c5869745f9bce5f11f23121e31b4fffc83b83f72,reference-0381-expgym-evidence_audit-53622a321a,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:5,cc-large,5,cost_free,single,1,seed_2202,2,2202,"[""nda-19"",""nda-8"",""nda-11"",""nda-12"",""nda-1"",""nda-16"",""nda-10"",""nda-2"",""nda-15"",""nda-20"",""nda-18"",""nda-7"",""nda-13"",""nda-5"",""nda-17"",""nda-4"",""nda-3""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.8823529411764706,0.8823529411764706,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_b2841a856dae2b88126b1a41c5869745f9bce5f11f23121e31b4fffc83b83f72,reference-0381-expgym-evidence_audit-53622a321a,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:5,cc-large,5,cost_free,single,1,seed_2202,2,2202,"[""nda-19"",""nda-8"",""nda-11"",""nda-12"",""nda-1"",""nda-16"",""nda-10"",""nda-2"",""nda-15"",""nda-20"",""nda-18"",""nda-7"",""nda-13"",""nda-5"",""nda-17"",""nda-4"",""nda-3""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.8235294117647058,0.8235294117647058,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_fb781ed0095500c5958d4426fbd8877c7d329e9ef624f94f5e09d00e7e04755a,reference-0382-poolact-restricted_search-1094f882a1,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:9,phantom_seed2,9,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_fb781ed0095500c5958d4426fbd8877c7d329e9ef624f94f5e09d00e7e04755a,reference-0382-poolact-restricted_search-1094f882a1,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:9,phantom_seed2,9,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_361bfbccc3dd3a24f37b0299463b94f25b97c3a120c6018e0e1d60f3f37137b9,reference-0383-expgym-restricted_search-fbda23b2a7,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:17,phantom_seed3,17,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a0094577266fcae5c9332408c2740f70ce80d76ef5ca1f51ad4021eda6e15cc6,reference-0384-expgym-restricted_search-8044bc1c0e,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:15,phantom_seed3,15,cost_moderate,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_62f68da5cd4ff4d295d986d8f47ff39ef920c553cdaa1354d0dfcbe1f6409e9b,reference-0385-poolact-restricted_search-bd2d031177,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:5,phantom_seed3,5,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.07142857142857142,0.07142857142857142,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_62f68da5cd4ff4d295d986d8f47ff39ef920c553cdaa1354d0dfcbe1f6409e9b,reference-0385-poolact-restricted_search-bd2d031177,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:5,phantom_seed3,5,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_5931939dea63389131775e1d75e80cbdf4d4ab92f00a9d5d142965cea7ec9c6b,reference-0386-expgym-restricted_search-2cc8567c38,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed2:30,phantom_seed2,30,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_26d2f4496cac1b443a81fdc716719d0e3d933bd0bd391c2cc2de836cb6a2dfb1,reference-0387-poolact-restricted_search-9c17906ba5,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:18,phantom_seed2,18,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_26d2f4496cac1b443a81fdc716719d0e3d933bd0bd391c2cc2de836cb6a2dfb1,reference-0387-poolact-restricted_search-9c17906ba5,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:18,phantom_seed2,18,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c5031c160bf09856010e65868d9dd3c811e2b50b12c9c3430185284021bfdfac,reference-0388-expgym-restricted_search-45260b5ed1,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:23,phantom_seed3,23,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_45674a8a4b6b230a194cc9079893df14f9582a8bbeb1c8da5dcd47d4a0224600,reference-0389-poolact-restricted_search-6e8b60a6e2,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:4,phantom_seed2,4,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.6666666666666666,0.6666666666666666,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_45674a8a4b6b230a194cc9079893df14f9582a8bbeb1c8da5dcd47d4a0224600,reference-0389-poolact-restricted_search-6e8b60a6e2,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:4,phantom_seed2,4,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.6666666666666666,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c0b96d3cef1b5a66d4d80e76650222f41417d20285b5067bbdfde7e0f8b4cea2,reference-0390-expgym-restricted_search-22533f0c6c,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:19,phantom_seed3,19,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_0c2e6c97568fb9d5ab14913a6deec71b16ffc5fb4d36345d7968d48257e000cd,reference-0391-expgym-restricted_search-b0b2478905,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed2:27,phantom_seed2,27,cost_moderate,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_951b8db1da17b9f0dbc666bc8c367e578da3c98c04b62669639dab9d2bf39fb6,reference-0392-poolact-tuning-825f743e5e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,cached,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,86.08999807400275,86.08999807400275,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_951b8db1da17b9f0dbc666bc8c367e578da3c98c04b62669639dab9d2bf39fb6,reference-0392-poolact-tuning-825f743e5e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,cached,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,95.8862810584547,95.8862810584547,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_951b8db1da17b9f0dbc666bc8c367e578da3c98c04b62669639dab9d2bf39fb6,reference-0392-poolact-tuning-825f743e5e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,cached,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9135032693545024,0.9135032693545024,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_951b8db1da17b9f0dbc666bc8c367e578da3c98c04b62669639dab9d2bf39fb6,reference-0392-poolact-tuning-825f743e5e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,cached,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9384682178497314,0.9384682178497314,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_edf0974c0396cb64b9425887527b24ebd5e43d652608b7af1402656dc794f8ef,reference-0393-expgym-restricted_search-83d2753ca6,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed2:29,phantom_seed2,29,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_6e4aa467cb2726df62965fc336fe9972b4b8629cb92678ab69465277a84fbb6c,reference-0394-poolact-restricted_search-f3f83d83c7,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:14,phantom_seed3,14,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_6e4aa467cb2726df62965fc336fe9972b4b8629cb92678ab69465277a84fbb6c,reference-0394-poolact-restricted_search-f3f83d83c7,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:14,phantom_seed3,14,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_15ed6b23f07615a6f3de43c0c29cb5dd1a4f1a9caab4bd5f9dcb80370cc87a74,reference-0395-expgym-restricted_search-35ce667aa7,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed2:6,phantom_seed2,6,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_d35717b020bf6930c1b85dc285245f64f404f1f4119e42252de5d1004fc7620f,reference-0396-poolact-restricted_search-7bd2771cdc,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:10,phantom_seed2,10,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_d35717b020bf6930c1b85dc285245f64f404f1f4119e42252de5d1004fc7620f,reference-0396-poolact-restricted_search-7bd2771cdc,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:10,phantom_seed2,10,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4bbf62f1392dca9eaa65133a2982ec89b40a440e25a4223a3bd41f4aadcf91fd,reference-0397-poolact-evidence_audit-9fd04a9d97,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.7352941176470589,0.7352941176470589,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4bbf62f1392dca9eaa65133a2982ec89b40a440e25a4223a3bd41f4aadcf91fd,reference-0397-poolact-evidence_audit-9fd04a9d97,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.7058823529411765,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4bbf62f1392dca9eaa65133a2982ec89b40a440e25a4223a3bd41f4aadcf91fd,reference-0397-poolact-evidence_audit-9fd04a9d97,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.7352941176470589,0.7352941176470589,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4bbf62f1392dca9eaa65133a2982ec89b40a440e25a4223a3bd41f4aadcf91fd,reference-0397-poolact-evidence_audit-9fd04a9d97,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,0.7058823529411765,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4,reference-0398-poolact-evidence_audit-fee573609a,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:4,cc-large,4,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.6176470588235294,0.6176470588235294,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4,reference-0398-poolact-evidence_audit-fee573609a,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:4,cc-large,4,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.6470588235294118,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4,reference-0398-poolact-evidence_audit-fee573609a,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:4,cc-large,4,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.8823529411764706,0.8823529411764706,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4,reference-0398-poolact-evidence_audit-fee573609a,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:4,cc-large,4,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,0.9411764705882353,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4310938fc556ca28e92aba588beb8ed5b0d39ca75cebdf3b87fb8c342cf5204a,reference-0399-poolact-restricted_search-aad04d45d9,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:4,phantom_seed3,4,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4310938fc556ca28e92aba588beb8ed5b0d39ca75cebdf3b87fb8c342cf5204a,reference-0399-poolact-restricted_search-aad04d45d9,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:4,phantom_seed3,4,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_428e01de1fb9b5e632e057c809a048678c086281e427c9d272a00640a4d184a5,reference-0400-poolact-tuning-143783267a,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,98.29873482835566,98.29873482835566,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_428e01de1fb9b5e632e057c809a048678c086281e427c9d272a00640a4d184a5,reference-0400-poolact-tuning-143783267a,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.20253222542603,99.20253222542603,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_428e01de1fb9b5e632e057c809a048678c086281e427c9d272a00640a4d184a5,reference-0400-poolact-tuning-143783267a,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9359642167886097,0.9359642167886097,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_428e01de1fb9b5e632e057c809a048678c086281e427c9d272a00640a4d184a5,reference-0400-poolact-tuning-143783267a,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9410723845163981,0.9410723845163981,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b,reference-0401-poolact-evidence_audit-8e6f3be2f0,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.5147058823529412,0.5147058823529412,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b,reference-0401-poolact-evidence_audit-8e6f3be2f0,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.5294117647058824,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b,reference-0401-poolact-evidence_audit-8e6f3be2f0,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b,reference-0401-poolact-evidence_audit-8e6f3be2f0,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8ad4dc883fe709671dad90f83f689db9eded278a434e69bd9464acffd6b4a1ce,reference-0402-poolact-restricted_search-775b6a906a,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:9,phantom_seed3,9,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8ad4dc883fe709671dad90f83f689db9eded278a434e69bd9464acffd6b4a1ce,reference-0402-poolact-restricted_search-775b6a906a,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:9,phantom_seed3,9,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5,reference-0403-poolact-evidence_audit-ebd5729d64,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.2647058823529412,0.2647058823529412,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5,reference-0403-poolact-evidence_audit-ebd5729d64,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.35294117647058826,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5,reference-0403-poolact-evidence_audit-ebd5729d64,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.6029411764705882,0.6029411764705882,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5,reference-0403-poolact-evidence_audit-ebd5729d64,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:10,cc-large,10,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,0.8235294117647058,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_60979e0a72b035f35fcabbdc830fe9928341c2ddcc207429a8e6789af0c3405e,reference-0404-expgym-tuning-10bdf69222,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,single,1,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,95.41464285319176,95.41464285319176,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_60979e0a72b035f35fcabbdc830fe9928341c2ddcc207429a8e6789af0c3405e,reference-0404-expgym-tuning-10bdf69222,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,single,1,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9372662901878357,0.9372662901878357,1,1,0,True
