study_id,model,system,scenario,budget,strategy,N,metric,endpoint,unit,primary,slice,repeat,expected_outcomes,known_outcomes,missing_outcomes,expected_items,known_items,complete_items,full_mean,known_subset_item_weighted_mean,min_repeats_per_item,max_repeats_per_item
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,BoN,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.9421630104382833,0.9421630104382833,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,BoN,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9417401154836019,0.9417401154836019,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,BoN,fraction,False,nasbench101,seed_2208,3,2,1,3,2,2,,0.9432425200939178,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,MI,fraction,False,all,seed_2200,3,3,0,3,3,3,0.9389912668201658,0.9389912668201658,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,MI,fraction,False,all,seed_2204,3,3,0,3,3,3,0.9401375552018484,0.9401375552018484,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,MI,fraction,False,all,seed_2208,3,2,1,3,2,2,,0.9392110730210941,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,MI,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.9389912668201658,0.9389912668201658,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,MI,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9401375552018484,0.9401375552018484,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_moderate,poolact,4,raw_performance,MI,fraction,False,nasbench101,seed_2208,3,2,1,3,2,2,,0.9392110730210941,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,BoN,Gap points,False,all,seed_2200,3,3,0,3,3,3,98.00631349492126,98.00631349492126,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,BoN,Gap points,False,all,seed_2204,3,3,0,3,3,3,98.02548221586603,98.02548221586603,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,BoN,Gap points,False,all,seed_2208,3,3,0,3,3,3,98.86962243974808,98.86962243974808,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,BoN,Gap points,False,nasbench101,seed_2200,3,3,0,3,3,3,98.00631349492126,98.00631349492126,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,BoN,Gap points,False,nasbench101,seed_2204,3,3,0,3,3,3,98.02548221586603,98.02548221586603,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,BoN,Gap points,False,nasbench101,seed_2208,3,3,0,3,3,3,98.86962243974808,98.86962243974808,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,MI,Gap points,True,all,seed_2200,3,3,0,3,3,3,94.03402424610505,94.03402424610505,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,MI,Gap points,True,all,seed_2204,3,3,0,3,3,3,96.35163536672934,96.35163536672934,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,MI,Gap points,True,all,seed_2208,3,3,0,3,3,3,97.76272737036966,97.76272737036966,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,MI,Gap points,True,nasbench101,seed_2200,3,3,0,3,3,3,94.03402424610505,94.03402424610505,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,MI,Gap points,True,nasbench101,seed_2204,3,3,0,3,3,3,96.35163536672934,96.35163536672934,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,Gap,MI,Gap points,True,nasbench101,seed_2208,3,3,0,3,3,3,97.76272737036966,97.76272737036966,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,BoN,fraction,False,all,seed_2200,3,3,0,3,3,3,0.93928062915802,0.93928062915802,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,BoN,fraction,False,all,seed_2204,3,3,0,3,3,3,0.9395032127698263,0.9395032127698263,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,BoN,fraction,False,all,seed_2208,3,3,0,3,3,3,0.9426526957088046,0.9426526957088046,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,BoN,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.93928062915802,0.93928062915802,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,BoN,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9395032127698263,0.9395032127698263,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,BoN,fraction,False,nasbench101,seed_2208,3,3,0,3,3,3,0.9426526957088046,0.9426526957088046,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,MI,fraction,False,all,seed_2200,3,3,0,3,3,3,0.9263738642136256,0.9263738642136256,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,MI,fraction,False,all,seed_2204,3,3,0,3,3,3,0.932336183057891,0.932336183057891,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,MI,fraction,False,all,seed_2208,3,3,0,3,3,3,0.938504386279318,0.938504386279318,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,MI,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.9263738642136256,0.9263738642136256,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,MI,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.932336183057891,0.932336183057891,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,cached,4,raw_performance,MI,fraction,False,nasbench101,seed_2208,3,3,0,3,3,3,0.938504386279318,0.938504386279318,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,BoN,Gap points,False,all,seed_2200,3,3,0,3,3,3,98.18834859243243,98.18834859243243,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,BoN,Gap points,False,all,seed_2204,3,3,0,3,3,3,98.39892062923526,98.39892062923526,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,BoN,Gap points,False,all,seed_2208,3,3,0,3,3,3,98.00250762075348,98.00250762075348,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,BoN,Gap points,False,nasbench101,seed_2200,3,3,0,3,3,3,98.18834859243243,98.18834859243243,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,BoN,Gap points,False,nasbench101,seed_2204,3,3,0,3,3,3,98.39892062923526,98.39892062923526,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,BoN,Gap points,False,nasbench101,seed_2208,3,3,0,3,3,3,98.00250762075348,98.00250762075348,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,MI,Gap points,True,all,seed_2200,3,3,0,3,3,3,96.42131469044203,96.42131469044203,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,MI,Gap points,True,all,seed_2204,3,3,0,3,3,3,96.31792032431895,96.31792032431895,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,MI,Gap points,True,all,seed_2208,3,3,0,3,3,3,97.18381077600769,97.18381077600769,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,MI,Gap points,True,nasbench101,seed_2200,3,3,0,3,3,3,96.42131469044203,96.42131469044203,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,MI,Gap points,True,nasbench101,seed_2204,3,3,0,3,3,3,96.31792032431895,96.31792032431895,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,Gap,MI,Gap points,True,nasbench101,seed_2208,3,3,0,3,3,3,97.18381077600769,97.18381077600769,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,BoN,fraction,False,all,seed_2200,3,3,0,3,3,3,0.9403712617026434,0.9403712617026434,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,BoN,fraction,False,all,seed_2204,3,3,0,3,3,3,0.9406272239155239,0.9406272239155239,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,BoN,fraction,False,all,seed_2208,3,3,0,3,3,3,0.9394253094991049,0.9394253094991049,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,BoN,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.9403712617026434,0.9403712617026434,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,BoN,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9406272239155239,0.9406272239155239,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,BoN,fraction,False,nasbench101,seed_2208,3,3,0,3,3,3,0.9394253094991049,0.9394253094991049,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,MI,fraction,False,all,seed_2200,3,3,0,3,3,3,0.929523350463973,0.929523350463973,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,MI,fraction,False,all,seed_2204,3,3,0,3,3,3,0.9294148418638443,0.9294148418638443,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,MI,fraction,False,all,seed_2208,3,3,0,3,3,3,0.93567207786772,0.93567207786772,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,MI,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.929523350463973,0.929523350463973,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,MI,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9294148418638443,0.9294148418638443,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,naive,4,raw_performance,MI,fraction,False,nasbench101,seed_2208,3,3,0,3,3,3,0.93567207786772,0.93567207786772,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,BoN,Gap points,False,all,seed_2200,3,3,0,3,3,3,98.35669254500708,98.35669254500708,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,BoN,Gap points,False,all,seed_2204,3,3,0,3,3,3,98.19502396884785,98.19502396884785,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,BoN,Gap points,False,all,seed_2208,3,3,0,3,3,3,97.69596666148259,97.69596666148259,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,BoN,Gap points,False,nasbench101,seed_2200,3,3,0,3,3,3,98.35669254500708,98.35669254500708,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,BoN,Gap points,False,nasbench101,seed_2204,3,3,0,3,3,3,98.19502396884785,98.19502396884785,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,BoN,Gap points,False,nasbench101,seed_2208,3,3,0,3,3,3,97.69596666148259,97.69596666148259,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,MI,Gap points,True,all,seed_2200,3,3,0,3,3,3,97.5740404720441,97.5740404720441,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,MI,Gap points,True,all,seed_2204,3,3,0,3,3,3,97.36976112137437,97.36976112137437,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,MI,Gap points,True,all,seed_2208,3,3,0,3,3,3,96.8683330573527,96.8683330573527,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,MI,Gap points,True,nasbench101,seed_2200,3,3,0,3,3,3,97.5740404720441,97.5740404720441,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,MI,Gap points,True,nasbench101,seed_2204,3,3,0,3,3,3,97.36976112137437,97.36976112137437,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,Gap,MI,Gap points,True,nasbench101,seed_2208,3,3,0,3,3,3,96.8683330573527,96.8683330573527,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,BoN,fraction,False,all,seed_2200,3,3,0,3,3,3,0.941506412294176,0.941506412294176,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,BoN,fraction,False,all,seed_2204,3,3,0,3,3,3,0.9394698209232755,0.9394698209232755,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,BoN,fraction,False,all,seed_2208,3,3,0,3,3,3,0.9379117687543234,0.9379117687543234,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,BoN,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.941506412294176,0.941506412294176,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,BoN,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9394698209232755,0.9394698209232755,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,BoN,fraction,False,nasbench101,seed_2208,3,3,0,3,3,3,0.9379117687543234,0.9379117687543234,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,MI,fraction,False,all,seed_2200,3,3,0,3,3,3,0.9375500794914035,0.9375500794914035,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,MI,fraction,False,all,seed_2204,3,3,0,3,3,3,0.9349598288536072,0.9349598288536072,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,MI,fraction,False,all,seed_2208,3,3,0,3,3,3,0.9331124259365929,0.9331124259365929,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,MI,fraction,False,nasbench101,seed_2200,3,3,0,3,3,3,0.9375500794914035,0.9375500794914035,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,MI,fraction,False,nasbench101,seed_2204,3,3,0,3,3,3,0.9349598288536072,0.9349598288536072,1,1
gpt56sol_medium_refmatrix_20260910_v1,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,4,raw_performance,MI,fraction,False,nasbench101,seed_2208,3,3,0,3,3,3,0.9331124259365929,0.9331124259365929,1,1
